,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Gewalt in Syrien: Präsident Ahmed al-Scharaa unter Druck,"Die jüngste Eskalation in Syrien zeigt, wie weit das Land noch von einem stabilen Neuanfang entfernt ist. Der politische Anführer des Landes, Ahmed al-Scharaa, muss gleich an mehreren Fronten um seine Autorität kämpfen.",Violence in Syria: President Ahmed al-Sharaa under pressure,"The recent escalation in Syria shows how far the country is from a stable new beginning. Ahmed al-Sharaa, the country's political leader, has to fight for his authority on several fronts.",叙利亚暴力:总统艾哈迈德·阿拉巴马受到压力,最近叙利亚的升级显示叙利亚还有多远能从稳定的起步. 叙利亚的政治领袖艾哈迈德·施拉阿德必须在多方面争夺权力.
11,Deutschland schiebt nach Afghanistan ab trotz Taliban-Regime,Nur mit Zustimmung der Taliban konnte die Bundesregierung Straftäter nach Afghanistan abschieben. Die Islamisten erhoffen sich davon diplomatische Anerkennung. Einen kleinen Erfolg können sie schon verbuchen.,Germany moves to Afghanistan despite the Taliban regime,Only with the consent of the Taliban could the federal government deport offenders to Afghanistan. The Islamists hope from this diplomatic recognition. A small success they can already record.,"尽管有塔利班政权,德国仍将阿富汗赶出德国",塔利班同意才能将联邦罪犯驱逐到阿富汗. 伊斯兰主义者希望得到外交认可. 他们可以得到一点成功.
12,"Olga Kharlan vor Fecht-WM: ""Russen nicht die Hand schütteln""","Die ukrainische Top-Fechterin verurteilt im DW-Interview scharf die Entscheidung des Weltverbands FIE, die Neutralitätsregel für russische Aktive zu lockern und fürchtet um die olympische Zukunft ihrer Sportart.","Olga Kharlan in front of Fencing World Cup: ""Don't shake your hand""",The Ukrainian top fencer strongly condemns in the DW interview the decision of the World Federation FIE to loosen the neutrality rule for Russian activists and fears for the Olympic future of their sport.,"冠军赛前的奥尔加·卡兰说 ""别和人握手""","乌克兰第一剑客在DW访问中谴责世界橄榄球联盟对俄罗斯活动者的中立政策作出了判决,并担心奥林匹克运动会的未来."
13,Ozzy Osbourne: Der Fürst der Finsternis ist tot,"Der britische Musiker Ozzy Osbourne erlangte in den 1970ern mit der Heavy Metal-Band Black Sabbath Weltruhm. Später wurde er mit ""The Osbournes"" zum Reality TV-Star. Nun ist der ""Godfather of Metal"" mit 76 gestorben.",Ozzy Osbourne: The Prince of Darkness is dead,"British musician Ozzy Osbourne gained world fame in the 1970s with the heavy metal band Black Sabbath. Later he became reality TV star with ""The Osbournes"". Now the ""Godfather of Metal"" died at 76.",Ozzy Osbourne: 黑暗王子已死,"英国音乐家Ozy Osbourne在20世纪70年代与重金属乐队一起赢得了黑色安息日. 后来他以""奥斯本""作为真人电视明星. 现在""金属巨人""在76岁时死了."
14,Entwicklungsministerin Alabali Radovan in Südafrika: Wirtschaftliche Zusammenarbeit und strategische Partnerschaft stärken,Entwicklungsministerin Reem Alabali Radovan ist zu ihrer ersten großen Afrikareise gestartet. Ein zentrales Thema in Südafrika wird die enge wirtschaftliche Zusammenarbeit zwischen der größten afrikanischen Volkswirtschaft und Deutschland sein. Außerdem nimmt Alabali Radovan vom 24. bis 25. Juli am Treffen der G20-Entwicklungsminister*innen teil.,Development Minister Alabali Radovan in South Africa: Strengthening economic cooperation and strategic partnership,Development Minister Reem Alabali Radovan has started her first major trip to Africa. A central topic in South Africa will be close economic cooperation between the largest African economy and Germany. Alabali Radovan will also take part in the G20 Development Ministers' meeting from 24 to 25 July.,南非的发展部长阿拉巴利·拉多万 加强经济合作和战略伙伴关系,非洲最大经济体与德国之间的密切经济合作将会在7月24日至25日举行的G-20发展部长会议.
15,Bundesentwicklungsministerin Reem Alabali Radovan zu Gaza:,"„Was gerade in Gaza passiert, ist unfassbar. Unschuldige Kinder sterben. Menschen hungern. Ich war gerade in der Region, und alle meine Gespräche haben bestätigt: Es braucht jetzt – nicht irgendwann – einen sofortigen und nachhaltigen Waffenstillstand. Vor diesem Hintergrund sind die Forderungen des Briefes der 29 Partner an die israelische Regierung für mich nachvollziehbar. Ich hätte mir gewünscht, dass Deutschland sich dem Signal der 29 Partner anschließt. (...)""",Federal Minister for Development Reem Alabali Radovan on Gaza:,"""What is happening in Gaza is unbelievable. Innocent children are dying. People are starving. I was in the region right now, and all my conversations have confirmed that an immediate and sustainable ceasefire is needed now – not at some point. Against this background, the demands of the letter from the 29 partners to the Israeli government are understandable to me. I would have liked Germany to join the signal of the 29 partners. (...)""",联邦发展部长莱姆·阿拉巴利·拉多万 (Radovin) 前往加沙 (Reem Alabali Radovan),"目前加沙发生的事件令人难以置信. 无辜儿童正在挨饿. 我才刚到该地区,所有的谈话都证实了:现在不需要立即和可持续的停火. 在这样的背景下,29个伙伴给以色列政府的信的要求是可以解释的. 我希望德国能加入29个伙伴的信号. """
16,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,"Deutschland präsentiert heute seinen dritten Freiwilligen Staatenbericht vor den Vereinten Nationen in New York. Im Rahmen des jährlichen Hochrangigen Politischen Forums (HLPF) kommen dort Vertreter*innen von Regierungen, Zivilgesellschaft, Wissenschaft und Wirtschaft zusammen, um den Fortschritt bei der Umsetzung der Agenda 2030 zu bewerten.",Germany relies on increased international cooperation to implement the 2030 Agenda,"Today, Germany is presenting its third volunteer state report to the United Nations in New York. Representatives of governments, civil society, science and industry will meet at the HLPF to assess progress in implementing the 2030 Agenda.","德国要求加强国际合作,实施2030年议程.","德国今天在纽约向联合国发表了第三次志愿国报告. 在年度高级政治论坛 (HLPF) 中,各国政府,民间社会,科学和经济代表聚集在一起,评估2030年议程的执行进展情况."
17,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,"Entwicklungsministerin Reem Alabali Radovan reist heute nach Ägypten, um mit der ägyptischen Regierung Gespräche zum Wiederaufbau in Gaza zu führen. Ägypten hatte kürzlich gemeinsam mit weiteren arabischen Ländern einen Plan für die Zukunft des weitgehend zerstörten Küstenstreifens vorgelegt.",Development Minister Alabali Radovan holds talks in Egypt on the reconstruction of Gaza,"Development Minister Reem Alabali Radovan is travelling to Egypt today to discuss reconstruction in Gaza with the Egyptian government. Egypt, together with other Arab countries, recently presented a plan for the future of the largely destroyed coastline.",艾拉巴利·拉多万发展部长 在埃及举行重建加沙的讨论会,"发展部长莱姆·阿拉巴利·拉多万今天将前往埃及与埃及政府进行加沙重建谈判. 埃及最近和其他阿拉伯国家一道,提出了一个关于被广泛摧毁的海岸线的未来计划."
18,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,"„Ich bin sehr beunruhigt über die Lage in Syrien. Die anhaltenden Auseinandersetzungen in Sweida haben zu vielen Opfern geführt, insbesondere in der Zivilbevölkerung. Ich appelliere an alle Beteiligten, die gestern vereinbarte Waffenruhe einzuhalten, alle Zivilisten zu schützen und von Angriffen und Hassrede gegen Minderheiten abzusehen. Syrien gehört allen Syrerinnen und Syrern und nur gemeinsam kann die Zukunft des Landes gesichert und ein Abgleiten ins Chaos vermieden werden. (...)""",Minister of Development Reem Alabali Radovan on the current situation in Syria:,"""I am very concerned about the situation in Syria. The ongoing clashes in Sweida have led to many victims, especially in the civilian population. I appeal to all those involved to observe the ceasefire agreed yesterday, to protect all civilians and to refrain from attacks and hate speech against minorities. Syria belongs to all Syrians and only together can the future of the country be secured and a drift into chaos can be avoided. (...)""",叙利亚目前的局势中 Reem Alabali Radovan 发展部长Reem Alabali Radovan:,"我对叙利亚局势感到非常不安. 斯威达持续的冲突造成许多伤亡,特别是平民伤亡. 我呼吁所有各方遵守昨天达成的停火协议,保护所有平民,避免针对少数族裔的攻击和仇恨言论. 叙利亚属于所有叙利亚人和叙利亚人,只有团结一致才能保证叙利亚的未来,避免陷入混乱 (...) ."
19,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
20,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
21,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
22,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
23,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
24,Senioren-Ausflug: 78-Jährige von Bus überrollt - lebensgefährlich verletzt,"<a href=""https://www.zeit.de/news/2025-07/23/78-jaehrige-von-bus-ueberrollt-lebensgefaehrlich-verletzt""><img src=""https://img.zeit.de/news/2025-07/23/78-jaehrige-von-bus-ueberrollt-lebensgefaehrlich-verletzt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Senior Excursion: 78-year-old overrun by bus - life-threateningly injured,"<a href=""https://www.zeit.de/news/2025-07/23/78-year-old-of-bus-overrolled-life-hazarded""><img src=""https://img.zeit.de/news/2025-07/23/78-year-of-bus-overrolled-life-hazarded-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","老年旅行: 78岁被公交车撞死,有生命危险",<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
25,Zivilcourage: Zeugen stoppen mutmaßliche Täter nach bewaffnetem Überfall,"<a href=""https://www.zeit.de/news/2025-07/23/zeugen-stoppen-mutmassliche-taeter-nach-bewaffnetem-ueberfall""><img src=""https://img.zeit.de/news/2025-07/23/zeugen-stoppen-mutmassliche-taeter-nach-bewaffnetem-ueberfall-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Civil courage: Witnesses stop suspected perpetrators after armed robbery,"<a href=""https://www.zeit.de/news/2025-07/23/witnesses-stops-probably-taeter-after-armed-overfall""><img src=""https://img.zeit.de/news/2025-07/23/witnesses-stops-probably-taeter-after-armed-overfall-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",平民警察:阻止目击证人在持械抢劫后 阻止行凶者,"< a href=""http://www.时间.en/news 2025-07/23 post- stops-muttered-tracked-tailed-attailed-tailed-equal activity""> <img src=http://img.time.com/news 2025-07/23-three stops-mutter-trans-trans-trans-trans-process-process-group/wide_1448x84"" style=""float: left""; margin-right: 5px; ""/a"
26,3. Fußball-Liga: SV Waldhof holt französischen Mittelfeldspieler,"<a href=""https://www.zeit.de/news/2025-07/23/sv-waldhof-holt-franzoesischen-mittelfeldspieler""><img src=""https://img.zeit.de/news/2025-07/23/sv-waldhof-holt-franzoesischen-mittelfeldspieler-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",3. Football League: SV Waldhof picks French midfielder,"<a href=""https://www.zeit.de/news/2025-07/23/sv-waldhof-holt-franzoese-medium field player""><img src=""https://img.zeit.de/news/2025-07/23/sv-waldhof-holt-franzoese-medium field player-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",第三场足球比赛:SV瓦尔多夫会招来法国中场选手,"< a href=""http://www.时间.en/news 2025-07/23-ssv-frav -freezone -twork -twork"
27,Gaza-Krieg: WHO warnt vor tödlicher Hungerkrise im Gazastreifen,"<a href=""https://www.zeit.de/news/2025-07/23/israel-und-hamas-streiten-ueber-nahrungshilfe-fuer-gaza""><img src=""https://img.zeit.de/news/2025-07/23/israel-und-hamas-streiten-ueber-nahrungshilfe-fuer-gaza-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Gaza War: WHO warns against deadly hunger crisis in Gaza,"<a href=""https://www.zeit.de/news/2025-07/23/Israel-and-hamas disputes-over-food aid-for-gaza""><img src=""https://img.zeit.de/news/2025-07/23/Israel-and-hamas disputes-over-food aid-for-gaza-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",加沙战争 世界卫生组织警告加沙地带 面临致命饥荒危机,"<href=""http://www.Time.en/news 2025-07/23israel-和hamer-fuer-gaza""> <img shrc=http://img.time.com/news 2025-07/23israel-hears"
28,Fotografie: Bilder des Tages,"<a href=""https://www.zeit.de/news/2025-07/23/bilder-des-tages""><img src=""https://img.zeit.de/news/2025-07/23/bilder-des-tages-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Photography: Pictures of the day,"<a href=""https://www.zeit.de/news/2025-07/23/image-of-day""><img src=""https://img.zeit.de/news/2025-07/23/image-of-day-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",摄影: 今天的照片,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
29,Bundesliga: Bamberger Basketballer freuen sich über Rückkehrer,"<a href=""https://www.zeit.de/news/2025-07/23/bamberger-basketballer-freuen-sich-ueber-rueckkehrer""><img src=""https://img.zeit.de/news/2025-07/23/bamberger-basketballer-freuen-sich-ueber-rueckkehrer-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Bundesliga: Bamberg Basketballers are looking forward to returning,"<a href=""https://www.zeit.de/news/2025-07/23/bamberger-basketballer-johren-ueber-rueckkehrer""><img src=""https://img.zeit.de/news/2025-07/23/bamberger-basketballer-johren-ueber-rueckkehrer-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","联邦联盟,班伯格篮球运动员很高兴看到回国者回来","<href=""http://www.时间.en/news2025-07/23-bamberger-bambasker-basketballer-en-jubber-subber-reverse""> <img src=http:///img.time.com/news 2025-07-bam-bamber-basker-basker-free-speed-submer-supplay-group/wide_1448x84""=""float: left: margin-right: 5px;"" // a>None"
30,Brathähnchen mit Joghurtmarinade und Reispilaw: Küchentrend? Bratsommer!,Richtig in der Hitze brutzeln darf saisonunabhängig nur das Brathähnchen. Eine Joghurt-Salzzitronen-Marinade verpasst ihm eine säuerlich-frische Note.,Chicken with yoghurt marinade and rice pilaw: kitchen trend? Frying summer!,Right in the heat only the roast chicken is allowed to fry. A yogurt-salzcitron marinade gives him a sour-fresh note.,"烤鸡,加酸奶和米饭","热中烤得正确,季节性只能吃烤鸡. 酸奶沙司马利纳德可以让他更清新一点."
31,Star-Koch vor Gericht: Urteil gegen Schuhbeck rechtskräftig,"<a href=""https://www.zeit.de/news/2025-07/23/urteil-gegen-schuhbeck-rechtskraeftig""><img src=""https://img.zeit.de/news/2025-07/23/urteil-gegen-schuhbeck-rechtskraeftig-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Star-Koch in court: Judgment against Schuhbeck,"<a href=""https://www.zeit.de/news/2025-07/23/judgment-against-schuhbeck-right""><img src=""https://img.zeit.de/news/2025-07/23/judgment-against-schuhbeck-right-right-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",法庭上是明星厨子: 反对鞋带贝克的判决是合法的.,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
32,Unterschleißheim: Zehnjähriger vermisst - Polizei fahndet öffentlich,"<a href=""https://www.zeit.de/news/2025-07/23/zehnjaehriger-vermisst-polizei-fahndet-oeffentlich""><img src=""https://img.zeit.de/news/2025-07/23/zehnjaehriger-vermisst-polizei-fahndet-oeffentlich-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Unterschleißheim: Ten-year-old missing - police investigates publicly,"<a href=""https://www.zeit.de/news/2025-07/23/tenYehriger-vermissst-police-fandet-o-öffentlich""><img src=""https://img.zeit.de/news/2025-07/23/tenYehriger-vermissst-police-fandet-o-public-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","拘留所,10岁小孩失踪",<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
