,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Japan: Die Angst vor Mega-Erdbeben,Nach der jüngsten Erdbebenserie in Japan hat Tokio einen neuen Zivilschutzplan beschlossen. Die Sorge um ein besonders starkes Beben im Nankai-Graben ist groß. Die Regierung will Schäden minimieren.,Japan: The Fear of Mega-Earthquake,"Following the recent series of earthquakes in Japan, Tokyo has decided on a new civil protection plan. There is a great concern for a particularly strong earthquake in the Nankai Tomb. The government wants to minimize damage.",日本:害怕大地震,"日本最近的地震事件后,东京制定了新的民防计划. 纳凯地震的严重关注. 政府希望尽量减少损失."
11,Deutsche Islampolitik auf dem Prüfstand der neuen Regierung,Wird es auch in dieser Legislaturperiode eine Deutsche Islam Konferenz geben? In welcher Form? Ein Vertreter der Bundesregierung kündigt Veränderungen an.,German Islam policy at the test of the new government,Will there also be a German Islam Conference in this legislative period? In what form? A representative of the Federal Government announces changes.,在新政府审查范围内的德国伊斯兰政策,这个立法期间 会有一个德国伊斯兰会议吗? 一个联邦政府的代表会宣布变革
12,Libyen: Marodes Gesundheitssystem treibt Familie zur Migration,"Um ihr schwerkrankes Kind zu retten, wagt die Familie die gefährliche irreguläre Überfahrt per Boot von Libyen nach Italien. Die Geschichte des siebenjährigen Mädchens spiegelt die Krise des libyschen Gesundheitssystems.",Libya: Marodine's health care system drives family to migration,"In order to save her seriously ill child, the family dares to cross the dangerous irregular crossing by boat from Libya to Italy. The history of the seven-year-old girl reflects the crisis of the Libyan health system.",利比亚:马洛德的医疗系统让家庭迁徙,"为了救她的重病孩子,家庭敢于乘船从利比亚开往意大利 冒着危险的危险. 七岁女孩的故事反映了利比亚医疗体系的危机."
13,Entführt und erniedrigt: Schicksale alawitischer Frauen in Syrien,"Erpressungen und religiöser Hass: Mehrere Dutzend alawitische Frauen gelten in Syrien als ""vermisst"". Dahinter stecken offenbar politische wie kriminelle Motive und Strukturen. Die DW hat mit Betroffenen gesprochen.",Abducted and humiliated: Fate of Alawite Women in Syria,"Blackmail and religious hatred: Several dozen Alawite women are considered ""missing"" in Syria. There are apparently political and criminal motives and structures behind this. The DW has spoken with those affected.",绑架并羞辱叙利亚的阿拉维妇女命运,"勒索和宗教仇恨:在叙利亚,数十名阿拉维派妇女被认为""失踪"" 其背后似乎是政治动机和犯罪动机"
14,EURO 2025: Riola Xhemaili versetzt Schweiz in Freudentaumel,Dank eines späten Tors von Riola Xhemaili steht die Schweiz erstmals im Viertelfinale einer Frauen-Europameisterschaft. Die Spielerin hat kosovarische Wurzeln. In den sozialen Medien wird sie häufig angefeindet.,EURO 2025: Riola Xhemaili moves Switzerland into joy taumel,"Thanks to a late goal by Riola Xhemaili, Switzerland is the first quarter-final of a women's European championship. The player has Kosovar roots. In the social media it is often opposed.","2025年,里约热内卢·Xhemaili将瑞士转化为快乐的床铺","多亏了里约热内卢Xhemaili晚期的得分,瑞士首次进入女子欧洲杯的四分之一决赛. 玩家有科索沃的根. 在社交媒体中,她经常被敌视."
15,Eine kleine Geschichte der Queerness,"War die Mona Lisa keine Frau, sondern saß Leonardo da Vincis Liebhaber Modell für das Gemälde? Der Künstler war schwul - denn Queersein ist beileibe kein Phänomen der Neuzeit. Ein Streifzug durch die Jahrhunderte.",A little story of queerness,"Was the Mona Lisa not a woman, but was Leonardo da Vinci's lover model for the painting? The artist was gay - because queerness is no phenomenon of modern times. A journey through the centuries.",魁北克的一个小故事,"""蒙娜丽莎""不是女人,而是莱昂纳多·达芬奇画的情人模特儿. 艺术家是同性恋,因为求爱不是新时代的现象. 数百年来的漫步."
16,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
17,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
18,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
19,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
20,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
21,Haushaltsentwurf 2025: Deutschland bleibt verlässlicher Partner in der globalen Zusammenarbeit,"Der heute im Kabinett beschlossene Haushaltsentwurf sieht einen Ansatz von 10,3 Milliarden Euro für den Etat des Entwicklungsministeriums im Jahr 2025 vor. Dazu sagt Ministerin Alabali Radovan: „Deutschland bleibt verlässlicher Partner für wirtschaftliche Zusammenarbeit und Entwicklung in der Welt. Das ist angesichts der extremen globalen Herausforderungen, Krisen und Kriege für Millionen von Menschen von existenzieller Bedeutung. (...)""",Draft budget 2025: Germany remains a reliable partner in global cooperation,"The draft budget adopted today in the cabinet provides for an approach of 10.3 billion euros for the budget of the Ministry of Development in 2025. Minister Alabali Radovan says: ""Germany remains a reliable partner for economic cooperation and development in the world. This is important for millions of people of existential importance in view of the extreme global challenges, crises and wars. (...)""",2025年拟议预算:德国仍然是可靠的全球合作伙伴.,"今天在内阁内通过的预算草案为发展部2025年预算提供了1030亿欧元的预算. 此外,国务卿阿拉巴利·拉多万说:德国依然是世界经济合作和发展的可靠伙伴. 面对全球的极端挑战,危机和战争,为数以百万计的生存重要人士提供战争. (...)"
22,Entwicklungsministerin Alabali Radovan: „Gerade jetzt dürfen wir Gaza nicht aus den Augen verlieren.“,"Entwicklungsministerin Reem Alabali Radovan hat heute den Chef des UN-Hilfswerks für Palästinaflüchtlinge (UNRWA) Philippe Lazzarini getroffen. An dem Treffen, das im Ministerium in Berlin stattfand, nahm auch Staatssekretär Niels Annen teil.  Im Zentrum des Gesprächs standen die Lage in Gaza und die eingeschränkte humanitäre Unterstützung der Menschen vor Ort. Darüber hinaus sprach die Ministerin die Fortschritte bei den Reformen an, zu denen sich das Hilfswerk wegen des Vorwurfs mangelnder Neutralität verpflichtet hat.","Development Minister Alabali Radovan: ""Right now we must not lose sight of Gaza.","Development Minister Reem Alabali Radovan met today the head of the UN Relief Agency for Palestine Refugees (UNRWA) Philippe Lazzarini. State Secretary Niels Annen also attended the meeting, which took place at the Ministry in Berlin. At the center of the discussion were the situation in Gaza and the limited humanitarian support of the people on the ground. In addition, the Minister spoke about the progress made in the reforms to which the relief agency committed itself because of the lack of neutrality.","发展部长阿拉巴利·拉多万: 现在,我们不能失去加沙.","发展部长雷姆·阿拉巴利·拉多万 今天与联合国巴勒斯坦难民救济和工程处 (UNIKA) 的首席执行官会面. 在柏林的会议中,部长尼尔斯·安恩也参加了. 会谈的核心是加沙的局势以及当地民众的人道主义支持有限. 此外,部长还提到了工程处对缺乏中立性的指控所承诺的改革进展."
23,Statement von Entwicklungsministerin Reem Alabali Radovan zu dem Anschlag in Damaskus am 22. Juni,"„Ich verurteile den Anschlag auf betende Gläubige in der Mar Elias Kirche in Damaskus aufs Schärfste. Diese feige Tat ist ein Anschlag auf die gesellschaftliche Vielfalt Syriens. Das Entwicklungsministerium unterstützt den Wiederaufbau und den gesellschaftlichen Zusammenhalt Syriens. Diese Arbeit ist wichtiger denn je. Der Wiederaufbau muss zu schnellen Ergebnissen führen, um Radikalen den Nährboden zu entziehen.“",Statement by Development Minister Reem Alabali Radovan on the attack in Damascus on 22 June,"""I strongly condemn the attack on praying believers in the Mar Elias Church in Damascus. This cowardly act is an attack on the social diversity of Syria. The Ministry of Development supports the reconstruction and social cohesion of Syria. This work is more important than ever. Reconstruction must lead to rapid results in order to remove radicals from the breeding ground.""",发展部长雷姆·阿拉巴利·拉多万宣布6月22日大马士革袭击案,"我谴责在大马士革的Mar Elias教堂袭击信众的行为,这是对叙利亚社会多样性的一次袭击. 发展部支持叙利亚的重建和社会凝聚力,这一工作比以往任何时候都重要. 重建工作必须产生快速的成果,才能让激进分子脱离困境."
24,Effiziente Hilfe für Menschen auf der Flucht und die Aufnahmeländer,"Nach aktuellen Zahlen des UN-Flüchtlingshilfswerks sind 122 Millionen Menschen weltweit auf der Flucht und damit mehr als jemals zuvor. Der weltweite Rückgang von Entwicklungsgeldern erhöht den Druck in den Aufnahmeländern. „Kein Mensch flieht freiwillig. Wer wegen Krieg, Krisen und Verfolgung seine Heimat verliert, verdient Mitmenschlichkeit und Hilfe. Wenn Menschen ihr Leben dafür riskieren, Hunger und Gewalt zu entkommen, dann helfen keine Parolen, sondern pragmatische Lösungen. (...)“, so Ministerin Reem Alabali Radovan.",Efficient assistance for refugees and host countries,"According to current figures from the UN Refugee Agency, 122 million people worldwide are on the run and thus more than ever before. The global decline in development funds increases the pressure in the host countries. ""No human being flees voluntarily. Anyone who loses his homeland because of war, crises and persecution deserves humanity and help. If people risk their lives to escape hunger and violence, then no slogans help, but pragmatic solutions. (...)-- said Minister Reem Alabali Radovan.",为逃犯和收容国提供高效的援助,"根据联合国难民救济中心的最新数字,全球1.12亿人正在逃命,这比以往任何时候都多. 全球发展资金的减少增加了收容国的压力. 没有人自愿逃离. 因为战争,危机和迫害而失去家园的人应该得到人道和帮助. 如果人们冒着生命危险逃避饥饿和暴力,那么他们就不会帮助帕洛尔,而是务实的解决方案."
25,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,"Entwicklungsministerin Reem Alabali Radovan verleiht heute im Berliner Dienstsitz des Entwicklungsministeriums (BMZ) den 7. BMZ-Engagementpreis. Mit ihm wird herausragendes persönliches Engagement in der Entwicklungszusammenarbeit gewürdigt. Ausgezeichnet werden fünf Persönlichkeiten, die in besonderer Weise an der Umsetzung der 17 globalen UN-Nachhaltigkeitsziele mitwirken.",Minister of Development Alabali Radovan awards BMZ Commitment Prize for Outstanding Personal Use,Development Minister Reem Alabali Radovan today awards the 7th BMZ Commitment Prize at the Berlin Office of the Ministry of Development (BMZ). He is acknowledging his outstanding personal commitment to development cooperation. Five personalities who are particularly involved in the implementation of the 17 global UN sustainability goals are honoured.,发展部长阿拉巴利·拉多万 颁发优良个人成就奖,发展部长莱姆·阿拉巴利·拉多万 今天在发展部柏林的总部颁发了7个BMZ合同奖. 他将获得杰出的个人参与发展合作奖. 五位特别参与实现17个联合国全球支持目标的人物将非常出色.
26,Wahl von Verfassungsrichtern: Und keiner sieht gut aus,Das Debakel anlässlich der Wahl der Verfassungsrichter hatte sich angedeutet. Doch dieser Freitag wurde zu einem befremdlichen Schauspiel. Was jetzt?,Election of constitutional judges: And no one looks good,"The debacle on the occasion of the election of the constitutional judges had hinted, but this Friday became a strange spectacle. What now?",选举宪法法官: 没有人是好的.,"法官选举时的失败已经显现出来,但本周五却成了一个奇怪的表演. 现在怎么办?"
27,Kurdenkonflikt: PKK legt erste Waffen nieder - Rückt Frieden näher?,"<a href=""https://www.zeit.de/news/2025-07/11/pkk-beginnt-symbolische-waffenniederlegung""><img src=""https://img.zeit.de/news/2025-07/11/pkk-beginnt-symbolische-waffenniederlegung-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Kurdish conflict: PKK lays down first weapons - Does peace move closer?,"<a href=""https://www.zeit.de/news/2025-07/11/pkk-begins-symbolic-weapon stoppage""><img src=""https://img.zeit.de/news/2025-07/11/pkk-begins-symbolic-weapon stoppage-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",库尔德人冲突:PKK先放下武器 - 和平近吗?,"< a href=""http://www.时间.en/news 2025-07/11/pk-Strc-Strc=""http://img.time.com/news 2025-07/01/pk- symbol-decount-gumented-group/wide_148x84"" style=""float: left: margin-right: 5px;"" // a>None"
28,Migrationspolitik: Land will Abschiebehaftanstalt 2028 in Betrieb nehmen,"<a href=""https://www.zeit.de/news/2025-07/11/land-will-abschiebehaftanstalt-2028-in-betrieb-nehmen""><img src=""https://img.zeit.de/news/2025-07/11/land-will-abschiebehaftanstalt-2028-in-betrieb-nehmen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Migration policy: Land wants to put detention centre 2028 into operation,"<a href=""https://www.zeit.de/news/2025-07/11/land-will-deportation-institution-2028-in-operation""><img src=""https://img.zeit.de/news/2025-07/11/land-will-deportation-institution-2028-in-operation-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",移民政策:国家想在2028年启动拘留所,"< a href=""http://www.时间.en/news 2025-07/11/land-l-in operation""> <img shrc=""http://img. time.com/news 2025-07/11/land-l/remove-in operation-Group/wide_148x84"" style=""float: left: margin-right: 5px;"" // a>None"
29,Untreue-Vorwürfe: Landtagspräsident kritisiert Vorgehen bei Razzia im Landtag,"<a href=""https://www.zeit.de/news/2025-07/11/landtagspraesident-kritisiert-vorgehen-bei-razzia-im-landtag""><img src=""https://img.zeit.de/news/2025-07/11/landtagspraesident-kritisiert-vorgehen-bei-razzia-im-landtag-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Infidelity: President of the Landtag criticizes action during raids in the Landtag,"<a href=""https://www.zeit.de/news/2025-07/11/landdayspraesident-critisiert-vorgang-bei-razzia-im-landtag""><img src=""https://img.zeit.de/news/2025-07/11/landdayspraesident-critisiert-vorgang-bei-razzia-im-landtag-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",不忠的提案:国家日报主席在全国日的搜捕行动中 提出批评.,"< a href=""http://www.时间.en/news2025-07/01/landtags pragment respected land tags in-landtag""> <img shr=""http: //img. time.com/news 2025-07/1111-landtags pragments authorized authorization authorized-in-mage-group/wide_148x84"" style=""float: left: margin-right: 5px;"" // > None"
30,Konflikte: Nach Vorfall: Demos vor Langenauer Gottesdiensten verboten,"<a href=""https://www.zeit.de/news/2025-07/11/nach-vorfall-demos-vor-langenauer-gottesdiensten-verboten""><img src=""https://img.zeit.de/news/2025-07/11/nach-vorfall-demos-vor-langenauer-gottesdiensten-verboten-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Conflicts: After incident: Demos in front of Langenau services forbidden,"<a href=""https://www.zeit.de/news/2025-07/11/after-event-demos-vor-langenauer-godesdiensten-verboten""><img src=""https://img.zeit.de/news/2025-07/11/after-event-demos-vor-langenauer-godesdiensten-verboten-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","冲突:事件发生后,禁止示威,在严格的礼拜前禁止示威.","< a href=""http://www.时间.en/news 2025-07/111/11个事件发生前准确服务禁令""> <img shrc=""http://img. time.com/news 2025-07/11/first-first-floats/wide_148x84"" style=""float: left: margin-right: 5px;"" // a>None"
31,Prozess um Kindesentführung: Promi-Prozess um Entführung der Block-Kinder,"<a href=""https://www.zeit.de/news/2025-07/11/prozess-um-kindesentfuehrung-gegen-christina-block-gestartet""><img src=""https://img.zeit.de/news/2025-07/11/prozess-um-kindesentfuehrung-gegen-christina-block-gestartet-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Child Abduction Trial: Celebrity Trial for Kidnapping Block Children,"<a href=""https://www.zeit.de/news/2025-07/11/prozess-um-kindesentführung-genu-christina-block-gestartet-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",绑架儿童的诉讼: 绑架Block儿童的名人诉讼,"<href=""http://www.时间.en/news2025-07/111-processitation 和 christina - block -gestererection""> <img shrc=""http://img.time.com/news 2025-07/11-processary process 和 kristina-strengthree-processistation-group/wide_148x84"" style=""float: left""; margin-right: 5px; ""//a>None"
32,Corona-Maskenaffäre: BGH reduziert Haftstrafe für Andrea Tandler,Die Verurteilung der Politikertochter Andrea Tandler wegen Steuerhinterziehung im Zuge der Coronapandemie ist rechtskräftig. Der BGH hat ihre Strafe jedoch verkürzt.,Corona mask affair: BGH reduces imprisonment for Andrea Tandler,"The conviction of the politician's daughter Andrea Tandler for tax evasion in the course of the Coronapandemie is legally valid. However, the BGH has shortened its punishment.","Corona Mascanatic: BZT减刑,Andrea Tendler被判处无期徒刑","政客的女儿安吉丽雅·坦德勒在科罗纳大流行期间因逃税而被判刑,是合法的. 但是,布宜诺斯艾利斯已经减刑了."
33,Öffentlicher Dienst: Bleibt die Tür für AfD im öffentlichen Dienst zu?,"<a href=""https://www.zeit.de/news/2025-07/11/bleibt-die-tuer-fuer-afd-im-oeffentlichen-dienst-zu""><img src=""https://img.zeit.de/news/2025-07/11/bleibt-die-tuer-fuer-afd-im-oeffentlichen-dienst-zu-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Public service: Is the door for AfD closed in the public service?,"<a href=""https://www.zeit.de/news/2025-07/11/remains-the-tuer-for-afd-im-public-service-for-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",公共服务:AfD的门在公务部门是关着的吗?,"< a href=""http://www.时间.en/news 2025-07/111/留存- thetuer-fuer-afted public service to ""> <img shrc=""http: //img. time. com/news 2025-07/11- the-fuer-afd-in-oped-group/wide_148x84"" style=""float: left: margin-right: 5px;"" />"""
