,title-de,content-de,title-en,content-en,title-zh,content-zh
12,Ambivalenter Kurs: Syriens Regierung und die Minderheiten,Die Zusammenstöße zwischen Drusen und Sunniten in Suweida sind nur der jüngste Fall von Gewalt gegen Minderheiten in Syrien. Der Kurs der Regierung ist unklar. Zumindest in einige Fälle sind Regierungstruppen verstrickt.,Ambivalent course: Syria's government and minorities,The clashes between Druze and Sunnis in Suweida are only the latest case of violence against minorities in Syria. The course of the government is unclear. At least in some cases government troops are involved.,叙利亚政府和少数族裔的矛盾趋势,"在苏威达,德鲁士和逊尼派之间的冲突只是最近叙利亚针对少数族裔的暴力事件而已. 政府的方向尚不明朗. 至少在一些情况下,政府军队已经介入其中."
13,ASEAN will atomwaffenfrei bleiben,"Keine Nuklearwaffen, keine atombetriebenen Schiffe - der Südostasienstaatenbund will geopolitische Konflikte vermeiden und befindet sich doch mittendrin. Keine der fünf Atommächte unterstützt bisher diese Initiative.",ASEAN wants to remain nuclear-free,"No nuclear weapons, no nuclear-powered ships - the South East Asian Federation wants to avoid geopolitical conflicts and is in the middle of it. None of the five nuclear powers has yet supported this initiative.",东盟想保持无核武器状态,"没有核武器,没有核武,没有核能的船只 - - 东南亚国家联盟正试图避免地缘政治冲突,但正处于其中. 迄今为止,五个核大国都没有支持这一倡议."
14,Nepal: Elektroautos erobern die Straßen von Kathmandu,"Elektrofahrzeuge werden in Nepal beliebter, das Netz der Aufladestationen dichter. Und mehr Strom kommt aus Wasserkraftwerken. Die Regierung fördert diese Entwicklung gezielt.",Nepal: Electric cars conquer the streets of Kathmandu,"Electric vehicles are becoming more popular in Nepal, the grid of charging stations is denser, and more electricity comes from hydroelectric power plants. The government is specifically promoting this development.",尼泊尔: 电动汽车占领加德满都的街道,"尼泊尔的电动汽车更受欢迎,充电网更广. 更多的电流来自水电厂. 政府的目标是推动这一发展."
15,Migration: Kehrtwende in Lateinamerika,Der harte Anti-Einwanderungskurs von US-Präsident Donald Trump hat Auswirkungen auch in Süd- und Mittelamerkia: Tausende Migranten brechen ihre Flucht in Richtung USA ab und kehren in ihre Herkunftsländer zurück.,Migration: Turnaround in Latin America,The harsh anti-immigration course of US President Donald Trump also has implications in South and Central America: thousands of migrants are breaking their escape to the United States and returning to their countries of origin.,移民: 移居拉丁美洲,"美国总统唐纳德·特朗普的反移民政策也对南美和中土世界产生了影响:数千名移民逃往美国,返回原籍国."
16,EURO 2025: Demontiert Norwegen sein Denkmal Ada Hegerberg?,"In Norwegen wird diskutiert, ob Fußball-Ikone Ada Hegerberg in der K.o.-Phase der EM in der Schweiz weiter in der Stammelf stehen sollte. Die einst beste Fußballerin der Welt nimmt die Kritik an ihr gelassen.",EURO 2025: Demonstrates Norway its monument Ada Hegerberg?,"In Norway, it is discussed whether football icon Ada Hegerberg should continue to be in the team in Switzerland during the knockout phase of the European Championship. The once best footballer in the world takes the criticism of her calmly.","2025年,挪威在纪念艾达·海格伯格的纪念碑上示威吗?","在挪威,人们正在讨论 足球偶像艾达·海格伯格是否应该继续留在瑞士的EM的倒退阶段. 曾经最好的足球运动员会接受她的批评."
17,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
18,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
19,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
20,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
21,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
22,Haushaltsentwurf 2025: Deutschland bleibt verlässlicher Partner in der globalen Zusammenarbeit,"Der heute im Kabinett beschlossene Haushaltsentwurf sieht einen Ansatz von 10,3 Milliarden Euro für den Etat des Entwicklungsministeriums im Jahr 2025 vor. Dazu sagt Ministerin Alabali Radovan: „Deutschland bleibt verlässlicher Partner für wirtschaftliche Zusammenarbeit und Entwicklung in der Welt. Das ist angesichts der extremen globalen Herausforderungen, Krisen und Kriege für Millionen von Menschen von existenzieller Bedeutung. (...)""",Draft budget 2025: Germany remains a reliable partner in global cooperation,"The draft budget adopted today in the cabinet provides for an approach of 10.3 billion euros for the budget of the Ministry of Development in 2025. Minister Alabali Radovan says: ""Germany remains a reliable partner for economic cooperation and development in the world. This is important for millions of people of existential importance in view of the extreme global challenges, crises and wars. (...)""",2025年拟议预算:德国仍然是可靠的全球合作伙伴.,"今天在内阁内通过的预算草案为发展部2025年预算提供了1030亿欧元的预算. 此外,国务卿阿拉巴利·拉多万说:德国依然是世界经济合作和发展的可靠伙伴. 面对全球的极端挑战,危机和战争,为数以百万计的生存重要人士提供战争. (...)"
23,Entwicklungsministerin Alabali Radovan: „Gerade jetzt dürfen wir Gaza nicht aus den Augen verlieren.“,"Entwicklungsministerin Reem Alabali Radovan hat heute den Chef des UN-Hilfswerks für Palästinaflüchtlinge (UNRWA) Philippe Lazzarini getroffen. An dem Treffen, das im Ministerium in Berlin stattfand, nahm auch Staatssekretär Niels Annen teil.  Im Zentrum des Gesprächs standen die Lage in Gaza und die eingeschränkte humanitäre Unterstützung der Menschen vor Ort. Darüber hinaus sprach die Ministerin die Fortschritte bei den Reformen an, zu denen sich das Hilfswerk wegen des Vorwurfs mangelnder Neutralität verpflichtet hat.","Development Minister Alabali Radovan: ""Right now we must not lose sight of Gaza.","Development Minister Reem Alabali Radovan met today the head of the UN Relief Agency for Palestine Refugees (UNRWA) Philippe Lazzarini. State Secretary Niels Annen also attended the meeting, which took place at the Ministry in Berlin. At the center of the discussion were the situation in Gaza and the limited humanitarian support of the people on the ground. In addition, the Minister spoke about the progress made in the reforms to which the relief agency committed itself because of the lack of neutrality.","发展部长阿拉巴利·拉多万: 现在,我们不能失去加沙.","发展部长雷姆·阿拉巴利·拉多万 今天与联合国巴勒斯坦难民救济和工程处 (UNIKA) 的首席执行官会面. 在柏林的会议中,部长尼尔斯·安恩也参加了. 会谈的核心是加沙的局势以及当地民众的人道主义支持有限. 此外,部长还提到了工程处对缺乏中立性的指控所承诺的改革进展."
24,Statement von Entwicklungsministerin Reem Alabali Radovan zu dem Anschlag in Damaskus am 22. Juni,"„Ich verurteile den Anschlag auf betende Gläubige in der Mar Elias Kirche in Damaskus aufs Schärfste. Diese feige Tat ist ein Anschlag auf die gesellschaftliche Vielfalt Syriens. Das Entwicklungsministerium unterstützt den Wiederaufbau und den gesellschaftlichen Zusammenhalt Syriens. Diese Arbeit ist wichtiger denn je. Der Wiederaufbau muss zu schnellen Ergebnissen führen, um Radikalen den Nährboden zu entziehen.“",Statement by Development Minister Reem Alabali Radovan on the attack in Damascus on 22 June,"""I strongly condemn the attack on praying believers in the Mar Elias Church in Damascus. This cowardly act is an attack on the social diversity of Syria. The Ministry of Development supports the reconstruction and social cohesion of Syria. This work is more important than ever. Reconstruction must lead to rapid results in order to remove radicals from the breeding ground.""",发展部长雷姆·阿拉巴利·拉多万宣布6月22日大马士革袭击案,"我谴责在大马士革的Mar Elias教堂袭击信众的行为,这是对叙利亚社会多样性的一次袭击. 发展部支持叙利亚的重建和社会凝聚力,这一工作比以往任何时候都重要. 重建工作必须产生快速的成果,才能让激进分子脱离困境."
25,Effiziente Hilfe für Menschen auf der Flucht und die Aufnahmeländer,"Nach aktuellen Zahlen des UN-Flüchtlingshilfswerks sind 122 Millionen Menschen weltweit auf der Flucht und damit mehr als jemals zuvor. Der weltweite Rückgang von Entwicklungsgeldern erhöht den Druck in den Aufnahmeländern. „Kein Mensch flieht freiwillig. Wer wegen Krieg, Krisen und Verfolgung seine Heimat verliert, verdient Mitmenschlichkeit und Hilfe. Wenn Menschen ihr Leben dafür riskieren, Hunger und Gewalt zu entkommen, dann helfen keine Parolen, sondern pragmatische Lösungen. (...)“, so Ministerin Reem Alabali Radovan.",Efficient assistance for refugees and host countries,"According to current figures from the UN Refugee Agency, 122 million people worldwide are on the run and thus more than ever before. The global decline in development funds increases the pressure in the host countries. ""No human being flees voluntarily. Anyone who loses his homeland because of war, crises and persecution deserves humanity and help. If people risk their lives to escape hunger and violence, then no slogans help, but pragmatic solutions. (...)-- said Minister Reem Alabali Radovan.",为逃犯和收容国提供高效的援助,"根据联合国难民救济中心的最新数字,全球1.12亿人正在逃命,这比以往任何时候都多. 全球发展资金的减少增加了收容国的压力. 没有人自愿逃离. 因为战争,危机和迫害而失去家园的人应该得到人道和帮助. 如果人们冒着生命危险逃避饥饿和暴力,那么他们就不会帮助帕洛尔,而是务实的解决方案."
26,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,"Entwicklungsministerin Reem Alabali Radovan verleiht heute im Berliner Dienstsitz des Entwicklungsministeriums (BMZ) den 7. BMZ-Engagementpreis. Mit ihm wird herausragendes persönliches Engagement in der Entwicklungszusammenarbeit gewürdigt. Ausgezeichnet werden fünf Persönlichkeiten, die in besonderer Weise an der Umsetzung der 17 globalen UN-Nachhaltigkeitsziele mitwirken.",Minister of Development Alabali Radovan awards BMZ Commitment Prize for Outstanding Personal Use,Development Minister Reem Alabali Radovan today awards the 7th BMZ Commitment Prize at the Berlin Office of the Ministry of Development (BMZ). He is acknowledging his outstanding personal commitment to development cooperation. Five personalities who are particularly involved in the implementation of the 17 global UN sustainability goals are honoured.,发展部长阿拉巴利·拉多万 颁发优良个人成就奖,发展部长莱姆·阿拉巴利·拉多万 今天在发展部柏林的总部颁发了7个BMZ合同奖. 他将获得杰出的个人参与发展合作奖. 五位特别参与实现17个联合国全球支持目标的人物将非常出色.
27,Brüssel: EU-Kommission schlägt zwei Billionen Euro Etat für sieben Jahre vor,"Ab 2028 beginnt die neue Budgetperiode in der EU, dazu braucht es einen Haushalt. Die EU-Kommission will diesen für mehr Investitionen deutlich höher ansetzen als bisher.",Brussels: Commission proposes two trillion euro budget for seven years,"The new budget period in the EU will start in 2028, which will require a budget. The EU Commission wants to set it up significantly higher for more investment than it has done so far.","布鲁塞尔:欧盟委员会提出2万亿欧元的预算,为期7年.","从2028年起,欧盟新预算预算将从欧盟开始,需要预算. 欧盟委员会希望它比以往任何时候都高得多."
28,Verkehr: Wasserrohrbruch in Nürnberg - Fahrbahn beschädigt,"<a href=""https://www.zeit.de/news/2025-07/16/wasserrohrbruch-in-nuernberg-fahrbahn-beschaedigt""><img src=""https://img.zeit.de/news/2025-07/16/wasserrohrbruch-in-nuernberg-fahrbahn-beschaedigt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Transport: Water pipe breakage in Nuremberg - roadway damaged,"<a href=""https://www.zeit.de/news/2025-07/16/wasserrohr-in-nuernberg-fahrbahn-schädigt""><img src=""https://img.zeit.de/news/2025-07/16/wasserrohrbruhr-in-nuernberg-fahrbahn-schädigt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",交通堵塞 纽伦堡交通堵塞,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
29,Freilaufendes Tier: Hund attackiert Fünfjährige,"<a href=""https://www.zeit.de/news/2025-07/16/hund-attackiert-fuenfjaehrige""><img src=""https://img.zeit.de/news/2025-07/16/hund-attackiert-fuenfjaehrige-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Free-running animal: dog attacks five-year-old,"<a href=""https://www.zeit.de/news/2025-07/16/dog-attacked-fuenfjaehrige""><img src=""https://img.zeit.de/news/2025-07/16/dog-attacked-fuenfjaehrige-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",野生动物: 狗攻击五岁男孩.,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
30,Gemeinschaftshaushalt: Von der Leyen schlägt EU-Budget von zwei Billionen Euro vor,"<a href=""https://www.zeit.de/news/2025-07/16/von-der-leyen-schlaegt-eu-budget-von-zwei-billionen-euro-vor""><img src=""https://img.zeit.de/news/2025-07/16/von-der-leyen-schlaegt-eu-budget-von-zwei-billionen-euro-vor-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Community budget: EU budget of two trillion euros proposed by Leyen,"<a href=""https://www.zeit.de/news/2025-07/16/of-the-leyen-schlaegt-eu-budget-of-two-billion-euro-before""><img src=""https://img.de/news/2025-07/16/of-the-leyen-schlaegt-eu-budget-of-two-billion-euro-pre-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","共同预算:从莱昂人那里,欧盟预算建议用2万亿欧元来支付2万亿欧元.","<href=""http://www.Time.en/news 2025-07/16/ from ley-schlang-eu-eu-euro-eu-euro-euro-four""> <imgSrc=http://img.time.com/news 2025-07/16/ from the Line-Shue-Shue-Eu-Eu-Eu-Froup/wide_1448x84"" style=""float: left: margin-right: 5px;"" //a"
31,Cyberangriffe: Maßnahmen gegen Hacker-Gruppe - Server abgeschaltet,"<a href=""https://www.zeit.de/news/2025-07/16/massnahmen-gegen-hacker-gruppe-server-abgeschaltet""><img src=""https://img.zeit.de/news/2025-07/16/massnahmen-gegen-hacker-gruppe-server-abgeschaltet-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Cyberattacks: Measures against Hacker Group - Servers disabled,"<a href=""https://www.zeit.de/news/2025-07/16/measures-against-hacker-group-server-off""><img src=""https://img.zeit.de/news/2025-07/16/measures-against-hacker-group-server-off-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",网络攻击:针对黑客集团的行动 - 服务器关闭,"<href=""http://www.时间.en/news2025-07/16/machine-shacker-server/server.""> <img shrc=""http://img.time.com/news 2025-07/16/mathler-hacker-server-program/wide_148x84"" style=""float: left: margin-right: 5px;"" // a -None"
32,Naturspektakel: Erneuter Vulkanausbruch auf Island,"<a href=""https://www.zeit.de/news/2025-07/16/erneuter-vulkanausbruch-auf-island""><img src=""https://img.zeit.de/news/2025-07/16/erneuter-vulkanausbruch-auf-island-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Nature spectacle: Renewed volcanic eruption on Iceland,"<a href=""https://www.zeit.de/news/2025-07/16/new-volcanic outbreak-on-island""><img src=""https://img.zeit.de/news/2025-07/16/new-volcanic outbreak-on-island-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",自然角度: 冰岛火山再度爆发,"< a href=""http://www.时间.en/news2025-07/16/new-vulcan break -aisland""> <imgränter-volk -likes=""http://img. time.com/news2025-07/renew-volk-volk-like-like-guid"
