,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Berlin setzt Zeichen gegen rassistischen Straßennamen,"Es war ein langer Kampf mit Anwohnern, bis ein Berliner Boulevard mit rassistischem Namen umbenannt werden konnte. Er heißt jetzt Anton-Wilhelm-Amo-Straße - nach dem ersten schwarzen Philosophen in Deutschland.",Berlin sets signs against racist street names,It was a long fight with local residents until a Berlin boulevard with a racist name could be renamed. It is now called Anton-Wilhelm-Amo-Straße - after the first black philosopher in Germany.,柏林对种族主义街头名号表示反对,"与当地居民进行了漫长的斗争,直到一个柏林大道改名为种族主义大道. 现在它叫Anton-Wilhelm-Amo,由第一批德国黑人哲学家命名."
11,Holocaust-Überlebende Anita Lasker-Wallfisch wird 100,"Sie hat Auschwitz überlebt und viele Jahre dafür gekämpft, dass der Holocaust nicht vergessen wird. Doch an ihrem 100. Geburtstag ist Anita Lasker-Wallfisch desillusioniert: Antisemitismus ist überall auf dem Vormarsch.",Holocaust Survivor Anita Lasker Wallfish Becomes 100,"She survived Auschwitz and fought for many years to ensure that the Holocaust is not forgotten. However, on her 100th birthday, Anita Lasker-Wallfish is disillusioned: Anti-Semitism is everywhere on the rise.",Anita Lasker -Whale fish will be 100. 大屠杀幸存者Anita Lasker -Wallfish survivor.,"她活了下来,花了许多年的时间来确保大屠杀不会忘记. 但在她一百周年纪念日时,安妮塔·拉塞尔克的捕鱼是幻灭的:反犹太主义到处都爆发了."
12,Warum die Proteste Kenias Generation Z schwer erschüttern,Seit über einem Jahr kämpft Kenias Jugend auf den Straßen für politischen Wandel im Land. Doch die gewaltvollen Zusammenstöße mit dem Staat hinterlassen Spuren. Angst und Panik gehören zum Alltag.,Why Kenya's Generation Z Protests Difficultly Shake,"For over a year, Kenya's youth has been fighting on the streets for political change in the country. But the violent clashes with the state leave traces. Fear and panic are part of everyday life.",为什么肯尼亚这一代的抗议活动,肯尼亚青年在街头为国家政治变革而斗争了一年多. 但与政府暴力冲突留下了痕迹. 恐惧和恐慌是日常生活的一部分.
13,EURO 2025: Bundestrainer Christian Wück unter Druck,Erst seit knapp einem Jahr betreut Christian Wück die DFB-Frauen. Nach den bisher eher durchwachsenen Auftritten der Nationalmannschaft bei der EM in der Schweiz regt sich Kritik am Bundestrainer.,EURO 2025: Bundestrainer Christian Wück under pressure,"Christian Wück has only been in charge of the DFB women for almost a year. After the so far rather mixed appearances of the national team at the EM in Switzerland, criticism of the Bundestrainer moves.","2025年,欧盟国家驯兽师克里斯琴·伍格受到压力","一年多前,克里斯汀·华格一直在照顾DFB妇女. 经过国家队在瑞士EM的演习,国家队在瑞士的演习越来越激烈. 州检察院对DFB的批评越来越强烈了."
14,Dopingverdacht - Marathon-Star Ruth Chepngetich suspendiert,Marathon-Weltrekordlerin Ruth Chepngetich aus Kenia ist positiv auf eine verbotene Substanz getestet und deswegen vorläufig suspendiert worden. Ihr droht eine lange Sperre. Nicht jeder ist überrascht.,Doping Suspect - Marathon star Ruth Chepngetich suspended,Marathon world record holder Ruth Chepngetich from Kenya has been tested positively for a banned substance and has therefore been suspended for the time being. You are threatening a long barrier. Not everyone is surprised.,- 马拉松明星露丝·切普纳奇 - 停职了,"肯尼亚的马拉松世界记录员鲁思·切普纳奇 (Ruth Chepnagech) 对禁药进行积极的测试,因此被暂时停职了. 你们面临漫长的禁闭. 不是所有人都惊讶."
15,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,"„Ich bin sehr beunruhigt über die Lage in Syrien. Die anhaltenden Auseinandersetzungen in Sweida haben zu vielen Opfern geführt, insbesondere in der Zivilbevölkerung. Ich appelliere an alle Beteiligten, die gestern vereinbarte Waffenruhe einzuhalten, alle Zivilisten zu schützen und von Angriffen und Hassrede gegen Minderheiten abzusehen. Syrien gehört allen Syrerinnen und Syrern und nur gemeinsam kann die Zukunft des Landes gesichert und ein Abgleiten ins Chaos vermieden werden. (...)""",Minister of Development Reem Alabali Radovan on the current situation in Syria:,"""I am very concerned about the situation in Syria. The ongoing clashes in Sweida have led to many victims, especially in the civilian population. I appeal to all those involved to observe the ceasefire agreed yesterday, to protect all civilians and to refrain from attacks and hate speech against minorities. Syria belongs to all Syrians and only together can the future of the country be secured and a drift into chaos can be avoided. (...)""",叙利亚目前的局势中 Reem Alabali Radovan 发展部长Reem Alabali Radovan:,"我对叙利亚局势感到非常不安. 斯威达持续的冲突造成许多伤亡,特别是平民伤亡. 我呼吁所有各方遵守昨天达成的停火协议,保护所有平民,避免针对少数族裔的攻击和仇恨言论. 叙利亚属于所有叙利亚人和叙利亚人,只有团结一致才能保证叙利亚的未来,避免陷入混乱 (...) ."
16,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
17,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
18,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
19,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
20,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
21,Haushaltsentwurf 2025: Deutschland bleibt verlässlicher Partner in der globalen Zusammenarbeit,"Der heute im Kabinett beschlossene Haushaltsentwurf sieht einen Ansatz von 10,3 Milliarden Euro für den Etat des Entwicklungsministeriums im Jahr 2025 vor. Dazu sagt Ministerin Alabali Radovan: „Deutschland bleibt verlässlicher Partner für wirtschaftliche Zusammenarbeit und Entwicklung in der Welt. Das ist angesichts der extremen globalen Herausforderungen, Krisen und Kriege für Millionen von Menschen von existenzieller Bedeutung. (...)""",Draft budget 2025: Germany remains a reliable partner in global cooperation,"The draft budget adopted today in the cabinet provides for an approach of 10.3 billion euros for the budget of the Ministry of Development in 2025. Minister Alabali Radovan says: ""Germany remains a reliable partner for economic cooperation and development in the world. This is important for millions of people of existential importance in view of the extreme global challenges, crises and wars. (...)""",2025年拟议预算:德国仍然是可靠的全球合作伙伴.,"今天在内阁内通过的预算草案为发展部2025年预算提供了1030亿欧元的预算. 此外,国务卿阿拉巴利·拉多万说:德国依然是世界经济合作和发展的可靠伙伴. 面对全球的极端挑战,危机和战争,为数以百万计的生存重要人士提供战争. (...)"
22,Entwicklungsministerin Alabali Radovan: „Gerade jetzt dürfen wir Gaza nicht aus den Augen verlieren.“,"Entwicklungsministerin Reem Alabali Radovan hat heute den Chef des UN-Hilfswerks für Palästinaflüchtlinge (UNRWA) Philippe Lazzarini getroffen. An dem Treffen, das im Ministerium in Berlin stattfand, nahm auch Staatssekretär Niels Annen teil.  Im Zentrum des Gesprächs standen die Lage in Gaza und die eingeschränkte humanitäre Unterstützung der Menschen vor Ort. Darüber hinaus sprach die Ministerin die Fortschritte bei den Reformen an, zu denen sich das Hilfswerk wegen des Vorwurfs mangelnder Neutralität verpflichtet hat.","Development Minister Alabali Radovan: ""Right now we must not lose sight of Gaza.","Development Minister Reem Alabali Radovan met today the head of the UN Relief Agency for Palestine Refugees (UNRWA) Philippe Lazzarini. State Secretary Niels Annen also attended the meeting, which took place at the Ministry in Berlin. At the center of the discussion were the situation in Gaza and the limited humanitarian support of the people on the ground. In addition, the Minister spoke about the progress made in the reforms to which the relief agency committed itself because of the lack of neutrality.","发展部长阿拉巴利·拉多万: 现在,我们不能失去加沙.","发展部长雷姆·阿拉巴利·拉多万 今天与联合国巴勒斯坦难民救济和工程处 (UNIKA) 的首席执行官会面. 在柏林的会议中,部长尼尔斯·安恩也参加了. 会谈的核心是加沙的局势以及当地民众的人道主义支持有限. 此外,部长还提到了工程处对缺乏中立性的指控所承诺的改革进展."
23,Statement von Entwicklungsministerin Reem Alabali Radovan zu dem Anschlag in Damaskus am 22. Juni,"„Ich verurteile den Anschlag auf betende Gläubige in der Mar Elias Kirche in Damaskus aufs Schärfste. Diese feige Tat ist ein Anschlag auf die gesellschaftliche Vielfalt Syriens. Das Entwicklungsministerium unterstützt den Wiederaufbau und den gesellschaftlichen Zusammenhalt Syriens. Diese Arbeit ist wichtiger denn je. Der Wiederaufbau muss zu schnellen Ergebnissen führen, um Radikalen den Nährboden zu entziehen.“",Statement by Development Minister Reem Alabali Radovan on the attack in Damascus on 22 June,"""I strongly condemn the attack on praying believers in the Mar Elias Church in Damascus. This cowardly act is an attack on the social diversity of Syria. The Ministry of Development supports the reconstruction and social cohesion of Syria. This work is more important than ever. Reconstruction must lead to rapid results in order to remove radicals from the breeding ground.""",发展部长雷姆·阿拉巴利·拉多万宣布6月22日大马士革袭击案,"我谴责在大马士革的Mar Elias教堂袭击信众的行为,这是对叙利亚社会多样性的一次袭击. 发展部支持叙利亚的重建和社会凝聚力,这一工作比以往任何时候都重要. 重建工作必须产生快速的成果,才能让激进分子脱离困境."
24,Effiziente Hilfe für Menschen auf der Flucht und die Aufnahmeländer,"Nach aktuellen Zahlen des UN-Flüchtlingshilfswerks sind 122 Millionen Menschen weltweit auf der Flucht und damit mehr als jemals zuvor. Der weltweite Rückgang von Entwicklungsgeldern erhöht den Druck in den Aufnahmeländern. „Kein Mensch flieht freiwillig. Wer wegen Krieg, Krisen und Verfolgung seine Heimat verliert, verdient Mitmenschlichkeit und Hilfe. Wenn Menschen ihr Leben dafür riskieren, Hunger und Gewalt zu entkommen, dann helfen keine Parolen, sondern pragmatische Lösungen. (...)“, so Ministerin Reem Alabali Radovan.",Efficient assistance for refugees and host countries,"According to current figures from the UN Refugee Agency, 122 million people worldwide are on the run and thus more than ever before. The global decline in development funds increases the pressure in the host countries. ""No human being flees voluntarily. Anyone who loses his homeland because of war, crises and persecution deserves humanity and help. If people risk their lives to escape hunger and violence, then no slogans help, but pragmatic solutions. (...)-- said Minister Reem Alabali Radovan.",为逃犯和收容国提供高效的援助,"根据联合国难民救济中心的最新数字,全球1.12亿人正在逃命,这比以往任何时候都多. 全球发展资金的减少增加了收容国的压力. 没有人自愿逃离. 因为战争,危机和迫害而失去家园的人应该得到人道和帮助. 如果人们冒着生命危险逃避饥饿和暴力,那么他们就不会帮助帕洛尔,而是务实的解决方案."
25,Donald Trump und der Epstein-Fall: Make Akteneinsicht Great Again,Hat er etwas zu verbergen? Donald Trump wird die Fragen im Fall Jeffrey Epstein nicht los. Der US-Präsident und seine Leute machen es selbst nur schlimmer.,Donald Trump and the Epstein case: Make file inspection Great Again,Does he have something to hide? Donald Trump won't get rid of the questions in Jeffrey Epstein's case. The US president and his people just make it worse themselves.,唐纳德·特朗普和爱普斯坦案的化验报告,他有什么要隐瞒的吗? 唐纳德·特朗普无法解决杰弗里·爱普斯坦案的问题. 美国总统和他的人自己只会把事情弄得更糟
26,Kreis Karlsruhe: Feuer in Industriegebiet - neun Autos brennen,"<a href=""https://www.zeit.de/news/2025-07/19/feuer-in-industriegebiet-neun-autos-brennen""><img src=""https://img.zeit.de/news/2025-07/19/feuer-in-industriegebiet-neun-autos-brennen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Kreis Karlsruhe: Fire in industrial area - nine cars burn,"<a href=""https://www.zeit.de/news/2025-07/19/fire-in-industrial-area-nine-autos-burning""><img src=""https://img.zeit.de/news/2025-07/19/fire-in-industrial-area-nine-autos-burn-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",卡尔斯鲁厄圆圈:工业区着火 - 九辆车着火了,"< a href=""http://www.时间.en/news2025-07/09-in工业的火警燃烧""> <img str=""http://img. time.com/news 2025-07/09-incredit auto-burns"
27,"Abschiebungen nach Afghanistan: Grünen-Chef Banaszak kritisiert Abschiebeflug als ""Symbolpolitik""","Felix Banaszak hält den Zeitpunkt jüngster Abschiebungen von Straftätern nach Afghanistan für keinen Zufall. In deutscher Haft wären sie besser unter Kontrolle, sagt er.","Deportations to Afghanistan: Green boss Banaszak criticizes deportation flight as ""symbol policy""","Felix Banaszak considers the time of recent deportations of criminals to Afghanistan to be no coincidence. In German prison, they would be better under control, he says.","阿富汗移民 绿色老板Banaszak 批评他们以""象征政治""为""政治""","他说菲利克斯·巴纳斯扎克认为最近把罪犯移往阿富汗不是巧合. 他说,在德国的拘留期间,他们最好能被控制."
28,2. Fußball-Bundesliga: Fürths Massimo wechselt zu Podolski-Club Gornik Zabrze,"<a href=""https://www.zeit.de/news/2025-07/19/fuerths-massimo-wechselt-zu-podolski-club-gornik-zabrze""><img src=""https://img.zeit.de/news/2025-07/19/fuerths-massimo-wechselt-zu-podolski-club-gornik-zabrze-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",2. Bundesliga: Fürths Massimo changes to Podolski-Club Gornik Zabrze,"<a href=""https://www.zeit.de/news/2025-07/19/fuerths-massimo-wechnet-to-podolski-club-gornik-zabrze""><img src=""https://img.zeit.de/news/2025-07/19/fuerths-massimo-wechnet-to-podolski-club-gornik-zabrze-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",第二次足球联盟: 为马西莫改行到波多斯基俱乐部Gornik Zabze,"<href=""http://www.时间.en/news2025-07/109/fuerth-massimo-masimo-goldolik-zabreze""> <img shrc=""http://img.time.com/news 2025-07/09/fuerths-massimisimus-mouse-to-podolski-gornik-zazbrez-group/wide_148x84"" style=""float: left: margin-right: 5px;"""
29,Kundgebungen: Viele Teilnehmer bei CSD-Kundgebung in Rostock,,Rallyes: Many participants at the CSD rally in Rostock,,集会: 很多参赛者参加罗斯托克的CSD集会,
30,Stellwerk nicht besetzt: Zahlreiche S-Bahn-Linien rund um Schöneweide unterbrochen,"<a href=""https://www.zeit.de/news/2025-07/19/zahlreiche-s-bahn-linien-rund-um-schoeneweide-unterbrochen""><img src=""https://img.zeit.de/news/2025-07/19/zahlreiche-s-bahn-linien-rund-um-schoeneweide-unterbrochen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Stellwerk not occupied: Numerous S-Bahn lines around Schöneweide interrupted,"<a href=""https://www.zeit.de/news/2025-07/19/numerous-s-bahn-lines-round-schoeneweide-interrupted""><img src=""https://img.zeit.de/news/2025-07/19/numerous-s-bahn-lines-round-schoeneweide-interrupted-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","未占用站台: 无数条S线断裂,围绕着美丽的肠子","< a href=""http://www.时间.en/news 2025-07/1900万线路口的断层""> <img shrc=""http://img. time.com/news 2025-07/1900 线路宽度为900亿美元的电路折叠组/wide_148x84"" style=""float: left: margin-right: 5px;"" / > None"
31,Unfälle: Radfahrer stirbt nach Sturz in Oberbayern,"<a href=""https://www.zeit.de/news/2025-07/19/radfahrer-stirbt-nach-sturz-in-oberbayern""><img src=""https://img.zeit.de/news/2025-07/19/radfahrer-stirbt-nach-sturz-in-oberbayern-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Accidents: Cyclists die after fall in Upper Bavaria,"<a href=""https://www.zeit.de/news/2025-07/19/cyclist-stirbt-nach-shut-in-Oberbayern""><img src=""https://img.zeit.de/news/2025-07/19/cyclist-stirbt-nach-shut-in-Oberbayern-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",意外:骑单车的人在倒地后死在奥巴伐利亚上空,"< a href=""http://www.时间.en/news 2025-07/09/Rad driver/src=""http://img.time.com/news 2025-07/09/head driver-translation/in overbayer-level/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
32,Fußball 2. Bundesliga: Karius-Comeback bei Schalker 0:0 gegen Enschede,"<a href=""https://www.zeit.de/news/2025-07/19/karius-comeback-bei-schalker-0-0-gegen-enschede""><img src=""https://img.zeit.de/news/2025-07/19/karius-comeback-bei-schalker-0-0-gegen-enschede-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Football 2. Bundesliga: Karius-Comeback at Schalker 0:0 against Enschede,"<a href=""https://www.zeit.de/news/2025-07/19/karius-comeback-bei-schalker-0-0-gegen-enschede""><img src=""https://img.zeit.de/news/2025-07/19/karius-comeback-bei-schalker-0-0-gegen-enschede-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",足球联盟2:,"< a href=""http://www.时间.en/news 2025-07/09 Karius-compose -backback -0 -0 -enstep""> <img shrc=""http://img. time.com/news 2025-07/09/carius-compose-respective"
