,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Frantz Fanon: Algeriens Befreiungsheld wäre 100 Jahre alt,"Frantz Fanon gilt als antikolonialer Vordenker und Held der algerischen Befreiungsbewegung. Er starb 1961, wenige Monate vor Algeriens Loslösung von Frankreich. Am 20. Juli wäre Fanon 100 Jahre alt geworden.",Frantz Fanon: Algeria's liberation hero would be 100 years old,"Frantz Fanon is considered an anticolonial thinker and hero of the Algerian liberation movement. He died in 1961, a few months before Algeria's detachment from France. On July 20, Fanon would have become 100 years old.",Frantz Fanon: Algeria's relationship hero would be 100 years old.,"佛朗兹·法农被定为阿尔及利亚解放运动的反殖民者和英雄. 他在1961年去世前几个月,在阿尔及利亚解放法国. 在7月20日,法龙将活到100岁."
11,Wie Untaugliche in die Streitkräfte der Ukraine kommen,In der ukrainischen Armee finden sich auch Menschen mit psychischen und physischen Einschränkungen. Damit sind sie für den Militärdienst ungeeignet. Warum müssen sie dennoch dienen und wie verbreitet ist das Problem?,How Unfit Persons Come to the Armed Forces of Ukraine,"In the Ukrainian army there are also people with mental and physical limitations. Thus, they are unsuitable for military service. Why must they still serve and how common is the problem?",乌克兰军队怎么进退两难的?,"乌克兰军队也发现有心理上的和身体上的限制,他们不适合当兵. 为什么他们要服侍他们? 问题有多普遍?"
12,Berlin setzt Zeichen gegen rassistischen Straßennamen,"Es war ein langer Kampf mit Anwohnern, bis ein Berliner Boulevard mit rassistischem Namen umbenannt werden konnte. Er heißt jetzt Anton-Wilhelm-Amo-Straße - nach dem ersten schwarzen Philosophen in Deutschland.",Berlin sets signs against racist street names,It was a long fight with local residents until a Berlin boulevard with a racist name could be renamed. It is now called Anton-Wilhelm-Amo-Straße - after the first black philosopher in Germany.,柏林对种族主义街头名号表示反对,"与当地居民进行了漫长的斗争,直到一个柏林大道改名为种族主义大道. 现在它叫Anton-Wilhelm-Amo,由第一批德国黑人哲学家命名."
13,Holocaust-Überlebende Anita Lasker-Wallfisch wird 100,"Sie hat Auschwitz überlebt und viele Jahre dafür gekämpft, dass der Holocaust nicht vergessen wird. Doch an ihrem 100. Geburtstag ist Anita Lasker-Wallfisch desillusioniert: Antisemitismus ist überall auf dem Vormarsch.",Holocaust Survivor Anita Lasker Wallfish Becomes 100,"She survived Auschwitz and fought for many years to ensure that the Holocaust is not forgotten. However, on her 100th birthday, Anita Lasker-Wallfish is disillusioned: Anti-Semitism is everywhere on the rise.",Anita Lasker -Whale fish will be 100. 大屠杀幸存者Anita Lasker -Wallfish survivor.,"她活了下来,花了许多年的时间来确保大屠杀不会忘记. 但在她一百周年纪念日时,安妮塔·拉塞尔克的捕鱼是幻灭的:反犹太主义到处都爆发了."
14,Vibrio-Bakterien in Europa: Sicher baden trotz Risiko,"Durch den Anstieg der Meereswassertemperaturen kommen Vibrio-Bakterien immer häufiger in der Ostsee, dem Schwarzen Meer und anderen Gewässern in Europa vor. So schützen Sie sich vor einer nicht ungefährlichen Vibriose.",Vibrio bacteria in Europe: Safe bathing despite risk,"Due to the rise in seawater temperatures, Vibrio bacteria are increasingly occurring in the Baltic Sea, the Black Sea and other waters in Europe. This way you protect yourself from a non-hazardous vibriosis.","在欧洲,尽管有风险,但洗澡安全","海洋温度上升让维布里奥细菌在东海,黑海以及欧洲其他水域出现数量增多. 因此,你保护自己免受不安全的地方毒害."
15,Dopingverdacht - Marathon-Star Ruth Chepngetich suspendiert,Marathon-Weltrekordlerin Ruth Chepngetich aus Kenia ist positiv auf eine verbotene Substanz getestet und deswegen vorläufig suspendiert worden. Ihr droht eine lange Sperre. Nicht jeder ist überrascht.,Doping Suspect - Marathon star Ruth Chepngetich suspended,Marathon world record holder Ruth Chepngetich from Kenya has been tested positively for a banned substance and has therefore been suspended for the time being. You are threatening a long barrier. Not everyone is surprised.,- 马拉松明星露丝·切普纳奇 - 停职了,"肯尼亚的马拉松世界记录员鲁思·切普纳奇 (Ruth Chepnagech) 对禁药进行积极的测试,因此被暂时停职了. 你们面临漫长的禁闭. 不是所有人都惊讶."
16,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,"Entwicklungsministerin Reem Alabali Radovan reist heute nach Ägypten, um mit der ägyptischen Regierung Gespräche zum Wiederaufbau in Gaza zu führen. Ägypten hatte kürzlich gemeinsam mit weiteren arabischen Ländern einen Plan für die Zukunft des weitgehend zerstörten Küstenstreifens vorgelegt.",Development Minister Alabali Radovan holds talks in Egypt on the reconstruction of Gaza,"Development Minister Reem Alabali Radovan is travelling to Egypt today to discuss reconstruction in Gaza with the Egyptian government. Egypt, together with other Arab countries, recently presented a plan for the future of the largely destroyed coastline.",艾拉巴利·拉多万发展部长 在埃及举行重建加沙的讨论会,"发展部长莱姆·阿拉巴利·拉多万今天将前往埃及与埃及政府进行加沙重建谈判. 埃及最近和其他阿拉伯国家一道,提出了一个关于被广泛摧毁的海岸线的未来计划."
17,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,"„Ich bin sehr beunruhigt über die Lage in Syrien. Die anhaltenden Auseinandersetzungen in Sweida haben zu vielen Opfern geführt, insbesondere in der Zivilbevölkerung. Ich appelliere an alle Beteiligten, die gestern vereinbarte Waffenruhe einzuhalten, alle Zivilisten zu schützen und von Angriffen und Hassrede gegen Minderheiten abzusehen. Syrien gehört allen Syrerinnen und Syrern und nur gemeinsam kann die Zukunft des Landes gesichert und ein Abgleiten ins Chaos vermieden werden. (...)""",Minister of Development Reem Alabali Radovan on the current situation in Syria:,"""I am very concerned about the situation in Syria. The ongoing clashes in Sweida have led to many victims, especially in the civilian population. I appeal to all those involved to observe the ceasefire agreed yesterday, to protect all civilians and to refrain from attacks and hate speech against minorities. Syria belongs to all Syrians and only together can the future of the country be secured and a drift into chaos can be avoided. (...)""",叙利亚目前的局势中 Reem Alabali Radovan 发展部长Reem Alabali Radovan:,"我对叙利亚局势感到非常不安. 斯威达持续的冲突造成许多伤亡,特别是平民伤亡. 我呼吁所有各方遵守昨天达成的停火协议,保护所有平民,避免针对少数族裔的攻击和仇恨言论. 叙利亚属于所有叙利亚人和叙利亚人,只有团结一致才能保证叙利亚的未来,避免陷入混乱 (...) ."
18,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
19,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
20,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
21,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
22,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
23,Haushaltsentwurf 2025: Deutschland bleibt verlässlicher Partner in der globalen Zusammenarbeit,"Der heute im Kabinett beschlossene Haushaltsentwurf sieht einen Ansatz von 10,3 Milliarden Euro für den Etat des Entwicklungsministeriums im Jahr 2025 vor. Dazu sagt Ministerin Alabali Radovan: „Deutschland bleibt verlässlicher Partner für wirtschaftliche Zusammenarbeit und Entwicklung in der Welt. Das ist angesichts der extremen globalen Herausforderungen, Krisen und Kriege für Millionen von Menschen von existenzieller Bedeutung. (...)""",Draft budget 2025: Germany remains a reliable partner in global cooperation,"The draft budget adopted today in the cabinet provides for an approach of 10.3 billion euros for the budget of the Ministry of Development in 2025. Minister Alabali Radovan says: ""Germany remains a reliable partner for economic cooperation and development in the world. This is important for millions of people of existential importance in view of the extreme global challenges, crises and wars. (...)""",2025年拟议预算:德国仍然是可靠的全球合作伙伴.,"今天在内阁内通过的预算草案为发展部2025年预算提供了1030亿欧元的预算. 此外,国务卿阿拉巴利·拉多万说:德国依然是世界经济合作和发展的可靠伙伴. 面对全球的极端挑战,危机和战争,为数以百万计的生存重要人士提供战争. (...)"
24,Entwicklungsministerin Alabali Radovan: „Gerade jetzt dürfen wir Gaza nicht aus den Augen verlieren.“,"Entwicklungsministerin Reem Alabali Radovan hat heute den Chef des UN-Hilfswerks für Palästinaflüchtlinge (UNRWA) Philippe Lazzarini getroffen. An dem Treffen, das im Ministerium in Berlin stattfand, nahm auch Staatssekretär Niels Annen teil.  Im Zentrum des Gesprächs standen die Lage in Gaza und die eingeschränkte humanitäre Unterstützung der Menschen vor Ort. Darüber hinaus sprach die Ministerin die Fortschritte bei den Reformen an, zu denen sich das Hilfswerk wegen des Vorwurfs mangelnder Neutralität verpflichtet hat.","Development Minister Alabali Radovan: ""Right now we must not lose sight of Gaza.","Development Minister Reem Alabali Radovan met today the head of the UN Relief Agency for Palestine Refugees (UNRWA) Philippe Lazzarini. State Secretary Niels Annen also attended the meeting, which took place at the Ministry in Berlin. At the center of the discussion were the situation in Gaza and the limited humanitarian support of the people on the ground. In addition, the Minister spoke about the progress made in the reforms to which the relief agency committed itself because of the lack of neutrality.","发展部长阿拉巴利·拉多万: 现在,我们不能失去加沙.","发展部长雷姆·阿拉巴利·拉多万 今天与联合国巴勒斯坦难民救济和工程处 (UNIKA) 的首席执行官会面. 在柏林的会议中,部长尼尔斯·安恩也参加了. 会谈的核心是加沙的局势以及当地民众的人道主义支持有限. 此外,部长还提到了工程处对缺乏中立性的指控所承诺的改革进展."
25,Statement von Entwicklungsministerin Reem Alabali Radovan zu dem Anschlag in Damaskus am 22. Juni,"„Ich verurteile den Anschlag auf betende Gläubige in der Mar Elias Kirche in Damaskus aufs Schärfste. Diese feige Tat ist ein Anschlag auf die gesellschaftliche Vielfalt Syriens. Das Entwicklungsministerium unterstützt den Wiederaufbau und den gesellschaftlichen Zusammenhalt Syriens. Diese Arbeit ist wichtiger denn je. Der Wiederaufbau muss zu schnellen Ergebnissen führen, um Radikalen den Nährboden zu entziehen.“",Statement by Development Minister Reem Alabali Radovan on the attack in Damascus on 22 June,"""I strongly condemn the attack on praying believers in the Mar Elias Church in Damascus. This cowardly act is an attack on the social diversity of Syria. The Ministry of Development supports the reconstruction and social cohesion of Syria. This work is more important than ever. Reconstruction must lead to rapid results in order to remove radicals from the breeding ground.""",发展部长雷姆·阿拉巴利·拉多万宣布6月22日大马士革袭击案,"我谴责在大马士革的Mar Elias教堂袭击信众的行为,这是对叙利亚社会多样性的一次袭击. 发展部支持叙利亚的重建和社会凝聚力,这一工作比以往任何时候都重要. 重建工作必须产生快速的成果,才能让激进分子脱离困境."
26,American Football: Berlin Thunder verpasst Überraschung gegen Nordic Storm,"<a href=""https://www.zeit.de/news/2025-07/20/berlin-thunder-verpasst-ueberraschung-gegen-nordic-storm""><img src=""https://img.zeit.de/news/2025-07/20/berlin-thunder-verpasst-ueberraschung-gegen-nordic-storm-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",American Football: Berlin Thunder misses surprise against Nordic Storm,"<a href=""https://www.zeit.de/news/2025-07/20/berlin-thunder-verpasst-ueberurung-gegen-nordic-storm""><img src=""https://img.zeit.de/news/2025-07/20/berlin-thunder-verpasst-ueur surprise-gegen-nordic-storm-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",美国橄榄球: 柏林雷雨会错过北美风暴的惊喜,"<href=""http://www.时间.en/news2025-07/20/Berlin-jeffer-jeffer-Sturpter-Storm""> <img shrc=""http://img.time.com/news2020/20/20/7/berlin-thuntler-traffer-traffected-thestorm-image-group/wide_1448x84"" style=""float: left: margin-right: 5px;"" // a -None"
27,Krieg in Gaza: Gesundheitsministerium meldet 67 Tote im Norden des Gazastreifens,"67 Palästinenser sollen durch israelische Soldaten getötet worden sein, als sie auf Hilfsgüter warteten. Der Papst kritisiert die israelische Armee. Das Liveblog",Gaza War: Ministry of Health reports 67 deaths in the north of Gaza,67 Palestinians are said to have been killed by Israeli soldiers when they were waiting for relief supplies. The Pope criticizes the Israeli army.,加沙战争 卫生部报告说加沙北部有67人死亡,传闻说67名巴勒斯坦人在等待救援时被以色列士兵杀害. 教皇批评以色列军队. 现场博客是现场报道.
28,Syrien: Außenminister Wadephul ist offen für Abschiebungen nach Syrien,"Straftäter sollten abgeschoben werden, wenn die Lage in Syrien das erlaube, sagt Außenminister Johann Wadephul (CDU). Die SPD verweist auf die aktuellen Unruhen vor Ort.",Syria: Foreign Minister Wadephul is open for deportations to Syria,"Criminals should be deported if the situation in Syria permits, says Foreign Minister Johann Wadephul (CDU).The SPD refers to the current unrest on the ground.",叙利亚:国务卿韦德福愿意将他驱逐到叙利亚,"如果叙利亚的局势允许的话,应该将罪犯驱逐出境, 国务卿约翰·韦德福 (Johann Wadephul) 则说. 社民党指出当地最近发生的动乱."
29,Unterfranken: Autos stoßen zusammen - vier Menschen schwer verletzt,"<a href=""https://www.zeit.de/news/2025-07/20/autos-stossen-zusammen-vier-menschen-schwer-verletzt""><img src=""https://img.zeit.de/news/2025-07/20/autos-stossen-zusammen-vier-menschen-schwer-verletzt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Lower Franconia: Cars come together - four people seriously injured,"<a href=""https://www.zeit.de/news/2025-07/20/autos-pulses-together-four-humans-heavy-harmed""><img src=""https://img.zeit.de/news/2025-07/20/autos-pulses-together-four-humans-heavy-harmed-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",伤者: 汽车撞在一起 - 四人受重伤,"<href=""http://www.时间.en/news2025-07/20-4-auto-phys"
30,Ann-Katrin Berger: Waagerecht in der Luft,Es war eine der spektakulärsten Torwartparaden sei Langem. Wie gelang Ann-Katrin Berger im Viertelfinale dieses Kunststück? Die Antwort ist emotional.,Ann-Katrin Berger: Horizontal in the air,It was one of the most spectacular goalkeeper parades is Langem. How did Ann-Katrin Berger achieve this feat in the quarterfinals? The answer is emotional.,安·卡琳·伯格: 天空中的水平,"长远来看,这是最壮观的守门员游行之一. 安 -凯特琳 -伯格如何在这一表演的四分之一决赛中胜出?"
31,Notfall auf Bahnhofsparkplatz: Mutter lässt Dreijährige allein in aufgeheiztem Auto zurück,"<a href=""https://www.zeit.de/news/2025-07/20/mutter-laesst-dreijaehrige-allein-in-aufgeheiztem-auto-zurueck""><img src=""https://img.zeit.de/news/2025-07/20/mutter-laesst-dreijaehrige-allein-in-aufgeheiztem-auto-zurueck-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Emergency on station parking: Mother leaves three-year-old alone in heated car,"<a href=""https://www.zeit.de/news/2025-07/20/mother-laest-three year-old-only-in-heated-auto-zurueck""><img src=""https://img.zeit.de/news/2025-07/20/mother-laest-three year-old-only-in-heated-auto-zurueck-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",火车站的紧急事故 母亲把三岁小孩一个人丢在热车上,"<href=""http://www.时间.en/news2025-07/20/20/20/20/20/20-level-level-level-auto-toubec""> <img src=""http://img.time.com/news 2020/20/07/ladesst-3-laisest-3-lein-lein-in-zuerge-in-gueck-gueck-group/wide_1448x84"" float=""float: left""; margin-right: 5px; ""/a>None"
32,Sommerinterview: Weidel-Interview geht in Demo-Lärm fast unter,"<a href=""https://www.zeit.de/news/2025-07/20/weidel-interview-geht-in-demo-laerm-fast-unter""><img src=""https://img.zeit.de/news/2025-07/20/weidel-interview-geht-in-demo-laerm-fast-unter-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Summer interview: Weidel interview almost disappears in demo noise,"<a href=""https://www.zeit.de/news/2025-07/20/weidel-interview-geht-in-demo-laerm-fast-unter""><img src=""https://img.zeit.de/news/2025-07/20/weidel-interview-geht-in-demo-laerm-fast-unter-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",夏季采访: 牧羊人访问在示威场几乎陷落.,"< a href=""http://www.时间.en/news 2025-07/20/20-in-demo-laerm - food interview""> <img shrc=""http://img.time.com/news 2025-07/20/demo-laerm-Fashing interviews in-demo-larm-Croup/wide_148x84"" style=""float: left: margin-right: 5px;"" //a -None"
