,title-es,content-es,title-de,content-de,title-en,content-en
14,Críticas al chef José Andrés por reunirse con el presidente de Israel un año después del ataque que mató a siete cooperantes de su ONG,El cocinero español pide a Herzog que permita el acceso “completo” a Gaza de las organizaciones con ayuda humanitaria,"Kritik an Chefkoch José Andreas wegen Treffens mit dem israelischen Präsidenten ein Jahr nach dem Angriff, der sieben Mitarbeiter seiner NRO tötete","Der spanische Koch fordert Herzog auf, den humanitären Organisationen den vollständigen Zugang zum Gaza-Streifen zu ermöglichen",Criticism of Chef José Andrés for meeting with the President of Israel a year after the attack that killed seven co-workers of his NGO,Spanish cook asks Herzog to allow “complete” access to Gaza by organizations with humanitarian aid
15,El Congreso de EE UU pide también investigar el contrato de Interior con Huawei,La iniciativa de dos congresistas republicanos persigue revisar los acuerdos comerciales ante el potencial peligro de la firma china para el comercio digital,Der US-Kongress fordert auch die Untersuchung des Innenvertrags mit Huawei,"Die Initiative zweier republikanischer Kongressabgeordneter zielt darauf ab, die Handelsabkommen angesichts der potenziellen Gefahr der chinesischen Firma für den digitalen Handel zu überarbeiten",U.S. Congress also asks to investigate the Interior contract with Huawei,The initiative of two Republican congressmen aims to review trade agreements in the face of the potential danger of the Chinese firm for digital commerce
16,"El Gobierno de Sánchez quiere rescatar el tren fantasma del PP, que costó 162 millones, nunca se usó y Ayuso no logró terminar","Con las urnas de 2027 en el horizonte, el ministro Puente ofrece asumir la conexión Móstoles-Navalcarnero y subraya el fiasco de Aguirre y el compromiso con el sur de Madrid","Die Regierung von Sanchez will den Phantomzug der PP retten, der 162 Millionen kostete, nie benutzt wurde und Ayuso nicht fertig war.",Mit den Wahlurnen von 2027 am Horizont bietet der Minister Brücke die Verbindung Móstoles-Navalcarnero an und unterstreicht das Fiasko von Aguirre und das Engagement für den Süden von Madrid,"Sánchez's government wants to rescue the PP's ghost train, which cost 162 million, was never used and Ayuso failed to finish","With the polls of 2027 on the horizon, Minister Puente offers to assume the connection Móstoles-Navalcarnero and underlines the fiasco of Aguirre and the commitment to the south of Madrid"
17,Estados Unidos envía tres destructores con misiles guiados al límite del mar territorial venezolano,"La movilización militar, que incluye 4.000 marines y el respaldo de aviación y submarinos, busca “enfrentar las amenazas de los carteles latinoamericanos de drogas”, de acuerdo con la agencia Reuters",Die Vereinigten Staaten senden drei Zerstörer mit geführten Raketen an die Grenze des venezolanischen Territorialmeers,"Die militärische Mobilisierung, darunter 4.000 Marines und die Unterstützung von Luft- und U-Booten, zielt darauf ab, den Bedrohungen der lateinamerikanischen Drogenkartelle zu begegnen.",United States sends three destroyers with guided missiles to the border of the Venezuelan territorial sea,"Military mobilization, including 4,000 Marines and aviation and submarine support, seeks “to confront the threats of Latin American drug cartels,” according to Reuters"
18,La tensión por el ‘caso Epstein’ lleva a Trump a renovar la cúpula del FBI,"Andrew Bailey, el fiscal general de Misuri, compartirá el cargo de número dos de la agencia con Dan Bongino, quien ha amenazado con abandonar la Administración",Die Spannung durch den Fall Epstein Hlaing führt Trump zur Erneuerung der FBI-Kuppel,"Andrew Bailey, der Generalstaatsanwalt von Missouri, wird die Nummer zwei der Agentur mit Dan Bongino teilen, der gedroht hat, die Regierung zu verlassen.",Tension over the ‘Epstein case’ leads Trump to renew the FBI’s leadership,"Andrew Bailey, Missouri's attorney general, will share the agency's number two position with Dan Bongino, who has threatened to leave the administration."
19,El Gobierno rechaza el recurso de la promotora del Algarrobico contra la expropiación y acerca el momento de su demolición,Con esta decisión se aceleran las condiciones para que el Estado pueda ocupar los terrenos de su titularidad sobre los que se levanta el hotel ilegal,Die Regierung lehnt die Klage der Fördererin der Algarrobico gegen Enteignung ab und nähert sich dem Zeitpunkt ihres Abrisses,"Mit dieser Entscheidung werden die Bedingungen beschleunigt, unter denen der Staat das Grundstück seines Eigentums besetzen kann, auf dem das illegale Hotel errichtet wird.",The Government rejects the Algarrobic promoter's appeal against the expropriation and approaches the time of its demolition,This decision accelerates the conditions for the State to occupy the land on which the illegal hotel is located.
20,Dos nuevos fallecidos por golpe de calor en Andalucía,Se trata de un hombre de 53 años y una mujer de 75 que murieron el fin de semana y que presentaban factores de riesgo,Zwei neue Tote durch Hitzeschock in Andalusien,"Es handelt sich um einen 53-Jährigen und eine 75-Jährige, die am Wochenende starben und Risikofaktoren aufwiesen.",Two new people killed by heat stroke in Andalusia,This is a 53-year-old man and a 75-year-old woman who died on the weekend and had risk factors
21,La escritora Sally Rooney desafía al Gobierno británico con su apoyo expreso a Acción Palestina,"La autora destinará los ingresos por los derechos de sus obras a financiar al grupo, declarado recientemente organización terrorista",Die Schriftstellerin Sally Rooney fordert die britische Regierung mit ihrer ausdrücklichen Unterstützung für die palästinensische Aktion heraus,"Die Autorin wird die Einnahmen aus den Rechten ihrer Werke zur Finanzierung der Gruppe, die vor kurzem als Terrororganisation erklärt wurde, verwenden.",Writer Sally Rooney challenges the British Government with her express support for Palestinian Action,"The author will allocate the proceeds for the rights of her works to finance the group, which has recently been declared a terrorist organization."
22,Una explosión en una vivienda de Valencia deja un muerto y dos heridos,La Guardia Civil investiga las causas del suceso ocurrido este lunes sobre las 22.30 horas en el que falleció un hombre,Eine Explosion in einem Haus in Valencia lässt einen Toten und zwei Verwundete zurück.,"Die Guardia Civil untersucht die Ursachen des Ereignisses am Montag um 22.30 Uhr, als ein Mann starb.",An explosion in a Valencia house leaves one dead and two injured,The Civil Guard investigates the causes of the event that occurred on Monday around 22.30 hours in which a man died
23,Un turista catalán fallece en Bali mientras realizaba pesca submarina,"El  hombre, de 36 años, murió el pasado domingo",Ein katalanischer Tourist stirbt in Bali während der Unterwasserfischerei,Der 36-jährige Mann starb letzten Sonntag.,A Catalan tourist dies in Bali while fishing underwater,The 36-year-old man died last Sunday.
24,Las primeras palabras de Haakon de Noruega tras la imputación de Marius Borg Høiby por cuatro delitos de violación: “Ha sido desafiante y difícil”,"El príncipe heredero del país nórdico ha abordado en una rueda de prensa la acusación por 32 delitos de la Fiscalía contra el primogénito de Mette-Marit, que enfrenta hasta 10 años de cárcel",Die ersten Worte von Haakon aus Norwegen nach der Anklage von Marius Borg Høiby für vier Vergewaltigungsdelikte: Es war herausfordernd und schwierig Hähnchen,"Der Kronprinz des nordischen Landes hat bei einer Pressekonferenz die Anklage wegen 32 Verbrechen der Staatsanwaltschaft gegen Mette-Marits Erstgeborenes, die bis zu 10 Jahre Haft zu kämpfen hatte, angeklagt.",The first words of Haakon of Norway after Marius Borg Høiby was charged with four rape crimes: “It has been challenging and difficult”,"The Crown Prince of the Nordic country has addressed at a press conference the prosecution for 32 crimes against Mette-Marit's firstborn, who faces up to 10 years in prison."
25,El derecho al olvido de Cecilia Sopeña tras enriquecerse en OnlyFans,La creadora de contenido invoca las leyes de protección de datos para eliminar de la Red sus vídeos porno,Das Recht auf Vergessenheit von Cecilia Supeña nach der Bereicherung in OnlyFans,"Der Content-Ersteller beruft sich auf Datenschutzgesetze, um Ihre porno-Videos aus dem Netzwerk zu löschen",Cecilia Sopeña's right to forget after getting rich in OnlyFans,The content creator invokes data protection laws to remove her porn videos from the network
26,"‘Homo Argentum’, la película que Milei muestra a sus ministros en su guerra anti ‘woke’",Guillermo Francella interpreta a 16 estereotipos del argentino medio en la última película de la dupla Cohn y Duprat,"Homo Argentum Hlaing, der Film, den Milei seinen Ministern in seinem Anti-Walking-Krieg zeigt",Guillermo Francella spielt 16 Klischees des mittleren Argentiniers im letzten Film der Dupla Cohn und Duprat,"‘Homo Argentum’, Milei’s film showing his ministers in their anti-woke war",Guillermo Francella interprets 16 stereotypes of the middle Argentine in the last film of the Dupla Cohn and Duprat
27,"Zoque malagueño, el primo del gazpacho que lleva zanahoria","Ampliamos nuestro catálogo de sopas frías andaluzas con esta, que incluye un ingrediente poco habitual (y algo duro para la era pre-túrmix)","Malaga-Zoque, der Cousin von Gazpacho, der Karotten trägt","Wir erweitern unseren Katalog von kalten andalusischen Suppen mit dieser, die eine ungewöhnliche Zutat enthält (und etwas hart für die pre-Turmix-Ära)","Soque malagueño, the cousin of the gazpacho carrying carrot","We expanded our catalogue of cold Andalusian soups with this one, which includes an unusual ingredient (and something hard for the pre-Turmix era)"
28,Razones de peso para viajar en el tiempo este verano,"Puy du Fou España, el parque de Toledo inspirado en grandes acontecimientos históricos, se alza como un plan idóneo antes, durante o después de las vacaciones estivales. Nunca el término “escapada” fue mejor sinónimo de evasión. Para repetir",Gründe für Gewicht in diesem Sommer zu reisen in der Zeit,"Puy du Fou Spanien, der von großen historischen Ereignissen inspirierte Park von Toledo, ist ein idealer Plan vor, während oder nach den Sommerferien. Niemals war der Begriff ""abgehauen"" besser ein Synonym für Flucht.",Weight Reasons for Traveling in Time This Summer,"Puy du Fou España, Toledo Park inspired by great historical events, stands as an ideal plan before, during or after the summer holidays. Never the term “escape” was better synonymous with evasion. To repeat"
29,El problema de la sociedad exponencial,Tenemos una política cortoplacista ante dinámicas han alcanzado unas dimensiones que sobrepasan ciertos límites naturales o que plantean daños irreversibles,Das Problem der exponentiellen Gesellschaft,"Wir haben eine kurzsichtige Politik gegenüber Dynamiken, die Dimensionen erreicht haben, die bestimmte natürliche Grenzen überschreiten oder irreversible Schäden verursachen.",The problem of exponential society,We have a short-term policy in the face of dynamics. They have reached dimensions that exceed certain natural limits or that pose irreversible damage.
30,Diablo sin vacaciones,"Aunque en el horizonte solo veamos las ruinas de un futuro de apocalipsis climático y neoimperialismo, siempre resplandece la sensatez popular",Teufel ohne Urlaub,"Obwohl wir am Horizont nur die Ruinen einer Zukunft der Klimaapokalypse und des Neoimperialismus sehen, leuchtet immer die Vernünftigkeit der Bevölkerung",Devil without vacation,"Although on the horizon we see only the ruins of a future of climate apocalypse and neo-imperialism, the popular sense always shines forth"
31,El paradisíaco verano infernal,Tenemos que asumir la nueva realidad medioambiental y vivir de manera consciente un calentamiento global imparable en vez de ignorarlo,Der Paradies-Sommer in der Hölle,"Wir müssen die neue Umweltrealität annehmen und bewusst eine unaufhaltsame globale Erwärmung erleben, anstatt sie zu ignorieren.",The paradisiacal infernal summer,We have to take on the new environmental reality and consciously live unstoppable global warming instead of ignoring it.
32,Arde el termómetro,Los españoles le debemos todo al clima. El problema es que ese regalo comienza a envenenarse con el calentamiento planetario,Brennt das Thermometer,"Die Spanier schulden dem Wetter alles. Das Problem ist, dass dieses Geschenk mit der globalen Erwärmung vergiftet wird.",Burn the thermometer,We Spaniards owe everything to the weather. The problem is that this gift begins to poison itself with global warming.
33,Turistas de catástrofes,"Los lectores escriben sobre el incendio de Tres Cantos, las comparecencias de Feijóo, España como país de bares y el aniversario del asesinato de Lorca",Katastrophentouristen,"Leser schreiben über das Feuer von Tres Cantos, die Auftritte von Feijóo, Spanien als Land der Bars und den Jahrestag des Mordes an Lorca",Disaster tourists,"Readers write about the fire in Tres Cantos, the appearances of Feijóo, Spain as a country of bars and the anniversary of Lorca's murder"
34,Flavita Banana: propósitos de septiembre 19,Viñeta del 19 de agosto de 2025,Flavita Banana: Ziele von September 19,Vignette vom 19. August 2025,Flavita Banana: Purposes of September 19,Vineyard of 19 August 2025
35,Bibliotecarios unidos: la red internacional que socorrió a los republicanos españoles,"Un puñado de cartas desperdigadas en archivos en Castellón, París, Nueva York y California revelan la existencia de una intrincada maquinaria que proporcionaba ayuda a los intelectuales internados en los campos de concentración franceses","Vereinigte Bibliothekare: Das internationale Netzwerk, das die spanischen Republikaner unterstützt hat","Eine Handvoll Briefe in Archiven in Castellón, Paris, New York und Kalifornien enthüllt die Existenz einer komplizierten Maschine, die Intellektuellen in den französischen Konzentrationslagern geholfen hat.",United Librarians: the international network that helped Spanish Republicans,"A handful of letters scattered in archives in Castellón, Paris, New York and California reveal the existence of intricate machinery that provided help to intellectuals interned in the French concentration camps"
36,Los dueños de los patinetes deberán contratar un seguro a partir del próximo enero,"La reforma de la Ley de Seguros de Automóviles, ya aprobada por el Congreso, obliga a disponer de una póliza de responsabilidad civil en caso de accidente",Skateboardbesitzer müssen ab Januar eine Versicherung abschließen,"Die vom Kongress bereits verabschiedete Reform des Kfz-Versicherungsgesetzes verpflichtet dazu, im Falle eines Unfalls eine Haftpflichtversicherung abzuschließen.",The owners of the skateboards will have to hire insurance from next January,"The reform of the Automobile Insurance Act, already approved by Congress, requires a civil liability policy in the event of an accident"
37,A mi primo Javier,"Con Lambán hay un antes y un después en Aragón y, para mí, era el referente que me demostró que siempre se puede actuar con honestidad, con rectitud y sin renunciar a tus principios",Meinen Cousin Javier.,"Mit Lamban gibt es einen Vor-und einen Nachgang in Aragon, und für mich war es der Bezugspunkt, der mir zeigte, dass man immer ehrlich, ehrlich und ohne auf deine Prinzipien zu verzichten",To my cousin Javier,"With Lambán there is a before and after in Aragon and, for me, it was the reference that showed me that you can always act honestly, with righteousness and without giving up your principles"
38,Los centros de datos secan el puerto de Marsella: “Consumen enormes cantidades de electricidad”,La proliferación de estas infraestructuras en la segunda ciudad de Francia amenaza el suministro energético de proyectos dirigidos a mejorar la vida de los vecinos,Die Rechenzentren trocknen den Hafen von Marseille aus:,Die Verbreitung dieser Infrastrukturen in der zweiten französischen Stadt bedroht die Energieversorgung von Projekten zur Verbesserung des Lebens der Nachbarn,The data centres dry up the port of Marseille: “They consume huge amounts of electricity”,The proliferation of these infrastructures in the second city of France threatens the energy supply of projects aimed at improving the lives of neighbours
39,El cesto y la furia: cada verano tiene su amor,De la pasión juvenil a la paternidad: el periodista y escritor Sergio C. Fanjul sabe que solo hay un estío con cada una de las sucesivas niñas que van apareciendo en su hija,Der Korb und die Wut: jeder Sommer hat seine Liebe,"Von der Jugendleidenschaft zur Vaterschaft: Der Journalist und Schriftsteller Sergio C. Fanjul weiß, dass es nur einen Stil mit jedem der aufeinanderfolgenden Mädchen gibt, die in seiner Tochter auftauchen.",The basket and the fury: every summer he has his love,From the youthful passion to the fatherhood: the journalist and writer Sergio C. Fanjul knows that there is only one estio with each of the successive girls who are appearing in his daughter
40,"María Paz García Vera, psicóloga clínica: “‘Tú puedes’ se ha convertido en ‘puedes ser perfecto’”","La especialista en estrés postraumático y depresión, y con una amplia trayectoria en la atención a víctimas del terrorismo, habla sobre las diferencias psicológicas entre hombres y mujeres","María Paz García Vera, klinische Psychologin: Du kannst sexy geworden sein, du kannst perfekt sein","Der Experte für posttraumatischen Stress und Depressionen und mit einem breiten Weg in der Betreuung von Opfern des Terrorismus, spricht über psychologische Unterschiede zwischen Männern und Frauen","María Paz García Vera, clinical psychologist: “‘You can’ has become ‘you can be perfect’”","The specialist in post-traumatic stress and depression, and with a broad track record in the care of victims of terrorism, talks about the psychological differences between men and women"
41,Preocupación en el Departamento catalán de Salud por el cierre de refugios climáticos en plena ola de calor,Los recintos abren durante todo el año pero cierran sus puertas en la temporada más crítica,Besorgnis im katalanischen Gesundheitsministerium über die Schließung von Klimaunterkünften mitten in der Hitzewelle,"Die Räume öffnen das ganze Jahr über, schließen aber ihre Türen in der kritischsten Jahreszeit",Concern in the Catalan Department of Health over the closure of climate shelters in the heat wave,The precincts open all year round but close their doors in the most critical season
42,Clau-Clau-Claudio y yo’,"La obra de teatro, representada hace 44 años por una cuarentena de niños de 11 años, dejó poso en muchos de ellos",Clau-Clau-Claudio und ich Hähnchen,"Das Theaterstück, das vor 44 Jahren durch eine 11-jährige Quarantäne dargestellt wurde, ließ bei vielen von ihnen posieren.",Clau-Clau-Claudio and I’,"The play, represented 44 years ago by a quarantine of 11-year-olds, left many of them posing"
43,Junqueras cuestiona la idoneidad de Montero para negociar los Presupuestos de 2026,"“No habrá negociación hasta que no se cumplan los acuerdos anteriores”, insiste el líder de Esquerra Republicana",Junqueras stellt die Eignung von Montero für Verhandlungen über die Haushaltspläne von 2026 in Frage,"Es wird keine Verhandlungen geben, bis die früheren Abkommen nicht eingehalten sind.",Junqueras questions Montero's suitability to negotiate 2026 Budgets,"“There will be no negotiation until the previous agreements are complied with,” insists the leader of Esquerra Republicana"
44,La retirada de Sinner en Cincinnati cubre de incógnitas el camino al US Open,"Pese al poco descanso, Alcaraz jugará esta misma tarde el dobles mixto del torneo neoyorquino junto a Emma Raducanu. El italiano descansará",Sinners Rückzug in Cincinnati deckt den Weg zum US Open ab.,Trotz der kurzen Pause wird Alcaraz noch heute Nachmittag das gemischte Double des New Yorker Turniers neben Emma Raducanu spielen. Der Italiener wird sich ausruhen.,Sinner's retreat in Cincinnati covers the way to the US Open with unknowns,"Despite the little rest, Alcaraz will play this afternoon the mixed doubles of the New York tournament with Emma Raducanu. The Italian will rest"
45,El dúo formado por Vinicius y Mbappé mide la capacidad de seducción de Xabi Alonso,"La pareja del brasileño y el francés, sin engrasar en ataque y rara vez implicada atrás, pone a prueba el objetivo del técnico de lograr un buen funcionamiento colectivo",Das Duo von Vinicius und Mbappé misst die Verführungsfähigkeit von Xabi Alonso,"Das Paar des Brasilianers und des Französischen, ohne zu fetten in Angriff und selten involviert zurück, prüft das Ziel des Technikers, ein gutes kollektives Funktionieren zu erreichen",The duo formed by Vinicius and Mbappé measures Xabi Alonso's seduction capacity,"The Brazilian and French couple, without oiling in attack and rarely involved behind, test the technician's objective of achieving a good collective functioning"
46,"Campeonas de Europa y a por el Mundial: “El verano se hace duro, pero estamos viviendo algo único”",Las gimnastas Inés Bergua y Andrea Corral narran junto a su entrenadora cómo afrontan la cita en Brasil tras hacer historia en junio al conseguir tres oros en los europeos,"Europameisterinnen und Weltmeisterinnen: Der Sommer wird hart, aber wir leben etwas Einzigartiges.","Die Turniere Inés Bergua und Andrea Corral erzählen gemeinsam mit ihrer Trainerin, wie sie mit dem Treffen in Brasilien konfrontiert werden, nachdem sie im Juni drei Gebete in den Europäern erhalten hatten.","Champions of Europe and the World Cup: “Summer gets tough, but we are living something unique”",Gymnasts Inés Bergua and Andrea Corral tell their coach how they face the event in Brazil after making history in June by getting three golds in Europeans
47,"Las secciones del Barcelona, y muy especialmente el equipo femenino, sufren por el límite salarial de LaLiga","Para proteger al primer equipo de fútbol, el club azulgrana se ha visto obligado a vender figuras estos años. Las últimas salidas afectan directamente a la plantilla de las campeonas de la Liga F","Die Sektionen von Barcelona, insbesondere das weibliche Team, leiden unter der Lohngrenze von LaLiga","Um das erste Fußballteam zu schützen, war der Blaugranat-Club in diesen Jahren gezwungen, Figuren zu verkaufen. Die letzten Ausgänge wirken sich direkt auf die F-Liga-Meisterschaft aus.","The sections of Barcelona, and especially the women's team, suffer from the salary limit of LaLiga","To protect the first football team, the club has been forced to sell figures over the years. The last exits directly affect the squad of the champions of the F League"
