,title-de,content-de,title-en,content-en,title-zh,content-zh
10,"Was das EuGH-Urteil über ""sichere Herkunftsstaaten"" bedeutet","Unter welchen Voraussetzungen dürfen EU-Mitgliedstaaten sogenannte sichere Herkunftsländer festlegen? Damit hat sich der EuGH im Zusammenhang mit dem italienischen ""Albanien-Modell"" befasst und neue Leitlinien gesetzt.","What the ECJ ruling on ""safe countries of origin"" means","Under what conditions are EU Member States allowed to define so-called safe countries of origin? The ECJ has dealt with this in connection with the Italian ""Albania model"" and set new guidelines.","欧盟关于""安全起源国""的部分 代表了""安全起源国""这个字眼","欧盟成员国可以根据什么要求指定所谓的安全来源国? 欧盟对意大利的""阿尔巴尼亚模式""进行了讨论,并制定了新的准则."
11,Rumänien will über Holocaust an Roma nicht mehr schweigen,"Nicusor Dan ist der erste rumänische Präsident, der an einer eigenständigen Gedenkveranstaltung für die Roma-Opfer des Holocaust teilnimmt. Ein wichtiges Signal in einer polarisierten Gesellschaft, die Heilung braucht.",Romania no longer wants to remain silent about the Holocaust against Roma,"Nicusor Dan is the first Romanian president to take part in an independent memorial event for the victims of the Holocaust, an important signal in a polarized society that needs healing.",罗马尼亚不再对罗马尼亚的大屠杀保持沉默,密苏里·丹是罗马尼亚首位参加大屠杀受害者独立纪念仪式的罗马尼亚总统. 一个需要治愈的极化社会的重要信号.
12,"Wechsel in Polens Präsidialamt: Duda geht, Nawrocki kommt",Polens scheidender Präsident Andrzej Duda war Parteisoldat der rechtsnationalen PiS. Wird sein Nachfolger Karol Nawrocki das Land noch weiter nach rechts verschieben? Premier Donald Tusk ist zur Konfrontation bereit.,"Change to Poland's presidential office: Duda goes, Nawrocki comes",Poland's outgoing President Andrzej Duda was a party soldier of the right-wing PiS. Will his successor Karol Nawrocki move the country further to the right? Premier Donald Tusk is ready for confrontation.,"杜达去,纳洛基来了",波兰即将卸任总统安卓·杜达是右翼派系士兵. 他的继任者克罗尔·纳维洛基会将这个国家移到右边吗? Donald Tusk总理已经准备好对抗了.
13,Präsident Ouattaras Machtwille spaltet Elfenbeinküste erneut,"Die Verfassung sowie seine Gesundheit erlaubten ihm eine vierte Amtszeit, findet der 83-jährige Amtsinhaber, Präsident Alassane Ouattara. Die Opposition ist verärgert; zumal manche ihrer Kandidaten nicht antreten dürfen.",President Ouattara's will to power splits Ivory Coast again,"The constitution and his health allowed him a fourth term, the 83-year-old incumbent, President Alassane Ouattara. The opposition is angry, especially since some of its candidates are not allowed to compete.",瓦亚拉总统希望科特迪瓦的 象牙海岸再度出现裂缝,"宪法和健康允许他任期第四届 83岁的现任总统奥阿塔塔拉总统阿萨尼·奥阿塔拉. 反对派很愤怒,有些候选人被禁止参选."
14,Isolation hinter Gittern: Frankreichs radikales Haftregime,"Mit Gefängnissen, die sich an den restriktivsten Haftmodellen weltweit orientieren, reagiert Frankreich auf die wachsende Gewalt durch Drogenbanden. Ein erstes ""Supermax""-Gefängnis wurde gerade eröffnet.",Isolation behind bars: France's radical detention regime,"With prisons based on the most restrictive prison models in the world, France is responding to the growing violence caused by drug gangs. A first ""Supermax"" prison has just been opened.","单独监禁,法国激进的监禁制度","监狱以全世界最严格的拘留模式为中心,法国对毒品集团日益增加的暴力反应. 第一个""最大""监狱刚刚开业."
15,Wie der Klimawandel das Bergsteigen verändert,Auch an den höchsten Bergen sind die Folgen der Erderwärmung nicht mehr zu übersehen. Der tödliche Bergunfall der deutschen Sportlerin Laura Dahlmeier in Pakistan zeigt: Die objektiven Gefahren im Bergsteigen nehmen zu.,How climate change changes mountaineering,"Even on the highest mountains, the consequences of global warming can no longer be overlooked.The fatal mountain accident of the German athlete Laura Dahlmeier in Pakistan shows: The objective dangers in mountaineering are increasing.",气候变化如何改变登山者.,"在最高的山峰上,也不容忽视全球变暖的后果. 德国运动员罗拉·达尔梅尔在巴基斯坦的致命事故表明:在山区中,客观的风险正在增加."
16,Dunkle Geschäfte mit Leihmüttern in Kasachstan,"In Kasachstan ist Leihmutterschaft legal, doch offenbar floriert dort ein illegales Geschäft mit Aufträgen aus China. Anwälte haben einen schlimmen Verdacht. Einige Frauen haben der DW von ihren Erfahrungen erzählt.",Dark business with surrogate mothers in Kazakhstan,"In Kazakhstan surrogacy is legal, but apparently an illegal business with orders from China flourishes there. Lawyers have a bad suspicion. Some women have told the DW about their experiences.",和哈萨克斯坦的代言人 暗中交易,"哈萨克斯坦的代孕是合法的,但那里好像有一项非法的中国合同交易. 律师的怀疑非常严重. 有些妇女告诉DW公司他们的经验."
17,"H. C. Andersens Märchen: Sehnsucht, Schmerz und Hoffnung","Vor 150 Jahren starb Hans Christian Andersen, doch seine Märchen wie ""Die kleine Meerjungfrau"" oder ""Das hässliche Entlein"" berühren bis heute: Sie erzählen von Außenseitern, Sehnsucht und menschlichen Schicksalen.","H. C. Andersen's Fairytale: Longing, Pain and Hope","150 years ago Hans Christian Andersen died, but his fairy tales like ""The Little Mermaid"" or ""The Ugly Duckling"" still touch today: they tell of outsiders, longings and human destinies.","H. C. Anderson的故事: 渴望,痛苦和希望","150年前,汉斯·克里斯汀·安德森去世,但他的童话如""小美人鱼""或""丑陋的小鸭子"" 抚摸到今天为止:"
18,Biopolis – Reise ins Mikrobiom,"Eine junge Wissenschaftlerin erkundet das menschliche Mikrobiom – in einer fünfteiligen Serie, die changiert zwischen Wissenschaft und Fiktion. Der Podcaster Michiel van Poelgeest begleitet Dr. Theda Bartolomaeus vom Max Delbrück Center auf ihrer Suche nach dem Code der Mikroben in uns. (in Englisch)
<p></p>
  <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c8b45-42be-48ad-b853-cbeef4a8bc06.jpg?h=4521fff0&amp;itok=EjrYGyxS"" width=""320"" />



<p></p>
<p><a href=""https://springcast.app/biopolis-into-the-microbiome""><strong>Podcast Website</strong></a></p><p><a href=""https://podcasts.apple.com/de/podcast/biopolis-into-the-microbiome/id1822739797"">Biopolis bei Apple Podcasts</a></p>
<p></p>

<p></p>",Biopolis – Journey to the microbiome,"A young scientist explores the human microbiome in a five-part series that changes between science and fiction. Podcaster Michiel van Poelgeest accompanies Dr. Theda Bartolomaeus from the Max Delbrück Center in her search for the code of the microbes in us. (in English) <p> </p> <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c0c8b45-42be-48ad-b853cbeef4a8bc06.jpg?h21fff0&amp;itok=EjrYGyxS"" width=""320"" /> < </p> < bio-pbio-ref> http/bio-ref>.",Biopolis 和 微生物旅行到微生物.,"一名年轻的科学家在五部分中探索人类微生物,并进行科学和虚构之间的交换. 播客Michel/mc_inmel_mmml_mdl_BARt_220/20n_high_mx_p220n_high_b4b4b4b8bb8bbccm."" sc=""http: /w.mdc-blin.de.com/files/mc_mcl_mdit_BAR_BAR_BAR_1x220/20n_high_highr_high_bc8b4b4b4bc4bg=""mc""=""src=""mc=""mc=""mc=""mc=""mc=""mdlins.m2:h"
19,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,"Auf Vorschlag von Entwicklungsministerin Reem Alabali Radovan hat das Bundeskabinett heute die deutsche Ratifizierung von vier Handelsabkommen der EU mit Côte d’Ivoire, Ghana, Kamerun und sechs Ländern der Entwicklungsgemeinschaft des südlichen Afrikas (Botswana, Eswatini, Lesotho, Mosambik, Namibia, Südafrika) eingeleitet. Unternehmen erhalten durch die Abkommen einen langfristigen verlässlichen Rahmen für Handel und Investitionen.",For reliable trade relations with Africa: Federal Cabinet initiates ratification of EU trade agreements with African states,"On the proposal of Development Minister Reem Alabali Radovan, the Federal Cabinet has today launched the German ratification of four EU trade agreements with Côte d'Ivoire, Ghana, Cameroon and six countries of the Southern African Development Community (Botswana, Eswatini, Lesotho, Mozambique, Namibia, South Africa). The agreements provide companies with a long-term reliable framework for trade and investment.","为了与非洲建立可靠的贸易关系,联邦机构批准了与非洲国家签署的""欧盟贸易协定""","今天,根据发展部长雷姆·阿拉巴利·拉多万的建议,联邦机构已正式批准了欧盟与科特迪瓦,加纳,喀麦隆以及南部发展共同体 (博茨瓦纳,埃斯瓦提尼,莱索托,莫桑比克,纳米比亚,南非) 的四个贸易协定. 协议将为贸易和投资提供一个长期可靠的框架."
20,"Entwicklungsministerin Alabali Radovan zum UN-Bericht zur Lage der weltweiten Ernährungssicherheit (""SOFI-Report"")","Heute wird der UN-Bericht zur Lage der weltweiten Ernährungssicherheit veröffentlicht (The State of Food Security and Nutrition in the World 2025, „SOFI-Report“). Dazu erklärt Entwicklungsministerin Reem Alabali Radovan: „Weltweit leiden unerträglich viele Menschen an Hunger. Das ist inakzeptabel in einer Welt, in der es eigentlich genug Essen für alle gibt. (...)""","Development Minister Alabali Radovan on the UN Report on the Global Food Security Situation (""SOFI Report"")","Today, the UN report on the situation of global food security (The State of Food Security and Nutrition in the World 2025, ""SOFI Report"") states Development Minister Reem Alabali Radovan: ""Many people worldwide suffer from hunger, which is unacceptable in a world where there is actually enough food for everyone. (...)""","世界粮食安全状况的联合国报告 (""SOFI报告"") 的发展部长阿拉巴利·拉多万 (Alabali Radovan)","今天,联合国全球粮食安全报告 (World 2025年,""The State Security and Nuction in the World 2025, SOFI Reem Alabali Radovann) 发表了这一报告. 这解释了世界各国的发展部长莱姆·阿拉巴利·拉多万: 世界上许多人饱受饥饿之苦."
21,Wachstumschancen durch erneuerbare Energien: KfW-Kredit hilft deutschen und südafrikanischen Unternehmen,"Entwicklungsministerin Reem Alabali Radovan hat heute anlässlich ihrer Reise zum G20-Entwicklungsministertreffen eine Vereinbarung mit der südafrikanischen Regierung zum Ausbau der erneuerbaren Energien in Südafrika bekannt gegeben. Mit dem KfW-Kredit in Höhe von 500 Millionen Euro – reine Marktmittel, also ohne deutsches Steuergeld – sollen weitere Reformen des südafrikanischen Energiesektors vorangebracht werden, die gute Bedingungen für privatwirtschaftliche Investitionen schaffen. Dazu gehört der Ausbau der erforderlichen Netze für Solar- und Windanlagen.",Growth opportunities through renewable energies: KfW loan helps German and South African companies,"Development Minister Reem Alabali Radovan today announced an agreement with the South African government on the expansion of renewable energies in South Africa on her trip to the G20 Development Minister Meeting. The KfW loan of EUR 500 million – pure market funds, i.e. without German tax money – is intended to advance further reforms of the South African energy sector that create good conditions for private-sector investments, including the expansion of the necessary solar and wind power grids.",可再生能源为增长带来机会:KFW贷款帮助德国和南非公司.,"发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 今天在前往G-20发展部长会议的路上,与南非政府签订了一项协议,在南非开发可再生能源. KFW发展中心 (KFW) 的市场资源纯额为5亿欧元,即没有德国的税收,南非能源部门应该继续改革,为私人部门投资创造有利条件. 这包括发展必要的太阳能和风能网."
22,Alabali Radovan beim Treffen der G20-Entwicklungsminister*innen: Globale Partnerschaften sichern in unsicheren Zeiten,Im Anschluss an ihre bilateralen Termine in Südafrika nimmt Entwicklungsministerin Reem Alabali Radovan am Treffen der G20-Entwicklungsminister*innen in Skukuza teil (24./25. Juli). Mit Südafrika hat erstmals ein afrikanisches Land die Präsidentschaft der G20 inne. Trotz des Rückzugs der USA aus den Verhandlungen konnte sich die Gruppe der 20 wirtschaftsstärksten Nationen unter anderem auf wichtige Schritte zur Bekämpfung illegaler Finanzströme sowie zur Stärkung sozialer Sicherungssysteme einigen.,Alabali Radovan at the G20 Development Ministers Meeting: Securing Global Partnerships in Unsafe Times,"Following her bilateral appointments in South Africa, Development Minister Reem Alabali Radovan is taking part in the G20 Development Ministers' meeting in Skukuza (24-25 July). With South Africa, for the first time, an African country holds the presidency of the G20. Despite the withdrawal of the US from the negotiations, the group of 20 most economically powerful nations was able to agree on important steps to combat illegal financial flows and strengthen social security systems.","在G-20发展部长会议期间,亚拉巴利·拉多万 (Alabali Radovan) 说: 全球伙伴关系在不确定的时代保护着不确定性","在双边会议之后,发展部长雷姆·阿拉巴利·拉多万 (Rem Alabal Radovan) 将在7月24日至25日在Skurza举行G-20会议. 与南非首次举行了非洲国家总统会议. 尽管美国已退出谈判,但20国集团仍能够商定采取重要步骤打击非法金融流以及加强社会保障制度."
23,Entwicklungsministerin Alabali Radovan in Südafrika: Wirtschaftliche Zusammenarbeit und strategische Partnerschaft stärken,Entwicklungsministerin Reem Alabali Radovan ist zu ihrer ersten großen Afrikareise gestartet. Ein zentrales Thema in Südafrika wird die enge wirtschaftliche Zusammenarbeit zwischen der größten afrikanischen Volkswirtschaft und Deutschland sein. Außerdem nimmt Alabali Radovan vom 24. bis 25. Juli am Treffen der G20-Entwicklungsminister*innen teil.,Development Minister Alabali Radovan in South Africa: Strengthening economic cooperation and strategic partnership,Development Minister Reem Alabali Radovan has started her first major trip to Africa. A central topic in South Africa will be close economic cooperation between the largest African economy and Germany. Alabali Radovan will also take part in the G20 Development Ministers' meeting from 24 to 25 July.,南非的发展部长阿拉巴利·拉多万 加强经济合作和战略伙伴关系,非洲最大经济体与德国之间的密切经济合作将会在7月24日至25日举行的G-20发展部长会议.
24,Bundesentwicklungsministerin Reem Alabali Radovan zu Gaza:,"„Was gerade in Gaza passiert, ist unfassbar. Unschuldige Kinder sterben. Menschen hungern. Ich war gerade in der Region, und alle meine Gespräche haben bestätigt: Es braucht jetzt – nicht irgendwann – einen sofortigen und nachhaltigen Waffenstillstand. Vor diesem Hintergrund sind die Forderungen des Briefes der 29 Partner an die israelische Regierung für mich nachvollziehbar. Ich hätte mir gewünscht, dass Deutschland sich dem Signal der 29 Partner anschließt. (...)""",Federal Minister for Development Reem Alabali Radovan on Gaza:,"""What is happening in Gaza is unbelievable. Innocent children are dying. People are starving. I was in the region right now, and all my conversations have confirmed that an immediate and sustainable ceasefire is needed now – not at some point. Against this background, the demands of the letter from the 29 partners to the Israeli government are understandable to me. I would have liked Germany to join the signal of the 29 partners. (...)""",联邦发展部长莱姆·阿拉巴利·拉多万 (Radovin) 前往加沙 (Reem Alabali Radovan),"目前加沙发生的事件令人难以置信. 无辜儿童正在挨饿. 我才刚到该地区,所有的谈话都证实了:现在不需要立即和可持续的停火. 在这样的背景下,29个伙伴给以色列政府的信的要求是可以解释的. 我希望德国能加入29个伙伴的信号. """
25,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,"Deutschland präsentiert heute seinen dritten Freiwilligen Staatenbericht vor den Vereinten Nationen in New York. Im Rahmen des jährlichen Hochrangigen Politischen Forums (HLPF) kommen dort Vertreter*innen von Regierungen, Zivilgesellschaft, Wissenschaft und Wirtschaft zusammen, um den Fortschritt bei der Umsetzung der Agenda 2030 zu bewerten.",Germany relies on increased international cooperation to implement the 2030 Agenda,"Today, Germany is presenting its third volunteer state report to the United Nations in New York. Representatives of governments, civil society, science and industry will meet at the HLPF to assess progress in implementing the 2030 Agenda.","德国要求加强国际合作,实施2030年议程.","德国今天在纽约向联合国发表了第三次志愿国报告. 在年度高级政治论坛 (HLPF) 中,各国政府,民间社会,科学和经济代表聚集在一起,评估2030年议程的执行进展情况."
26,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,"Entwicklungsministerin Reem Alabali Radovan reist heute nach Ägypten, um mit der ägyptischen Regierung Gespräche zum Wiederaufbau in Gaza zu führen. Ägypten hatte kürzlich gemeinsam mit weiteren arabischen Ländern einen Plan für die Zukunft des weitgehend zerstörten Küstenstreifens vorgelegt.",Development Minister Alabali Radovan holds talks in Egypt on the reconstruction of Gaza,"Development Minister Reem Alabali Radovan is travelling to Egypt today to discuss reconstruction in Gaza with the Egyptian government. Egypt, together with other Arab countries, recently presented a plan for the future of the largely destroyed coastline.",艾拉巴利·拉多万发展部长 在埃及举行重建加沙的讨论会,"发展部长莱姆·阿拉巴利·拉多万今天将前往埃及与埃及政府进行加沙重建谈判. 埃及最近和其他阿拉伯国家一道,提出了一个关于被广泛摧毁的海岸线的未来计划."
27,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,"„Ich bin sehr beunruhigt über die Lage in Syrien. Die anhaltenden Auseinandersetzungen in Sweida haben zu vielen Opfern geführt, insbesondere in der Zivilbevölkerung. Ich appelliere an alle Beteiligten, die gestern vereinbarte Waffenruhe einzuhalten, alle Zivilisten zu schützen und von Angriffen und Hassrede gegen Minderheiten abzusehen. Syrien gehört allen Syrerinnen und Syrern und nur gemeinsam kann die Zukunft des Landes gesichert und ein Abgleiten ins Chaos vermieden werden. (...)""",Minister of Development Reem Alabali Radovan on the current situation in Syria:,"""I am very concerned about the situation in Syria. The ongoing clashes in Sweida have led to many victims, especially in the civilian population. I appeal to all those involved to observe the ceasefire agreed yesterday, to protect all civilians and to refrain from attacks and hate speech against minorities. Syria belongs to all Syrians and only together can the future of the country be secured and a drift into chaos can be avoided. (...)""",叙利亚目前的局势中 Reem Alabali Radovan 发展部长Reem Alabali Radovan:,"我对叙利亚局势感到非常不安. 斯威达持续的冲突造成许多伤亡,特别是平民伤亡. 我呼吁所有各方遵守昨天达成的停火协议,保护所有平民,避免针对少数族裔的攻击和仇恨言论. 叙利亚属于所有叙利亚人和叙利亚人,只有团结一致才能保证叙利亚的未来,避免陷入混乱 (...) ."
28,Startschuss für europäischen Ukraine-Wiederaufbaufonds,"Entwicklungsministerin Reem Alabali Radovan nimmt heute in Rom an der Ukraine-Wiederaufbaukonferenz teil. Das Entwicklungsministerium ist zuständig für die Koordinierung der Unterstützung der Bundesregierung für den Wiederaufbau der Ukraine. Auf der heutigen Konferenz wird der Startschuss für den „European Flagship Fund for Reconstruction of Ukraine“ gegeben. Dieser soll Privatinvestitionen in Infrastruktur, Energie, Industrie und andere strategisch wichtige Sektoren der ukrainischen Wirtschaft befördern.",Launch of European Ukraine Reconstruction Fund,"Development Minister Reem Alabali Radovan is taking part in the Ukraine Reconstruction Conference in Rome today. The Ministry of Development is responsible for coordinating the Federal Government's support for the reconstruction of Ukraine. Today's conference will launch the European Flagship Fund for Reconstruction of Ukraine, which will promote private investment in infrastructure, energy, industry and other strategically important sectors of the Ukrainian economy.",向欧洲乌克兰重建基金发射发射弹头,"发展部负责协调联邦政府对乌克兰重建的支持. 今天的会议将为乌克兰重建的欧盟旗帜基金 (European Flags for Ukraine Reconvention Foundation Foundation) 提供启动. 该基金将向基础设施,能源,工业和其他重要的乌克兰经济部门提供私人投资."
29,Saison-Vorbereitung: Freiburg im Testspiel deutlich gegen den HSV erfolgreich,"<a href=""https://www.zeit.de/news/2025-08/02/freiburg-im-testspiel-deutlich-gegen-den-hsv-erfolgreich""><img src=""https://img.zeit.de/news/2025-08/02/freiburg-im-testspiel-deutlich-gegen-den-hsv-erfolgreich-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Season preparation: Freiburg in the test game clearly successful against HSV,"<a href=""https://www.zeit.de/news/2025-08/02/freiburg-im-testspiel-extensive-against-the-hsv-successful""><img src=""https://img.zeit.de/news/2025-08/02/freiburg-im-testspiel-extensive-against-the-hsv-successful-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",季节准备: 自由堡对HSV的试战大获全胜,"< a href=""http://www.Time.en/news2025-08/Freeburg- src=""http://img.time.com/news 2025-08/doc-in-development-development-globals/wide_148x84"" style=""float: left: margin-right: 5px;"" //a - None"
30,Bei Lünne: Frontalzusammenstoß im Emsland - mehrere Verletzte,"<a href=""https://www.zeit.de/news/2025-08/02/frontalzusammenstoss-im-emsland-mehrere-verletzte""><img src=""https://img.zeit.de/news/2025-08/02/frontalzusammenstoss-im-emsland-mehrere-verletzte-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",At Lünne: Frontal collision in Emsland - several injured,"<a href=""https://www.zeit.de/news/2025-08/02/frontal collision-in-emsland-several-injured""><img src=""https://img.zeit.de/news/2025-08/02/frontal collision-in-emsland-several-injured-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Lunne: 在Emsland的正面撞击 - 多人受伤.,"< a href=""http://www.时间.en/news 2025-08/前沿交战区多人""> <imgsrc=""http://img.time.com/news2025-08/optim-message-message-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a - None"
31,Schulen: Bericht: Bayern ruft kaum Fördermittel für Ganztag ab,"<a href=""https://www.zeit.de/news/2025-08/02/bericht-bayern-ruft-kaum-foerdermittel-fuer-ganztag-ab""><img src=""https://img.zeit.de/news/2025-08/02/bericht-bayern-ruft-kaum-foerdermittel-fuer-ganztag-ab-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Schools: Report: Bavaria hardly calls up funding for full day,"<a href=""https://www.zeit.de/news/2025-08/02/report-bayern-ruft-kaum-foerdermittel-for-ganztag-ab""><img src=""https://img.zeit.de/news/2025-08/02/report-bayern-ruft-kaum-foerdermittel-for-ganztag-ab-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",学校: 报告: 巴伐利亚人几乎没有要求全天候津贴.,"< a href=""http://www.时间.en/news2025-08/Buyern-report-bayer-cayern-caughter-fogentag""> <img shrc=""http: //img. time. com/news 2025-08/report-bayern-bayer-camer-camer-camer-camer-mem -group/wide_148x84"" style=""float: left: margin-right: 5px;"" // a>None"
