,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Massenproteste in Belarus: Was sich seit 2020 verändert hat,"Vor fünf Jahren begannen in Belarus massive Proteste, die brutal niedergeschlagen wurden. Was ist davon geblieben? Was ist aus dem Land geworden? Und hätte alles anders laufen können?",Mass protests in Belarus: What has changed since 2020,"Five years ago massive protests began in Belarus, which were brutally suppressed. What remained of it? What has become of the country? And could everything have gone differently?","白俄罗斯的大规模抗议活动,自2020年以来,发生了变化","五年前,白俄罗斯爆发了大规模的抗议活动,他们被残忍的殴打"
11,Soldatenfamilien spüren das Schweigen der Juntas im Sahel,"Der Anti-Terror-Kampf im Sahel kostet viele Menschen das Leben. Die Militärregierungen setzen auf Vertuschung. Die DW hat mit Familien im Niger gesprochen, die über soziale Netzwerke vom Tod ihrer Angehörigen erfuhren.",Soldiers' families feel the silence of the juntas in Sahel,The anti-terrorist struggle in the Sahel cost many lives. Military governments rely on cover-up. The DW talked to families in Niger who learned about social networks about the death of their relatives.,士兵家族感受到军政府在萨赫勒的沉默,在萨赫勒的反恐斗争牺牲了很多人的生命. 军事政府希望掩盖真相. DW在尼日尔和家人讨论了尼日尔社会网络的死讯.
12,Zähe Aufarbeitung von Ugandas Müll-Katastrophe,Vor einem Jahr begrub die größte Mülldeponie des Landes mindestens 34 Menschen unter sich. Bis heute fehlt es an Entschädigungen und Sicherheitsmaßnahmen. Auch um einen neuen Standort gibt es Streit.,Tough reprocessing of Uganda's garbage disaster,"A year ago, the country's largest landfill site buried at least 34 people. To date, there is a lack of compensation and security measures. There is also a dispute over a new location.",乌干达的垃圾灾难的简短处理,"一年前,该国最大的垃圾倾倒点至少埋葬了34人. 迄今为止,没有补偿和安保措施. 新的地点也有争议."
13,Schostakowitsch: Warum er gerade heute so aktuell ist,"Vor fünfzig Jahren, am 9. August 1975, starb eines der größten Musikgenies des 20. Jahrhunderts - der russische Komponist Dmitri Schostakowitsch. Sein Vermächtnis: sich treu zu bleiben.",Shostakovich: Why he is so current today,"Fifty years ago, on August 9, 1975, one of the greatest musical geniuses of the 20th century died - the Russian composer Dmitri Shostakovich. His legacy: to remain faithful.","肖斯塔科维奇,为什么他今天这么忙?","五十年前,1975年8月9日 二十世纪最伟大的音乐天才之一 - - 俄罗斯的斯金纳德·肖斯塔科维奇 - - 去世了"
14,Biopolis – Reise ins Mikrobiom,"Eine junge Wissenschaftlerin erkundet das menschliche Mikrobiom – in einer fünfteiligen Serie, die changiert zwischen Wissenschaft und Fiktion. Der Podcaster Michiel van Poelgeest begleitet Dr. Theda Bartolomaeus vom Max Delbrück Center auf ihrer Suche nach dem Code der Mikroben in uns. (in Englisch)
<p></p>
  <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c8b45-42be-48ad-b853-cbeef4a8bc06.jpg?h=4521fff0&amp;itok=EjrYGyxS"" width=""320"" />



<p></p>
<p><a href=""https://springcast.app/biopolis-into-the-microbiome""><strong>Podcast Website</strong></a></p><p><a href=""https://podcasts.apple.com/de/podcast/biopolis-into-the-microbiome/id1822739797"">Biopolis bei Apple Podcasts</a></p>
<p></p>

<p></p>",Biopolis – Journey to the microbiome,"A young scientist explores the human microbiome in a five-part series that changes between science and fiction. Podcaster Michiel van Poelgeest accompanies Dr. Theda Bartolomaeus from the Max Delbrück Center in her search for the code of the microbes in us. (in English) <p> </p> <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c0c8b45-42be-48ad-b853cbeef4a8bc06.jpg?h21fff0&amp;itok=EjrYGyxS"" width=""320"" /> < </p> < bio-pbio-ref> http/bio-ref>.",Biopolis 和 微生物旅行到微生物.,"一名年轻的科学家在五部分中探索人类微生物,并进行科学和虚构之间的交换. 播客Michel/mc_inmel_mmml_mdl_BARt_220/20n_high_mx_p220n_high_b4b4b4b8bb8bbccm."" sc=""http: /w.mdc-blin.de.com/files/mc_mcl_mdit_BAR_BAR_BAR_1x220/20n_high_highr_high_bc8b4b4b4bc4bg=""mc""=""src=""mc=""mc=""mc=""mc=""mc=""mdlins.m2:h"
15,Entwicklungsministerin Reem Alabali Radovan zu Gaza,"„Mit der Aussetzung von Waffenlieferungen, die in Gaza eingesetzt werden können, zieht die Bundesregierung die notwendigen Konsequenzen aus den jüngsten Entscheidungen der israelischen Regierung. Das unterstütze ich nachdrücklich. Die Bundesregierung hat sich deutlich positioniert. Die Menschen in Gaza müssen umgehend Hilfe erhalten. Eine Annexion des Gaza-Streifens oder Vertreibung der Menschen aus Gaza sind inakzeptabel. Es braucht einen sofortigen Waffenstillstand. (...)""",Minister for Development Reem Alabali Radovan on Gaza,"""With the suspension of arms supplies that can be used in Gaza, the Federal Government draws the necessary consequences from the recent decisions of the Israeli government. I strongly support that. The Federal Government has clearly positioned itself. The people of Gaza must receive immediate assistance. An annexation of the Gaza Strip or expulsion of the people from Gaza is unacceptable. An immediate ceasefire is needed. (...)""",Reem Alabali Radovan 前往加沙的发展部长Reem Alabali Radovan,"我强烈支持以色列政府最近作出的决定,而且在停止向加沙运送武器后,联邦政府将对必要后果产生影响. 联邦政府已经非常支持了. 加沙人民必须立即得到援助. 吞并加沙的加沙人或流离失所者是不能接受的,它需要立即停火."
16,Aline Abboud übernimmt Leitung der Pressestelle im Entwicklungsministerium,Aline Abboud wird ab 18. August 2025 Pressesprecherin und Leiterin des Pressereferats im Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Aline Abboud takes over management of the press office at the Ministry of Development,Aline Abboud will become Press Officer and Head of the Press Office at the Federal Ministry for Economic Cooperation and Development from 18 August 2025,Aline Abbud 接管发展部新闻办公室,"从2025年8月18日起,Aline Abboud将成为 联邦经济合作与发展部新闻秘书和首席执行官"
17,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,"Auf Vorschlag von Entwicklungsministerin Reem Alabali Radovan hat das Bundeskabinett heute die deutsche Ratifizierung von vier Handelsabkommen der EU mit Côte d’Ivoire, Ghana, Kamerun und sechs Ländern der Entwicklungsgemeinschaft des südlichen Afrikas (Botswana, Eswatini, Lesotho, Mosambik, Namibia, Südafrika) eingeleitet. Unternehmen erhalten durch die Abkommen einen langfristigen verlässlichen Rahmen für Handel und Investitionen.",For reliable trade relations with Africa: Federal Cabinet initiates ratification of EU trade agreements with African states,"On the proposal of Development Minister Reem Alabali Radovan, the Federal Cabinet has today launched the German ratification of four EU trade agreements with Côte d'Ivoire, Ghana, Cameroon and six countries of the Southern African Development Community (Botswana, Eswatini, Lesotho, Mozambique, Namibia, South Africa). The agreements provide companies with a long-term reliable framework for trade and investment.","为了与非洲建立可靠的贸易关系,联邦机构批准了与非洲国家签署的""欧盟贸易协定""","今天,根据发展部长雷姆·阿拉巴利·拉多万的建议,联邦机构已正式批准了欧盟与科特迪瓦,加纳,喀麦隆以及南部发展共同体 (博茨瓦纳,埃斯瓦提尼,莱索托,莫桑比克,纳米比亚,南非) 的四个贸易协定. 协议将为贸易和投资提供一个长期可靠的框架."
18,"Entwicklungsministerin Alabali Radovan zum UN-Bericht zur Lage der weltweiten Ernährungssicherheit (""SOFI-Report"")","Heute wird der UN-Bericht zur Lage der weltweiten Ernährungssicherheit veröffentlicht (The State of Food Security and Nutrition in the World 2025, „SOFI-Report“). Dazu erklärt Entwicklungsministerin Reem Alabali Radovan: „Weltweit leiden unerträglich viele Menschen an Hunger. Das ist inakzeptabel in einer Welt, in der es eigentlich genug Essen für alle gibt. (...)""","Development Minister Alabali Radovan on the UN Report on the Global Food Security Situation (""SOFI Report"")","Today, the UN report on the situation of global food security (The State of Food Security and Nutrition in the World 2025, ""SOFI Report"") states Development Minister Reem Alabali Radovan: ""Many people worldwide suffer from hunger, which is unacceptable in a world where there is actually enough food for everyone. (...)""","世界粮食安全状况的联合国报告 (""SOFI报告"") 的发展部长阿拉巴利·拉多万 (Alabali Radovan)","今天,联合国全球粮食安全报告 (World 2025年,""The State Security and Nuction in the World 2025, SOFI Reem Alabali Radovann) 发表了这一报告. 这解释了世界各国的发展部长莱姆·阿拉巴利·拉多万: 世界上许多人饱受饥饿之苦."
19,Wachstumschancen durch erneuerbare Energien: KfW-Kredit hilft deutschen und südafrikanischen Unternehmen,"Entwicklungsministerin Reem Alabali Radovan hat heute anlässlich ihrer Reise zum G20-Entwicklungsministertreffen eine Vereinbarung mit der südafrikanischen Regierung zum Ausbau der erneuerbaren Energien in Südafrika bekannt gegeben. Mit dem KfW-Kredit in Höhe von 500 Millionen Euro – reine Marktmittel, also ohne deutsches Steuergeld – sollen weitere Reformen des südafrikanischen Energiesektors vorangebracht werden, die gute Bedingungen für privatwirtschaftliche Investitionen schaffen. Dazu gehört der Ausbau der erforderlichen Netze für Solar- und Windanlagen.",Growth opportunities through renewable energies: KfW loan helps German and South African companies,"Development Minister Reem Alabali Radovan today announced an agreement with the South African government on the expansion of renewable energies in South Africa on her trip to the G20 Development Minister Meeting. The KfW loan of EUR 500 million – pure market funds, i.e. without German tax money – is intended to advance further reforms of the South African energy sector that create good conditions for private-sector investments, including the expansion of the necessary solar and wind power grids.",可再生能源为增长带来机会:KFW贷款帮助德国和南非公司.,"发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 今天在前往G-20发展部长会议的路上,与南非政府签订了一项协议,在南非开发可再生能源. KFW发展中心 (KFW) 的市场资源纯额为5亿欧元,即没有德国的税收,南非能源部门应该继续改革,为私人部门投资创造有利条件. 这包括发展必要的太阳能和风能网."
20,Alabali Radovan beim Treffen der G20-Entwicklungsminister*innen: Globale Partnerschaften sichern in unsicheren Zeiten,Im Anschluss an ihre bilateralen Termine in Südafrika nimmt Entwicklungsministerin Reem Alabali Radovan am Treffen der G20-Entwicklungsminister*innen in Skukuza teil (24./25. Juli). Mit Südafrika hat erstmals ein afrikanisches Land die Präsidentschaft der G20 inne. Trotz des Rückzugs der USA aus den Verhandlungen konnte sich die Gruppe der 20 wirtschaftsstärksten Nationen unter anderem auf wichtige Schritte zur Bekämpfung illegaler Finanzströme sowie zur Stärkung sozialer Sicherungssysteme einigen.,Alabali Radovan at the G20 Development Ministers Meeting: Securing Global Partnerships in Unsafe Times,"Following her bilateral appointments in South Africa, Development Minister Reem Alabali Radovan is taking part in the G20 Development Ministers' meeting in Skukuza (24-25 July). With South Africa, for the first time, an African country holds the presidency of the G20. Despite the withdrawal of the US from the negotiations, the group of 20 most economically powerful nations was able to agree on important steps to combat illegal financial flows and strengthen social security systems.","在G-20发展部长会议期间,亚拉巴利·拉多万 (Alabali Radovan) 说: 全球伙伴关系在不确定的时代保护着不确定性","在双边会议之后,发展部长雷姆·阿拉巴利·拉多万 (Rem Alabal Radovan) 将在7月24日至25日在Skurza举行G-20会议. 与南非首次举行了非洲国家总统会议. 尽管美国已退出谈判,但20国集团仍能够商定采取重要步骤打击非法金融流以及加强社会保障制度."
21,Entwicklungsministerin Alabali Radovan in Südafrika: Wirtschaftliche Zusammenarbeit und strategische Partnerschaft stärken,Entwicklungsministerin Reem Alabali Radovan ist zu ihrer ersten großen Afrikareise gestartet. Ein zentrales Thema in Südafrika wird die enge wirtschaftliche Zusammenarbeit zwischen der größten afrikanischen Volkswirtschaft und Deutschland sein. Außerdem nimmt Alabali Radovan vom 24. bis 25. Juli am Treffen der G20-Entwicklungsminister*innen teil.,Development Minister Alabali Radovan in South Africa: Strengthening economic cooperation and strategic partnership,Development Minister Reem Alabali Radovan has started her first major trip to Africa. A central topic in South Africa will be close economic cooperation between the largest African economy and Germany. Alabali Radovan will also take part in the G20 Development Ministers' meeting from 24 to 25 July.,南非的发展部长阿拉巴利·拉多万 加强经济合作和战略伙伴关系,非洲最大经济体与德国之间的密切经济合作将会在7月24日至25日举行的G-20发展部长会议.
22,Bundesentwicklungsministerin Reem Alabali Radovan zu Gaza:,"„Was gerade in Gaza passiert, ist unfassbar. Unschuldige Kinder sterben. Menschen hungern. Ich war gerade in der Region, und alle meine Gespräche haben bestätigt: Es braucht jetzt – nicht irgendwann – einen sofortigen und nachhaltigen Waffenstillstand. Vor diesem Hintergrund sind die Forderungen des Briefes der 29 Partner an die israelische Regierung für mich nachvollziehbar. Ich hätte mir gewünscht, dass Deutschland sich dem Signal der 29 Partner anschließt. (...)""",Federal Minister for Development Reem Alabali Radovan on Gaza:,"""What is happening in Gaza is unbelievable. Innocent children are dying. People are starving. I was in the region right now, and all my conversations have confirmed that an immediate and sustainable ceasefire is needed now – not at some point. Against this background, the demands of the letter from the 29 partners to the Israeli government are understandable to me. I would have liked Germany to join the signal of the 29 partners. (...)""",联邦发展部长莱姆·阿拉巴利·拉多万 (Radovin) 前往加沙 (Reem Alabali Radovan),"目前加沙发生的事件令人难以置信. 无辜儿童正在挨饿. 我才刚到该地区,所有的谈话都证实了:现在不需要立即和可持续的停火. 在这样的背景下,29个伙伴给以色列政府的信的要求是可以解释的. 我希望德国能加入29个伙伴的信号. """
23,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,"Deutschland präsentiert heute seinen dritten Freiwilligen Staatenbericht vor den Vereinten Nationen in New York. Im Rahmen des jährlichen Hochrangigen Politischen Forums (HLPF) kommen dort Vertreter*innen von Regierungen, Zivilgesellschaft, Wissenschaft und Wirtschaft zusammen, um den Fortschritt bei der Umsetzung der Agenda 2030 zu bewerten.",Germany relies on increased international cooperation to implement the 2030 Agenda,"Today, Germany is presenting its third volunteer state report to the United Nations in New York. Representatives of governments, civil society, science and industry will meet at the HLPF to assess progress in implementing the 2030 Agenda.","德国要求加强国际合作,实施2030年议程.","德国今天在纽约向联合国发表了第三次志愿国报告. 在年度高级政治论坛 (HLPF) 中,各国政府,民间社会,科学和经济代表聚集在一起,评估2030年议程的执行进展情况."
24,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,"Entwicklungsministerin Reem Alabali Radovan reist heute nach Ägypten, um mit der ägyptischen Regierung Gespräche zum Wiederaufbau in Gaza zu führen. Ägypten hatte kürzlich gemeinsam mit weiteren arabischen Ländern einen Plan für die Zukunft des weitgehend zerstörten Küstenstreifens vorgelegt.",Development Minister Alabali Radovan holds talks in Egypt on the reconstruction of Gaza,"Development Minister Reem Alabali Radovan is travelling to Egypt today to discuss reconstruction in Gaza with the Egyptian government. Egypt, together with other Arab countries, recently presented a plan for the future of the largely destroyed coastline.",艾拉巴利·拉多万发展部长 在埃及举行重建加沙的讨论会,"发展部长莱姆·阿拉巴利·拉多万今天将前往埃及与埃及政府进行加沙重建谈判. 埃及最近和其他阿拉伯国家一道,提出了一个关于被广泛摧毁的海岸线的未来计划."
25,Transport von Wasserstoff: Ein Haufen H2,Wasserstoff in Eisen-Nuggets zu speichern und zu transportieren – die Idee ist ein halbes Jahrhundert alt. Nun könnte sie die Energiewende vorantreiben.,Transport of hydrogen: One pile of H2,To store and transport hydrogen in iron nuggets – the idea is half a century old. Now it could drive the energy transition.,从氢气中运输出来: 一帮H2,"这想法已经过半世纪了,现在它可以推动能源的向向."
26,Krieg in Gaza: Benjamin Netanjahu hält an Plänen für neue Offensive in Gaza fest,Israels Ministerpräsident Netanjahu hat die Pläne für eine Einnahme von Gaza-Stadt bekräftigt. Mehrere Organisationen rufen zum Generalstreik dagegen auf. Das Liveblog,War in Gaza: Benjamin Netanyahu Holds Plans for New Offensive in Gaza,Israel's Prime Minister Netanyahu has confirmed the plans for a capture of Gaza City. Several organizations are calling for a general strike against it.,加沙战争:本杰明·内塔尼亚胡 (Benjamin Netaniahu) 坚持要在加沙发动新的进攻计划.,"以色列总理内塔尼亚胡重申了占领加沙城的计划. 一些组织呼吁全面罢工. ""现场新闻""博客 ( Liveblog)"
27,Permissive Erziehung: Erziehe ich mein Kind zum Tyrannen?,"Junge Eltern versuchen heute, ihre Kinder bindungsorientiert zu begleiten und emotional zu spiegeln. Aber was, wenn sie sich trotzdem benehmen wie kleine Monster?",Permissive Upbringing: Do I raise my child to be a tyrant?,"Today, young parents try to accompany their children in a bond-oriented way and to reflect emotionally, but what if they still behave like little monsters?","务实教育,我是不是把我的孩子养成暴君?","今天,年轻的父母正试图 与他们的孩子一起生活并反映他们的感情. 但如果他们还是像小怪物一样呢?"
28,Verkehr: Polizei ermittelt nach Kabeldiebstahl bei der S-Bahn,"<a href=""https://www.zeit.de/news/2025-08/10/kabeldiebstahl-stoert-berliner-s-bahnbetrieb""><img src=""https://img.zeit.de/news/2025-08/10/kabeldiebstahl-stoert-berliner-s-bahnbetrieb-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Transport: Police investigates cable theft on the S-Bahn,"<a href=""https://www.zeit.de/news/2025-08/10/kabeltheft-stoert-berliner-s-bahnbetrieb""><img src=""https://img.zeit.de/news/2025-08/10/kabeltheft-stoert-berliner-s-bahnbetrieb-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",交通: 警方正在调查S地铁有线电视偷窃案,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
29,2. Fußball-Bundesliga: Pfiffe gegen Hertha: Berliner Fehlstart perfekt,"<a href=""https://www.zeit.de/news/2025-08/10/pfiffe-gegen-hertha-berliner-fehlstart-perfekt""><img src=""https://img.zeit.de/news/2025-08/10/pfiffe-gegen-hertha-berliner-fehlstart-perfekt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",2. Bundesliga: whistle against Hertha: Berliner Fehlstart perfect,"<a href=""https://www.zeit.de/news/2025-08/10/pfiffe-gegen-hertha-berliner-fehlstart-perfect""><img src=""https://img.zeit.de/news/2025-08/10/pfiffe-gegen-hertha-berliner-fehlstart-perfect-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","第二州足球联盟,对荷莎球赛 柏林的失败发射是完美的",<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
30,Nach Karriereende: Ex-Nationalspieler Halstenberg gibt Kreisliga-Comeback,"<a href=""https://www.zeit.de/news/2025-08/10/ex-nationalspieler-halstenberg-gibt-kreisliga-comeback""><img src=""https://img.zeit.de/news/2025-08/10/ex-nationalspieler-halstenberg-gibt-kreisliga-comeback-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",After career end: former national player Halstenberg gives Kreisliga comeback,"<a href=""https://www.zeit.de/news/2025-08/10/ex-national player-halstenberg-gibt-kreisliga-comeback""><img src=""https://img.zeit.de/news/2025-08/10/ex-national player-halstenberg-gibt-kreisliga-comeback-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","职业生涯结束后,前国家球员霍斯顿贝格 提供圆圈联盟的反馈.","< a href=""http://www.时间.en/news2025/1200-ex-Nether-Halsteban-Extronge-Count-Compeback""> <imgs=""http://img.time.com/news 2025/121200-index-histler-hister-request-element-competent-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a - None"
31,Krieg gegen die Ukraine: Merz fordert Teilnahme von Selenskyj an Trump-Putin-Treffen,"Bundeskanzler Merz dringt darauf, dass Ukraines Präsident Selenskyj am Trump-Putin-Gipfel in Alaska teilnimmt. Der Kanzler hofft auf einen ""Durchbruch"". Das Liveblog",War against Ukraine: Merz calls for Selenskyy's participation in Trump-Putin meetings,Federal Chancellor Merz urges Ukraine's President Selenskyj to take part in the Trump-Putin Summit in Alaska.,"乌克兰战争,梅兹要求塞伦斯基参加特朗普普普廷会议","德国总理梅兹指出乌克兰总统塞尔斯基正在参加阿拉斯加特朗普普廷峰会. 总理希望""突破"". 现场博览会."
32,Altmunition am Meeresboden: Wismarer Bucht: Taucher sortieren Altmunition unter Wasser,"<a href=""https://www.zeit.de/news/2025-08/10/projekt-munitionsraeumung-laeuft-bergungsplattform-verankert""><img src=""https://img.zeit.de/news/2025-08/10/projekt-munitionsraeumung-laeuft-bergungsplattform-verankert-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Altmunition at the seabed: Wismar Bay: Divers sort Altmunition under water,"<a href=""https://www.zeit.de/news/2025-08/10/projekt-munitionraeumung-laeuft-bergungsplattform-verankert""><img src=""https://img.zeit.de/news/2025-08/10/projekt-munitionraeumung-laeuft-bergungsplattform-verankert-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",海底的旧弹药:威斯玛湾: 潜水员在水下排序旧弹药.,"< a href=""http://www.时间.en/news2025/12800个项目弹药库-大气层聚焦点""> <img shrc=""http://img. time.com/news 2025/121000个项目-munitionsraem remove-solution-lengthing-clocking-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a -None"
