,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
10,How to make sense of Donald Trump’s bizarre tariff rates,Our guide to a fiendishly complicated calculation,Wie man von Donald Trumps bizarren Tarifen Sinn macht,Unser Leitfaden zu einer teuflisch komplizierten Berechnung,Cómo dar sentido a las tarifas bizarras de Donald Trump,Nuestra guía para un cálculo diabólicamente complicado,Comment comprendre les taux tarifaires bizarres de Donald Trump,Notre guide pour un calcul complètement compliqué,如何理解唐纳德·特朗普的怪异关税率,我们的指南 一个邪恶的复杂计算
11,A farewell to arms? Hamas considers its options,"Also on the daily podcast: the overlooked emotion driving the markets, and our last “Archive 1945” instalment, on VJ day",Ein Abschied von den Waffen? Hamas betrachtet ihre Optionen,"Auch auf dem täglichen Podcast: die übersehene Emotion, die die Märkte antreibt, und unsere letzte Ausgabe von Archiv 1945, am VJ-Tag",¿Una despedida a las armas? Hamás considera sus opciones,"También en el podcast diario: la emoción pasada por alto que impulsa los mercados, y nuestra última entrega “Archivo 1945”, el día VJ",Un adieu aux armes ? Le Hamas envisage ses options,"Aussi sur le podcast quotidien: l'émotion négligée qui conduit les marchés, et notre dernier -Archive 1945, le jour de la VJ",向武器告别? 哈马斯考虑其选择,"也是在每日播客上:被忽略的情绪驱动着市场,"
12,The US in brief: DC gets an “emergency police commissioner”,"Our daily political update, featuring the stories that matter",Die USA in Kürze: DC bekommt einen Notfall-Polizei-Kommissar,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: DC consigue un “comisionado de policía de emergencia”,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : DC obtient un commissaire de police d'urgence,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:华盛顿获得一名“紧急警务专员”","我们每天的政治最新情况,特别报道重要的故事"
13,"Post-traumatic stress disorder haunted millions of veterans of the second world war long before it had a name, writes David Nasaw",The historian on how soldiers struggled to rebuild their lives amid a hidden epidemic of psychological damage,"Posttraumatische Stressstörung spukte Millionen von Veteranen des Zweiten Weltkriegs lange bevor es einen Namen hatte, schreibt David Nasaw","Der Historiker, wie Soldaten kämpften, um ihr Leben inmitten einer versteckten Epidemie psychischer Schäden wieder aufzubauen","Trastorno de estrés postraumático persiguió a millones de veteranos de la segunda guerra mundial mucho antes de tener un nombre, escribe David Nasaw",El historiador sobre cómo los soldados lucharon para reconstruir sus vidas en medio de una epidemia oculta de daño psicológico,"Le syndrome de stress post-traumatique hantait des millions d'anciens combattants de la deuxième guerre mondiale bien avant qu'il n'ait un nom, écrit David Nasaw",L'historien sur la façon dont les soldats ont lutté pour reconstruire leur vie au milieu d'une épidémie cachée de dommages psychologiques,"David Nasaw写道, 创伤后应激障碍困扰着数以百万计的第二次世界大战老兵,",历史学家关于士兵如何在隐藏的心理伤害流行病中努力重建生活的历史学家
14,The great Syrian beach trip,A visit to the seaside once risked arrest and torture. Now people are soaking up the sun,Die große syrische Strandreise,Ein Besuch am Meer riskierte einmal Verhaftung und Folter. Jetzt saugen die Menschen die Sonne auf,El gran viaje a la playa siria,Una visita a la costa una vez se arriesgó a ser arrestado y torturado. Ahora la gente está tomando el sol,Le grand voyage sur la plage syrienne,Une visite au bord de la mer risque une fois d'être arrêtée et torturée.,伟大的叙利亚海滩之旅,参观海边曾经有被逮捕和酷刑的危险。 现在人们正在浸透阳光。
15,Fee-asco: why Trump’s tariffs have hit South-East Asia so hard,"Our podcast on markets, the economy and business. This week, the seemingly arbitrary levies are taking a toll on the region",Fee-asco: Warum Trumps Zölle Südostasien so hart getroffen haben,"Unser Podcast über Märkte, Wirtschaft und Wirtschaft. Diese Woche, die scheinbar willkürlichen Abgaben nehmen eine Maut auf die Region",Fee-asco: ¿por qué los aranceles de Trump han golpeado tan fuerte al sudeste asiático?,"Nuestro podcast sobre los mercados, la economía y los negocios. Esta semana, los impuestos aparentemente arbitrarios están cobrando un peaje en la región",Fee-asco : pourquoi les droits de douane de Trump ont frappé l'Asie du Sud-Est si durement,"Notre podcast sur les marchés, l'économie et les entreprises. Cette semaine, les prélèvements apparemment arbitraires ont un impact sur la région",收费:为什么特朗普的关税对东南亚的冲击如此之大,"我们的市场、经济和商业播客。 本周,看似武断的税收正在给该地区带来损失。"
16,Razia Jan insisted on educating Afghanistan’s girls,"The fearless teacher and campaigner died on July 20th, aged 81","Razia Jan bestand darauf, Afghanistans Mädchen zu erziehen",Der furchtlose Lehrer und Kämpfer starb am 20. Juli im Alter von 81 Jahren,Razia Jan insistió en educar a las niñas de Afganistán,"El intrépido maestro y activista murió el 20 de julio, a los 81 años.",Razia Jan a insisté pour éduquer les filles afghanes,"L'intrépide enseignant et militant est mort le 20 juillet, âgé de 81 ans.","Razia Jan坚持要教育阿富汗女孩,","于7月20日死亡, 年龄81岁,"
17,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
18,Thought John Proctor was one of the good guys? Think again,A hit Broadway show brings “The Crucible” into the era of #MeToo,"Ich dachte, John Proctor wäre einer der Guten?",Eine Hit-Broadway-Show bringt das Crucible in die Ära von #MeToo,¿Pensabas que John Proctor era uno de los buenos?,Un exitoso espectáculo de Broadway trae “The Crucible” a la era de #MeToo,Je pensais que John Proctor était l'un des gentils ?,Un hit Broadway show apporte -Le Crucible - à l'ère de #MeToo,还以为约翰普龙考特是好人?,"百老汇一出精彩的节目, 将「强兽」带入#MeToo的时代,"
19,"Bombs, dinosaurs and UFOs: Luis Walter Alvarez’s eclectic career",He won a Nobel prize in 1968 for his work on particle physics. But his interests ranged far beyond that field,"Bomben, Dinosaurier und UFOs: Luis Walter Alvarez eklektische Karriere",Er gewann 1968 einen Nobelpreis für seine Arbeiten zur Teilchenphysik. Aber seine Interessen reichten weit über diesen Bereich hinaus.,"Bombas, dinosaurios y ovnis: La carrera ecléctica de Luis Walter Álvarez","Ganó un premio Nobel en 1968 por su trabajo en física de partículas, pero sus intereses iban mucho más allá de ese campo.","Bombes, dinosaures et ovnis: Luis Walter Alvarez éclectique carrière",Il a reçu un prix Nobel en 1968 pour son travail sur la physique des particules. Mais ses intérêts allaient bien au-delà de ce domaine.,炸弹、恐龙和UFO:Luis Walter Alvarez的精选生涯,"1968年,他因粒子物理学工作而获得诺贝尔奖。 但他的兴趣远远超出这个领域。"
20,The largest dig in a lifetime is under way in Pompeii,What lies beneath the pumice in the ancient city is magnificent,Die größte Grabung im Leben ist in Pompeji im Gange,"Was unter dem Bimsstein in der alten Stadt liegt, ist großartig",La excavación más grande de toda la vida está en marcha en Pompeya,Lo que hay debajo de la pómez en la antigua ciudad es magnífico,La plus grande fouille d'une vie est en cours à Pompéi,Ce qui se trouve sous la ponce dans l'ancienne ville est magnifique,一生中最大的挖掘作业 正在庞贝进行,古代城市的浮石下
21,Should you trust that five-star rating on Airbnb?,How to make sense of online customer reviews,Solltest du dem Fünf-Sterne-Rating auf Airbnb vertrauen?,Wie man Sinn machen von Online-Kundenrezensionen,¿Deberías confiar en esa calificación de cinco estrellas en Airbnb?,Cómo dar sentido a las opiniones de clientes en línea,Devriez-vous faire confiance à cette note cinq étoiles sur Airbnb ?,Comment faire sens des commentaires des clients en ligne,你该相信Airbnb的五星级评分吗?,如何使在线客户审查具有意义
22,A new wave of clean-energy innovation is building,Donald Trump’s attacks on wind and solar will not stop it,Eine neue Welle von Innovationen im Bereich der sauberen Energie baut auf,Donald Trumps Angriffe auf Wind und Sonne werden es nicht aufhalten,Una nueva ola de innovación en energía limpia está construyendo,Los ataques de Donald Trump contra el viento y la energía solar no lo detendrán,Une nouvelle vague d'innovations dans le domaine de l'énergie propre est en cours de construction.,Les attaques de Donald Trump contre le vent et le solaire ne l'arrêteront pas,清洁能源创新的新浪潮正在形成,唐纳德·特朗普对风和太阳能的攻击不会阻止它
23,Italian bosses want Giorgia Meloni to hurry up with reform,Will she squander her chance?,"Italienische Bosse wollen, dass Giorgia Meloni sich mit der Reform beeilt",Wird sie ihre Chance vergeuden?,Los jefes italianos quieren que Giorgia Meloni se dé prisa con la reforma,¿Desperdiciará su oportunidad?,Les patrons italiens veulent que Giorgia Meloni se dépêche avec la réforme,Est-ce qu'elle gaspillera sa chance ?,意大利老板想让Giorgia Meloni尽快改革,她会浪费她的机会吗?
24,Japan’s carmakers are trying to tinker their way out of tariff pain,Clever optimisation will only get them so far,"Japans Autohersteller versuchen, ihren Weg aus dem Zoll Schmerz zu basteln",Clevere Optimierung bringt sie nur so weit,Los fabricantes de automóviles de Japón están tratando de reducir el dolor de los aranceles,La optimización inteligente sólo los conseguirá hasta ahora.,Japon Les constructeurs automobiles essayent de bricoler leur chemin hors de la douleur tarifaire,L'optimisation intelligente n'arrivera qu'à ce jour.,日本的汽车制造商正在试图修补他们摆脱关税痛苦的道路,聪明的美化 只会让他们到目前为止
25,A 400-year-old Chinese cough syrup is winning over Westerners,Young shoppers in particular are going gaga for Nin Jiom Pei Pa Koa,Ein 400-jähriger chinesischer Hustensirup gewinnt die Westler,Besonders junge Käufer gehen für Nin Jiom Pei Pa Koa in die Gaga,Un jarabe chino para la tos de 400 años de edad está ganando sobre los occidentales,Jóvenes compradores en particular van gaga para Nin Jiom Pei Pa Koa,Un sirop de toux chinois de 400 ans gagne sur les occidentaux,Les jeunes acheteurs en particulier vont gaga pour Nin Jiom Pei Pa Koa,一个400岁的中国咳嗽糖浆 将战胜西方人,特别是年轻购物者正在为宁家佩佩帕科亚岛的宁家佩佩举办嘉年华活动。
26,The end of the second world war,"How The Economist reported on the war, week by week",Das Ende des Zweiten Weltkriegs,"Wie The Economist über den Krieg berichtete, Woche für Woche",El fin de la segunda guerra mundial,"Cómo informó The Economist sobre la guerra, semana tras semana",La fin de la deuxième guerre mondiale,"Comment The Economist a rapporté la guerre, semaine par semaine",第二次世界大战结束,《经济学家》如何每周每周报道战争
27,America’s new plan to fight a war with China,Readying for a rumble in the jungle,"Amerikas neuer Plan, einen Krieg mit China zu führen",Bereit für ein Rumpeln im Dschungel,Nuevo plan de Estados Unidos para luchar una guerra con China,Preparados para un alboroto en la selva,Americas nouveau plan pour combattre une guerre avec la Chine,Prêt pour un ronflement dans la jungle,美国与中国战争的新计划,准备在丛林中狂欢
28,China claims to want women to have children and a career,But special “mum jobs” are hardly helping,"China behauptet, dass Frauen Kinder und eine Karriere haben wollen",Aber besondere Jobs sind kaum hilfreich,China afirma querer que las mujeres tengan hijos y una carrera,Pero los “trabajos de madres” especiales apenas están ayudando,La Chine prétend vouloir que les femmes aient des enfants et une carrière,Mais les emplois spéciaux de Mum sont à peine d'aide,中国声称希望妇女有孩子和事业,但特别的“mum工作”却帮不上什么忙
29,Hong Kong is super superstitious,Why prophetic artists and feng-shui masters hold such sway,Hongkong ist abergläubisch,Warum prophetische Künstler und Feng-Shui-Meister solche Herrschaft ausüben,Hong Kong es súper supersticioso,¿Por qué artistas proféticos y maestros feng-shui tienen tal influencia,Hong Kong est super superstitieux,Pourquoi les artistes prophétiques et les maîtres du feng-shui ont-ils une telle influence?,香港是超迷信的,为什么预言艺术家和风水大师们 都摆出这种摇摆的摇摆姿势
30,Growth-loving authoritarians are failing on their own terms,"In Asia, East Africa and the Gulf leaders now face an unpleasant choice",Wachstumsliebende Autoritaristen scheitern zu ihren eigenen Bedingungen,"In Asien, Ostafrika und den Golf-Führern steht nun eine unangenehme Wahl bevor",Los autoritarios amantes del crecimiento están fallando en sus propios términos,"En Asia, África oriental y los líderes del Golfo se enfrentan ahora a una opción desagradable",Les autoritaires épris de croissance échouent à leurs propres conditions,"En Asie, en Afrique de l'Est et dans le Golfe, les dirigeants doivent désormais faire face à un choix désagréable.",热爱增长的专制 正在失败 以他们自己的条件,"在亚洲,东非和海湾领导人现在面临一个令人不愉快的选择"
31,"What 630,000 paintings say about the world economy","Kandinsky, Monet and Rembrandt were economists as well as artists",Was 630.000 Gemälde über die Weltwirtschaft sagen,"Kandinsky, Monet und Rembrandt waren sowohl Ökonomen als auch Künstler",Lo que 630.000 pinturas dicen sobre la economía mundial,"Kandinsky, Monet y Rembrandt eran economistas y artistas",Ce que 630 000 tableaux disent sur l'économie mondiale,"Kandinsky, Monet et Rembrandt étaient des économistes ainsi que des artistes",关于世界经济的630 000幅绘画说些什么?,Kandinsky、Monet和Rembrandt是经济学家和艺术家。
32,Where will win from Trump’s tariffs?,New rates mean new “China plus one” locations,Wo wird Trumps Tarife gewinnen?,Neue Raten bedeuten neue -China plus one-Sites,¿Dónde ganarán las tarifas de Trump?,Nuevas tarifas significan nuevas ubicaciones “China más uno”,Où gagnera-t-il des tarifs Trump?,Les nouveaux taux signifient de nouveaux emplacements pour la Chine plus un lieu,Trump的关税将赢得何处?,新的汇率表示新的“中国加一个”地点
33,"To sell Fannie and Freddie, Trump must answer a $7trn question",Investor optimism means the duo are outperforming Nvidia,"Um Fannie und Freddie zu verkaufen, muss Trump eine $7trn-Frage beantworten.","Investor Optimismus bedeutet, dass das Duo Nvidia übertrifft","Para vender a Fannie y Freddie, Trump debe responder una pregunta de 7 dólares.",El optimismo de los inversores significa que el dúo está superando a Nvidia,"Pour vendre Fannie et Freddie, Trump doit répondre à une question de 7 trn",L'optimisme des investisseurs signifie que le duo surpasse Nvidia,要卖Fannie和Freddie 特朗普必须回答一个七万块的问题,投资者乐观乐观意味着二人组表现优于Nvidia
34,Ivy League universities are on a debt binge,"The borrowers, including Harvard, Princeton and Yale, benefit from a “prestige premium”",Ivy League Universitäten sind auf einer Schulden-Bunge,"Die Kreditnehmer, darunter Harvard, Princeton und Yale, profitieren von einer prestigeträchtigen Prämie.",Universidades de la Ivy League están en un atracón de deuda,"Los prestatarios, incluyendo Harvard, Princeton y Yale, se benefician de una “prima prestige”",Les universités de Ivy League sont sur un coup de dette,"Les emprunteurs, y compris Harvard, Princeton et Yale, bénéficient d'une prime de Prestige.",常青联大学负债累累,"借款人,包括哈佛、普林斯顿和耶鲁的借款人,享受“贵重溢价”"
35,Palantir might be the most overvalued firm of all time,What would make it worth buying?,Palantir könnte das überbewertete Unternehmen aller Zeiten sein,Was wäre es wert zu kaufen?,Palantir podría ser la firma más sobrevaluada de todos los tiempos,¿Qué haría que valiera la pena comprar?,Palantir pourrait être la firme la plus surévaluée de tous les temps,Qu'est-ce qu'il vaut la peine d'acheter ?,帕兰蒂尔可能是有史以来 最高估的公司,有什么值得买的?
36,America’s housing market is shuddering,"For the country’s homeowners, the good times are coming to an end",Amerikas Wohnungsmarkt schaudert,"Für das Land, Hausbesitzer, die guten Zeiten kommen zu einem Ende",El mercado inmobiliario de Estados Unidos está estremeciendo,"Para los propietarios del país, los buenos tiempos están llegando a su fin",Amérique Le marché de l'habitation tremble,"Pour les propriétaires du pays, les bons moments arrivent à leur terme",美国的房地产市场正在摇摇欲坠,"对于国家的房主来说,美好时代即将结束"
37,Xi Jinping’s city of the future is coming to life,It is both impressive and worrying,Xi Jinpings Stadt der Zukunft wird lebendig,Es ist beeindruckend und besorgniserregend,La ciudad del futuro de Xi Jinping está cobrando vida,Es a la vez impresionante y preocupante,La ville du futur de Xi Jinping's prend vie,C'est à la fois impressionnant et inquiétant,习近平的未来城市即将到来,"这既令人印象深刻,又令人担忧"
38,An economist’s guide to big life decisions,Forget your trip to the dentist. A new check-up is required,Ein Ökonom führt zu großen Lebensentscheidungen,Vergessen Sie Ihre Reise zum Zahnarzt. Ein neuer Check-up ist erforderlich,Guía de un economista para las grandes decisiones de la vida,Olvídese de su viaje al dentista. Se requiere un nuevo chequeo,Un guide de l'économiste sur les grandes décisions de vie,Oubliez votre voyage chez le dentiste. Un nouveau check-up est nécessaire,经济学家关于重大生活决策的指南,"忘了你去看牙医的行程,需要重新检查。"
39,Want better returns? Forget risk. Focus on fear,A recent study suggests a new paradigm for asset pricing,Wollen Sie bessere Rückkehr? Vergessen Sie Risiko. Konzentrieren Sie sich auf Angst,Eine kürzlich durchgeführte Studie schlägt ein neues Paradigma für die Preisgestaltung von Vermögenswerten vor.,¿Quieres mejores devoluciones? Olvida el riesgo. Concéntrate en el miedo,Un estudio reciente sugiere un nuevo paradigma para la fijación de precios de los activos,Vous voulez de meilleurs retours? Oubliez le risque. Concentrez-vous sur la peur,Une étude récente suggère un nouveau paradigme pour la tarification des actifs,"想要更好的回报吗? 忘记风险,专注于恐惧",最近的一项研究提出了资产定价的新范式
40,How scared should you be of “the China squeeze”?,Xi Jinping masters the dark arts of the trade war,Wie verängstigt solltest du vor dem China-Squeeze sein?,Xi Jinping beherrscht die dunklen Künste des Handelskrieges,¿Qué tan asustado debería estar de “el apretón de China”?,Xi Jinping domina las artes oscuras de la guerra comercial,À quel point devriez-vous avoir peur de la Chine ?,Xi Jinping maîtrise les arts sombres de la guerre commerciale,你该多害怕“中国挤压”?,习近平掌握着贸易战争的黑暗艺术
41,Shanxi province is struggling to diversify away from coal,Why the transition is going so slowly,Die Provinz Shanxi kämpft um die Diversifizierung weg von der Kohle,Warum der Übergang so langsam voranschreitet,La provincia de Shanxi está luchando por diversificarse lejos del carbón,¿Por qué la transición va tan lentamente?,La province du Shanxi peine à se diversifier loin du charbon,Pourquoi la transition va si lentement,山西省正努力从煤炭中走向多样化,为什么过渡过程如此缓慢
42,"Six months after DeepSeek’s breakthrough, China speeds on with AI",Real-world applications have priority over cutting-edge development,Sechs Monate nach dem Durchbruch von DeepSeek beschleunigt China mit KI,Real-Welt-Anwendungen haben Vorrang vor modernster Entwicklung,"Seis meses después del avance de DeepSeek, China acelera con IA",Las aplicaciones del mundo real tienen prioridad sobre el desarrollo de vanguardia,"Six mois après la percée de DeepSeek, la Chine s'accélère avec l'IA",Les applications du monde réel ont la priorité sur le développement à la fine pointe de la technologie,"在DeepSeek突破六个月后,",现实世界的应用优先于前沿发展
43,Savvy staff are moving from China’s nurseries to its care homes,Last year there were 12m fewer pre-school pupils than in 2021,Savvy Mitarbeiter bewegen sich von Chinas Baumschulen zu seinen Pflegeheimen,Letztes Jahr gab es 12m weniger Vorschulkinder als 2021,El personal de Savvy se está trasladando de las guarderías chinas a sus hogares de acogida,El año pasado hubo 12 millones menos de alumnos preescolares que en 2021,Le personnel de Savvy déménage des crèches chinoises vers ses foyers de soins,"L'année dernière, il y avait 12 millions d'élèves d'âge préscolaire de moins qu'en 2021.",Savvvy工作人员正在从中国的托儿所迁至其护理之家。,"去年,学龄前学生人数比2021年少12万,比2021年少12万。"
44,Everyone loses in the rage of China’s delivery wars,Companies are caught in a race to the bottom,Jeder verliert in der Wut Chinas Lieferkriege,Unternehmen sind in einem Wettlauf nach unten gefangen,Todo el mundo pierde en la furia de las guerras de entrega de China,Las empresas están atrapadas en una carrera hasta el fondo,Tout le monde perd dans la rage des guerres de livraison de la Chine,Les entreprises sont prises dans une course au fond,"在中国投送战争的狂暴中,每个人都输了",公司在竞到底部的比赛中被抓住
45,Can pensioners rescue China’s economy?,The government is stingy and timid when it comes to retirement benefits,Können Rentner die chinesische Wirtschaft retten?,"Die Regierung ist geizig und zaghaft, wenn es um Rentenleistungen geht.",¿Pueden los pensionistas rescatar la economía china?,El gobierno es tacaño y tímido cuando se trata de beneficios de jubilación,Les retraités peuvent-ils sauver l'économie chinoise ?,Le gouvernement est téméraire et timide en ce qui concerne les prestations de retraite,养老金领取者能够拯救中国的经济吗?,"在退休金方面,政府很吝啬和胆怯。"
46,“Comrade” is making a comeback in China,Or so the government hopes,"""Comrade"" macht ein Comeback in China",Oder so hofft die Regierung,“Camarada” está volviendo a China,O eso es lo que el gobierno espera,Le camarade fait un retour en Chine,Ou alors le gouvernement espère,“同志”正在中国重新崛起,或政府希望
47,The looming deadline for the Panama Canal ports deal,China will approve their sale. But there’s a huge catch,Die bevorstehende Frist für den Panama-Kanal-Ports-Deal,China wird ihren Verkauf genehmigen. Aber es gibt einen riesigen Fang,El inminente plazo para el acuerdo con los puertos del Canal de Panamá,"China aprobará su venta, pero hay una enorme captura",L'échéance prochaine pour l'accord sur les ports du canal de Panama,La Chine va approuver leur vente. Mais il ya une énorme prise,巴拿马运河港口交易的最后期限即将到来,中国会批准它们的销售。 但有一个巨大的收获。
48,Texas’s Democrats prepare for a glorious defeat,With the lawmakers in suburban Illinois,Texas-Demokraten bereiten sich auf eine glorreiche Niederlage vor,Mit den Gesetzgebern im Vorort Illinois,Los demócratas de Texas se preparan para una gloriosa derrota,Con los legisladores en los suburbios de Illinois,Les démocrates du Texas se préparent à une glorieuse défaite,Avec les législateurs de la banlieue de l'Illinois,得克萨斯的民主党准备一场光荣的失败,在伊利诺伊郊区与立法者
49,Why the Trump administration excites some personal-injury lawyers,The strange case of vaccine-injury courts,Warum die Trump-Administration einige persönlich verletzte Anwälte anregt,Der seltsame Fall von Impfstoff-Verletzungsgerichten,Por qué la administración Trump excita a algunos abogados de lesiones personales,El extraño caso de los tribunales de lesiones por vacunación,Pourquoi l'administration Trump excite certains avocats-mutilés,L'étrange affaire des tribunaux de la vaccination-blessures,为什么特朗普政府 激怒了一些个人伤害律师,疫苗伤害法庭这一奇怪的案件
50,The real collusion between Donald Trump and Vladimir Putin,It may be scarier than their critics long suspected,Die wirkliche Absprache zwischen Donald Trump und Wladimir Putin,"Es kann beängstigend sein, als ihre Kritiker lange vermuteten",La verdadera connivencia entre Donald Trump y Vladimir Putin,Puede ser más aterrador de lo que sus críticos sospecharon desde hace mucho tiempo.,La véritable collusion entre Donald Trump et Vladimir Poutine,Il peut être plus effrayant que leurs critiques longtemps soupçonnés,唐纳德·特朗普和弗拉基米尔·普京之间的真正勾结,可能比他们的批评者 长期怀疑更可怕
51,Trump 2 is pushing environmentalists to rethink their approach,The administration is trying to erase climate-change regulation,"Trump 2 drängt Umweltschützer, ihren Ansatz zu überdenken","Die Regierung versucht, die Regulierung des Klimawandels zu beseitigen.",Trump 2 está empujando a los ambientalistas a repensar su enfoque,La administración está tratando de borrar la regulación del cambio climático,Trump 2 pousse les écologistes à repenser leur approche,L'administration essaie d'effacer la régulation du changement climatique,特朗普2号正在推动环保主义者重新思考他们的方法,当局试图抹去气候变化条例
