,title-es,content-es,title-de,content-de,title-en,content-en
10,La mejor librería de tebeos del mundo está en un barrio de Madrid,"Akira Cómics, regentada por una familia desde hace 30 años, es el primer establecimiento que gana dos veces el premio Eisner que distingue a las mejores tiendas de cómic del mundo",Die beste Tebeos-Bibliothek der Welt befindet sich in einem Viertel von Madrid,"Akira Comics, die seit 30 Jahren von einer Familie geführt wird, ist das erste Unternehmen, das zweimal den Eisner Preis gewinnt, der die besten Comic-Shops der Welt auszeichnet.",The best comic book store in the world is in a neighborhood of Madrid,"Akira Comics, run by a family for 30 years, is the first establishment to win twice the Eisner award that distinguishes the best comic book stores in the world"
11,El vídeo del vídeo: la fan que compartió la infidelidad viral en un concierto de Coldplay y cómo el cotilleo vive una nueva edad de oro,"La joven detrás de la publicación del verano no se ha enriquecido, pero sí ha puesto de manifiesto cómo los dramas ajenos y los ‘salseos’ virtuales de anónimos y famosos interesan a una audiencia cada vez mayor","Videovideo: der Fan, der die Virus-Untreue bei einem Coldplay Konzert geteilt hat und wie der Klatsch ein neues goldenes Zeitalter erlebt","Die junge Frau hinter der Sommerzeitung hat sich nicht bereichert, aber sie hat deutlich gemacht, wie die Dramen anderer und die virtuellen anonymen und berühmten Päpstlichen Pässe an einem immer größeren Publikum interessiert sind.",The video video: the fan who shared viral infidelity at a Coldplay concert and how gossip lives a new golden age,"The young woman behind the summer publication has not been enriched, but she has shown how the dramas of others and the virtual ‘salts’ of anonymous and famous people interest an ever-increasing audience."
12,"Peridis: España, una; España, santa",Viñeta del 9 de agosto de 2025,"Peridis: Spanien, ein; Spanien, santa",Vignette vom 9. August 2025,"Peridis: Spain, one; Spain, saint","Vineyard of August 9, 2025"
13,Flavita Banana: propósito de septiembre 9,Viñeta del 9 de agosto de 2025,Flavita Banana: Ziel von September 9,Vignette vom 9. August 2025,Flavita Banana: Purpose of September 9,"Vineyard of August 9, 2025"
14,Riki Blanco: aquella postal de Barcelona,Viñeta del 9 de agosto de 2025,Riki Blanco: die Postkarte von Barcelona,Vignette vom 9. August 2025,Riki Blanco: that postcard from Barcelona,"Vineyard of August 9, 2025"
15,Incomodidad en el PP por el veto al islam en Jumilla,El partido de Núñez Feijóo se atasca al avalar una medida que había rechazado antes en Murcia o en el Congreso,Unbequemlichkeit in der PP durch das Veto zum Islam in Jumilla,"Die Partei von Nuñez Feijóo klemmt, indem sie eine Maßnahme befürwortet, die sie zuvor in Murcia oder im Kongress abgelehnt hatte.",PP discomfort over the veto on Islam in Jumilla,The party of Núñez Feijóo is stuck by endorsing a measure that had been rejected before in Murcia or in Congress
16,Un alto cargo educativo de la Junta andaluza asesoró este curso a una universidad privada,"El director general de Ordenación y Evaluación Educativa dio clases y asesoró a dos campus, pero rechaza que incurra en incompatibilidad",Ein hoher Bildungsstand der andalusischen Junta beraten diesen Kurs zu einer privaten Universität,"Der Generaldirektor für Bildungsplanung und -evaluierung gab Unterricht und berät zwei Campus, lehnt jedoch ab, dass sie unvereinbar sind",A high educational position of the Andalusian Board advised this course to a private university,"The Director General of Educational ordination and Evaluation taught and advised two campuses, but rejects incompatibility"
17,"Archivada la causa contra Nordin, el ‘influencer’ español con 500.000 seguidores detenido por supuesto yihadismo: “Ahora, ¿cómo se limpia esto?”","La Audiencia Nacional, que lo mantuvo tres meses en prisión provisional, concluye que no se han “acreditado” las acusaciones: “Me sentí traicionado por mi país, España”, denuncia el ‘youtuber’","Die Ursache gegen Nordin archiviert, die spanische Ã bersetzung mit 500.000 Anhängern natürlich Dschihadismus verhaftet: Ã1⁄4berall, wie wird dies bereinigt?","Die nationale Audienz, die ihn drei Monate lang in Haft hielt, kommt zu dem Schluss, dass die Anschuldigungen nicht bestätigt wurden: ""Ich fühlte mich von meinem Land, Spanien, verraten.""","Filed the case against Nordin, the Spanish ‘influencer’ with 500,000 followers arrested of course jihadism: “Now, how is this cleaned up?”","The National High Court, which held him for three months in pretrial detention, concludes that the accusations have not been “accredited”: “I felt betrayed by my country, Spain,” the ‘youtuber’ denounces."
18,La orden de Trump de usar la fuerza contra los carteles extranjeros pone en alerta a Maduro y a México,La cúpula chavista de Venezuela resta importancia a la decisión de Washingon y Sheinbaum insiste en que no habrá intervención en suelo mexicano,"Trumps Befehl, Gewalt gegen ausländische Kartelle einzusetzen, bringt Maduro und Mexiko in Alarmbereitschaft.","Venezuelas Chavista-Kuppel untergräbt die Entscheidung von Washingon und Sheinbaum besteht darauf, dass es keine Intervention auf mexikanischem Boden geben wird",Trump’s order to use force against foreign cartels alerts Maduro and Mexico,Venezuela’s Chavista dome diminishes the decision of Washingon and Sheinbaum insists that there will be no intervention on Mexican soil
19,Criminales de por vida: los inmigrantes que cumplieron sus condenas y Trump quiere deportar,"Una abuela con tres décadas en Estados Unidos o un cubano preso durante 17 años. Expertos señalan que por más que un migrante pague su deuda ante la justicia, siempre estará marcado por su récord delictivo","Lebenslange Kriminelle: Einwanderer, die ihre Verurteilungen abgesessen haben und Trump deportieren will","Eine Großmutter mit drei Jahrzehnten in den Vereinigten Staaten oder ein Kubaner, der 17 Jahre im Gefängnis war. Experten weisen darauf hin, dass ein Migrant seine Schulden vor Gericht bezahlen wird, und dass er immer von seinem kriminellen Rekord geprägt sein wird.",Lifetime criminals: immigrants who served their sentences and Trump wants to deport,"A grandmother with three decades in the United States or a Cuban prisoner for 17 years. Experts point out that as much as a migrant pays his debt to justice, it will always be marked by his criminal record"
20,Nagasaki advierte del riesgo creciente de una guerra nuclear 80 años después de su bombardeo,La ciudad urge a la comunidad internacional a avanzar en el desarme atómico para que esta localidad nipona sea ‘la última en la historia en sufrir un bombardeo nuclear’,Nagasaki warnt vor der wachsenden Gefahr eines Atomkrieges 80 Jahre nach seiner Bombardierung,"Die Stadt drängt die internationale Gemeinschaft auf Fortschritte bei der atomaren Abrüstung, damit diese niponische Stadt zum letzten Mal in der Geschichte eines Atombombenangriffs wird.",Nagasaki warns of the growing risk of nuclear war 80 years after its bombing,The city urges the international community to move forward in atomic disarmament so that this Japanese town will be ‘the last in history to suffer a nuclear bombing’
21,La alerta sanitaria por el uso del dentífrico Colgate Total Clean Mint se extiende por América Latina,"La Cofepris lanzó una alerta después de que otros países latinoamericanos como Argentina, Chile, Brasil y Colombia lo hicieran en semanas pasadas",Die Gesundheitswarnung für die Verwendung von Zahnpasta Colgate Total Clean Mint erstreckt sich über Lateinamerika,"Die Cofepris hat einen Alarm ausgelöst, nachdem andere lateinamerikanische Länder wie Argentinien, Chile, Brasilien und Kolumbien in den vergangenen Wochen dies getan haben.",Health alert for the use of Colgate Total Clean Mint toothpaste spreads across Latin America,"Cofepris issued an alert after other Latin American countries such as Argentina, Chile, Brazil and Colombia did so in past weeks"
22,Séptimo día de calor con 13 comunidades  con avisos por temperaturas extremas,"La máxima más alta del viernes fue de 43,2 grados y se registró en Candeleda (Ávila)",Siebenter Tag der Hitze mit 13 Gemeinden mit Warnungen für extreme Temperaturen,"Die höchste Höchstzahl am Freitag betrug 43,2 Grad und wurde in Candeleda (Avila) registriert.",7th day of heat with 13 communities with extreme temperature warnings,The highest peak on Friday was 43.2 degrees and was recorded in Candeleda (Ávila)
23,Muere arrollada por una máquina una jornalera marroquí vecina de Jumilla,"La mujer, de unos 40 años, trabajaba en una finca recogiendo verdura en Pozohondo (Albacete)",Er stirbt von einer Maschine überrollt eine marokkanische Jumilla-Nachbarin,"Die Frau, etwa 40 Jahre alt, arbeitete auf einem Bauernhof und sammelte Gemüse in Pozohondo (Albacete)",A Moroccan daily worker next to Jumilla dies hit by a machine,"The woman, about 40 years old, worked on a farm collecting vegetables in Pozohondo (Albacete)"
24,Mueren dos personas al estrellarse una avioneta en la localidad valenciana de Requena,"La mayor parte de la aeronave ha quedado calcinada como consecuencia del accidente, que ha provocado un pequeño incendio sofocado por los bomberos",Zwei Menschen sterben beim Absturz eines Flugzeugs in der valencianischen Stadt Requena,"Der größte Teil des Flugzeugs wurde durch den Unfall abgebrannt, der zu einem kleinen Brand von Feuerwehrleuten geführt hat.",Two people die when a plane crashes in the Valencian town of Requena,"Most of the aircraft has been burned as a result of the accident, which has caused a small fire suffocated by firefighters."
25,La búsqueda de cuentas nazis en Credit Suisse hace temblar a UBS,Una investigación impulsada por el multimillonario Ronald Lauder puede terminar forzando costosas indemnizaciones para el banco suizo,Die Suche nach Nazikonten bei Credit Suisse macht UBS zittern,"Eine Forschung, die von dem Milliardär Ronald Lauder betrieben wird, kann letztlich kostspielige Entschädigungen für die Schweizer Bank fordern.",The search for Nazi accounts in Credit Suisse makes UBS tremble,An investigation led by billionaire Ronald Lauderdale may end up forcing costly compensation for the Swiss bank
26,Un descubrimiento en la cueva cántabra de El Castillo estrecha aún más las diferencias de los neandertales con nuestra especie,Seis cuchillos de sílex de Francia de hasta 70.000 años de antigüedad demuestran por primera vez contactos entre grupos de estos homínidos separados por más de 400 kilómetros,Eine Entdeckung in der Kantabrischen Höhle El Castillo schwächt die Unterschiede der Neandertaler mit unserer Art noch weiter,"Sechs Sylex-Messer aus Frankreich, die bis zu 70.000 Jahre alt sind, zeigen zum ersten Mal Kontakte zwischen Gruppen dieser Hominiden, die über 400 Kilometer voneinander getrennt sind.",A discovery in the Cantabrian cave of El Castillo further narrows the differences of the Neanderthals with our species,"Six French syllex knives up to 70,000 years old demonstrate first time contacts between groups of these hominids separated by more than 400 kilometers"
27,Choques de costumbres con la comida al viajar: deja en paz los palillos y haz ruido al sorber la sopa,"Conductas normales en España cuando vas a un restaurante pueden ser de mala educación en otros países, y viceversa. Cocineros y periodistas relatan sus momentos más difíciles de ‘shock’ cultural","Bräuche mit dem Essen beim Reisen: Lass die Stäbchen in Ruhe und mach laut, wenn du die Suppe trinkst","Normale Verhalten in Spanien, wenn Sie in ein Restaurant gehen, können schlecht ausgebildet in anderen Ländern sein, und umgekehrt. Köche und Journalisten berichten über ihre schwierigsten Momente der kulturellen Howdyshock",Clashes of customs with food when traveling: leave the chopsticks alone and make noise when you sip the soup,"Normal behaviors in Spain when you go to a restaurant can be rude in other countries, and vice versa. Cooks and journalists report their most difficult moments of cultural shock"
28,‘Karate Kid’ o “una pequeña película que no importará a nadie”: un fenómeno cultural que vive 40 años después,"Más de cuatro décadas después de que la original arrasase entre crítica y público, una nueva entrega con Ralph Macchio y Jackie Chan revive una saga en la que nadie creía","Ein kleiner Film, der niemanden importieren wird: ein kulturelles Phänomen, das 40 Jahre später lebt","Mehr als vier Jahrzehnte nachdem das Original zwischen Kritiker und Öffentlichkeit verwüstet wurde, erlebt eine neue Lieferung mit Ralph Macchio und Jackie Chan eine Saga, an die niemand glaubte.",‘Karate Kid’ or ‘a little movie that won’t matter to anyone’: a cultural phenomenon that lives 40 years later,"More than four decades after the original was razed between critics and audiences, a new installment with Ralph Macchio and Jackie Chan revives a saga that no one believed in"
29,Presos del calor,Olas cada vez más largas e intensas obligan a acelerar la adaptación de las ciudades a veranos tórridos,Wärmedämpfung,Immer länger und intensivere Wellen zwingen die Anpassung der Städte an düstere Sommer zu beschleunigen,Heat prisoners,Increasingly long and intense waves force to accelerate the adaptation of cities to to torrid summers
30,El inquietante silencio de la opinión pública israelí,"Netanyahu ha desviado la atención de sus conciudadanos, ahora sumergidos en una densa estela de odio y terror sin parangón en la historia reciente de este pueblo",Das beunruhigende Schweigen der israelischen öffentlichen Meinung,"Netanjahu hat die Aufmerksamkeit seiner Mitbürger abgelenkt, die nun in eine dichte Stele des Hasses und des Schreckens geraten sind, die in der jüngsten Geschichte dieses Volkes unüberwindlich ist.",The Disturbing Silence of Israeli Public Opinion,"Netanyahu has diverted the attention of his fellow citizens, now submerged in a dense trail of hatred and terror unparalleled in the recent history of this people"
31,España como verso suelto europeo,"El Gobierno mantuvo una loable posición sobre Gaza y señaló los problemas de un excesivo aumento del gasto en defensa, pero debe no despertar recelos por una insuficiente inversión militar o su posición hacia Pekín",Spanien als europäischer Leervers,"Die Regierung hielt eine lobenswerte Haltung gegenüber Gaza ein und wies auf die Probleme einer übermäßigen Erhöhung der Verteidigungsausgaben hin, doch darf sie keine Bedenken wegen unzureichender militärischer Investitionen oder ihrer Haltung gegenüber Peking aufkommen lassen.",Spain as a European loose verse,"The Government maintained a laudable position on Gaza and pointed to the problems of excessive spending on defence, but should not raise suspicions about insufficient military investment or its position towards Beijing"
32,El robot,La voz del servicio de atención automatizado de mi hospital me recordó aquella biblioteca donde aprendí qué es la autoridad,Der Roboter,"Die Stimme des automatisierten Pflegedienstes meines Krankenhauses erinnerte mich an die Bibliothek, in der ich lernte, was Autorität ist.",The robot,The voice of my hospital's automated care service reminded me of that library where I learned what authority is.
33,"El velero varado en una duna fósil y confiscado en una operación antidroga, nueva atracción turística de Xàbia",El barco lleva más de dos semanas encallado en las rocas protegidas de la bahía de la población alicantina ante la gran dificultad para reflotarlo. Un año  lleva varado en Formentera el velero que fue propiedad del director Von Karajan,"Das Segelboot gestrandet in einer Fossil-Düne und konfisziert in einer Anti-Drogen-Operation, neue Touristenattraktion von Xàbia","Das Boot ist seit mehr als zwei Wochen auf den geschützten Felsen der Bucht der alikantinischen Bevölkerung vor der großen Schwierigkeit, es zu reparieren gelandet. Ein Jahr hat es in Formentera das Segelboot, das im Besitz von Regisseur von Karajan war","The sailboat stranded in a fossil dune and confiscated in an anti-drug operation, new tourist attraction of Xàbia",The boat has been stranded in the protected rocks of the Bay of the people of Alicante for more than two weeks in the face of the great difficulty to refloat it. One year the sailboat that was owned by director Von Karajan has been stranded in Formentera.
34,Sherlock se muda: de Baker Street a La Pléiade en París,La inclusión de los libros del detective creado por Conan Doyle en el sancta sanctórum de la literatura clásica acrecienta su figura,Sherlock zieht von der Baker Street nach La Pléiade in Paris.,Die Einbeziehung der Bücher des Detektivs von Conan Doyle in das Sancta Sanktórum der klassischen Literatur erhöht seine Figur,Sherlock moves from Baker Street to La Pléiade in Paris,The inclusion of the books of the detective created by Conan Doyle in the sancta sanctórum of classical literature increases his figure
35,¿Por qué soñamos?,"Este proceso nos ayuda a regular las emociones y a potenciar la creatividad, pero aún tenemos muchas dudas acerca de su funcionamiento",Warum träumen wir?,"Dieser Prozess hilft uns, Emotionen zu regulieren und Kreativität zu fördern, aber wir haben immer noch viele Zweifel an ihrer Funktionsweise.",Why are we dreaming?,"This process helps us regulate emotions and enhance creativity, but we still have a lot of doubts about how it works."
36,"Muere Jim Lovell, el astronauta que salvó al Apolo 13","El comandante pasó a formar parte de la cultura popular por una frase que en realidad nunca dijo: “Houston, tenemos un problema”","Stirbt Jim Lovell, der Astronaut, der Apollo 13 gerettet hat.","Der Commander wurde Teil der Volkskultur durch einen Satz, der nicht wirklich sagte: ""Houston, wir haben ein Problem.""","Jim Lovell dies, the astronaut who saved Apollo 13","The commander became part of popular culture by a phrase he never actually said: “Houston, we have a problem”"
37,El patio trasero de la IA. Un mapa de la fiebre del oro del siglo XXI,"Los gigantes de internet extraen recursos básicos y acaparan terrenos para la construcción de sus nuevos centros de datos en México, Chile y España. Este es un recorrido por los impactos de varios proyectos de Microsoft, Amazon y Google, líderes de una industria millonaria en plena expansión global",Der Hinterhof der IA. Eine Karte des Goldfiebers des 21. Jahrhunderts,"Internet-Giganten schöpfen grundlegende Ressourcen und beherbergen Land für den Bau ihrer neuen Rechenzentren in Mexiko, Chile und Spanien. Dies ist ein Rundgang durch die Auswirkungen verschiedener Microsoft-, Amazon- und Google-Projekte, führend in einer weltweit expandierenden Millenniums-Industrie",The rear courtyard of the AI. A map of the 21st century gold rush,"Internet giants extract basic resources and land for the construction of their new data centers in Mexico, Chile and Spain. This is a journey through the impacts of several projects by Microsoft, Amazon and Google, leaders of a million-dollar industry in full global expansion."
38,"La vivienda en el sur de Madrid, a debate: negociar o imponer precios",Dos expertos analizan las ocho propuestas que Más Madrid ha entregado a la Consejería de Vivienda,Das Wohnen im Süden von Madrid zur Diskussion: Handel oder Besteuerung von Preisen,"Zwei Experten analysieren die acht Vorschläge, die Mehr Madrid dem Wohnungsrat vorgelegt hat.","The housing in the south of Madrid, to debate: to negotiate or impose prices",Two experts analyze the eight proposals that More Madrid has delivered to the Housing Department
39,"Un local, un escaparate, un mismo mensaje: el comercio madrileño toma partido a favor de Palestina",Un grupo de ciudadanos ha impreso y reparte carteles para que los negocios se posicionen: “Este establecimiento condena el genocidio de Gaza”,"Ein Lokal, ein Schaufenster, eine Botschaft: Der Handel in Madrid kämpft für Palästina","Eine Gruppe von Bürgerinnen und Bürgern hat Plakate gedruckt und verteilt, damit sich die Geschäfte positionieren können: Diese Einrichtung verurteilt den Völkermord im Gaza-Streifen.","A local, a showcase, the same message: Madrid’s trade takes sides in favour of Palestine",A group of citizens has printed and distributed posters for businesses to position themselves: “This establishment condemns the genocide in Gaza”
40,El Ayuntamiento no permite a una asociación celebrar un festival por la diversidad cultural,Tres juntas de distrito municipales han negado el permiso a Kúpula para hacer el evento,"Das Rathaus erlaubt es einem Verein nicht, ein Festival für kulturelle Vielfalt zu feiern","Drei Gemeindebezirkssitzungen haben Kupula die Erlaubnis verweigert, die Veranstaltung zu machen.",The City Council does not allow an association to hold a festival for cultural diversity,Three municipal district boards have denied Kúpula permission to hold the event
41,Por las laderas donde habita el oso del Valle de Arán,"El aumento de la población en el Pirineo, ya casi un centenar, inicia un todavía incipiente ecoturismo de observación del plantígrado en Cataluña","An den Hügeln, wo der Bär im Tal von Aran wohnt","Die Zunahme der Bevölkerung in der Pyrenäen bereits fast hundert, beginnt einen noch beginnenden Ökotourismus der Beobachtung der Pflanzung in Katalonien",On the slopes where the bear of the Arán Valley lives,"The increase of the population in the Pyrenees, already almost a hundred, initiates an still incipient ecotourism of observation of the plantigrad in Catalonia"
42,L’Ametlla de Mar cierra todas sus playas por la presencia de una mancha “blanca y viscosa”,La Agencia de Residuos de Cataluña toma muestras del agua para determinar hasta qué punto la sustancia es perjudicial para la salud,LupidoAmetlla de Mar schließt alle seine Strände durch das Vorhandensein eines weißen und viskosen Flecken,"Die katalanische Abfallagentur nimmt Wasserproben, um festzustellen, inwieweit der Stoff gesundheitsschädlich ist",L’Ametlla de Mar closes all its beaches due to the presence of a “white and viscose” stain,Catalonia Waste Agency takes water samples to determine to what extent the substance is harmful to health
43,El independentismo prueba alternativas para frenar la sentencia del ‘caso Sijena’,"La plataforma Cassandra acude al Tribunal Constitucional y un exvicepresidente del Parlament abre un contencioso, ambos argumentando el posible daño a las pinturas","Unabhängigkeit beweist Alternativen, um das Urteil des Sijena-Falls zu bremsen","Die Cassandra-Plattform kommt zum Verfassungsgericht und ein ehemaliger Vorsitzender des Parlaments eröffnet einen Rechtsstreit, der beide den möglichen Schaden für die Gemälde aufwirft.",Independence proves alternatives to curb the judgment of the ‘Sijena case’,"The Cassandra platform goes to the Constitutional Court and a former vice president of the Parliament opens a dispute, both arguing possible damage to the paintings"
44,"Glenn Lowry, director del MoMa: “Las instituciones públicas deben estar al servicio del público”","Durante 30 años ha regido los destinos de uno de los museos más importantes del mundo. Ahora, a punto de descender de la cima museística, hace sus últimas reflexiones y busca apartamento en Nueva York","Glenn Lowry, Regisseur des MoMa: Öffentliche Einrichtungen müssen im Dienst der Öffentlichkeit sein","Seit 30 Jahren regiert er das Reiseziel eines der bedeutendsten Museen der Welt. Jetzt, kurz vor dem Abstieg von der Museumsspitze, macht seine letzten Überlegungen und sucht nach einer Wohnung in New York.","Glenn Lowry, Director of MoMa: “Public institutions must be at the service of the public”","For 30 years it has ruled the destinations of one of the most important museums in the world. Now, about to descend from the museum summit, it makes its last reflections and seeks apartment in New York"
45,A la espera del concierto de Oasis en Edimburgo,Cientos de fans del grupo británico aguardan impacientes el comienzo del concierto de la banda de los hermanos Gallagher,Warten auf das Oasis-Konzert in Edinburgh,Hunderte von Fans der britischen Gruppe erwarten ungeduldig den Beginn des Konzerts der Gallagher-Brüderbande,Waiting for the Oasis concert in Edinburgh,Hundreds of fans of the British band look forward to the start of the Gallagher brothers band concert
46,Destino Rototom Sunsplash: el festival reggae de Benicàssim que recrea los felices veranos de pueblo,"En plena canícula estival, este rincón del Mediterráneo se transforma en un microcosmos de tolerancia, alegría y calma. La 30ª del evento, del 16 al 23 de agosto, excederá lo musical para tejer unas vacaciones que evocan infancia, libertad y comunidad","Destination Rototom Sunsplash: Das Reggae-Festival von Benicàssim, das die glücklichen Sommer der Stadt erbaut","Mitten im Sommer wird diese Ecke des Mittelmeers zu einem Mikrokosmos der Toleranz, der Freude und der Ruhe. Vom 16. bis 23. August wird die 30. Veranstaltung das Musical übertreffen, um einen Urlaub zu weben, der an Kindheit, Freiheit und Gemeinschaft erinnert.",Destination Rototom Sunsplash: the reggae festival of Benicàssim that recreates the happy summers of the village,"In the summer canicle, this corner of the Mediterranean becomes a microcosm of tolerance, joy and calm. The 30th of the event, from 16 to 23 August, will exceed the musical to weave a holiday that evokes childhood, freedom and community."
