,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
10,Donald Trump’s tariffs on Brazil are more bark than bite,The Latin American giant may have avoided the worst—for now,Donald Trumps Zölle auf Brasilien sind mehr Rinde als Biss,Der lateinamerikanische Riese mag das Schlimmste vermieden haben — für jetzt,Los aranceles de Donald Trump sobre Brasil son más ladradores que mordiscos,"El gigante latinoamericano pudo haber evitado lo peor, por ahora",Les tarifs de Donald Trump sur le Brésil sont plus d'écorce que de morsure,Le géant latino-américain a peut-être évité le pire — pour l'instant,唐纳德·特朗普对巴西的关税比咬狗还多,拉丁美洲巨人可能已经避免了最坏的情况。
11,"Japan’s dithering wartime leaders were just as harmful as European dictators, says Eri Hotta",The historian argues that Japan stayed in the war much longer than necessary,"Japans dithering Kriegsführer waren genauso schädlich wie europäische Diktatoren, sagt Eri Hotta","Der Historiker argumentiert, dass Japan im Krieg blieb viel länger als notwendig","Los difuminados líderes de Japón en tiempos de guerra fueron tan dañinos como los dictadores europeos, dice Eri Hotta",El historiador argumenta que Japón permaneció en la guerra mucho más de lo necesario,"Les dirigeants japonais qui distraient en temps de guerre étaient tout aussi nuisibles que les dictateurs européens, dit Eri Hotta",L'historien soutient que le Japon est resté dans la guerre beaucoup plus longtemps que nécessaire,"Eri Hotta说,日本战时领导人的动荡与欧洲独裁者一样有害。","历史学家认为,日本在战争中逗留的时间长于必要的时间"
12,What to watch this weekend,Our titles this week use old ideas in new ways,Was an diesem Wochenende zu sehen,Unsere Titel in dieser Woche verwenden alte Ideen auf neue Weisen,Qué ver este fin de semana,Nuestros títulos de esta semana utilizan viejas ideas de nuevas maneras,Que regarder ce week-end,Nos titres cette semaine utilisent des idées anciennes de nouvelles façons,这周末看什么看这个周末,我们本周的称号 以新方式利用旧思想
13,Not all’s fair: Israel and accountability,"Also on the daily podcast: the case against “job-hopping” for higher pay and remembering Patrick Ryan, the “Devil’s Disciple”",Nicht alle fair: Israel und Rechenschaftspflicht,"Auch auf dem täglichen Podcast: der Fall gegen -job-hopping für höhere Bezahlung und Patrick Ryan erinnern, die -Devils Disciple",No todo es justo: Israel y la rendición de cuentas,"También en el podcast diario: el caso contra el “trabajo-saltar” por un salario más alto y recordar a Patrick Ryan, el “discípulo del Diablo”",Pas tous : Israël et responsabilisation,"Aussi sur le podcast quotidien: l'affaire contre le travail-happing de l'emploi pour une rémunération plus élevée et se souvenant Patrick Ryan, le Disciple de Devil",并非所有人都公平:以色列和问责,也是在每日播客上:反对为高薪而“寻找工作”和纪念“魔鬼的花旗”Patrick Ryan的案件。
14,The US in brief: Donald Trump questions the count,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Donald Trump befragt den Grafen,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: Donald Trump cuestiona el conteo,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : Donald Trump remet en question le décompte,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:唐纳德·特朗普质疑人数","我们每天的政治最新情况,特别报道重要的故事"
15,Stablecoins: is this crypto’s big bang moment?,"Our podcast on markets, the economy and business. This week, how the crypto tokens could destabilise the financial system",Stablecoins: Ist das ein Krypto-Bang-Moment?,"Unser Podcast über Märkte, Wirtschaft und Wirtschaft. Diese Woche, wie die Krypto-Token könnte das Finanzsystem destabilisieren",Stablecoins: ¿es el momento de big bang de este cripto?,"Nuestro podcast sobre mercados, economía y negocios. Esta semana, cómo los tokens criptográficos podrían desestabilizar el sistema financiero",Stablecoins: Est-ce que c'est un moment de big bang ?,"Notre podcast sur les marchés, l'économie et les affaires. Cette semaine, comment les jetons crypto pourraient déstabiliser le système financier",稳定器:这是加密大爆炸时刻吗?,"在市场、经济和商业上播客。本周,暗语象征品是如何破坏金融系统的稳定的。"
16,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
17,"Fr Patrick Ryan, the “Devil’s Disciple”, improved IRA bomb-making","The former Catholic priest died on June 15th, aged 94","Pater Patrick Ryan, der Schüler von Devil, verbesserte die IRA-Bombenherstellung",Der ehemalige katholische Priester starb am 15. Juni im Alter von 94 Jahren,"El P. Patrick Ryan, el “Discípulo del Diablo”, mejoró la fabricación de bombas del IRA","El ex sacerdote católico murió el 15 de junio, a los 94 años.","P. Patrick Ryan, le Disciple de Dévil, a amélioré la fabrication de bombes IRA","L'ancien prêtre catholique est décédé le 15 juin, âgé de 94 ans.","Fr Patrick Ryan, "" Devil's Disciple "" ,改进了爱尔兰共和军制造炸弹的工作。","前天主教神父于6月15日去世,"
18,Provence is not just a destination. It is a lifestyle brand,"The region, associated with a relaxed way of life, has become a marketing tool",Provence ist nicht nur ein Reiseziel. Es ist eine Lifestyle-Marke,"Die Region, verbunden mit einer entspannten Lebensweise, ist zu einem Marketing-Tool geworden",Provence no es sólo un destino. Es una marca de estilo de vida,"La región, asociada con un estilo de vida relajado, se ha convertido en una herramienta de marketing",La Provence n'est pas seulement une destination. C'est une marque de style de vie,"La région, associée à un mode de vie détendu, est devenue un outil de marketing","普罗旺斯不仅仅是一个目的地,它是一个生活方式品牌","该区域与宽松的生活方式相联系,已成为一种营销工具"
19,The novels conservatives want you to read,It is not just “The Pilgrim’s Progress” and works by Ayn Rand,"Die Romane Konservativen wollen, dass Sie lesen",Es ist nicht nur der Pilger Fortschritt und Werke von Ayn Rand,Las novelas conservadoras quieren que leas,No es sólo “El Progreso del Peregrino” y obras de Ayn Rand,Les romans conservateurs veulent que tu lises,Ce n'est pas juste -Le Pèlerin -Progress et les œuvres d'Ayn Rand,小说保守派希望你读,"不只是 "" 朝圣者的进步 "" ,"
20,America’s barmy battle to ban bawdy books,Organised puritans are invading school libraries,Amerikas barmy Kampf zu bannen bawdy Bücher,Organisierte Puritaner dringen in Schulbibliotheken ein,La batalla bárbara de Estados Unidos para prohibir los libros bárbaros,Los puritanos organizados están invadiendo las bibliotecas escolares,Amériques Barmy bataille pour bannir les livres bawdy,Les puritains organisés envahissent les bibliothèques scolaires,美国为禁止丑陋书籍的野蛮斗争,组织起来的清教徒入侵学校图书馆
21,McDonald’s secret sauce—plus a pickle or two,Hearty quarterly results conceal a dual challenge for the burger behemoth,McDonald's geheime Soße — plus eine Gurke oder zwei,Herzhafte Quartalsergebnisse verbergen eine doppelte Herausforderung für den Burgerbehemoth,Salsa secreta de McDonald — más un pepinillo o dos,Grandes resultados trimestrales ocultan un doble desafío para el behemoth hamburguesa,"La sauce secrète McDonald, plus un cornichon ou deux",Des résultats trimestriels copieux cachent un double défi pour le burger behemoth,麦当劳的秘密酱酱酱加一两个泡菜,令人心痛的季度结果掩盖了汉堡的双重挑战
22,South America is fast becoming the world’s hottest oil patch,BP’s big new discovery in Brazil adds to the excitement,Südamerika wird schnell zum heißesten Ölpatch der Welt,"Große neue Entdeckung in Brasilien BP , ergänzt die Aufregung",América del Sur se está convirtiendo rápidamente en el parche de aceite más caliente del mundo,El gran nuevo descubrimiento de BP en Brasil se suma a la emoción,L'Amérique du Sud est en train de devenir le plus chaud du monde,La grande découverte au Brésil ajoute à l'excitation,南美洲正在迅速成为世界最热的石油区,"BP在巴西的大型新发现,"
23,Uber is readying itself for the driverless age—again,The ride-hailing giant strikes a flurry of deals,Uber bereitet sich auf das fahrerlose Alter vor – wieder,Der ride-hailing Riese schlägt eine Flut von Deals,Uber se está preparando para la edad sin conductor—de nuevo,El gigante del aventón golpea una ráfaga de acuerdos,Uber se prépare pour l'âge sans conducteur — encore une fois,Le géant de la course frappe un flot d'affaires,欧伯准备再次迎接无司机年龄的无驾驶者,搭乘的巨巨人大赚一大笔买卖
24,The Elon Musk theory of pay,"The worse Tesla performs, the more its boss ought to earn",Die Elon Musk Theorie der Bezahlung,"Je schlechter Tesla auftritt, desto mehr sollte sein Chef verdienen",La teoría almizclera de Elon de la paga,"Cuanto peor se comporta Tesla, más debe ganar su jefe",La théorie Elon Musk de la rémunération,"Le pire de Tesla se produit, plus son patron devrait gagner",Elon Musk 薪酬理论,特斯拉表现越差 老板赚的钱就越多
25,How to greet people at work,"Max Flannel, our office agony uncle, answers a bulging postbag on a vital subject",Wie man Menschen bei der Arbeit begrüßt,"Max Flannel, unser Onkel aus dem Büro, antwortet auf einen prallen Briefkasten zu einem wichtigen Thema.",Cómo saludar a la gente en el trabajo,"Max Flannel, nuestro tío agonizante de la oficina, responde a un abultado correo sobre un tema vital",Comment saluer les gens au travail,"Max Flannel, notre oncle agonisant du bureau, répond à un sac à lettres enflammé sur un sujet vital",如何在工作时迎接人们,Max Flannel 我们的办公室痛苦的叔叔 我们的办公室
26,Shanxi province is struggling to diversify away from coal,Why the transition is going so slowly,Die Provinz Shanxi kämpft um die Diversifizierung weg von der Kohle,Warum der Übergang so langsam voranschreitet,La provincia de Shanxi está luchando por diversificarse lejos del carbón,¿Por qué la transición va tan lentamente?,La province du Shanxi peine à se diversifier loin du charbon,Pourquoi la transition va si lentement,山西省正努力从煤炭中走向多样化,为什么过渡过程如此缓慢
27,Panama brings lawfare to the canal ports saga,China will be furious if CK Hutchison’s contract is scrapped. America will be delighted,Panama bringt Gesetz zu den Kanalhäfen Saga,"China wird wütend sein, wenn CK Hutchisons Vertrag verschrottet wird. Amerika wird erfreut sein",Panamá trae vía legal a la saga de los puertos del canal,China estará furiosa si el contrato de CK Hutchison es desechado. América estará encantada,Panama apporte la justice aux ports du canal saga,La Chine sera furieuse si le contrat de CK Hutchison est mis au rebut. L'Amérique sera ravie,巴拿马为运河港口带来法律,"如果CK Hutchison的合同被撤销,中国将气愤。 美国将很高兴。"
28,Islamist parties are gaining ground in Malaysia,Religious attitudes are hardening—particularly among the young,Islamistische Parteien gewinnen in Malaysia an Boden,Religiöse Haltungen verhärten sich – vor allem unter jungen Menschen,Los partidos islamistas están ganando terreno en Malasia,"Se están endureciendo las actitudes religiosas, especialmente entre los jóvenes",Les partis islamistes gagnent du terrain en Malaisie,"Les attitudes religieuses sont en train de s'endurcir, surtout chez les jeunes.","伊斯兰政党在马来西亚日益兴起,","宗教态度越来越强硬,特别是在年轻人中。"
29,"As the world focuses on Gaza, starvation also looms in Sudan",The civil war shows no signs of ending,"Da sich die Welt auf Gaza konzentriert, steht Hunger auch im Sudan",Der Bürgerkrieg zeigt keine Anzeichen des Endes,"Mientras el mundo se centra en Gaza, el hambre también se cierne en Sudán",La guerra civil no muestra signos de fin.,"Alors que le monde se concentre sur Gaza, la famine se profile également au Soudan",La guerre civile ne montre aucun signe de fin,"随着世界关注加沙,苏丹饥饿也日益加剧",内战没有结束的迹象
30,Xi Jinping’s city of the future is coming to life,It is both impressive and worrying,Xi Jinpings Stadt der Zukunft wird lebendig,Es ist beeindruckend und besorgniserregend,La ciudad del futuro de Xi Jinping está cobrando vida,Es a la vez impresionante y preocupante,La ville du futur de Xi Jinping's prend vie,C'est à la fois impressionnant et inquiétant,习近平的未来城市即将到来,"这既令人印象深刻,又令人担忧"
31,An economist’s guide to big life decisions,Forget your trip to the dentist. A new check-up is required,Ein Ökonom führt zu großen Lebensentscheidungen,Vergessen Sie Ihre Reise zum Zahnarzt. Ein neuer Check-up ist erforderlich,Guía de un economista para las grandes decisiones de la vida,Olvídese de su viaje al dentista. Se requiere un nuevo chequeo,Un guide de l'économiste sur les grandes décisions de vie,Oubliez votre voyage chez le dentiste. Un nouveau check-up est nécessaire,经济学家关于重大生活决策的指南,"忘了你去看牙医的行程,需要重新检查。"
32,Want better returns? Forget risk. Focus on fear,A recent study suggests a new paradigm for asset pricing,Wollen Sie bessere Rückkehr? Vergessen Sie Risiko. Konzentrieren Sie sich auf Angst,Eine kürzlich durchgeführte Studie schlägt ein neues Paradigma für die Preisgestaltung von Vermögenswerten vor.,¿Quieres mejores devoluciones? Olvida el riesgo. Concéntrate en el miedo,Un estudio reciente sugiere un nuevo paradigma para la fijación de precios de los activos,Vous voulez de meilleurs retours? Oubliez le risque. Concentrez-vous sur la peur,Une étude récente suggère un nouveau paradigme pour la tarification des actifs,"想要更好的回报吗? 忘记风险,专注于恐惧",最近的一项研究提出了资产定价的新范式
33,"If America goes after India’s oil trade, China will benefit",A crackdown on Russian crude would have knock-on consequences,"Wenn Amerika hinter Indiens Ölhandel her ist, wird China davon profitieren.",Eine Niederschlagung des russischen Rohmaterials hätte Auswirkungen auf die Wirtschaft.,"Si Estados Unidos va tras el comercio de petróleo de la India, China se beneficiará",Una represión contra el crudo ruso tendría consecuencias,"Si l'Amérique suit le commerce pétrolier de l'Inde, la Chine en bénéficiera",Une répression du brut russe aurait des conséquences fâcheuses,"如果美国追逐印度石油贸易,中国将受益",对俄罗斯原油的镇压将带来连锁后果
34,America’s fertility crash reaches a new low,Even once-fecund states are having fewer children,Amerikas Fruchtbarkeitsabsturz erreicht ein neues Tief,Selbst einmal-Fecund Staaten haben weniger Kinder,La caída de la fertilidad en Estados Unidos alcanza un nuevo nivel bajo,Incluso los estados fecundos están teniendo menos hijos.,L'accident de fertilité de l'Amérique atteint un nouveau bas,Même les états autrefois fédés ont moins d'enfants,美国的生育率崩溃达到新的低点,"即使是曾经生育过孩子的州,生育孩子的州也越来越少。"
35,"Buy now, pay later is taking over the world. Good","Buy that burrito, and don’t let anyone judge you","Kaufen Sie jetzt, zahlen Sie später übernimmt die Welt. Gut","Kaufen Sie diesen Burrito, und lassen Sie sich nicht von jemandem beurteilen","Comprar ahora, pagar más tarde es tomar el control del mundo.","Compra ese burrito, y no dejes que nadie te juzgue","Acheter maintenant, payer plus tard, c'est prendre le monde en main.","Achète ce burrito, et ne laisse personne te juger","现在买,晚点还钱就占了世界的优势","买那个墨西哥卷饼,不要让任何人评判你"
36,Trump will not let the world move on from tariffs,"Six charts show the damage to America, its trading partners and its consumers","Trump wird nicht zulassen, dass die Welt von Zöllen abweicht","Sechs Diagramme zeigen den Schaden für Amerika, seine Handelspartner und seine Verbraucher",Trump no dejará que el mundo pase de los aranceles,"Seis gráficos muestran el daño a América, sus socios comerciales y sus consumidores",Trump ne laissera pas le monde passer des tarifs douaniers,"Six graphiques montrent les dommages causés à l'Amérique, à ses partenaires commerciaux et à ses consommateurs",特朗普不会让世界摆脱关税,六张图表显示美国、其贸易伙伴和消费者遭受的损害
37,Uncovering the secret food trade that corrupts Iran’s neighbours,Oil and terrorism are not the country’s only exports,"Enthüllen des geheimen Lebensmittelhandels, der Irans Nachbarn korrumpiert",Öl und Terrorismus sind nicht das Land nur Exporte,Descubrir el comercio secreto de alimentos que corrompe a los vecinos de Irán,El petróleo y el terrorismo no son las únicas exportaciones del país,Découvrir le commerce alimentaire secret qui corrompt les voisins de l'Iran,Le pétrole et le terrorisme ne sont pas les seules exportations du pays.,揭露腐蚀伊朗邻国的秘密食品贸易,石油和石油恐怖主义不是该国唯一的出口品。
38,The trade deal with America shows the limits of the EU’s power,The bloc opts for prudence over defiance,Der Handelsvertrag mit Amerika zeigt die Grenzen der Macht der EU,Der Block entscheidet sich für Klugheit über Trotz,El acuerdo comercial con Estados Unidos muestra los límites del poder de la UE,El bloque opta por la prudencia sobre el desafío,L'accord commercial avec l'Amérique montre les limites de la puissance de l'UE,Le bloc opte pour la prudence plutôt que la défiance,与美国的贸易协议 显示了欧盟权力的极限,"集团选择谨慎,而不是违抗"
39,"Six months after DeepSeek’s breakthrough, China speeds on with AI",Real-world applications have priority over cutting-edge development,Sechs Monate nach dem Durchbruch von DeepSeek beschleunigt China mit KI,Real-Welt-Anwendungen haben Vorrang vor modernster Entwicklung,"Seis meses después del avance de DeepSeek, China acelera con IA",Las aplicaciones del mundo real tienen prioridad sobre el desarrollo de vanguardia,"Six mois après la percée de DeepSeek, la Chine s'accélère avec l'IA",Les applications du monde réel ont la priorité sur le développement à la fine pointe de la technologie,"在DeepSeek突破六个月后,",现实世界的应用优先于前沿发展
40,Savvy staff are moving from China’s nurseries to its care homes,Last year there were 12m fewer pre-school pupils than in 2021,Savvy Mitarbeiter bewegen sich von Chinas Baumschulen zu seinen Pflegeheimen,Letztes Jahr gab es 12m weniger Vorschulkinder als 2021,El personal de Savvy se está trasladando de las guarderías chinas a sus hogares de acogida,El año pasado hubo 12 millones menos de alumnos preescolares que en 2021,Le personnel de Savvy déménage des crèches chinoises vers ses foyers de soins,"L'année dernière, il y avait 12 millions d'élèves d'âge préscolaire de moins qu'en 2021.",Savvvy工作人员正在从中国的托儿所迁至其护理之家。,"去年,学龄前学生人数比2021年少12万,比2021年少12万。"
41,Everyone loses in the rage of China’s delivery wars,Companies are caught in a race to the bottom,Jeder verliert in der Wut Chinas Lieferkriege,Unternehmen sind in einem Wettlauf nach unten gefangen,Todo el mundo pierde en la furia de las guerras de entrega de China,Las empresas están atrapadas en una carrera hasta el fondo,Tout le monde perd dans la rage des guerres de livraison de la Chine,Les entreprises sont prises dans une course au fond,"在中国投送战争的狂暴中,每个人都输了",公司在竞到底部的比赛中被抓住
42,Can pensioners rescue China’s economy?,The government is stingy and timid when it comes to retirement benefits,Können Rentner die chinesische Wirtschaft retten?,"Die Regierung ist geizig und zaghaft, wenn es um Rentenleistungen geht.",¿Pueden los pensionistas rescatar la economía china?,El gobierno es tacaño y tímido cuando se trata de beneficios de jubilación,Les retraités peuvent-ils sauver l'économie chinoise ?,Le gouvernement est téméraire et timide en ce qui concerne les prestations de retraite,养老金领取者能够拯救中国的经济吗?,"在退休金方面,政府很吝啬和胆怯。"
43,“Comrade” is making a comeback in China,Or so the government hopes,"""Comrade"" macht ein Comeback in China",Oder so hofft die Regierung,“Camarada” está volviendo a China,O eso es lo que el gobierno espera,Le camarade fait un retour en Chine,Ou alors le gouvernement espère,“同志”正在中国重新崛起,或政府希望
44,The looming deadline for the Panama Canal ports deal,China will approve their sale. But there’s a huge catch,Die bevorstehende Frist für den Panama-Kanal-Ports-Deal,China wird ihren Verkauf genehmigen. Aber es gibt einen riesigen Fang,El inminente plazo para el acuerdo con los puertos del Canal de Panamá,"China aprobará su venta, pero hay una enorme captura",L'échéance prochaine pour l'accord sur les ports du canal de Panama,La Chine va approuver leur vente. Mais il ya une énorme prise,巴拿马运河港口交易的最后期限即将到来,中国会批准它们的销售。 但有一个巨大的收获。
45,Xi Jinping is growing more elusive,His leadership is entering a new but no less powerful stage,Xi Jinping wird immer schwieriger,"Seine Führung tritt in eine neue, aber nicht weniger mächtige Bühne ein",Xi Jinping es cada vez más elusivo.,Su liderazgo está entrando en una nueva pero no menos poderosa etapa,Xi Jinping est de plus en plus insaisissable,"Son leadership entre dans une nouvelle étape, mais pas moins puissante",习近平越来越难以捉摸,他的领导层正在进入一个新的但同样强大的阶段
46,China’s exporters shrug off the trade war—for now,How long can they continue to do so?,Chinas Exporteure zucken den Handelskrieg ab — für jetzt,Wie lange können sie das noch tun?,"Los exportadores de China se encogen de hombros en la guerra comercial, por ahora",¿Cuánto tiempo pueden seguir haciéndolo?,Chine Les exportateurs s'éloignent de la guerre commerciale — pour l'instant,Combien de temps peuvent-ils continuer à le faire?,中国的出口商从贸易战争中退缩到现在,他们能继续这样做多久?
47,Why a fling with a foreigner insults China’s “national dignity”,Outrage mounts over a tryst between a Chinese student and a Ukrainian gamer,Warum ein Fling mit einem Ausländer China beleidigt,Outrage überragt einen Versuch zwischen einem chinesischen Schüler und einem ukrainischen Spieler,¿Por qué una aventura con un extranjero insulta la “dignidad nacional” de China?,La indignación se cierne sobre una cita entre un estudiante chino y un jugador ucraniano,Pourquoi un flirt avec un étranger insulte la Chine,L'outrage monte sur un essai entre un étudiant chinois et un joueur ukrainien,为何与外国人私奔侮辱中国的“民族尊严”,一个中国学生和一个乌克兰游戏玩家之间的交汇
48,How is Trump’s Brazil-bashing putting America first?,It isn’t,Wie setzt Trumps Brasilien-Bashing Amerika an die erste Stelle?,Es ist nicht,¿Cómo es que el golpe de Trump en Brasil está poniendo a Estados Unidos en primer lugar?,No lo es,Comment Trump est-il en train de mettre l'Amérique en premier ?,Ce n'est pas,特朗普对巴西的抨击如何将美国放在首位?,"并不是,"
49,Alligator Alcatraz is an exercise in performative cruelty,Many Republican voters don’t like it,Alligator Alcatraz ist eine Übung in performativer Grausamkeit,Viele republikanische Wähler mögen es nicht,El cocodrilo Alcatraz es un ejercicio de crueldad performativa,A muchos votantes republicanos no les gusta,Alcatraz alligator est un exercice de cruauté performative,Beaucoup d'électeurs républicains ne l'aiment pas,鳄鱼阿尔卡特拉齐是一种表现残忍的行为,"许多共和选民都不喜欢,"
50,MAGA’s disenchantment with Israel,"Democrats have long been split over the Jewish state. Cracks are appearing among Republicans, too",Maga-Entzauberung mit Israel,"Demokraten sind seit langem gespalten über den jüdischen Staat. Risse erscheinen unter Republikanern, auch",El desencanto de MEGA con Israel,"Los demócratas han estado divididos durante mucho tiempo sobre el estado judío. Las grietas están apareciendo entre los republicanos, también",MAGA's désenchantement avec Israël,Les démocrates sont depuis longtemps divisés sur l'État juif. Des cracks apparaissent aussi parmi les républicains.,MAGA对以色列的失望,"长期以来,民主党人一直分裂在犹太国家之上。 共和党人中间也出现了裂痕。"
