,title-es,content-es,title-de,content-de,title-en,content-en
10,Lo que dice la ciencia sobre el sarcasmo: para entenderlo se necesita calle,"El primer estudio sobre el humor mordaz en español revela que, para comprenderlo, el cerebro activa una compleja red de conexiones neuronales relacionada con habilidades sociales","Was die Wissenschaft über Sarkasmus sagt: Um es zu verstehen, braucht man eine Straße","Die erste spanische Studie über brüllenden Humor zeigt, dass das Gehirn ein komplexes Netzwerk von neuronalen Verbindungen im Zusammenhang mit sozialen Fähigkeiten aktiviert, um es zu verstehen.",What science says about sarcasm: to understand it it takes street,"The first study on gag humor in Spanish reveals that, to understand it, the brain activates a complex network of neural connections related to social skills"
11,¿Teñirse o no teñirse?: “El 80% de mujeres se han visto obligadas a hacerlo para no recibir malos comentarios”,"El movimiento Silver Sisters surgió con fuerza en pandemia, pero no ha arrastrado a multitudes, aunque cada vez más jóvenes se dejan el pelo al natural","Färben oder nicht färben?: 80% der Frauen sind gezwungen, dies zu tun, um keine schlechten Kommentare zu erhalten.","Die Silver Sisters Bewegung entstand stark in Pandemie, aber es hat keine Menge gezogen, obwohl immer mehr junge Menschen ihre Haare auf die natürliche",Dyeing or not dyeing?: “80 percent of women have been forced to do so so as not to receive bad comments”,"The Silver Sisters movement emerged strongly in a pandemic, but has not dragged crowds, although more and more young people leave their hair to the natural"
12,Un amor de verano de... Leila Guerriero: ‘Las decisiones’,"La periodista y escritora recuerda una de esas despedidas en las que se decía adiós con la sensación de no volver a ver a alguien. Sin internet ni teléfonos móviles, comunicarse era difícil",Eine Sommerliebe von... Leila Guerriero: Die Entscheidungen,"Die Journalistin und Schriftstellerin erinnert sich an eine der Abschiedsfeiern, bei denen man auf Wiedersehen sagte, mit dem Gefühl, niemanden wiederzusehen.",A summer love of... Leila Guerriero: ‘The Decisions’,"The journalist and writer remembers one of those farewells in which she said goodbye with the feeling of never seeing anyone again. Without the internet or mobile phones, communicating was difficult"
13,Las olas de calor asfixian Europa,"De la cumbre del Mont Blanc a las calles de Sevilla, Berlín y Roma, un repaso por países de cómo las temperaturas extremas muestran la cara más feroz del cambio climático",Die Hitzewellen ersticken Europa,"Vom Mont-Blanc-Gipfel bis zu den Straßen Sevillas, Berlins und Roms, ein Überblick über Länder, wie extreme Temperaturen das schärfste Gesicht des Klimawandels zeigen",Heat waves suffocate Europe,"From the Mont Blanc summit to the streets of Seville, Berlin and Rome, a review by countries of how extreme temperatures show the fiercest face of climate change"
14,El ultraderechista Alvise Pérez exhibe la bandera española en los islotes de Alhucemas en un desafío a Marruecos,El eurodiputado asegura que su acción responde a las “presiones” marroquíes para retirar la enseña de las plazas de soberanía,Der ultrarechte Alvise Pérez zeigt die spanische Flagge auf den Inseln von Alhucemas in einer Herausforderung für Marokko,"Das EP fordert die Kommission auf, eine Reihe von Maßnahmen zu ergreifen, um die Situation in der Türkei zu verbessern.",The ultra-rightist Alvise Pérez displays the Spanish flag on the Alhucemas islets in a challenge to Morocco,MEPs say that their action is in line with the Moroccan “pressures” to withdraw the teaching from the sovereign seats.
15,El incendio de la Mezquita de Córdoba aviva la polémica sobre la titularidad de la Iglesia católica,"Expertos y sociedad civil reclaman una mayor intervención de las administraciones públicas en el control de la gestión que el Cabildo hace del monumento, y las formaciones políticas reclaman que se revierta su inmatriculación",Das Feuer der Moschee von Córdoba erregt die Polemik über das Eigentum der katholischen Kirche,"Experten und Zivilgesellschaft fordern eine stärkere Beteiligung der öffentlichen Verwaltungen an der Verwaltungskontrolle als das Denkmal von Cabildo, und politische Formationen fordern eine Umkehrung ihrer Unehelichkeit.",The burning of the Mosque of Córdoba stirs up controversy over the ownership of the Catholic Church,"Experts and civil society call for greater intervention by the public administrations in the control of the management that the Cabildo makes of the monument, and the political formations demand that its immatriculation be reversed"
16,¿Cuánto se ahorra en la gasolinera más barata? Casi 1.000 euros al año en Murcia y apenas 24 en Melilla,"Un estudio de Facua revela que Murcia, Lleida, Girona y Granada son las provincias con mayor variación en los precios de los carburantes",Wie viel sparen Sie an der billigsten Tankstelle? Fast 1.000 Euro pro Jahr in Murcia und nur 24 in Melilla,"Eine Studie von Facua zeigt, dass Murcia, Lleida, Girona und Granada die Provinzen mit der größten Veränderung der Kraftstoffpreise sind","How much is saved at the cheapest gas station? Nearly 1,000 euros a year in Murcia and only 24 in Melilla","A study by Facua reveals that Murcia, Lleida, Girona and Granada are the provinces with the greatest variation in fuel prices"
17,El millonario negocio de robar coches para vender sus volantes y motores,La policía desarticula un grupo que sustrajo más de 50 vehículos en pocas semanas para despiezarlos y traficar con sus componentes en Marruecos,"Der Millionär Geschäft, Autos zu stehlen, um seine Flyer und Motoren zu verkaufen","Die Polizei entwirft eine Gruppe, die mehr als 50 Fahrzeuge in ein paar Wochen entfernte, um sie zu zerreißen und mit ihren Komponenten in Marokko zu handeln.",The millionaire business of stealing cars to sell their flyers and engines,Police break up a group that took more than 50 vehicles in a few weeks to chop them up and traffic in their components in Morocco
18,Quiénes son los que más se ahogan en España: hombres mayores de 65 años en playas,En lo que va de 2025 han fallecido tantos niños como en los últimos años mientras que el último trimestre fue el que más víctimas mortales hubo en la última década,Wer sind die meisten Ertrinken in Spanien: Männer über 65 Jahre an Stränden,"Im Jahr 2025 starben so viele Kinder wie in den letzten Jahren, während im letzten Quartal die meisten Todesfälle in den letzten zehn Jahren zu verzeichnen waren.",Who are the ones who drown the most in Spain: men over 65 years of age on beaches,"So far in 2025, as many children have died as in recent years, while the last quarter was the one that killed the most in the last decade."
19,La nueva entrega masiva de narcos a Estados Unidos golpea al Cartel de Sinaloa y Los Chapitos,"Una decena de los 26 criminales reclamados por Washington pertenecen al cartel de El Chapo, el principal productor y contrabandista de fentanilo a Estados Unidos",Die neue massive Lieferung von Drogen in die Vereinigten Staaten trifft das Sinaloa-Kartell und die Chapitos,"Ein Dutzend der 26 Verbrecher, die Washington verklagt hat, gehören zum Kartell von El Chapo, dem größten Produzent und Schmuggler von Fentanyl in die Vereinigten Staaten.",The new mass delivery of narcos to the United States hits Sinaloa and Los Chapitos Cartel,"Ten of the 26 criminals claimed by Washington belong to the cartel of El Chapo, the leading producer and smuggler of fentanyl to the United States"
20,El otro lado del festín: lo que no se come también engorda la factura,"Desperdiciar alimentos acarrea un grave impacto ambiental, económico y social","Die andere Seite des Festmahls: was nicht auch gegessen wird, fettet die Rechnung","Lebensmittelverschwendung hat schwerwiegende Auswirkungen auf die Umwelt, die Wirtschaft und die Gesellschaft",The other side of the feast: what is not eaten also fattens the bill,"Wasteing food has a serious environmental, economic and social impact"
21,"Yuli Novak, directora de la ONG israelí B’Tselem: “Un genocidio no comienza de la nada. Israel lleva 75 años de impunidad con los palestinos”",La responsable de la organización pide a los líderes mundiales que frenen a un régimen que considera que todo está permitido bajo el argumento de la autodefensa y que pone en peligro tanto a palestinos como a sus propios ciudadanos,"Yuli Novak, Direktorin der israelischen NRO BîtreTselem: Ein Völkermord beginnt nicht aus dem Nichts. Israel ist seit 75 Jahren ungestraft gegenüber den Palästinensern.","Die Verantwortliche der Organisation fordert die Staats- und Regierungschefs der Welt auf, ein Regime zu bremsen, das der Auffassung ist, dass alles unter dem Argument der Selbstverteidigung erlaubt ist und Palästinenser und ihre eigenen Bürger in Gefahr bringt.","Yuli Novak, director of the Israeli NGO B’Tselem: “A genocide doesn’t start out of nowhere. Israel has had 75 years of impunity for Palestinians”",The head of the organization calls on world leaders to stop a regime that believes that everything is allowed under the argument of self-defense and that endangers both Palestinians and their own citizens.
22,Cuando pirateas fútbol te piratean a ti,Los riesgos invisibles para millones de usuarios que consumen emisiones ilegales en España,"Wenn man Football hackt, wird man gehackt.","Unsichtbare Risiken für Millionen von Nutzern, die illegale Emissionen in Spanien verbrauchen","When you hack football, they hack at you.",Invisible risks for millions of users who consume illegal emissions in Spain
23,Jimmy Kimmel obtiene la nacionalidad italiana en rechazo a Donald Trump: “Lo que está pasando es tan malo como imaginaba”,"El presentador es un duro crítico del presidente estadounidense, quien ya lo ha señalado como uno de los siguientes “en caer” tras el despido de Stephen Colbert de la CBS","Jimmy Kimmel bekommt italienische Staatsangehörigkeit in der Ablehnung von Donald Trump: Was passiert ist, ist so schlimm, wie ich mir vorgestellt habe.","Der Moderator ist ein harter Kritiker des US-Präsidenten, der bereits darauf hingewiesen hat, dass er nach der Entlassung von Stephen Colbert von der CBS als einer der folgenden Fallen hinfallen würde.",Jimmy Kimmel gets Italian nationality in rejection of Donald Trump: “What’s going on is as bad as I imagined.”,"The host is a harsh critic of the U.S. president, who has already pointed to him as one of the following “fall” after Stephen Colbert’s dismissal from CBS"
24,"Un vídeo de la película ‘Torrente presidente’, de Santiago Segura, muestra al personaje como líder de un partido ultra llamado Nox",La filtración de una escena del rodaje de la nueva entrega de la saga ya ha provocado comentarios críticos en las redes sociales,"Ein Video von Santiago Seguras Film ""Torrente President"" zeigt den Charakter als Führer einer Ultra-Partei namens Nox",Das Ausfiltern einer Drehszene der neuen Saga-Lieferung hat bereits kritische Kommentare in den sozialen Netzwerken ausgelöst,A video of Santiago Segura’s film ‘Torrente Presidente’ shows the character as the leader of an ultra-party called Nox,The leaking of a scene from the filming of the new delivery of the saga has already provoked critical comments on social networks
25,Tu barrio te puede hacer más sano,Un macroestudio ha analizado los cambios en la actividad física de miles de personas que se mudaron de una ciudad a otra. Vivir en un lugar donde es fácil caminar añade una hora de actividad física a la semana,Deine Nachbarschaft kann dich gesünder machen.,"Eine Makrostudie hat die Veränderungen in der körperlichen Aktivität von Tausenden von Menschen analysiert, die von Stadt zu Stadt gezogen sind. Leben an einem Ort, wo es einfach ist zu gehen, fügt eine Stunde körperlicher Aktivität in der Woche hinzu",Your neighborhood can make you healthier,A macro study has analyzed the changes in physical activity of thousands of people who moved from one city to another. Living in a place where it is easy to walk adds an hour of physical activity a week
26,"Montse Tomé, en El Larguero: “Me he sentido querida, no me duele que las jugadoras no se hayan despedido de mí públicamente”","La ya ex seleccionadora nacional, dolida por cómo se dio su salida de la federación, asegura que ha recibido múltiples llamadas y mensajes, también de las futbolistas a las que llevó a la final de la Eurocopa","Montse Tome in El Larguero: Ich fühle mich geliebt, es tut mir nicht weh, dass die Spielerinnen mich nicht öffentlich gefeuert haben.","Die ehemalige nationale Wahlfrau, die verletzt wurde, wie sie aus der Föderation kam, versichert, dass sie mehrere Anrufe und Nachrichten erhalten hat, auch von den Fußballern, zu denen sie am Ende des Eurocups geführt hat.","Montse Tomé, in El Larguero: “I have felt dear, it doesn’t hurt that the players didn’t say goodbye to me publicly”","The former national coach, hurt by her departure from the federation, says she has received multiple calls and messages, also from the footballers she led to the Euro Cup final."
27,Peridis: España se quema,Viñeta del 13 de agosto de 2025,Peridis: Spanien verbrennt,Vignette vom 13. August 2025,Peridis: Spain burns,"Vineyard of August 13, 2025"
28,Flavita Banana: propósito de septiembre 13,Viñeta del 13 de agosto de 2025,Flavita Banana: Ziel von September 13,Vignette vom 13. August 2025,Flavita Banana: Purpose of September 13,"Vineyard of August 13, 2025"
29,Riki Blanco: artistas y política,Viñeta del 13 de agosto de 2025,White Riki: Künstler und Politik,Vignette vom 13. August 2025,Riki Blanco: artists and politics,"Vineyard of August 13, 2025"
30,"Koko Kondo, la superviviente de la bomba atómica de Hiroshima que convirtió el dolor en un mensaje de paz","El encuentro de su padre, un reverendo japonés, con el copiloto del ‘Enola Gay’ en un plató de televisión estadounidense cambiaría para siempre su forma de ver el mundo","Koko Kondo, die Überlebende der Atombombe von Hiroshima, die den Schmerz in eine Botschaft des Friedens verwandelte","Das Treffen seines Vaters, eines japanischen Reverends, mit dem Kopiloten des обEnola Gay Houten auf einem amerikanischen Fernsehset, würde seine Sicht auf die Welt für immer verändern.","Koko Kondo, the survivor of the Hiroshima atomic bomb who turned pain into a message of peace","His father’s meeting, a Japanese reverend, with the co-driver of the ‘Enola Gay’ on an American television set would forever change his way of seeing the world"
31,"‘Furia’, un excelente reparto para una buena serie","Félix Sabroso muestra las debilidades de sus protagonistas sin necesidad de recurrir a la demagogia, las coloca en situaciones límite pero no juzga. Las conclusiones las deja a los espectadores","Fury Houten, ein ausgezeichnetes Angebot für eine gute Serie","Felix Sabroso zeigt die Schwächen seiner Protagonisten ohne Demagogie, setzt sie in Situationen, aber nicht beurteilen. Die Schlussfolgerungen überlassen sie den Zuschauern","‘Furia’, an excellent cast for a good series","Félix Sabroso shows the weaknesses of his protagonists without having to resort to demagoguery, places them in limited situations but does not judge. The conclusions leave them to the spectators"
32,"Jeru, creador de contenido: “Pienso como un africano y como un valenciano”","El estilo de este joven ‘influencer’ es una bocanada de aire fresco para la información sobre diseño, ropa vintage, moda ética e incluso movimientos culturales","Jeru, Content-Erschaffer: Ich denke wie ein Afrikaner und wie ein Valencianer.","Der Stil dieses jungen Hlainginfluencer Hlaing ist ein Hauch frischer Luft für Informationen über Design, Vintage-Kleidung, ethische Mode und sogar kulturelle Bewegungen","Jeru, content creator: “I think like an African and like a Valencian”","The style of this young ‘influencer’ is a breath of fresh air for information on design, vintage clothing, ethical fashion and even cultural movements"
33,El reciclaje invisible: el camino para dignificar el oficio de quienes cuidan del planeta,Una herramienta desarrollada por la ONG Fundación Avina calcula cuánto aportan los recicladores a la reducción de emisiones y ya se aplica en ciudades de países como Argentina y Ecuador,"Unsichtbares Recycling: Der Weg zur Verherrlichung des Berufs derer, die sich um den Planeten kümmern","Ein von der NGO Avina Foundation entwickeltes Instrument berechnet, wie viel Recyclinggeräte zur Reduzierung der Emissionen beitragen und wird bereits in Städten in Ländern wie Argentinien und Ecuador eingesetzt.",Invisible recycling: the way to dignify the trade of those who care for the planet,A tool developed by the NGO Fundación Avina calculates how much waste pickers contribute to reducing emissions and is already applied in cities in countries such as Argentina and Ecuador
34,"Contra el miedo a volar, vídeos de TikTok: la era de los ‘influencers’ que ayudan a subirse a un avión","La aerofobia es uno de los miedos más extendidos: se cree que casi un tercio de la población teme volar. Un nicho de mercado muy tentador para los pilotos creadores de contenido, cuya labor didáctica se multiplica en verano","Gegen die Angst vor dem Fliegen, TikTok-Videos: das Zeitalter der Fliegenflüchtlinge, die helfen, in ein Flugzeug zu steigen","Die Aerophobie ist eine der am weitesten verbreiteten Ängste: Es wird angenommen, dass fast ein Drittel der Bevölkerung Angst vor dem Fliegen hat. Eine sehr verlockende Marktnische für Inhaltsmacher, deren didaktische Arbeit sich im Sommer vervielfacht","Against the fear of flying, TikTok videos: the era of ‘influencers’ who help get on a plane","Aerophobia is one of the most widespread fears: it is believed that almost a third of the population fears flying. A market niche very tempting for content creators pilots, whose didactic work is multiplied in summer"
35,Fuego extremo,No es tiempo para frívolas peleas políticas; la destrucción sembrada por la ola de incendios necesita la implicación de todos,Extremes Feuer,"Es ist nicht die Zeit für zügellose politische Kämpfe; die Zerstörung, die durch die Brandwelle gesät wird, braucht die Beteiligung aller",Extreme Fire,It is not time for frivolous political fights; the destruction sown by the fire wave needs the involvement of all
36,No hay un solo militante de Vox más español que yo,"Los europeos nos dimos unas constituciones para que ninguna autoridad moral nos dijera cómo vivir, amar, hablar, vestir o celebrar",Es gibt keinen einzigen spanischen Vox-Kämpfer als mich.,"Wir Europäer gaben uns Verfassungen, damit uns keine moralische Autorität sagt, wie man leben, lieben, sprechen, kleiden oder feiern soll.",There's not a single Vox militant more Spanish than me.,"Europeans gave us constitutions so that no moral authority would tell us how to live, love, talk, dress or celebrate"
37,“La suerte de contar hoy con Santiago Abascal”,El líder de Vox escoge una “cuenta patriótica” que se define como antibulos para lanzar sin interrupciones su discurso de odio,"Das Glück, heute mit Santiago Abascal Houten","Der Führer von Vox wählt ein patriotisches Trikot, das als Antibulos definiert ist, um seine Hassrede ohne Unterbrechung zu werfen",“The luck of counting on Santiago Abascal today”,Vox’s leader chooses a “patriotic account” that is defined as antibules to unstoppably launch his hate speech
38,Los libros que hemos leído,"Leí los clásicos y leo las novedades por curiosidad, por gusto y para sentir que son posibles otros veranos","Die Bücher, die wir gelesen haben","Ich las die Klassiker und lese Neuigkeiten aus Neugier, aus Vergnügen und um zu fühlen, dass andere Sommer möglich sind",The books we've read,"I read the classics and read the novelties out of curiosity, for taste and to feel that other summers are possible"
39,La Generalitat multa a un ‘correbou’ tras la caída de un toro atado en un canal de agua,La sanción de 600 euros va dirigida al Ayuntamiento de Sant Jaume d’Enveja,Nach dem Fall eines in einem Wasserkanal gefesselten Stiers verhängt die Generalitat gegen einen Crystal Corrobou Houten,Die Sanktion in Höhe von 600 EUR richtet sich an die Stadtverwaltung Sant Jaume d'Envejana,The Generalitat fined a ‘correbou’ after the fall of a bull tied in a water channel,The sanction of 600 euros is addressed to the City of Sant Jaume d’Enveja
40,El Govern activa el aviso preventivo de contaminación atmosférica en Barcelona,Las autoridades recomiendan evitar las actividades exteriores en 81 municipios del Área Metropolitana y el Vallès,Government aktiviert die vorbeugende Warnung gegen Luftverschmutzung in Barcelona,"Die Behörden empfehlen, externe Aktivitäten in 81 Gemeinden der Metropolitan Area und Vallès zu vermeiden",El Govern activates preventive warning of air pollution in Barcelona,Authorities recommend avoiding outside activities in 81 municipalities of the Metropolitan Area and Vallès
41,"Un julio de récord con 5,5 millones de pasajeros pone presión a la ampliación del aeropuerto de Barcelona","El aeródromo catalán crece a ritmo de récord hacia Italia, Francia, Portugal o Marruecos y pincha el Reino Unido","Ein Rekord Juli mit 5,5 Millionen Passagieren belastet die Erweiterung des Flughafens Barcelona","Der katalanische Flugplatz wächst mit Rekordgeschwindigkeit nach Italien, Frankreich, Portugal oder Marokko und sticht das Vereinigte Königreich",A July record with 5.5 million passengers puts pressure on the expansion of Barcelona airport,"The Catalan airfield grows at record pace towards Italy, France, Portugal or Morocco and taps the United Kingdom"
42,El ejecutivo español Juvencio Maeztu dirigirá el 90% del negocio mundial de Ikea,"Se convertirá en noviembre en consejero delegado y presidente de Ingka Group, el principal franquiciado a nivel mundial del grupo sueco",Die spanische Executive Juventio Maeztu wird 90% des weltweiten Geschäfts von Ikea leiten,"Im November wird er CEO und Präsident der Ingka Group werden, der weltweit führende Franchisegeber der schwedischen Gruppe",Spanish Executive Juvencio Maeztu will lead 90% of Ikea’s global business,"In November he will become CEO and president of Ingka Group, the main franchisee worldwide of the Swedish group"
43,Mejores coches desarrollados en menos tiempo: así es la guarida donde Renault prepara los modelos del futuro,"La compañía del rombo enseña su Technocentre, “el corazón” de la innovación del grupo, y su centro técnico en Aubevoye, donde realiza las pruebas más duras","Beste Autos in weniger Zeit entwickelt: so ist das Versteck, wo Renault die Modelle der Zukunft vorbereitet","Das Unternehmen der Raupe lehrt seinen Technocentre, das Herz der Innovation der Gruppe, und sein technisches Zentrum in Aubevoye, wo es die härtesten Tests durchführt",Best cars developed in less time: this is the lair where Renault prepares the models of the future,"The rhombus company teaches its Technocentre, “the heart” of the group’s innovation, and its technical center in Aubevoye, where it performs the toughest tests"
44,El Gobierno incluye a Huawei en el organismo público que controla el 5G,"El Ministerio de Óscar López defiende que el fabricante chino figura solo como consultor en el SOC 5G, el comité de seguridad encargado de vigilar las redes de la nueva telefonía móvil","Die Regierung schließt Huawei in die öffentliche Körperschaft ein, die die 5G kontrolliert","Das Ministerium für Óscar López vertritt die Auffassung, dass der chinesische Hersteller nur als Berater im SOC 5G, dem Sicherheitsausschuss für die Überwachung der Netze des neuen Mobiltelefons, tätig ist.",The government includes Huawei in the public body that controls 5G,"The Ministry of Óscar López argues that the Chinese manufacturer is listed only as a consultant in the SOC 5G, the security committee charged with monitoring the networks of the new mobile phone"
45,"Asics, fabricante de la icónica zapatilla de Bruce Lee y de Uma Thurman en ‘Kill Bill’, en máximos históricos en Bolsa",Las acciones de la marca de calzado y ropa deportiva se disparan en el mercado japonés tras mejorar sus previsiones de beneficios,"Asics, Hersteller des ikonischen Schuhs von Bruce Lee und Uma Thurman in Houtenkill Bill Houten, in historischen Spitzen an der Börse",Die Aktien der Marke für Sportschuhe und -kleidung werden auf dem japanischen Markt nach einer Verbesserung der Gewinnerwartungen schießen,"Asics, manufacturer of Bruce Lee’s iconic shoe and Uma Thurman’s ‘Kill Bill’, in historic highs on the Stock Exchange",Shares of the brand of footwear and sportswear skyrocket in the Japanese market after improving their profit forecasts
46,"Estados Unidos da un vuelco a su informe sobre derechos humanos: críticas a Brasil, elogios a El Salvador",El documento anual critica a Alemania por sus leyes contra el discurso de ultraderecha y se abstiene de censurar a Israel en Gaza,"Die Vereinigten Staaten überstürzen ihren Bericht über die Menschenrechte: Kritik an Brasilien, Lob an El Salvador","Das jährliche Dokument kritisiert Deutschland für seine Gesetze gegen die ultrarechtsgerichtete Rede und weigert sich, Israel in Gaza zu zensieren","The United States turns to its human rights report: criticism of Brazil, praise of El Salvador",The annual paper criticizes Germany for its laws against the far-right speech and refrains from censoring Israel in Gaza
47,"El presidente Lula conversa con Xi, con Putin y con Modi tras el ‘tarifazo’ de Trump",El mandatario brasileño intensifica la búsqueda de mercados y aliados tras el castigo impuesto por Estados Unidos para salvar a Bolsonaro,"Präsident Lula spricht mit Xi, Putin und Modi nach Trumps Traffic Traffic",Der brasilianische Vertreter verstärkt die Suche nach Märkten und Verbündeten nach der von den Vereinigten Staaten verhängten Strafe für die Rettung von Bolsonaro,"President Lula chats with Xi, Putin and Modi after Trump’s ‘Tariface’",Brazilian president intensifies the search for markets and allies after the punishment imposed by the United States to save Bolsonaro
