,title-es,content-es,title-de,content-de,title-en,content-en
10,“Son una epidemia”: la guerra contra los ‘pinkies’ se libra en las redes sociales y en los clubes de caballeros,"Calcetín tobillero, ‘pinkie’ o ‘sockette’. Recibe diferentes nombres según sus alturas, pero también el rechazo unánime de los más estetas y, ahora, también es motivo de veto en algunos establecimientos",Es handelt sich um eine Epidemie: Der Krieg gegen die Pickups wird in den sozialen Netzwerken und Gentlemenclubs geführt,"Calcetín tobillero, înpinkie în oder însockette în. Es erhält verschiedene Namen nach seinen Höhen, aber auch die einstimmige Ablehnung der ästhetischen und jetzt auch ein Veto in einigen Betrieben",“They are an epidemic”: the war against the ‘pinkies’ is fought on social media and gentlemen’s clubs,"Sock tobillero, ‘pinkie’ or ‘sockette’. It receives different names according to its heights, but also the unanimous rejection of the most aesthetes and, now, it is also a reason for veto in some establishments"
11,¿Qué leen en verano Dua Lipa o Reese Witherspoon? Las recomendaciones de agosto de los clubes de lectura de siete famosas,"Son varias las celebridades que han creado un espacio literario y una comunidad de lectoras donde seleccionan, mensualmente, un libro que, gracias a su influencia, entran en las listas de los más vendidos",Was lesen Sie im Sommer Dua Lipa oder Reese Witherspoon? August Empfehlungen der sieben berühmten Leseclubs,"Es gibt mehrere Prominente, die einen literarischen Raum und eine Gemeinschaft von Leserinnen geschaffen haben, in der sie monatlich ein Buch auswählen, das dank seines Einflusses in die Listen der Bestseller aufgenommen wird.",What do you read in the summer Dua Lipa or Reese Witherspoon? The August recommendations of the reading clubs of seven famous,"There are several celebrities who have created a literary space and a community of readers where they select, monthly, a book that, thanks to its influence, enters the lists of the best sellers"
12,El peligro de la popular ‘dieta de las princesas’: cómo la presión estética afecta a las niñas,Más del 84 % de las películas infantiles representan estereotipos negativos asociados a personajes con sobrepeso u obesidad,Die Gefahr der populären Hexendiät der Prinzessinnen: wie der ästhetische Druck Mädchen beeinflusst,"Mehr als 84 Prozent der Kinderfilme stellen negative Stereotypen dar, die mit übergewichtigen oder übergewichtigen Charakteren verbunden sind.",The danger of the popular ‘Princess Diet’: how aesthetic pressure affects girls,More than 84% of children's films represent negative stereotypes associated with overweight or obese characters
13,Falta un año para el eclipse del siglo: hoy es el día para saber dónde verlo,"Así se puede comprobar si será visible en cada lugar de España el eclipse total del 12 de agosto de 2026, que cruzará la mitad norte del país cuando el sol estará ya muy cerca de ponerse en el horizonte","Noch ein Jahr bis zur Sonnenfinsternis des Jahrhunderts: Heute ist der Tag, um zu wissen, wo man es sieht","So kann man feststellen, ob an jedem Ort Spaniens die totale Sonnenfinsternis vom 12. August 2026 sichtbar ist, die die nördliche Hälfte des Landes überqueren wird, wenn die Sonne schon nahe am Horizont liegt.",One year to the eclipse of the century: today is the day to know where to see it,"Thus it can be verified whether the total eclipse of August 12, 2026, which will cross the northern half of the country will be visible in each place in Spain when the sun will be very close to setting on the horizon"
14,Debacle en las oposiciones a profesor de secundaria: una de cada cuatro plazas queda desierta en España,"Castilla y León deja sin cubrir el 80% de los puestos de Matemáticas, y Madrid el 69% en Informática. Los resultados reflejan el agotamiento del actual sistema de selección",Debakel in den Auswahlverfahren für Lehrer der Sekundarstufe: jeder vierte Platz bleibt in Spanien verlassen,"Castilla y León hat 80% der Mathematical-Stellen nicht besetzt, und Madrid 69% in Informatik. Die Ergebnisse spiegeln die Erschöpfung des derzeitigen Auswahlsystems wider",Debacle in the competitions to secondary school teacher: one in four places is deserted in Spain,"Castilla y León leaves 80% of the posts in Mathematics unfilled, and Madrid 69% in Informatics. The results reflect the exhaustion of the current selection system"
15,Los datos y los residentes de Washington contradicen a Trump: “Nunca me he sentido amenazada”,"El presidente ha declarado la situación de emergencia para tomar el control de la capital de Estados Unidos, a pesar de que registra el menor índice de criminalidad en tres décadas",Die Daten und Bewohner von Washington widersprechen Trump: Ich habe mich noch nie bedroht gefühlt,"Der Präsident hat die Notsituation erklärt, um die Kontrolle über die Hauptstadt der Vereinigten Staaten zu übernehmen, obwohl es die niedrigste Kriminalitätsrate in drei Jahrzehnten",Data and Washington residents contradict Trump: “I’ve Never felt Threatened”,"The president has declared the emergency situation to take control of the capital of the United States, despite having recorded the lowest crime rate in three decades"
16,La UE reclama a Trump una salida a la guerra que proteja la seguridad de Ucrania y Europa,Todos los países de la Unión menos Hungría piden una “paz justa” para Kiev con garantías de seguridad,"EU fordert Trump zum Ausweg aus dem Krieg auf, um die Sicherheit der Ukraine und Europas zu schützen",Alle Länder der Union außer Ungarn fordern einen gerechten Frieden mit Sicherheitsgarantien für Kiew,EU calls on Trump for a way out of the war to protect the security of Ukraine and Europe,All countries of the Union except Hungary call for a “fair peace” for Kiev with security guarantees
17,Detenido el exjefe de Estupefacientes de la Policía Nacional en Baleares acusado de colaborar con una banda criminal,"La Guardia Civil y la Policía Nacional han detenido a 13 personas, entre ellas un abogado y varios miembros de una banda motera, en una investigación sobre blanqueo de capitales a gran escala","Der ehemalige Suchtstoff-Chef der Nationalpolizei auf den Balearen wurde verhaftet und beschuldigt, mit einer kriminellen Bande zusammenzuarbeiten.","Die Guardia Civil und die Nationalpolizei haben 13 Personen festgenommen, darunter einen Anwalt und mehrere Mitglieder einer Motera-Bande, bei einer groß angelegten Ermittlung zur Geldwäsche.",Former Chief of Narcotics of the National Police in the Balearic Islands arrested on charges of collaborating with a criminal gang,"The Civil Guard and the National Police have arrested 13 people, including a lawyer and several members of a biker gang, in a large-scale money-laundering investigation"
18,Sin casa para los jóvenes: la compra y el alquiler superan el esfuerzo recomendado en todas las comunidades,"El precio medio de arrendamiento representa el 92% del salario promedio, según los últimos datos del Consejo de la Juventud. La tasa de emancipación acabó 2024 en el 15,2%",Kein Zuhause für junge Menschen: Kauf und Miete übertreffen die in allen Gemeinden empfohlenen Anstrengungen,"Der durchschnittliche Mietpreis entspricht 92% des Durchschnittslohns, wie die jüngsten Angaben des Jugendrates zeigen. Die Emanzipationsrate endete 2024 bei 15,2%.",Homeless for young people: buying and renting exceed the recommended effort in all communities,"The average rental price represents 92 per cent of the average wage, according to the latest data of the Youth Council. The emancipation rate ended 2024 in 15.2%"
19,Periodistas sin refugio en Gaza: “¿Cuántos más tienen que ser asesinados para que el mundo reaccione?“,"Muchos reporteros se alejan de sus seres queridos, y sufren por no ayudarles a buscar comida, por el miedo permanente que sienten después de que Israel haya matado a más de 200 compañeros","Journalisten ohne Zuflucht in Gaza: Wie viele müssen noch getötet werden, damit die Welt reagiert?","Viele Reporter entfernen sich von ihren Angehörigen und leiden, weil sie ihnen nicht helfen, Nahrung zu suchen, weil sie ständig Angst haben, nachdem Israel mehr als 200 Gefährten getötet hat.",Journalists without a safe haven in Gaza: “How many more have to be killed for the world to react?”,"Many reporters turn away from their loved ones, and suffer for not helping them to seek food, for the permanent fear they feel after Israel has killed more than 200 companions."
20,El Cabildo reconoció al organo asesor de la Unesco en primavera que la capilla de la Mezquita “no era el mejor sitio” para servir de almacén,La Diócesis informó a Icomos de que habían adquirido dos inmuebles para trasladar los enseres,"Das Cabildo erkannte im Frühling den Beraterorgan der Unesco an, dass die Kapelle der Moschee der beste Ort war, um als Lager zu dienen.","Die Diözese teilte Icomos mit, dass sie zwei Gebäude erworben hatten, um die Leichen zu verlegen.",The Cabildo recognized the UNESCO advisory body in spring that the chapel of the Mosque “was not the best place” to serve as a warehouse,The Diocese informed Icomos that they had acquired two properties to move the goods.
21,Al menos 76 muertos en Argentina por el uso de fentanilo clínico contaminado,La justicia confirma que podría haber más víctimas y asegura que en los centros de salud ya no circulan ampollas con el opiáceo infectado con bacterias,Mindestens 76 Tote in Argentinien durch die Anwendung kontaminierter klinischer Fentanyle,"Die Justiz bestätigt, dass es weitere Opfer geben könnte, und stellt sicher, dass in Gesundheitszentren keine Blasen mehr mit dem mit Bakterien infizierten Opiat verkehren.",At least 76 deaths in Argentina from the use of contaminated clinical fentanyl,Justice confirms that there could be more victims and ensures that the health centers no longer circulate blisters with the opioid infected with bacteria
22,"Violaciones grupales, embarazos forzados y transmisión de enfermedades: los crímenes cometidos en Tigray para destruir la capacidad reproductiva de una etnia","Una investigación detalla, a través de informes médicos y testimonios del personal sanitario, cómo se cometieron delitos de lesa humanidad contra mujeres y niñas durante el conflicto que asoló el norte de Etiopía y posteriormente en otras regiones","Gruppenverletzung, Zwangsschwangerschaften und Übertragung von Krankheiten: Verbrechen in Tigray, um die Fortpflanzungsfähigkeit einer ethnischen Gruppe zu zerstören","Eine detaillierte Untersuchung, durch medizinische Berichte und Berichte des Gesundheitspersonals, wie während des Konflikts im Norden Äthiopiens und später in anderen Regionen Verbrechen gegen Frauen und Mädchen begangen wurden","Group rape, forced pregnancy and disease transmission: the crimes committed in Tigray to destroy the reproductive capacity of an ethnic group","A detailed investigation, through medical reports and testimonies from health personnel, of how crimes against humanity were committed against women and girls during the conflict in northern Ethiopia and subsequently in other regions"
23,El asesinato de Miguel Uribe devuelve a Colombia al horror de la violencia a nueve meses de las elecciones,"La muerte del senador, 65 días después de recibir varios disparos en un mitin, se produce en plena escalada de la polarización y sin avances en la investigación del crimen",Der Mord an Miguel Uribe bringt Kolumbien zurück zum Schrecken der Gewalt zu neun Monaten nach den Wahlen,"Der Tod des Senators, 65 Tage nachdem er mehrere Schüsse auf einer Kundgebung erhalten hatte, tritt in voller Eskalation der Polarisierung und ohne Fortschritte bei der Ermittlung des Verbrechens auf.",Miguel Uribe’s Murder Returns Colombia to the Horror of Violence Nine Months After Elections · Global Voices,"The death of the senator, 65 days after being shot several times in a rally, is taking place in the midst of the escalation of polarization and with no progress in the investigation of the crime."
24,El inicio ‘poco amistoso’ de Xabi Alonso en el Real Madrid,"El nuevo técnico blanco, que dirigió el Mundial sin apenas preparación, afronta este martes el único partido de pretemporada, contra el modesto WSG Tirol, una situación excepcional",Der Start von Xabi Alonso im Real Madrid,"Der neue weiße Techniker, der die Welt ohne Vorbereitung leitete, sieht sich am Dienstag dem einzigen Vorsaison-Spiel gegenüber, dem bescheidenen WSG Tirol, einer außergewöhnlichen Situation.",Xabi Alonso’s ‘unfriendly’ start in Real Madrid,"The new white technician, who led the World Cup with little preparation, faces this Tuesday the only preseason match, against the modest Tyrol WSG, an exceptional situation"
25,Detenido un joven en Almería por pedir imágenes de contenido sexual a menores a través de Fortnite y WhatsApp,"El hombre, de 21 años, identificaba a sus víctimas en un polideportivo en el que había sido entrenador y se comunicaba con ellas  después ‘online’","Ein junger Mann in Almería wurde verhaftet, weil er Bilder von sexuellen Inhalten von Minderjährigen über Fortnite und WhatsApp angefordert hatte.","Der 21-jährige Mann identifizierte seine Opfer in einem Sportwagen, in dem er Trainer war, und kommunizierte dann mit ihnen.",A young man arrested in Almeria for asking for images of sexual content from minors through Fortnite and WhatsApp,The 21-year-old man identified his victims in a sports car where he had been a coach and communicated with them after ‘online’.
26,La OPEP espera que el crecimiento de la demanda mundial de petróleo se acelere en 2026,"El cartel petrolero cree que China, la India y otros países asiáticos coparán buena parte de ese incremento de la demanda","OPEC hofft, dass sich das Wachstum der weltweiten Ölnachfrage bis 2026 beschleunigen wird","Das Ölkartell geht davon aus, dass China, Indien und andere asiatische Länder einen großen Teil der steigenden Nachfrage decken werden.",OPEC expects growth in global oil demand to accelerate by 2026,"The oil cartel believes that China, India and other Asian countries will share much of this increase in demand"
27,China veta la entrada de productos avícolas españoles por los brotes de gripe aviar,La medida llega apenas cuatro meses después de que Pekín y Madrid firmaran un acuerdo para abrir el mercado chino al sector avícola español,China verhindert den Eingang spanischer Geflügelerzeugnisse durch Ausbrüche der Aviären Influenza,Die Maßnahme kommt erst vier Monate nachdem Peking und Madrid eine Vereinbarung über die Öffnung des chinesischen Marktes für den spanischen Geflügelsektor unterzeichnet hatten.,China vetoes entry of Spanish poultry products due to outbreaks of avian influenza,The measure comes only four months after Beijing and Madrid signed an agreement to open the Chinese market to the Spanish poultry sector
28,Jennifer Aniston dice que su luto por Matthew Perry comenzó mucho antes de su muerte: “Hay una parte de mí que piensa que esto es mejor”,La actriz recuerda en una entrevista con ‘Vanity Fair’ la lucha contra las adicciones de su amigo y habla también de Brad Pitt y lo “vulnerable” que se sintió tras su divorcio,"Jennifer Aniston sagt, dass seine Trauer um Matthew Perry begann lange vor seinem Tod: Es gibt einen Teil von mir, der denkt, dass dies besser ist.",Die Schauspielerin erinnert sich an den Kampf gegen die Sucht ihres Freundes und spricht auch von Brad Pitt und wie wundernd sie sich nach ihrer Scheidung fühlte.,Jennifer Aniston says her mourning for Matthew Perry began long before her death: “There is a part of me that thinks this is better.”,The actress recalls in an interview with ‘Vanity Fair’ the fight against her friend’s addictions and also talks about Brad Pitt and how “vulnerable” he felt after his divorce
29,"El éxito de On, las zapatillas de Roger Federer: mejora beneficios y abrirá nuevas tiendas este año","El grupo suizo tiene previsto abrir los establecimientos en Zurich, California y Corea del Sur","Der Erfolg von On, Roger Federer Turnschuhe: Verbessert Vorteile und eröffnet neue Geschäfte in diesem Jahr","Die Schweizer Gruppe plant, die Betriebe in Zürich, Kalifornien und Südkorea zu öffnen","On's success, Roger Federer's sneakers: improve profits and open new stores this year","The Swiss group plans to open establishments in Zurich, California and South Korea"
30,Un yate se incendia en Formentera y acaba hundiéndose tras descontrolarse el fuego,Los siete tripulantes fueron evacuados por Salvamento Marítimo en buen estado,"Eine Yacht brannte in Formentera nieder und stürzte ab, nachdem das Feuer außer Kontrolle geraten war.",Die sieben Besatzungsmitglieder wurden von Seerettung in gutem Zustand evakuiert.,A yacht is burning in Formentera and eventually sinking after the fire is out of control,The seven crew members were evacuated by Sea Rescue in good condition
31,Cristiano Ronaldo y Georgina Rodríguez anuncian su compromiso después de nueve años juntos: “Sí quiero. En esta y en todas mis vidas”,La ‘influencer’ ha hecho pública la futura boda con el futbolista a través de una publicación de Instagram en la que muestra el enorme diamante de su anillo de pedida. Todavía se desconocen la fecha y lugar del enlace,"Cristiano Ronaldo und Georgina Rodríguez verkünden ihre Verlobung nach neun Jahren gemeinsam: ""Ja, ich will."" In diesem und in meinem ganzen Leben.",Die Instagram-Veröffentlichung zeigt den riesigen Diamanten Ihres Ringes an. Das Datum und Ort des Links sind noch nicht bekannt.,Cristiano Ronaldo and Georgina Rodríguez announce their commitment after nine years together: “I do. In this and in all my lives”,The ‘influencer’ has made public the future wedding with the footballer through an Instagram post showing the huge diamond of his requested ring. The date and place of the link is still unknown.
32,Peridis: Jumilla da votos,Viñeta del 12 de agosto de 2025,Peridis: Jumilla gibt Stimmen,Vignette vom 12. August 2025,Peridis: Jumilla gives votes,"Vineyard of August 12, 2025"
33,Flavita Banana: propósito de septiembre 12,Viñeta del 12 de agosto de 2025,Flavita Banana: Ziel von September 12,Vignette vom 12. August 2025,Flavita Banana: Purpose of September 12,"Vineyard of August 12, 2025"
34,Riki Blanco: las Perseidas,Viñeta del 12 de agosto de 2025,Weißer Riki: die Perseiden,Vignette vom 12. August 2025,White Riki: the Perseids,"Vineyard of August 12, 2025"
35,Un tinte para crear cristales que imitan al iris facilita la conversión de rascacielos e invernaderos en centrales energéticas,La Royal Society of Chemistry premia el desarrollo fotocromático de un equipo internacional en el que participa España,"Ein Farbton, um Kristalle zu erzeugen, die die Iris nachahmen, erleichtert die Umwandlung von Wolkenkratzern und Gewächshäusern in Kraftwerke","Die Royal Society of Chemistry belohnt die fotografische Entwicklung eines internationalen Teams, an dem Spanien teilnimmt",A dye to create crystals that mimic the iris facilitates the conversion of skyscrapers and greenhouses into power plants,The Royal Society of Chemistry awards the photochromatic development of an international team in which Spain participates
36,"‘El Patilla’, el cazador extremeño que mató a 32 perros de hambre y sed durante dos meses",La Fiscalía de Medio Ambiente de Badajoz y el juzgado de Llerena le investigan por abandono animal y los animalistas piden que sea por maltrato,"Der Hackbock, der extreme Jäger, der 32 Hunde zwei Monate lang verhungert und durstig getötet hat.","Die Umweltstaatsanwaltschaft von Badajoz und das Gericht von Llerena untersuchen ihn wegen Vernachlässigung der Tiere und die Tierhalter fordern, dass es wegen Misshandlung ist.","‘El Patilla’, the Extremaduran hunter who killed 32 dogs of hunger and thirst for two months",The Environment Prosecutor's Office of Badajoz and the Llerena court investigate him for animal abandonment and animalists ask him to be for ill-treatment
37,Mano dura o brazos abiertos: la inmigración aflora las distintas almas del catolicismo español,"Fuerzas radicales urgen a defender la esencia cristiana de España frente al Islam, los obispos reivindican el mensaje de acogida del Catecismo y las comunidades de base advierten contra “el populismo que señala al débil”",Harte Hand oder offene Arme: Einwanderung blüht auf den verschiedenen Seelen des spanischen Katholizismus,"Radikale Kräfte drängen, die christliche Essenz Spaniens gegenüber dem Islam zu verteidigen, die Bischöfe fordern die Aufnahmebotschaft des Katechismus und die Basisgemeinden warnen vor dem Populismus, der auf den schwachen Populismus hinweist.",Hard hand or open arms: immigration brings out the different souls of Spanish Catholicism,"Radical forces urge to defend the Christian essence of Spain against Islam, bishops demand the message of acceptance of the Catechism and grassroots communities warn against “populism that points to the weak”"
38,Policía local bajo mínimos en Malgrat de Mar: “Solo hay dos agentes trabajando de los 53 que hay en plantilla”,El Sindicato Independiente de la Policía Local (SIP-FEPOL) del municipio de denuncia que la falta de un convenio favorable provoca problemas de salud a los trabajadores,"Ortspolizei in Malgrat de Mar: Es gibt nur zwei Agenten, die von den 53 in Personal arbeiten.","Die Unabhängige Gewerkschaft der örtlichen Polizei (SIP-FEPOL) der Gemeinde beklagt, dass das Fehlen einer günstigen Vereinbarung zu Gesundheitsproblemen für die Arbeitnehmer führt",Local police low minimums in Malgrat de Mar: “There are only two officers working out of the 53 in staff”,The Independent Union of the Local Police (SIP-FEPOL) of the municipality of complaint that the lack of a favorable agreement causes health problems for workers
39,"“Uf, géminis”: el horóscopo y la astrología como cultura pop, desde Mesopotamia hasta el ‘feed’ de TikTok","“La astrología ofrece una forma de mirar el desorden de la vida y encontrarle cierto sentido. No certeza, pero sí resonancia”, explica un antropólogo",TikTok's Horoskop und Astrologie als Popkultur von Mesopotamien bis hin zum TikTok's Feed,"Die Astrologie bietet eine Möglichkeit, die Unordnung des Lebens zu betrachten und einen Sinn für ihn zu finden. Keine Gewissheit, aber ein Anthropologe erklärt:","“Uf, Gemini”: horoscope and astrology as pop culture, from Mesopotamia to TikTok’s ‘feed’","“Astrology offers a way to look at the disorder of life and find some meaning for it. Not certainty, but resonance,” explains an anthropologist."
40,"Colombia, ante la tragedia de Uribe Turbay",La muerte en atentado del senador opositor debe suponer un punto de inflexión para erradicar la violencia de la política,"Kolumbien, angesichts der Tragödie von Uribe Turboy","Der Anschlag des Oppositionssenators muss einen Wendepunkt darstellen, um die Gewalt der Politik auszumerzen.","Colombia, in the face of the tragedy of Uribe Turbay",The death in attack of the opposition senator must be a turning point in order to eradicate violence from politics
41,Los grises,"La ficción es tan enorme y tan fundamental para entender al ser humano que a la persona que escribe, se expone y se radiografía en público",Die Grauen,"Fiktion ist so riesig und so wesentlich, um den Menschen zu verstehen, dass die Person, die schreibt, ausgesetzt und in der Öffentlichkeit röntgen",The Grey Ones,"Fiction is so huge and so fundamental to understanding the human being that the person who writes, exposes and x-rays himself in public"
42,A Rolex y a setas,Los relojes suizos de lujo se ven golpeados por un arancel del 39% que ha disparado el mercado de segunda mano,An Rolex und Pilze,"Luxuriöse Schweizer Uhren werden von einem 39% Tarif getroffen, der den Gebrauchtmarkt erschossen hat.",A Rolex and mushrooms,Luxury Swiss watches are hit by a 39% tariff that has triggered the second-hand market
43,"Los inmigrantes no amenazan Europa, señor Trump",Los nacidos fuera de la UE representan un porcentaje muy alto de su población y de su mano de obra en una sociedad cada vez más necesitada de rejuvenecimiento,"Die Einwanderer bedrohen Europa nicht, Mr. Trump","Geburten außerhalb der EU machen einen sehr hohen Anteil ihrer Bevölkerung und ihrer Arbeitskräfte in einer Gesellschaft aus, die zunehmend verjüngt werden muss","Immigrants do not threaten Europe, Mr Trump",Those born outside the EU account for a very high percentage of their population and workforce in an increasingly rejuvenated society
44,Opiniones migrantes,"La xenofobia no se activa en una sociedad espontáneamente, sino por la palabra y obra de sus políticos",Migration,"Fremdenfeindlichkeit ist nicht spontan in einer Gesellschaft aktiv, sondern durch das Wort und das Werk ihrer Politiker.",Migrant opinions,"Xenophobia is not activated in a society spontaneously, but by the word and work of its politicians."
45,"Cataluña, ¿y ahora qué?","El desgaste se precipitará si no se dota de un proyecto en el que se sienta identificada e interpelada una parte importante de la ciudadanía, sin demasiados rebrotes excluyentes","Katalonien, was jetzt?","Der Verschleiß wird überstürzt sein, wenn kein Projekt zur Verfügung gestellt wird, in dem sich ein wichtiger Teil der Bürgerschaft identifiziert und interpeliert, ohne dass zu viele Ausflüchte ausgeschlossen werden.","Catalonia, what now?","The wear will be precipitated if you do not have a project in which you feel identified and challenged an important part of the citizenship, without too many exclusive regrowths"
