,title-es,content-es,title-de,content-de,title-en,content-en
28,La “vacuna autoestopista” contra el cáncer logra resultados prometedores en 25 personas,"La inyección, que usa un medio de transporte natural para diseminarse por el cuerpo humano, se ha probado en pacientes con tumor de páncreas o colorrectal",Selbststop-Tumorimpfungen erreichen vielversprechende Ergebnisse bei 25 Personen,"Die Injektion, die ein natürliches Transportmittel benutzt, um sich über den menschlichen Körper zu verbreiten, wurde bei Patienten mit Bauchspeicheldrüsen- oder Kolorektaltumor getestet.",Cancer “Histhopper Vaccine” Achieves Promising Results in 25 People · Global Voices,"The injection, which uses a natural means of transport to spread throughout the human body, has been tested in patients with pancreatic or colorectal tumor."
29,Una profesora que sufrió abusos sexuales de niña enseña a detectarlos: “Es más fácil pensar que el peligro acecha en las calles que en casa”,"Maria Babiloni describe su dolor, su rabia y su terapia por la violencia sexual que ejerció su padre sobre ella en un libro","Eine Lehrerin, die von einem Mädchen sexuell missbraucht wurde, lehrt, sie zu erkennen: ""Es ist leichter zu denken, daß die Gefahr auf den Straßen lauert als zu Hause.""","Maria Babyloni beschreibt ihren Schmerz, ihre Wut und ihre Therapie wegen der sexuellen Gewalt, die ihr Vater über sie ausübte, in einem Buch",A teacher who suffered sexual abuse as a child teaches to detect them: “It is easier to think that danger stalks the streets than at home”,"Maria Babiloni describes her pain, anger, and sexual violence therapy that her father practiced on her in a book"
30,La ampliación del permiso por nacimiento genera un aluvión de consultas y reclamaciones en los despachos,Las nuevas tres semanas a padres y madres para el cuidado de los hijos confunde a trabajadores y empresas,Die Verlängerung der Geburtengenehmigung führt zu einer Flut von Anfragen und Beschwerden in den Büros,Die neuen drei Wochen für Eltern zur Kinderbetreuung verwirren Arbeitnehmer und Unternehmen,The extension of the birth permit generates a flood of consultations and complaints in the offices,The new three weeks to parents for childcare confuses workers and businesses
31,Los restos de un cohete chino iluminan el cielo del sureste español tras su reingreso en la atmósfera,"El vehículo espacial Jielong-3, lanzado el 8 de agosto, se desintegró en su reingreso la noche del domingo, generando una brillante bola de fuego visible en varias zonas de la península",Die Überreste einer chinesischen Rakete erleuchten den Himmel des Südostens Spaniens nach seinem Wiedereintritt in die Atmosphäre,"Das Raumfahrzeug Jielong-3, am 8. August gestartet, entzündete sich bei seiner Rückkehr am Sonntagnacht, die Erzeugung einer hellen Feuerkugel sichtbar in verschiedenen Bereichen der Halbinsel",The remains of a Chinese rocket illuminate the sky of southeastern Spain after its re-entry into the atmosphere,"The space vehicle Jielong-3, launched on August 8, disintegrated on its re-entry on Sunday night, generating a bright ball of visible fire in various areas of the peninsula"
32,"Petro, en la recta final",El presidente de Colombia cumple tres años de gobierno errático en los que no ha logrado sus mayores ambiciones,"Petro, auf der letzten Gerade","Der kolumbianische Präsident hat drei Jahre lang eine irrationale Regierung, in der er seine größten Ambitionen nicht erreicht hat.","Petro, on the final straight",The President of Colombia celebrates three years of erratic rule in which he has not achieved his greatest ambitions
33,Occidente y libertad,Pocas cosas resultan más íntimas en la conciencia de un ser humano que su confianza o desconfianza en la existencia de un Dios,Westen und Freiheit,Wenige Dinge sind im Gewissen eines Menschen inniger als sein Vertrauen oder sein Misstrauen in die Existenz eines Gottes.,West and freedom,Few things are more intimate in the consciousness of a human being than his confidence or distrust in the existence of a God
34,"La desinformación, el alga invasora del siglo XXI",Una página web publica un montaje sobre la falsa muerte de Isabel Preysler con el único objetivo de que el usuario haga clic,"Die Desinformation, die Invasionsalge des 21. Jahrhunderts","Eine Website veröffentlicht eine Montage über den falschen Tod von Isabel Preysler mit dem einzigen Ziel, dass der Benutzer klicken","Disinformation, the invading seaweed of the 21st century",A website publishes a montage about Isabel Preysler's false death with the sole aim of having the user click
35,Las IA están empeorando,"Sam Altman anunció que GPT-5 miente y manipula menos que los modelos anteriores, pero sus propias cifras indican que no es verdad",Die KI verschlechtert sich.,"Sam Altman kündigte an, dass GPT-5 weniger lügen und manipulieren als die vorherigen Modelle, aber seine eigenen Zahlen zeigen, dass es nicht wahr ist",The AIs are getting worse.,"Sam Altman announced that GPT-5 lies and manipulates less than previous models, but his own figures indicate that it is not true"
36,Los ‘refugiados’ de Trump se instalan en España: “No vamos a volver a Estados Unidos”,EL PAÍS recoge las historias de varias familias norteamericanas llegadas ante la deriva del país y la pérdida de libertades: “Las cosas se están poniendo feas”,Trumps Flüchtlinge werden in Spanien installiert: Wir werden nicht nach Amerika zurückkehren.,"DAS LAND sammelt die Geschichten mehrerer amerikanischer Familien, die vor dem Abgleiten des Landes und dem Verlust von Freiheiten angekommen sind: Die Dinge werden hässlich.",Trump’s ‘refugees’ settle in Spain: “We’re Not Going Back to the United States”,THE COUNTRY gathers the stories of several American families coming to the country’s drift and the loss of freedoms: “Things are getting ugly”
37,"Los españoles tienen una ‘deuda de sueño’: insomnio, fármacos y fatiga en un país que no descansa bien","Mientras Francia lanza una estrategia pionera para abordar el problema como una epidemia, España encabeza el consumo mundial de benzodiacepinas y casi la mitad de la población duerme mal","Die Spanier haben eine Schlafschuld: Schlaflosigkeit, Medikamente und Müdigkeit in einem Land, das nicht gut ruht","Während Frankreich eine Pionierstrategie auf den Weg bringt, um das Problem als Epidemie anzugehen, führt Spanien den weltweiten Konsum von Benzodiazepinen an und fast die Hälfte der Bevölkerung schläft schlecht","Spanish people have a ‘sleep debt’: insomnia, drugs and fatigue in a country that doesn’t rest well","While France launches a pioneering strategy to address the problem as an epidemic, Spain leads the global consumption of benzodiazepines and almost half the population sleeps badly"
38,Hijos de inmigrantes que se han convertido en referentes en una sociedad que se resiste a representar su diversidad,"El Chojin, Hiba Abouk, Ouyang Zhu, Delarue... Sus padres llegaron a España desde América Latina, China o África. Se han hecho un hueco en el mundo de la gastronomía, la música, la moda, el cine o la literatura. Muchos crecieron sin referentes que no fueran blancos. Esperan que a los de la siguiente generación no les suceda lo mismo","Kinder von Einwanderern, die sich in eine Gesellschaft verwandelt haben, die sich weigert, ihre Vielfalt zu repräsentieren","Chojin, Hiba Abouk, Ouyang Zhu, Delarue... Ihre Eltern kamen aus Lateinamerika, China oder Afrika nach Spanien. Sie haben sich in der Welt der Gastronomie, Musik, Mode, Kino oder Literatur eine Lücke gemacht. Viele wuchsen, ohne dass sie nicht weiß waren.",Children of immigrants who have become referents in a society that resists representing its diversity,"El Chojin, Hiba Abouk, Ouyang Zhu, Delarue... His parents came to Spain from Latin America, China or Africa. They have made a hole in the world of gastronomy, music, fashion, cinema or literature. Many grew up without references that were not white. They hope that those of the next generation will not happen the same."
39,"Confinados por el calor: “Nos robaron el verano, quiero que llegue octubre”","El estío, tradicionalmente asociado al ocio y al disfrute en el exterior, es para muchos la estación más difícil debido a las temperaturas extremas. Encerrarse en casa resulta la única alternativa para hacer frente al termómetro","Durch Hitze eingedämmt: Wir wurden den Sommer geklaut, ich will, dass Oktober kommt.","Der Stil, der traditionell mit Freizeit und Freizeit im Freien verbunden ist, ist für viele aufgrund extremer Temperaturen die schwierigste Jahreszeit. Zu Hause einzusperren ist die einzige Alternative, um das Thermometer zu bewältigen.","Confined by heat: “Summer was stolen, I want October to arrive”","The estio, traditionally associated with leisure and outdoor enjoyment, is for many the most difficult season due to extreme temperatures. Locking up at home is the only alternative to cope with the thermometer"
40,"La vivienda en el sur de Madrid, a debate: negociar o imponer precios",Dos expertos analizan las ocho propuestas que Más Madrid ha entregado a la Consejería de Vivienda,Das Wohnen im Süden von Madrid zur Diskussion: Handel oder Besteuerung von Preisen,"Zwei Experten analysieren die acht Vorschläge, die Mehr Madrid dem Wohnungsrat vorgelegt hat.","The housing in the south of Madrid, to debate: to negotiate or impose prices",Two experts analyze the eight proposals that More Madrid has delivered to the Housing Department
41,"Un local, un escaparate, un mismo mensaje: el comercio madrileño toma partido a favor de Palestina",Un grupo de ciudadanos ha impreso y reparte carteles para que los negocios se posicionen: “Este establecimiento condena el genocidio de Gaza”,"Ein Lokal, ein Schaufenster, eine Botschaft: Der Handel in Madrid kämpft für Palästina","Eine Gruppe von Bürgerinnen und Bürgern hat Plakate gedruckt und verteilt, damit sich die Geschäfte positionieren können: Diese Einrichtung verurteilt den Völkermord im Gaza-Streifen.","A local, a showcase, the same message: Madrid’s trade takes sides in favour of Palestine",A group of citizens has printed and distributed posters for businesses to position themselves: “This establishment condemns the genocide in Gaza”
42,El Ayuntamiento no permite a una asociación celebrar un festival por la diversidad cultural,Tres juntas de distrito municipales han negado el permiso a Kúpula para hacer el evento,"Das Rathaus erlaubt es einem Verein nicht, ein Festival für kulturelle Vielfalt zu feiern","Drei Gemeindebezirkssitzungen haben Kupula die Erlaubnis verweigert, die Veranstaltung zu machen.",The City Council does not allow an association to hold a festival for cultural diversity,Three municipal district boards have denied Kúpula permission to hold the event
43,"Los socorristas de Barcelona, en huelga indefinida, apelan a la responsabilidad del Ayuntamiento en plena ola de calor",Los trabajadores mantienen el parón al rechazar la propuesta que hizo el consistorio el pasado 6 de agosto,Die Rettungsschwimmer von Barcelona im unbefristeten Streik appellieren an die Verantwortung des Rathauses inmitten der Hitzewelle.,"Die Arbeitnehmer halten an der Haltestelle fest, indem sie den Vorschlag des Konsistoriums vom 6. August zurückweisen.","The rescuers of Barcelona, on an indefinite strike, appeal to the responsibility of the City Council in full heat wave",The workers keep the stoppage by rejecting the proposal made by the consistory on August 6
44,Desalojado un camping de El Vendrell (Tarragona) por un incendio que ha quemado quince vehículos,"El fuego, que no ha provocado víctimas, ha obligado e evacuar unas 1.800 personas","Einen Campingplatz in El Vendrell (Tarragona) wegen eines Brandes verlassen, der 15 Fahrzeuge verbrannt hat","Das Feuer, das keine Opfer hervorgebracht hat, hat etwa 1 800 Menschen gezwungen und evakuiert.",Evicted a campsite in El Vendrell (Tarragona) by a fire that burned fifteen vehicles,"The fire, which has not caused casualties, has forced and evacuated some 1,800 people"
45,Un herido y cinco detenidos tras un nuevo tiroteo en la Zona Franca de Barcelona,Los Mossos d’Esquadra han abierto una investigación y han requisado dos armas de fuego en un vehículo,Ein verletzter und fünf verhafteter Mann nach einer weiteren Schießerei in der Franca-Zone von Barcelona,Die Mossos d Houten Esquadra haben eine Untersuchung eingeleitet und zwei Schusswaffen in einem Fahrzeug beschlagnahmt.,One wounded and five arrested after a new shooting in the Free Zone of Barcelona,Mossos d’Esquadra have opened an investigation and seized two firearms in a vehicle
46,"Vestimentas de diseño, fajas y marcapáginas: los libros también entran por los ojos",La novelista y ensayista Jhumpa Lahiri reflexiona en un ensayo sobre los impactos y las zozobras que las cubiertas tienen en los autores de los libros,"Designkleider, Gürtel und Markierungen: Bücher kommen auch durch die Augen","Die Romanautorin und Ensayistin Jhumpa Lahiri denkt an einen Aufsatz über die Auswirkungen und die Fäuste, die die Decks in den Autoren der Bücher haben","Design clothing, girdles and markers: books also enter through the eyes",The novelist and essayist Jhumpa Lahiri reflects in an essay on the impacts and glooms that the covers have on the authors of the books
47,"Crímenes musicales (2): Ni Romeo ni Julieta, la balada de Bertrand Cantat y Marie Trintignant",De cómo la indulgencia general con un supuesto crimen pasional benefició a un maltratador que no aprendió nada entre rejas,"Musikverbrechen (2): Weder Romeo noch Julia, die Ballade von Bertrand Cantat und Marie Trintignant","Wie die allgemeine Nachsicht mit einem angeblichen Verbrechen aus Leidenschaft einem Übeltäter zugute kam, der nichts aus dem Gefängnis gelernt hat","Music Crimes (2): Neither Romeo nor Juliet, the ballad of Bertrand Cantat and Marie Trintignant",How general indulgence with a supposed crime of passion benefited a abuser who learned nothing behind bars
