,title-de,content-de,title-en,content-en,title-zh,content-zh
11,Tod in Russland: Reporterin Roschtschyna beerdigt,Die ukrainische Journalistin Viktoria Roschtschyna recherchierte in den besetzten Gebieten der Ostukraine und kam nicht mehr zurück. Sie kam in russischer Gefangenschaft ums Leben. Nun wurde ihr Leichnam beigesetzt.,Death in Russia: reporter Roschchyna buried,Ukrainian journalist Viktoria Roschchyna researched in the occupied areas of eastern Ukraine and did not come back. She died in Russian captivity. Now her body was buried.,"在俄罗斯死亡,记者罗什捷亚娜被埋葬","乌克兰的利比里亚·罗什尼亚 (Viktoria Roschschyna) 在东乌克兰被占领地区进行调查,然后再也没有回来. 她死于俄罗斯的俘虏中. 现在她的遗体被埋葬了."
12,Russland destabilisiert Republik Moldau vor Parlamentswahl,"Ende September stehen in der Republik Moldau wichtige Parlamentswahlen an. Der Wahlkampf ist noch nicht angelaufen, doch schon jetzt greift Russland mit massiven Sabotageaktionen ein. Ein Testfall für Europa.",Russia destabilizes Republic of Moldova before parliamentary election,"At the end of September, important parliamentary elections are being held in the Republic of Moldova. The election campaign has not yet started, but Russia is already attacking with massive sabotage actions. A test case for Europe.",俄罗斯在议会选举前被摩尔多瓦共和国腐化,"9月底,摩尔多瓦共和国将举行重要的议会选举. 选举还没有开始,但俄罗斯已经采取了大规模破坏行动. 欧洲的一个试验性事件."
13,Taiwan: Serien und Spiele thematisieren Konflikt mit Festlandchina,Filmemacher auf Taiwan kreieren eine fiktive TV-Serie über eine Invasion durch Festlandchina. Die Zuschauer sind gespalten. Auch die Gamingindustrie bietet große Auswahl an Militärspielen. Der Feind: die Kommunisten.,Taiwan: Series and Games Thematize Conflict with Mainland China,Filmmakers in Taiwan create a fictitious TV series about an invasion by mainland China. The viewers are divided. The gaming industry also offers a wide range of military games. The enemy: the communists.,台湾: 台湾的电视剧和游戏 主题是与大陆的冲突,"台湾电影制片人创造出一部虚构的电视剧,讲述了中国大陆入侵. 观众纷纷分崩离析. 电竞业也提供大量军事游戏选择. 敌人: 共产党."
14,Biopolis – Reise ins Mikrobiom,"Eine junge Wissenschaftlerin erkundet das menschliche Mikrobiom – in einer fünfteiligen Serie, die changiert zwischen Wissenschaft und Fiktion. Der Podcaster Michiel van Poelgeest begleitet Dr. Theda Bartolomaeus vom Max Delbrück Center auf ihrer Suche nach dem Code der Mikroben in uns. (in Englisch)
<p></p>
  <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c8b45-42be-48ad-b853-cbeef4a8bc06.jpg?h=4521fff0&amp;itok=EjrYGyxS"" width=""320"" />



<p></p>
<p><a href=""https://springcast.app/biopolis-into-the-microbiome""><strong>Podcast Website</strong></a></p><p><a href=""https://podcasts.apple.com/de/podcast/biopolis-into-the-microbiome/id1822739797"">Biopolis bei Apple Podcasts</a></p>
<p></p>

<p></p>",Biopolis – Journey to the microbiome,"A young scientist explores the human microbiome in a five-part series that changes between science and fiction. Podcaster Michiel van Poelgeest accompanies Dr. Theda Bartolomaeus from the Max Delbrück Center in her search for the code of the microbes in us. (in English) <p> </p> <img alt=""Theda Bartolomaeus"" height=""200"" src=""https://www.mdc-berlin.de/system/files/styles/mdc_inline_small_mdc_phablet_1x/private/2025-07/rn_image_picker_lib_temp_7c0c0c8b45-42be-48ad-b853cbeef4a8bc06.jpg?h21fff0&amp;itok=EjrYGyxS"" width=""320"" /> < </p> < bio-pbio-ref> http/bio-ref>.",Biopolis 和 微生物旅行到微生物.,"一名年轻的科学家在五部分中探索人类微生物,并进行科学和虚构之间的交换. 播客Michel/mc_inmel_mmml_mdl_BARt_220/20n_high_mx_p220n_high_b4b4b4b8bb8bbccm."" sc=""http: /w.mdc-blin.de.com/files/mc_mcl_mdit_BAR_BAR_BAR_1x220/20n_high_highr_high_bc8b4b4b4bc4bg=""mc""=""src=""mc=""mc=""mc=""mc=""mc=""mdlins.m2:h"
15,Aline Abboud übernimmt Leitung der Pressestelle im Entwicklungsministerium,Aline Abboud wird ab 18. August 2025 Pressesprecherin und Leiterin des Pressereferats im Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Aline Abboud takes over management of the press office at the Ministry of Development,Aline Abboud will become Press Officer and Head of the Press Office at the Federal Ministry for Economic Cooperation and Development from 18 August 2025,Aline Abbud 接管发展部新闻办公室,"从2025年8月18日起,Aline Abboud将成为 联邦经济合作与发展部新闻秘书和首席执行官"
16,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,"Auf Vorschlag von Entwicklungsministerin Reem Alabali Radovan hat das Bundeskabinett heute die deutsche Ratifizierung von vier Handelsabkommen der EU mit Côte d’Ivoire, Ghana, Kamerun und sechs Ländern der Entwicklungsgemeinschaft des südlichen Afrikas (Botswana, Eswatini, Lesotho, Mosambik, Namibia, Südafrika) eingeleitet. Unternehmen erhalten durch die Abkommen einen langfristigen verlässlichen Rahmen für Handel und Investitionen.",For reliable trade relations with Africa: Federal Cabinet initiates ratification of EU trade agreements with African states,"On the proposal of Development Minister Reem Alabali Radovan, the Federal Cabinet has today launched the German ratification of four EU trade agreements with Côte d'Ivoire, Ghana, Cameroon and six countries of the Southern African Development Community (Botswana, Eswatini, Lesotho, Mozambique, Namibia, South Africa). The agreements provide companies with a long-term reliable framework for trade and investment.","为了与非洲建立可靠的贸易关系,联邦机构批准了与非洲国家签署的""欧盟贸易协定""","今天,根据发展部长雷姆·阿拉巴利·拉多万的建议,联邦机构已正式批准了欧盟与科特迪瓦,加纳,喀麦隆以及南部发展共同体 (博茨瓦纳,埃斯瓦提尼,莱索托,莫桑比克,纳米比亚,南非) 的四个贸易协定. 协议将为贸易和投资提供一个长期可靠的框架."
17,"Entwicklungsministerin Alabali Radovan zum UN-Bericht zur Lage der weltweiten Ernährungssicherheit (""SOFI-Report"")","Heute wird der UN-Bericht zur Lage der weltweiten Ernährungssicherheit veröffentlicht (The State of Food Security and Nutrition in the World 2025, „SOFI-Report“). Dazu erklärt Entwicklungsministerin Reem Alabali Radovan: „Weltweit leiden unerträglich viele Menschen an Hunger. Das ist inakzeptabel in einer Welt, in der es eigentlich genug Essen für alle gibt. (...)""","Development Minister Alabali Radovan on the UN Report on the Global Food Security Situation (""SOFI Report"")","Today, the UN report on the situation of global food security (The State of Food Security and Nutrition in the World 2025, ""SOFI Report"") states Development Minister Reem Alabali Radovan: ""Many people worldwide suffer from hunger, which is unacceptable in a world where there is actually enough food for everyone. (...)""","世界粮食安全状况的联合国报告 (""SOFI报告"") 的发展部长阿拉巴利·拉多万 (Alabali Radovan)","今天,联合国全球粮食安全报告 (World 2025年,""The State Security and Nuction in the World 2025, SOFI Reem Alabali Radovann) 发表了这一报告. 这解释了世界各国的发展部长莱姆·阿拉巴利·拉多万: 世界上许多人饱受饥饿之苦."
18,Wachstumschancen durch erneuerbare Energien: KfW-Kredit hilft deutschen und südafrikanischen Unternehmen,"Entwicklungsministerin Reem Alabali Radovan hat heute anlässlich ihrer Reise zum G20-Entwicklungsministertreffen eine Vereinbarung mit der südafrikanischen Regierung zum Ausbau der erneuerbaren Energien in Südafrika bekannt gegeben. Mit dem KfW-Kredit in Höhe von 500 Millionen Euro – reine Marktmittel, also ohne deutsches Steuergeld – sollen weitere Reformen des südafrikanischen Energiesektors vorangebracht werden, die gute Bedingungen für privatwirtschaftliche Investitionen schaffen. Dazu gehört der Ausbau der erforderlichen Netze für Solar- und Windanlagen.",Growth opportunities through renewable energies: KfW loan helps German and South African companies,"Development Minister Reem Alabali Radovan today announced an agreement with the South African government on the expansion of renewable energies in South Africa on her trip to the G20 Development Minister Meeting. The KfW loan of EUR 500 million – pure market funds, i.e. without German tax money – is intended to advance further reforms of the South African energy sector that create good conditions for private-sector investments, including the expansion of the necessary solar and wind power grids.",可再生能源为增长带来机会:KFW贷款帮助德国和南非公司.,"发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 今天在前往G-20发展部长会议的路上,与南非政府签订了一项协议,在南非开发可再生能源. KFW发展中心 (KFW) 的市场资源纯额为5亿欧元,即没有德国的税收,南非能源部门应该继续改革,为私人部门投资创造有利条件. 这包括发展必要的太阳能和风能网."
19,Alabali Radovan beim Treffen der G20-Entwicklungsminister*innen: Globale Partnerschaften sichern in unsicheren Zeiten,Im Anschluss an ihre bilateralen Termine in Südafrika nimmt Entwicklungsministerin Reem Alabali Radovan am Treffen der G20-Entwicklungsminister*innen in Skukuza teil (24./25. Juli). Mit Südafrika hat erstmals ein afrikanisches Land die Präsidentschaft der G20 inne. Trotz des Rückzugs der USA aus den Verhandlungen konnte sich die Gruppe der 20 wirtschaftsstärksten Nationen unter anderem auf wichtige Schritte zur Bekämpfung illegaler Finanzströme sowie zur Stärkung sozialer Sicherungssysteme einigen.,Alabali Radovan at the G20 Development Ministers Meeting: Securing Global Partnerships in Unsafe Times,"Following her bilateral appointments in South Africa, Development Minister Reem Alabali Radovan is taking part in the G20 Development Ministers' meeting in Skukuza (24-25 July). With South Africa, for the first time, an African country holds the presidency of the G20. Despite the withdrawal of the US from the negotiations, the group of 20 most economically powerful nations was able to agree on important steps to combat illegal financial flows and strengthen social security systems.","在G-20发展部长会议期间,亚拉巴利·拉多万 (Alabali Radovan) 说: 全球伙伴关系在不确定的时代保护着不确定性","在双边会议之后,发展部长雷姆·阿拉巴利·拉多万 (Rem Alabal Radovan) 将在7月24日至25日在Skurza举行G-20会议. 与南非首次举行了非洲国家总统会议. 尽管美国已退出谈判,但20国集团仍能够商定采取重要步骤打击非法金融流以及加强社会保障制度."
20,Entwicklungsministerin Alabali Radovan in Südafrika: Wirtschaftliche Zusammenarbeit und strategische Partnerschaft stärken,Entwicklungsministerin Reem Alabali Radovan ist zu ihrer ersten großen Afrikareise gestartet. Ein zentrales Thema in Südafrika wird die enge wirtschaftliche Zusammenarbeit zwischen der größten afrikanischen Volkswirtschaft und Deutschland sein. Außerdem nimmt Alabali Radovan vom 24. bis 25. Juli am Treffen der G20-Entwicklungsminister*innen teil.,Development Minister Alabali Radovan in South Africa: Strengthening economic cooperation and strategic partnership,Development Minister Reem Alabali Radovan has started her first major trip to Africa. A central topic in South Africa will be close economic cooperation between the largest African economy and Germany. Alabali Radovan will also take part in the G20 Development Ministers' meeting from 24 to 25 July.,南非的发展部长阿拉巴利·拉多万 加强经济合作和战略伙伴关系,非洲最大经济体与德国之间的密切经济合作将会在7月24日至25日举行的G-20发展部长会议.
21,Bundesentwicklungsministerin Reem Alabali Radovan zu Gaza:,"„Was gerade in Gaza passiert, ist unfassbar. Unschuldige Kinder sterben. Menschen hungern. Ich war gerade in der Region, und alle meine Gespräche haben bestätigt: Es braucht jetzt – nicht irgendwann – einen sofortigen und nachhaltigen Waffenstillstand. Vor diesem Hintergrund sind die Forderungen des Briefes der 29 Partner an die israelische Regierung für mich nachvollziehbar. Ich hätte mir gewünscht, dass Deutschland sich dem Signal der 29 Partner anschließt. (...)""",Federal Minister for Development Reem Alabali Radovan on Gaza:,"""What is happening in Gaza is unbelievable. Innocent children are dying. People are starving. I was in the region right now, and all my conversations have confirmed that an immediate and sustainable ceasefire is needed now – not at some point. Against this background, the demands of the letter from the 29 partners to the Israeli government are understandable to me. I would have liked Germany to join the signal of the 29 partners. (...)""",联邦发展部长莱姆·阿拉巴利·拉多万 (Radovin) 前往加沙 (Reem Alabali Radovan),"目前加沙发生的事件令人难以置信. 无辜儿童正在挨饿. 我才刚到该地区,所有的谈话都证实了:现在不需要立即和可持续的停火. 在这样的背景下,29个伙伴给以色列政府的信的要求是可以解释的. 我希望德国能加入29个伙伴的信号. """
22,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,"Deutschland präsentiert heute seinen dritten Freiwilligen Staatenbericht vor den Vereinten Nationen in New York. Im Rahmen des jährlichen Hochrangigen Politischen Forums (HLPF) kommen dort Vertreter*innen von Regierungen, Zivilgesellschaft, Wissenschaft und Wirtschaft zusammen, um den Fortschritt bei der Umsetzung der Agenda 2030 zu bewerten.",Germany relies on increased international cooperation to implement the 2030 Agenda,"Today, Germany is presenting its third volunteer state report to the United Nations in New York. Representatives of governments, civil society, science and industry will meet at the HLPF to assess progress in implementing the 2030 Agenda.","德国要求加强国际合作,实施2030年议程.","德国今天在纽约向联合国发表了第三次志愿国报告. 在年度高级政治论坛 (HLPF) 中,各国政府,民间社会,科学和经济代表聚集在一起,评估2030年议程的执行进展情况."
23,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,"Entwicklungsministerin Reem Alabali Radovan reist heute nach Ägypten, um mit der ägyptischen Regierung Gespräche zum Wiederaufbau in Gaza zu führen. Ägypten hatte kürzlich gemeinsam mit weiteren arabischen Ländern einen Plan für die Zukunft des weitgehend zerstörten Küstenstreifens vorgelegt.",Development Minister Alabali Radovan holds talks in Egypt on the reconstruction of Gaza,"Development Minister Reem Alabali Radovan is travelling to Egypt today to discuss reconstruction in Gaza with the Egyptian government. Egypt, together with other Arab countries, recently presented a plan for the future of the largely destroyed coastline.",艾拉巴利·拉多万发展部长 在埃及举行重建加沙的讨论会,"发展部长莱姆·阿拉巴利·拉多万今天将前往埃及与埃及政府进行加沙重建谈判. 埃及最近和其他阿拉伯国家一道,提出了一个关于被广泛摧毁的海岸线的未来计划."
24,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,"„Ich bin sehr beunruhigt über die Lage in Syrien. Die anhaltenden Auseinandersetzungen in Sweida haben zu vielen Opfern geführt, insbesondere in der Zivilbevölkerung. Ich appelliere an alle Beteiligten, die gestern vereinbarte Waffenruhe einzuhalten, alle Zivilisten zu schützen und von Angriffen und Hassrede gegen Minderheiten abzusehen. Syrien gehört allen Syrerinnen und Syrern und nur gemeinsam kann die Zukunft des Landes gesichert und ein Abgleiten ins Chaos vermieden werden. (...)""",Minister of Development Reem Alabali Radovan on the current situation in Syria:,"""I am very concerned about the situation in Syria. The ongoing clashes in Sweida have led to many victims, especially in the civilian population. I appeal to all those involved to observe the ceasefire agreed yesterday, to protect all civilians and to refrain from attacks and hate speech against minorities. Syria belongs to all Syrians and only together can the future of the country be secured and a drift into chaos can be avoided. (...)""",叙利亚目前的局势中 Reem Alabali Radovan 发展部长Reem Alabali Radovan:,"我对叙利亚局势感到非常不安. 斯威达持续的冲突造成许多伤亡,特别是平民伤亡. 我呼吁所有各方遵守昨天达成的停火协议,保护所有平民,避免针对少数族裔的攻击和仇恨言论. 叙利亚属于所有叙利亚人和叙利亚人,只有团结一致才能保证叙利亚的未来,避免陷入混乱 (...) ."
25,Kulturstaatsminister: Wolfram Weimer empfiehlt Genderverbot für öffentliche Institutionen,"In seinem Haus gilt es schon, jetzt empfiehlt Kulturstaatsminister Wolfram Weimer auch Museen und Stiftungen ein Genderverbot. Es gehe um eine ""nachvollziehbare Sprache"".",Minister of State for Culture: Wolfram Weimer recommends a gender ban for public institutions,"In his house it already applies, now Minister of State for Culture Wolfram Weimer also recommends a gender ban on museums and foundations. It is about a ""intelligible language"".",文化部部长: Wolfram Wmachinem recommended recommendation for public services.,"现在文化部部长沃伦·沃伦姆·沃巴格 (Wolfram Wback) 也建议禁止博物馆和基金会使用. 这是""可解释的语言."""
26,Migrationspolitik: Protestaktion gegen Asylpolitik auf Bundespolizei-Gelände,"<a href=""https://www.zeit.de/news/2025-08/08/protestaktion-gegen-asylpolitik-auf-bundespolizei-gelaende""><img src=""https://img.zeit.de/news/2025-08/08/protestaktion-gegen-asylpolitik-auf-bundespolizei-gelaende-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Migration policy: protest against asylum policy on federal police grounds,"<a href=""https://www.zeit.de/news/2025-08/08/protestaction-against-asylpolitik-on-bundespolizei-gelaende""><img src=""https://img.zeit.de/news/2025-08/08/protestaction-against-asylpolizei-on-bundespolizei-gelaende-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",移民政策:反对在联邦警察联盟内的庇护政策,"< a href=""http://www.时间.en/news 2025-08/58 protection opposition opposition opposition opposition opposition opposition ""> <imgSrc=http: //img. time.com/news 2025-08/00/effected-like-square-square-gued-guide-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a -None"
27,"Landgericht Mosbach: Anhänger der ""Reichsbürger""-Szene erhalten Bewährungsstrafen","<a href=""https://www.zeit.de/news/2025-08/08/anhaenger-der-reichsbuerger-szene-erhalten-bewaehrungsstrafen""><img src=""https://img.zeit.de/news/2025-08/08/anhaenger-der-reichsbuerger-szene-erhalten-bewaehrungsstrafen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Landgericht Mosbach: Supporters of the ""Reichsbürger"" scene receive probation sentences","<a href=""https://www.zeit.de/news/2025-08/08/anhaenger-the-reichsbuerger-szene-remain-wehrungspunkt""><img src=""https://img.zeit.de/news/2025-08/08/anhaenger-the-reichsbuerger-szene-remain-wehrungspunkt-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Mosbach县法院 公民法庭的支持者将受到缓刑,"<href=""http://www.时间.en/news2025-08/Anhaenger-der-de-responsibility treats""> <img src=""http://img.time.com/news 2025/2025-08/Annanger-de bugger-deburger screen creation representation-mession-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
28,Polizei: Fast 100 Haftbefehle - Parksünder muss ins Gefängnis,"<a href=""https://www.zeit.de/news/2025-08/08/fast-100-haftbefehle-parksuender-muss-ins-gefaengnis""><img src=""https://img.zeit.de/news/2025-08/08/fast-100-haftbefehle-parksuender-muss-ins-gefaengnis-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Police: Almost 100 arrest warrants - Parkers must go to prison,"<a href=""https://www.zeit.de/news/2025-08/08/fast-100-haftcommands-parksuender-muss-ins-gefaengnis""><img src=""https://img.zeit.de/news/2025-08/08/fast-100-haftcommands-parksuender-muss-ins-gefaengnis-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",警方已逮捕了将近100名通缉犯,"< a href=""http://www.Time.en/news2025-08/0/0/0/TF-MO-MO-MO-MO-MO-MO-MO-GEN""> <imgSrc=""http://img.Time.com/news 2025-08-00/0/0/00-MO-MO-MOS -in-geengnis-images/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
29,"Tiere: ""Amy Schweinhouse"": Berliner Wildschweine getauft","<a href=""https://www.zeit.de/news/2025-08/08/amy-schweinhouse-berliner-wildschweine-getauft""><img src=""https://img.zeit.de/news/2025-08/08/amy-schweinhouse-berliner-wildschweine-getauft-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Animals: ""Amy Schweinhouse"": Wild boars christened in Berlin","<a href=""https://www.zeit.de/news/2025-08/08/amy-schweinhouse-berliner-wildschwine-baptised""><img src=""https://img.zeit.de/news/2025-08/08/amy-schweinhouse-berliner-wildschwine-baptised-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",动物: 美国猪屋 柏林野猪受洗,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
30,Zentralrat der Juden in Deutschland: Schuster sieht durch deutschen Exportstopp Existenz Israels gefährdet,"Deutschland müsse den Beschluss eines teilweisen Waffenexportstopps an Israel schnell korrigieren, sagt Zentralratspräsident Schuster. Grüne und Linke sehen das anders.",Central Council of Jews in Germany: Schuster sees Israel's existence threatened by German export ban,"Germany must quickly correct the decision of a partial ceasepage of arms exports to Israel, says Central Council President Schuster. Greens and leftists see this differently.",德国中央犹太议会认为以色列在出口出口方面存在危险 舒斯特认为以色列存在威胁到以色列,德国必须迅速修正对以色列部分武器禁运的决定 中央理事会主席舒斯特说. 绿色和左翼不同意这一点.
