,title-es,content-es,title-de,content-de,title-en,content-en
10,Todo Instagram está en Japón: por qué se ha convertido en el destino de moda entre los españoles,"La debilidad del yen, que abarata los costes, enfrenta al país asiático a los retos del turismo masivo",Alles Instagram ist in Japan: Warum ist es unter den Spaniern zum Modeziel geworden,"Die Schwäche des Yen, der die Kosten senkt, steht dem asiatischen Land vor den Herausforderungen des Massentourismus",All Instagram is in Japan: why it has become the fashion destination among Spaniards,"The weakness of the yen, which lowers costs, confronts the Asian country with the challenges of mass tourism"
11,"No, el origen del arroz con leche no es asturiano","Desde el califato de Bagdad hasta el valle del Yangtsé, la historia de este postre se remonta siglos atrás y atraviesa varios países","Nein, der Ursprung von Milchreis ist nicht asturianisch.",Vom Kalifat von Bagdad bis zum Yangzé-Tal reicht die Geschichte dieses Desserts Jahrhunderte zurück und durchquert mehrere Länder.,"No, the origin of rice with milk is not Asturian","From the caliphate of Baghdad to the Yangtze Valley, the history of this dessert goes back centuries and crosses several countries"
12,Desde Rusia con pastillas y con amor,La periodista y escritora Berna González Harbour relata una historia de sol y luz en un invierno espeso,Aus Russland mit Pillen und Liebe,Die Journalistin und Schriftstellerin Bern González Harbour erzählt eine Geschichte von Sonne und Licht in einem dicken Winter,From Russia with pills and with love,Journalist and writer Berna González Harbour tells a story of sunshine and light in a thick winter
13,"Vox ha perdido 7,3 millones y más de la cuarta parte de las cuotas de sus afiliados en solo tres años","El trasvase de 10,9 millones a la fundación que preside Abascal acelera la descapitalización del partido","Vox hat 7,3 Millionen und mehr als ein Viertel der Anteile seiner Mitglieder in nur drei Jahren verloren","Der Transfer von 10,9 Millionen auf die Stiftung, die Abascal leitet, beschleunigt die Entkapitalisierung der Partei",Vox has lost 7.3 million and more than a quarter of its affiliates' dues in just three years,The transfer of 10.9 million to the foundation that presides Abascal accelerates the decapitalization of the party
14,"La huida por cuatro continentes de ‘Pacho’, el cerebro del atentado contra Vidal-Quadras","Sami Bekal Bounouare, que inició su fuga horas antes de que fuera tiroteado el político en Madrid, pasó por seis países hasta refugiarse en Irán","Die Flucht durch vier Kontinente von Pachopacha, das Gehirn des Attentats auf Vidal-Quadras","Sami Bekal Bounouare, der seine Flucht begann, Stunden bevor der Politiker in Madrid erschossen wurde, durchquerte sechs Länder, um in den Iran zu flüchten.","The flight through four continents of ‘Pacho’, the brain of the attack on Vidal-Quadras","Sami Bekal Bounouare, who started his escape hours before the politician was shot in Madrid, passed through six countries until he took refuge in Iran"
15,Emergencias advierte de la mala calidad del aire en Madrid y pide evitar estar en exteriores por largo tiempo,"Las personas con problemas respiratorios, cardiovasculares, embarazadas, menores de seis años y mayores de 65 deben extremar las precauciones","Notfälle warnen vor schlechter Luftqualität in Madrid und fordern, lange Zeit im Freien zu bleiben","Patienten mit Atem-, Herz-Kreislauf-, schwangeren, unter sechs Jahren und über 65 Jahren sollten Vorsichtsmaßnahmen treffen.",Emergencies warns of poor air quality in Madrid and asks to avoid being outdoors for a long time,"People with respiratory, cardiovascular, pregnant, under six years of age and over 65 years of age should take extreme precautions"
16,"La ola de calor se despide con avisos en Alicante y Murcia por altas temperaturas y un récord de 45,8 grados en Jerez de la Frontera",Este episodio está entre los tres más duraderos registrados por Aemet desde 1975,"Die Hitzewelle feuert mit Warnungen in Alicante und Murcia wegen hoher Temperaturen und einem Rekord von 45,8 Grad in Jerez de la Frontera",Diese Episode gehört zu den drei langlebigsten registriert von Aemet seit 1975,The heat wave is fired with warnings in Alicante and Murcia due to high temperatures and a record of 45.8 degrees in Jerez de la Frontera,This episode is among the three most durable recorded by Aemet since 1975
17,Rodrigo Paz y Tuto Quiroga se disputarán la presidencia de Bolivia en octubre,"El candidato del Partido Demócrata Cristiano da la sorpresa y logra el mayor número de votos en primera vuelta, por delante del expresidente. La izquierda, fuera de la lucha por el poder por primera vez en 20 años",Rodrigo Paz und Tuto Quiroga werden den Präsidenten von Bolivien im Oktober streiten,"Der Kandidat der christdemokratischen Partei überrascht und erreicht die meisten Stimmen in der ersten Runde, vor dem ehemaligen Präsidenten. Die Linke, aus dem Kampf um die Macht zum ersten Mal in 20 Jahren",Rodrigo Paz and Tuto Quiroga will contest the presidency of Bolivia in October,"The candidate of the Christian Democratic Party is surprised and gets the highest number of votes in the first round, ahead of the former president. The left, out of the struggle for power for the first time in 20 years"
18,Los operadores bloquean 50 millones de llamadas y sms fraudulentos tras el plan antiestafas,"Óscar López admite que Huawei forma parte del organismo de ciberseguridad del 5G, pero afirma que España cumple las normas de la UE",Operatoren blockieren 50 Millionen gefälschte Anrufe und SMS nach dem Anti-Straffen-Plan,"Óscar López räumt ein, dass Huawei Teil der 5G Cybersicherheitsagentur ist, erklärt jedoch, dass Spanien die EU-Normen erfüllt.",Operators block 50 million fraudulent calls and SMSs after the anti-stafa plan,"Óscar López admits that Huawei is part of the 5G cybersecurity agency, but states that Spain complies with EU standards"
19,¿Quién controla la industria turística en España?,"Las grandes familias de Baleares, como los Barceló, Fluxá, Escarrer, Riu o Piñero,  resisten a la creciente entrada de capital extranjero",Wer kontrolliert die Tourismusindustrie in Spanien?,"Die großen Familien der Balearen, wie die Barceló, Fluxá, Escarrer, Riu oder Piñero, widerstehen dem wachsenden Zustrom von ausländischem Kapital",Who controls the tourism industry in Spain?,"The large families of the Balearic Islands, such as the Barceló, Fluxá, Escarrer, Riu or Piñero, resist the growing influx of foreign capital"
20,El Supremo limita el pleito entre Sandra Ortega y el exgestor de su fortuna por su finiquito,"El alto tribunal solo examinará el recurso de Rosp Corunna, el ‘holding’ de la hija mayor del dueño de Zara, por el finiquito de José Leyte",Der Supreme begrenzt den Prozess zwischen Sandra Ortega und dem Eroberer seines Vermögens für sein Finquito.,"Das Oberste Gericht wird nur die Klage von Rosp Corunna, dem Hlaingholding Hlaing der ältesten Tochter des Besitzers von Zara, für das Finquito von Joseph Leyte prüfen.",The Supreme limits the lawsuit between Sandra Ortega and the exgestor of his fortune for his finite,"The High Court will only examine the appeal of Rosp Corunna, the holding of the eldest daughter of Zara’s owner, for the finiquito of José Leyte"
21,Polémica en Francia por la cancelación de ‘Barbie’ en un cine de verano por “denigrar a la mujer”,El alcalde comunista de Noisy-Le-Sec suspende la función tras las amenazas de unos vecinos que alegaban también que el filme “promueve la homosexualidad”. La derecha le acusa de ceder ante el islamismo,Polemik in Frankreich für die Streichung von HlaingBarbie Hlaing in einem Sommerfilm für die Frau Hlaing,"Der kommunistische Bürgermeister von Noisy-Le-Sec unterbricht die Rolle nach den Drohungen von Nachbarn, die auch behaupteten, dass der Film die Homosexualität fördert.",Controversy in France for the cancellation of ‘Barbie’ in a summer cinema for ‘denigrating women’,The Communist mayor of Noisy-Le-Sec suspends the function following threats from neighbors who also claimed that the film “promotes homosexuality.” The Right accuses him of yielding to Islamism
22,La pesadilla logística de celebrar la cumbre del clima en la Amazonia,"A 90 días de la COP30 en Belém, los precios desbocados de los hoteles y la escasez de camas monopolizan los contactos preparatorios. Los hoteleros animan a compartir cuarto",Der logistische Alptraum des Klimagipfels im Amazonien,"90 Tage von der COP30 in Belém entfernt monopolisieren Hotelpreise und Bettenknappheit die Vorbereitungskontakte. Hoteliers ermutigen, Zimmer zu teilen",The logistical nightmare of holding the climate summit in the Amazon,"90 days from the COP30 in Belém, the prices of the hotels and the shortage of beds monopolize the preparatory contacts. Hoteliers encourage to share room"
23,Un muerto y cinco personas heridas por arma blanca tras una pelea multitudinaria en un pueblo de Almería,"El presunto autor del asesinato, que ha sido identificado por la Guardia Civil gracias a la colaboración de los testigos, se encuentra en paradero desconocido","Ein Toter und fünf Menschen, die durch eine weiße Waffe verletzt wurden, nach einem Massenkampf in einer Stadt in Almeria","Der angebliche Täter des Mordes, der von der Guardia Civil dank der Zusammenarbeit der Zeugen identifiziert wurde, befindet sich an einem unbekannten Ort.",One dead man and five people injured by a knife after a massive fight in a village in Almería,"The alleged perpetrator of the murder, who has been identified by the Civil Guard thanks to the assistance of the witnesses, is missing."
24,13 fallecidos en accidentes de tráfico durante el puente de la Virgen de Agosto,"Entre las víctimas hay cinco motoristas, un ciclista y dos peatones. En lo que va de año han perdido la vida en las carreteras 696 personas",13 bei Verkehrsunfällen während der Brücke der Jungfrau von August getötet,"Unter den Opfern sind fünf Motorradfahrer, ein Radfahrer und zwei Fußgänger. Im Laufe des Jahres haben sie ihr Leben auf den Straßen 696 Menschen verloren",13 dead in traffic accidents during the Virgin of August bridge,"Among the victims are five bikers, one cyclist and two pedestrians. So far this year they have lost their lives on the roads 696 people"
25,‘Sandman’: La gran obra maestra del cómic se despide de Netflix bajo la sombra de los escándalos de Neil Gaiman,"Más allá de su mensaje, la serie hace lo mejor que puede con una adaptación cuya grandeza ya era inalcanzable en origen",Sandman Houten: Das große Comic-Meisterwerk verabschiedet sich von Netflix im Schatten der Skandale von Neil Gaiman,"Jenseits ihrer Botschaft tut die Serie ihr Bestes mit einer Anpassung, deren Größe bereits an der Quelle unerreichbar war.",‘Sandman’: The great comic book masterpiece says goodbye to Netflix under the shadow of Neil Gaiman’s scandals,"Beyond his message, the series does the best it can with an adaptation whose greatness was already unattainable in origin"
26,"Modelos súper delgadas en los anuncios sí, pero que parezcan saludables","En el Reino Unido tres marcas de moda han tenido que retirar fotos por las protestas de la audiencia, donde se denuncia la glorificación de la delgadez extrema. En España no hay tantas reclamaciones, pero una responsable de una agencia alerta de que se piden menos mujeres con curvas","Super dünne Modelle in Werbung ja, aber sie scheinen gesund","Im Vereinigten Königreich mussten drei Modemarken Fotos von den Protesten des Publikums entfernen, wo die Verherrlichung der extremen Schlankheit angeprangert wird. In Spanien gibt es nicht so viele Beschwerden, aber eine Agentur warnt, dass weniger Frauen mit Kurven gefordert werden.","Super thin models in ads yes, but that look healthy","In the United Kingdom three fashion brands have had to remove photos from the protests of the audience, where the glorification of extreme thinness is denounced. In Spain there are not so many complaints, but one head of an agency alerts that fewer women with curves are asked"
27,"Brasil da una segunda vida al ‘Corazón partío’, de Alejandro Sanz",Más de 500 millones de reproducciones convierten la versión ‘pagode’ de este himno generacional en la canción más escuchada del país sudamericano,Brasilien gibt dem partiellen Herzen von Alexander Sanz ein zweites Leben,Mehr als 500 Millionen Reproduktionen machen die Pagode-Version dieser Generationshymne zum meistgehörten Lied des südamerikanischen Landes.,Brazil gives a second life to Alejandro Sanz’s ‘Heart Partio’,More than 500 million reproductions make the ‘pagode’ version of this generational anthem the most widely heard song in the South American country
28,"Así nació TaskHer, un servicio de manitas que solo contrata mujeres: “Era un sector obsoleto”","Tras emprender una reforma que le hizo darse cuenta del desequilibrio de género en las profesiones relacionadas con la construcción, la inglesa Anna Moynihan decidió crear una plataforma en la que las fontaneras y carpinteras fueran solo ellas","So wurde TaskHer geboren, ein Dienst von Manitas, die nur Frauen einstellen: Es war ein veralteter Sektor Houten","Nach einer Reform, die ihm das geschlechtsspezifische Ungleichgewicht in den Bauberufen bewusst machte, beschloss Anna Moynihan, eine Plattform zu schaffen, auf der nur Klempnerinnen und Tischlerinnen tätig waren.","Thus was born TaskHer, a handyman service that only hires women: “It was an obsolete sector”","After undertaking a reform that made her realize the gender imbalance in the construction-related professions, the Englishwoman Anna Moynihan decided to create a platform in which plumbers and carpenters were just them."
29,Cuando los políticos eligen a sus votantes,La burda maniobra para manipular los distritos electorales en Texas revela una deriva antidemocrática del Partido Republicano,Wenn Politiker ihre Wähler wählen,"Das grobe Manöver, um die Wahlbezirke in Texas zu manipulieren, enthüllt eine antidemokratische Drift der Republikanischen Partei",When Politicians Choose Their Voters,The crude maneuver to manipulate Texas electoral districts reveals an anti-democratic drift of the Republican Party
30,Bienvenidos a la lotería invertida de los incendios,"Los dirigentes mundiales han resuelto que el azar decida si nos toca o no sufrir un evento climático extremo, y todos tenemos papeletas en esa rifa",Willkommen in der inversen Feuer Lotterie,"Die Staats- und Regierungschefs der Welt haben beschlossen, dass der Zufall entscheidet, ob wir unter extremen Klimaereignissen leiden oder nicht, und wir haben alle einen Haufen Papierkram.",Welcome to the inverted fire lottery.,"World leaders have resolved that chance will decide whether or not to suffer an extreme climate event, and we all have ballots on that raffle."
31,Lo peor de Colombia,El asesinato del político conservador Miguel Uribe desata un cruce de ataques feroces y bulos inverosímiles,Das Schlimmste in Kolumbien,Die Ermordung des konservativen Politikers Miguel Uribe löst eine Kreuzung von heftigen Angriffen und unwahrscheinlichen Bullen aus,Colombia’s Worst,The assassination of conservative politician Miguel Uribe triggers a crossover of ferocious attacks and implausible bullies
32,Gaza y las leyes de hierro de la guerra,"Hamás ha sacrificado a su gente ante la implacable campaña de Israel, mientras sus combatientes permanecen bien protegidos y con abundantes alimentos",Gaza und die eisernen Gesetze des Krieges,"Die Hamas hat ihr Volk geopfert angesichts des unerbittlichen Feldzugs Israels, während ihre Kämpfer gut geschützt und mit reichlich Nahrung versorgt sind.",Gaza and the Iron Laws of War,"Hamas has sacrificed its people in the face of Israel's relentless campaign, while its fighters remain well protected and rich in food"
33,Referentes occidentales e inmigración,Nuestras sociedades democráticas tienen una serie de valores que ordenan y contextualizan las propuestas concretas,Westliche Referenden und Einwanderung,"Unsere demokratischen Gesellschaften haben eine Reihe von Werten, die die konkreten Vorschläge ordnen und kontextualisieren.",Western referents and immigration,Our democratic societies have a number of values that order and contextualize concrete proposals
34,Ser productivo o desaparecer,"Los lectores escriben acerca del éxito y la ansiedad de los jóvenes, los incendios, las actuaciones policiales y la actitud ante el sufrimiento",Produktiv sein oder verschwinden,"Leser schreiben über den Erfolg und die Angst von Jugendlichen, Bränden, Polizeiaktionen und die Einstellung zum Leid",Be productive or disappear,"Readers write about young people's success and anxiety, fires, police performances, and attitude to suffering"
35,"Riki Blanco: fondo y techo, techo y fondo",Viñeta del 18 de agosto de 2025,"White Riki: Hintergrund und Dach, Dach und Hintergrund",Vignette vom 18. August 2025,"White Riki: background and ceiling, ceiling and background","Vineyard of August 18, 2025"
36,Fotógrafos de guerra por casualidad en la España del 36,"Publicada en castellano la novela gráfica que cuenta la apenas conocida historia de los reporteros alemanes Hans Namuth y Georg Reisner, que cubrieron el conflicto en los primeros nueve meses",Zufällige Kriegsfotografen in Spanien von 36,"Erschienen auf Spanisch der grafische Roman erzählt die kaum bekannte Geschichte der deutschen Reporter Hans Namuth und Georg Reisner, die den Konflikt in den ersten neun Monaten deckte",War photographers by chance in the Spain of 36,"Published in Spanish the graphic novel that tells the scarcely known story of German reporters Hans Namuth and Georg Reisner, who covered the conflict in the first nine months"
37,"Juan Soria, biólogo: “La Albufera está 100 veces más contaminada que el Mar Menor”",El investigador de la Universitat de València asegura que la laguna costera valenciana es la más contaminada de España y la tercera del Mediterráneo,"Juan Soria, Biologe: Die Albufera ist 100-mal stärker kontaminiert als das kleinere Meer.","Der Forscher der Universitat de València versichert, dass die valencianische Küstenlagune die am stärksten verschmutzte Spaniens und die dritte des Mittelmeers ist.","Juan Soria, biologist: “The Albufera is 100 times more contaminated than the Minor Sea”",The researcher of the Universitat de València assures that the Valencian coastal lagoon is the most polluted in Spain and the third in the Mediterranean
38,La subida del nivel del mar amenaza a 13 millones de agricultores en todo el mundo,"Un modelo simula cómo responderían las comunidades agrícolas de las costas ante el aumento del riesgo de inundaciones y la mayor salinidad de los suelos. Prevé movimientos migratorios en Estados Unidos, Japón, China o Italia",Der Anstieg des Meeresspiegels bedroht 13 Millionen Landwirte weltweit,"Ein Modell simuliert, wie die landwirtschaftlichen Gemeinden an den Küsten auf das erhöhte Hochwasserrisiko und die höhere Salzgehalt der Böden reagieren würden. Er sieht Wanderungen in den Vereinigten Staaten, Japan, China oder Italien vor",Sea-level rise threatens 13 million farmers worldwide,"A model simulates how coastal farming communities would respond to increased flood risk and increased soil salinity. It foresees migratory movements in the United States, Japan, China or Italy"
39,Ecologistas exigen recortar el ascenso final de La Vuelta a España por su impacto en la Sierra de Guadarrama,Algunos vecinos del norte de Madrid temen daños al Parque Nacional protegido por el Estado y la UE,"Ökologisten verlangen, den letzten Aufstieg von La Vuelta nach Spanien wegen seiner Auswirkungen auf die Sierra de Guadarrama zu kürzen",Einige Nachbarn im Norden von Madrid fürchten Schäden an dem staatlich und EU-geschützten Nationalpark,Ecologists demand to cut the final ascent of La Vuelta to Spain for its impact on the Sierra de Guadarrama,Some neighbors in northern Madrid fear damage to the state- and EU-protected National Park
40,La precariedad laboral es el flanco débil de la ciberseguridad: “No puedes pedir un arquitecto y luego pagarle como a un albañil”,Los bajos sueldos del sector provocan que muchos profesionales emigren a otros países,Arbeitsplatzunsicherheit ist die schwache Flanke der Cybersicherheit: Du kannst keinen Architekten bestellen und ihn dann wie einen Maurer bezahlen.,"Niedrige Löhne in diesem Sektor führen dazu, dass viele Berufstätige in andere Länder auswandern",Job insecurity is the weak edge of cybersecurity: “You can’t ask for an architect and then pay him like a mason”,Low wages in the sector cause many professionals to emigrate to other countries
41,“Aquí tienes arrugas. Deberías ponerte bótox”: cuando visitar un centro estético se convierte en un ataque a la autoestima,¿Es oportuno que los profesionales de la estética comenten a sus pacientes los retoques que tendrían que hacerse cuando acuden a un tratamiento puntual? ¿Son las recomendaciones adicionales violencia estética u obligación profesional?,"Hier hast du Falten. Du solltest ein Botox-Botox tragen: Wenn man ein ästhetisches Zentrum besucht, wird es zu einem Angriff auf Selbstwertgefühl.","Ist es angebracht, dass die Ästhetiker ihren Patienten mitteilen, welche Nachbesserungen sie bei einer pünktlichen Behandlung vornehmen müssen? Sind die zusätzlichen Empfehlungen ästhetische Gewalt oder berufliche Pflicht?",“Here you have wrinkles. You should put on botox”: when visiting an aesthetic center becomes an attack on self-esteem,Is it appropriate for aesthetic professionals to tell their patients about the retouchings that would have to be done when they come to a timely treatment? Are the additional recommendations aesthetic violence or professional obligation?
42,Junqueras cuestiona la idoneidad de Montero para negociar los Presupuestos de 2026,"“No habrá negociación hasta que no se cumplan los acuerdos anteriores”, insiste el líder de Esquerra Republicana",Junqueras stellt die Eignung von Montero für Verhandlungen über die Haushaltspläne von 2026 in Frage,"Es wird keine Verhandlungen geben, bis die früheren Abkommen nicht eingehalten sind.",Junqueras questions Montero's suitability to negotiate 2026 Budgets,"“There will be no negotiation until the previous agreements are complied with,” insists the leader of Esquerra Republicana"
43,La Agència Tributària de Catalunya prepara su mayor desafío con ingresos récord pero atascada en fraude y plantilla,"La Hacienda catalana, nacida en 2007, tiene tres años para adaptarse y recaudar el impuesto de la renta","Die Agència Tributària de Catalunya bereitet ihre größte Herausforderung mit Rekordeinkommen, aber in Betrug und Personal gefangen","Die katalanische Hacienda, geboren 2007, hat drei Jahre Zeit, um sich anzupassen und die Einkommensteuer zu erheben",The Agència Tributària de Catalunya prepares its biggest challenge with record revenues but stuck in fraud and staffing,"The Catalan Treasury, born in 2007, has three years to adapt and collect income tax"
44,“Las faltas de ortografía son como salir a la calle con una mancha en la camisa”,"El periodista Álex Grijelmo, creador de Fundéu, asegura que la forma en la que escribimos emite un mensaje sobre nosotros",Rechtschreibfehler sind wie auf der Straße mit einem Fleck auf dem Hemd zu gehen.,"Der Journalist Álex Grijelmo, Schöpfer von Fundéu, versichert, dass die Art und Weise, wie wir schreiben, eine Botschaft über uns aussendet.",“The misspellings are like going out on the street with a stain on the shirt”,"Journalist Álex Grijelmo, creator of Fundéu, says that the way we write issues a message about us"
45,Un reencuentro discreto entre el Reino Unido y la UE deja atrás las rencillas del Brexit,Starmer utiliza la incertidumbre geopolítica y la necesidad de un rearme para reiniciar la cooperación entre Londres y Bruselas,Eine diskrete Wiedervereinigung zwischen dem Vereinigten Königreich und der EU hinterlässt die Rückschläge des Brexit,Starmer nutzt geopolitische Ungewissheit und die Notwendigkeit einer Neubelebung der Zusammenarbeit zwischen London und Brüssel,A discreet rendezvous between the UK and the EU leaves behind Brexit’s feuds,Starmer uses geopolitical uncertainty and the need for rearmament to restart cooperation between London and Brussels
46,Una semana fatal aturde al Gobierno de Gustavo Petro,"Al asesinato del opositor Miguel Uribe Turbay se le suman los roces del presidente con su excanciller, el empresariado y con Estados Unidos",Eine tödliche Woche betäubt die Regierung von Gustavo Petro,"Der Mörder des Gegners Miguel Uribe Turboy fügt sich mit seinem ehemaligen Kanzler, dem Geschäftsmann und den Vereinigten Staaten in die Auseinandersetzungen des Präsidenten ein.",A fatal week dazzles the government of Gustavo Petro,"The assassination of oppositionist Miguel Uribe Turbay is joined by the President's frictions with his former chancellor, the businessman and with the United States"
47,"El asalto israelí empequeñece la sociedad gazatí provocando víctimas mortales, un exilio masivo y la caída en los nacimientos",El decrecimiento de la población del enclave avanza al mismo tiempo que expertos de las Naciones Unidas acusan a Israel de genocidio y mientras el Gobierno de Netanyahu habla de vaciar la Franja,"Der israelische Angriff schwächt die gazatistische Gesellschaft und führt zu Todesopfern, einem massiven Exil und einem Geburtenrückgang.","Die Bevölkerung der Enklave nimmt zu, während Experten der Vereinten Nationen Israel des Völkermordes beschuldigen und während die Regierung von Netanjahu von der Entleerung des Gazastreifens spricht","The Israeli assault dwarfs Gazati society, resulting in fatalities, mass exile and the fall in births",The decline of the enclave's population progresses at the same time as United Nations experts accuse Israel of genocide and while the Netanyahu Government speaks of emptying the Gaza Strip
48,La junta militar de Myanmar anuncia la celebración de  elecciones por primera vez desde el golpe de Estado de 2021,La oposición califica de “farsa” la votación prevista para el próximo 28 de diciembre,Myanmars Militärjunta kündigt zum ersten Mal seit dem Staatsstreich 2021 Wahlen an,"Die Opposition bezeichnet die für den 28. Dezember vorgesehene Abstimmung als ""Pharma""",Myanmar’s military junta announces elections for the first time since the 2021 coup d’état,The opposition calls the vote scheduled for December 28 as “farce”
