,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
11,"Confrontation in the Arctic is not inevitable, argues Kieran Mulvaney",The big players don’t need to view every adversary’s moves as a threat,"Konfrontation in der Arktis ist nicht unvermeidlich, argumentiert Kieran Mulvaney","Die großen Spieler brauchen nicht jeden Gegner zu sehen, bewegt sich als Bedrohung","La confrontación en el Ártico no es inevitable, argumenta Kieran Mulvaney",Los grandes jugadores no necesitan ver los movimientos de cada adversario como una amenaza,"La confrontation dans l'Arctique n'est pas inévitable, soutient Kieran Mulvaney",Les grands joueurs n'ont pas besoin de voir chaque adversaire se déplace comme une menace,"北极的对抗并非不可避免,",大玩家不需要把对手的动作看成威胁
12,Mikhail Komin on why the Arctic is Putin’s next front,The political scientist writes that the Kremlin’s insecurities are fuelling escalation in the region,"Michail Komin, warum die Arktis Putins nächste Front ist","Der Politikwissenschaftler schreibt, dass die Kreml-Unsicherheiten die Eskalation in der Region anheizen",Mikhail Komin sobre por qué el Ártico es el próximo frente de Putin,El politólogo escribe que las inseguridades del Kremlin están alimentando la escalada en la región,Mikhail Komin sur la raison pour laquelle l'Arctique est Poutine,Le politologue écrit que les insécurités du Kremlin alimentent l'escalade dans la région,"米哈伊尔·科明(Mikhail Komin),","这位政治科学家写道,克里姆林宫的不安全正在加剧该地区的升级。"
13,"The far north has become NATO’s soft underbelly, writes John Bolton",The foreign-policy expert makes the argument for keeping the Chinese out and the Russians down,"Der ferne Norden ist zu einem weichen Unterbauchen der NATO geworden, schreibt John Bolton","Der außenpolitische Experte macht das Argument, die Chinesen draußen und die Russen unten zu halten","El lejano norte se ha convertido en el vientre blando de la OTAN, escribe John Bolton",El experto en política exterior hace el argumento para mantener a los chinos fuera y a los rusos abajo,"L'extrême nord est devenu l'OTAN soft underbelly, écrit John Bolton",L'expert en politique étrangère fait l'argument pour garder les Chinois à l'écart et les Russes à la baisse,"约翰·博尔顿(John Bolton)写道,远北地区已成为北约的软腰软腰。",外交政策专家为中国人和俄国人
14,The US in brief: Shadowboxing in DC,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Shadowboxing in DC,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: Shadowboxing en DC,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : Shadowboxing en DC,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:在华盛顿的影子拳击","我们每天的政治最新情况,特别报道重要的故事"
15,"The summit of its parts: Ukraine, Trump and Putin",Also on the daily podcast: where the Detroit of electric vehicles will be and allergy treatments get ever better,"Der Gipfel seiner Teile: Ukraine, Trump und Putin",Auch auf dem täglichen Podcast: wo die Detroit von Elektrofahrzeugen und Allergie-Behandlungen immer besser werden,"La cumbre de sus partes: Ucrania, Trump y Putin",También en el podcast diario: donde estará el Detroit de los vehículos eléctricos y los tratamientos de alergia mejoran cada vez más,"Le sommet de ses parties: Ukraine, Trump et Poutine",Aussi sur le podcast quotidien: où le Détroit des véhicules électriques sera et les traitements d'allergie obtiennent toujours mieux,其部分的首脑会议:乌克兰、特朗普和普京,"电动车辆底底特律将在那里, 过敏治疗也变得更好,"
16,"The world needs more than drugs to fight obesity, writes Novo Nordisk’s ex-boss",Lars Fruergaard Jørgensen on how society can pull together to avoid a health and economic catastrophe,"Die Welt braucht mehr als Drogen, um Fettleibigkeit zu bekämpfen, schreibt Novo Nordisk-ex-boss","Lars Fruergaard Jørgensen, wie die Gesellschaft zusammenhalten kann, um eine Gesundheits- und Wirtschaftskatastrophe zu vermeiden","El mundo necesita más que drogas para combatir la obesidad, escribe el exjefe de Novo Nordisk",Lars Fruergaard Jørgensen sobre cómo la sociedad puede unirse para evitar una catástrofe económica y sanitaria,"Le monde a besoin de plus que des médicaments pour lutter contre l'obésité, écrit Novo Nordisk, ex-boss",Lars Fruergaard Jørgensen sur la façon dont la société peut se rassembler pour éviter une catastrophe sanitaire et économique,"诺沃·诺迪斯克的前老板写道:世界需要的不仅仅是毒品,","Lars Frueregaard Jørgensen 讨论社会如何团结起来,避免健康和经济灾难"
17,Tipping scales: justice for Gaza will have to come from within Israel,A handpicked article read aloud from the latest issue of The Economist,Trinkwaagen: Gerechtigkeit für Gaza muss aus Israel kommen,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Escalas de golpe: la justicia para Gaza tendrá que venir de dentro de Israel,Un artículo escogido a mano leído en voz alta del último número de The Economist,Balances de basculement: la justice pour Gaza devra venir d'Israël,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,权定尺度:加沙的司法必须来自以色列内部,"《经济学家》最新一期《经济学家》的一篇文章,"
18,America’s drug regulator is in turmoil,The already fraught oversight of rare-disease treatments is becoming politicised,Amerikas Drogen-Regulator ist in Turbulenzen,Die bereits angespannte Überwachung der Behandlung mit seltenen Krankheiten wird zunehmend politisiert.,El regulador de drogas de Estados Unidos está en agitación,La ya tensa supervisión de los tratamientos de enfermedades raras se está politizando,Americas drug regulator est dans la tourmente,Le contrôle déjà chargé des traitements des maladies rares devient politisé,美国的药物监管者处于动荡之中,对稀有疾病治疗的本已充满监督的监管正日益政治化
19,America’s housing market is shuddering,"For the country’s homeowners, the good times are coming to an end",Amerikas Wohnungsmarkt schaudert,"Für das Land, Hausbesitzer, die guten Zeiten kommen zu einem Ende",El mercado inmobiliario de Estados Unidos está estremeciendo,"Para los propietarios del país, los buenos tiempos están llegando a su fin",Amérique Le marché de l'habitation tremble,"Pour les propriétaires du pays, les bons moments arrivent à leur terme",美国的房地产市场正在摇摇欲坠,"对于国家的房主来说,美好时代即将结束"
20,"Instead of sanctions, Donald Trump announces a summit with Russia","Despite the confusion, momentum for peace in Ukraine seems to be building",Statt Sanktionen kündigt Donald Trump einen Gipfel mit Russland an,Trotz der Verwirrung scheint die Dynamik für den Frieden in der Ukraine zu wachsen,"En lugar de sanciones, Donald Trump anuncia una cumbre con Rusia","A pesar de la confusión, el impulso hacia la paz en Ucrania parece estar aumentando","Au lieu de sanctions, Donald Trump annonce un sommet avec la Russie","Malgré la confusion, l'élan pour la paix en Ukraine semble être en train de se développer.","唐纳德·特朗普宣布与俄罗斯举行首脑会议,","尽管局势混乱,乌克兰的和平势头似乎正在形成。"
21,Donald Trump brokers a peace plan in the Caucasus,An American-backed deal between Armenia and Azerbaijan could weaken Russia,Donald Trump vermittelt einen Friedensplan im Kaukasus,Ein von den Amerikanern unterstütztes Abkommen zwischen Armenien und Aserbaidschan könnte Russland schwächen,Donald Trump negocia un plan de paz en el Cáucaso,Un acuerdo respaldado por los Estados Unidos entre Armenia y Azerbaiyán podría debilitar a Rusia,Donald Trump négocie un plan de paix dans le Caucase,Un accord soutenu par les Américains entre l'Arménie et l'Azerbaïdjan pourrait affaiblir la Russie,唐纳德·特朗普在高加索地区 促成一个和平计划,美国支持的亚美尼亚和阿塞拜疆之间的一项协议可能会削弱俄罗斯
22,The Memory Keepers,"As survivors die out, how do you keep the memories of Japan’s atomic apocalypse alive?",Die Gedächtnishüter,"Als Überlebende sterben, wie halten Sie die Erinnerungen an Japans Atomapokalypse am Leben?",Los guardianes de la memoria,"A medida que los sobrevivientes mueren, ¿cómo mantienes vivos los recuerdos del apocalipsis atómico japonés?",Les gardiens de la mémoire,"Comme les survivants meurent, comment gardez-vous en vie les souvenirs de l'apocalypse atomique du Japon ?",记忆保存者,"当幸存者死后,你如何将日本原子末日的记忆保存在生命中?"
23,Still want to be a London cabbie?,"Surprisingly, many do, and are prepared to study for the gruelling test to become one",Willst du immer noch ein Taxifahrer in London sein?,"Überraschenderweise tun und sind viele bereit, zu studieren, damit der zermürbende Test eins wird",¿Aún quieres ser taxista de Londres?,"Sorprendentemente, muchos lo hacen, y están preparados para estudiar para que la prueba agotadora se convierta en uno",Tu veux toujours être un taxi londonien ?,"Étonnamment, beaucoup d'entre eux le font et sont prêts à étudier pour que le test épuisant devienne un",还想当伦敦出租车司机吗?,"令人惊讶的是,许多人这样做,并准备研究如何使艰苦的试验成为一项试验。"
24,OpenAI’s latest step towards advanced artificial intelligence,"GPT-5 is an update, not a revolution. But revolution may still be on the way",OpenAI-neuster Schritt in Richtung fortgeschrittener künstlicher Intelligenz,"GPT-5 ist ein Update, keine Revolution. Aber Revolution kann immer noch auf dem Weg sein",El último paso de OpenAI hacia la inteligencia artificial avanzada,"El GPT-5 es una actualización, no una revolución.","La dernière étape de l'OpenAI, vers l'intelligence artificielle avancée","GPT-5 est une mise à jour, pas une révolution.",OpenAI 朝向先进的人工智能的最新一步,"GPT-5是最新消息,不是革命。 但革命可能还在路上。"
25,Cover Story newsletter: How we chose the cover image,,Cover Story Newsletter: Wie wir das Coverbild gewählt haben,,Portada del boletín: Cómo elegimos la imagen de la portada,,Cover Story newsletter: Comment nous avons choisi l'image de couverture,,封面新闻通讯:我们如何选择封面图像,
26,Treasure map: Trump finds gold in redistricting,"Our weekly podcast on democracy in America. This week, Donald Trump broke another norm when he told Texas Republicans to redraw their congressional maps to create more Republican seats. Democrats followed suit. We look at how this may tip the balance of power in Congress, and whether mid-decade redistricting is the new norm.",Schatzkarte: Trump findet Gold in der Neuverengung,"Unsere wöchentliche Podcast über Demokratie in Amerika. Diese Woche, Donald Trump brach eine andere Norm, als er Texas Republikaner sagte, ihre Kongress-Karten neu zu zeichnen, um mehr republikanische Sitze zu schaffen. Demokraten folgten Anzug. Wir betrachten, wie dies das Gleichgewicht der Macht im Kongress kippen kann, und ob Mitte-Dekade Neueinteilung ist die neue Norm.",Mapa del tesoro: Trump encuentra oro en la redistribución,"Esta semana, Donald Trump rompió otra norma cuando le dijo a los republicanos de Texas que redibujen sus mapas del Congreso para crear más escaños republicanos. Los demócratas siguieron el ejemplo. Observamos cómo esto puede inclinar el equilibrio de poder en el Congreso, y si la redistribución a mediados de decenio es la nueva norma.",Carte du trésor: Trump trouve de l'or dans le redistricting,"Notre podcast hebdomadaire sur la démocratie en Amérique. Cette semaine, Donald Trump a enfreint une autre norme quand il a dit aux Républicains du Texas de redessiner leurs cartes du Congrès pour créer plus de sièges républicains. Les démocrates ont suivi.",宝藏地图:特朗普在重新分区中找到黄金,"我们每周一次的美国民主播客。 本周,唐纳德·特朗普打破了另一个常规,他告诉得克萨斯共和党人重新绘制他们的国会地图,以创造更多的共和党席位。 民主党人也效仿了。 我们审视了这如何可能给国会的权力平衡起点作用,以及十年中期重新划分是否是新规范。"
27,Are nightmares bad for your health?,"If you have them often, the answer seems to be yes",Sind Albträume schlecht für Ihre Gesundheit?,"Wenn Sie sie oft haben, scheint die Antwort ja zu sein",¿Las pesadillas son malas para tu salud?,"Si los tienes a menudo, la respuesta parece ser sí.",Les cauchemars sont-ils mauvais pour votre santé ?,"Si vous les avez souvent, la réponse semble être oui.",恶梦对健康有害吗?,"如果你经常有,答案似乎是肯定的"
28,"Pascal Soriot, the pharma titan tiring of Britain",AstraZeneca’s boss shares Donald Trump’s mission to spread the cost of drug development,"Pascal Soriot, die Pharma-Titan ermüdend von Großbritannien","AstraZenecas Chef teilt Donald Trumps Mission, die Kosten der Drogenentwicklung zu verbreiten","Pascal Soriot, el titán farmacéutico cansado de Gran Bretaña",El jefe de AstraZeneca comparte la misión de Donald Trump de difundir el costo del desarrollo de drogas,"Pascal Soriot, le titan pharmaceutique de la Grande-Bretagne",Le patron d'AstraZeneca lance la mission de Donald Trump pour répartir le coût du développement de la drogue,"Pascal Soriot, 英国的药剂业巨人劳累","AstraZeneca的上司与Donald Trump共同承担任务, 分担毒品开发成本,"
29,Donald Trump’s tariffs on Brazil are more bark than bite,The Latin American giant may have avoided the worst—for now,Donald Trumps Zölle auf Brasilien sind mehr Rinde als Biss,Der lateinamerikanische Riese mag das Schlimmste vermieden haben — für jetzt,Los aranceles de Donald Trump sobre Brasil son más ladradores que mordiscos,"El gigante latinoamericano pudo haber evitado lo peor, por ahora",Les tarifs de Donald Trump sur le Brésil sont plus d'écorce que de morsure,Le géant latino-américain a peut-être évité le pire — pour l'instant,唐纳德·特朗普对巴西的关税比咬狗还多,拉丁美洲巨人可能已经避免了最坏的情况。
30,Xi Jinping’s city of the future is coming to life,It is both impressive and worrying,Xi Jinpings Stadt der Zukunft wird lebendig,Es ist beeindruckend und besorgniserregend,La ciudad del futuro de Xi Jinping está cobrando vida,Es a la vez impresionante y preocupante,La ville du futur de Xi Jinping's prend vie,C'est à la fois impressionnant et inquiétant,习近平的未来城市即将到来,"这既令人印象深刻,又令人担忧"
31,An economist’s guide to big life decisions,Forget your trip to the dentist. A new check-up is required,Ein Ökonom führt zu großen Lebensentscheidungen,Vergessen Sie Ihre Reise zum Zahnarzt. Ein neuer Check-up ist erforderlich,Guía de un economista para las grandes decisiones de la vida,Olvídese de su viaje al dentista. Se requiere un nuevo chequeo,Un guide de l'économiste sur les grandes décisions de vie,Oubliez votre voyage chez le dentiste. Un nouveau check-up est nécessaire,经济学家关于重大生活决策的指南,"忘了你去看牙医的行程,需要重新检查。"
32,Want better returns? Forget risk. Focus on fear,A recent study suggests a new paradigm for asset pricing,Wollen Sie bessere Rückkehr? Vergessen Sie Risiko. Konzentrieren Sie sich auf Angst,Eine kürzlich durchgeführte Studie schlägt ein neues Paradigma für die Preisgestaltung von Vermögenswerten vor.,¿Quieres mejores devoluciones? Olvida el riesgo. Concéntrate en el miedo,Un estudio reciente sugiere un nuevo paradigma para la fijación de precios de los activos,Vous voulez de meilleurs retours? Oubliez le risque. Concentrez-vous sur la peur,Une étude récente suggère un nouveau paradigme pour la tarification des actifs,"想要更好的回报吗? 忘记风险,专注于恐惧",最近的一项研究提出了资产定价的新范式
33,"If America goes after India’s oil trade, China will benefit",A crackdown on Russian crude would have knock-on consequences,"Wenn Amerika hinter Indiens Ölhandel her ist, wird China davon profitieren.",Eine Niederschlagung des russischen Rohmaterials hätte Auswirkungen auf die Wirtschaft.,"Si Estados Unidos va tras el comercio de petróleo de la India, China se beneficiará",Una represión contra el crudo ruso tendría consecuencias,"Si l'Amérique suit le commerce pétrolier de l'Inde, la Chine en bénéficiera",Une répression du brut russe aurait des conséquences fâcheuses,"如果美国追逐印度石油贸易,中国将受益",对俄罗斯原油的镇压将带来连锁后果
34,America’s fertility crash reaches a new low,Even once-fecund states are having fewer children,Amerikas Fruchtbarkeitsabsturz erreicht ein neues Tief,Selbst einmal-Fecund Staaten haben weniger Kinder,La caída de la fertilidad en Estados Unidos alcanza un nuevo nivel bajo,Incluso los estados fecundos están teniendo menos hijos.,L'accident de fertilité de l'Amérique atteint un nouveau bas,Même les états autrefois fédés ont moins d'enfants,美国的生育率崩溃达到新的低点,"即使是曾经生育过孩子的州,生育孩子的州也越来越少。"
35,"Buy now, pay later is taking over the world. Good","Buy that burrito, and don’t let anyone judge you","Kaufen Sie jetzt, zahlen Sie später übernimmt die Welt. Gut","Kaufen Sie diesen Burrito, und lassen Sie sich nicht von jemandem beurteilen","Comprar ahora, pagar más tarde es tomar el control del mundo.","Compra ese burrito, y no dejes que nadie te juzgue","Acheter maintenant, payer plus tard, c'est prendre le monde en main.","Achète ce burrito, et ne laisse personne te juger","现在买,晚点还钱就占了世界的优势","买那个墨西哥卷饼,不要让任何人评判你"
36,Trump will not let the world move on from tariffs,"Six charts show the damage to America, its trading partners and its consumers","Trump wird nicht zulassen, dass die Welt von Zöllen abweicht","Sechs Diagramme zeigen den Schaden für Amerika, seine Handelspartner und seine Verbraucher",Trump no dejará que el mundo pase de los aranceles,"Seis gráficos muestran el daño a América, sus socios comerciales y sus consumidores",Trump ne laissera pas le monde passer des tarifs douaniers,"Six graphiques montrent les dommages causés à l'Amérique, à ses partenaires commerciaux et à ses consommateurs",特朗普不会让世界摆脱关税,六张图表显示美国、其贸易伙伴和消费者遭受的损害
37,Uncovering the secret food trade that corrupts Iran’s neighbours,Oil and terrorism are not the country’s only exports,"Enthüllen des geheimen Lebensmittelhandels, der Irans Nachbarn korrumpiert",Öl und Terrorismus sind nicht das Land nur Exporte,Descubrir el comercio secreto de alimentos que corrompe a los vecinos de Irán,El petróleo y el terrorismo no son las únicas exportaciones del país,Découvrir le commerce alimentaire secret qui corrompt les voisins de l'Iran,Le pétrole et le terrorisme ne sont pas les seules exportations du pays.,揭露腐蚀伊朗邻国的秘密食品贸易,石油和石油恐怖主义不是该国唯一的出口品。
38,The trade deal with America shows the limits of the EU’s power,The bloc opts for prudence over defiance,Der Handelsvertrag mit Amerika zeigt die Grenzen der Macht der EU,Der Block entscheidet sich für Klugheit über Trotz,El acuerdo comercial con Estados Unidos muestra los límites del poder de la UE,El bloque opta por la prudencia sobre el desafío,L'accord commercial avec l'Amérique montre les limites de la puissance de l'UE,Le bloc opte pour la prudence plutôt que la défiance,与美国的贸易协议 显示了欧盟权力的极限,"集团选择谨慎,而不是违抗"
39,Shanxi province is struggling to diversify away from coal,Why the transition is going so slowly,Die Provinz Shanxi kämpft um die Diversifizierung weg von der Kohle,Warum der Übergang so langsam voranschreitet,La provincia de Shanxi está luchando por diversificarse lejos del carbón,¿Por qué la transición va tan lentamente?,La province du Shanxi peine à se diversifier loin du charbon,Pourquoi la transition va si lentement,山西省正努力从煤炭中走向多样化,为什么过渡过程如此缓慢
40,"Six months after DeepSeek’s breakthrough, China speeds on with AI",Real-world applications have priority over cutting-edge development,Sechs Monate nach dem Durchbruch von DeepSeek beschleunigt China mit KI,Real-Welt-Anwendungen haben Vorrang vor modernster Entwicklung,"Seis meses después del avance de DeepSeek, China acelera con IA",Las aplicaciones del mundo real tienen prioridad sobre el desarrollo de vanguardia,"Six mois après la percée de DeepSeek, la Chine s'accélère avec l'IA",Les applications du monde réel ont la priorité sur le développement à la fine pointe de la technologie,"在DeepSeek突破六个月后,",现实世界的应用优先于前沿发展
41,Savvy staff are moving from China’s nurseries to its care homes,Last year there were 12m fewer pre-school pupils than in 2021,Savvy Mitarbeiter bewegen sich von Chinas Baumschulen zu seinen Pflegeheimen,Letztes Jahr gab es 12m weniger Vorschulkinder als 2021,El personal de Savvy se está trasladando de las guarderías chinas a sus hogares de acogida,El año pasado hubo 12 millones menos de alumnos preescolares que en 2021,Le personnel de Savvy déménage des crèches chinoises vers ses foyers de soins,"L'année dernière, il y avait 12 millions d'élèves d'âge préscolaire de moins qu'en 2021.",Savvvy工作人员正在从中国的托儿所迁至其护理之家。,"去年,学龄前学生人数比2021年少12万,比2021年少12万。"
42,Everyone loses in the rage of China’s delivery wars,Companies are caught in a race to the bottom,Jeder verliert in der Wut Chinas Lieferkriege,Unternehmen sind in einem Wettlauf nach unten gefangen,Todo el mundo pierde en la furia de las guerras de entrega de China,Las empresas están atrapadas en una carrera hasta el fondo,Tout le monde perd dans la rage des guerres de livraison de la Chine,Les entreprises sont prises dans une course au fond,"在中国投送战争的狂暴中,每个人都输了",公司在竞到底部的比赛中被抓住
43,Can pensioners rescue China’s economy?,The government is stingy and timid when it comes to retirement benefits,Können Rentner die chinesische Wirtschaft retten?,"Die Regierung ist geizig und zaghaft, wenn es um Rentenleistungen geht.",¿Pueden los pensionistas rescatar la economía china?,El gobierno es tacaño y tímido cuando se trata de beneficios de jubilación,Les retraités peuvent-ils sauver l'économie chinoise ?,Le gouvernement est téméraire et timide en ce qui concerne les prestations de retraite,养老金领取者能够拯救中国的经济吗?,"在退休金方面,政府很吝啬和胆怯。"
44,“Comrade” is making a comeback in China,Or so the government hopes,"""Comrade"" macht ein Comeback in China",Oder so hofft die Regierung,“Camarada” está volviendo a China,O eso es lo que el gobierno espera,Le camarade fait un retour en Chine,Ou alors le gouvernement espère,“同志”正在中国重新崛起,或政府希望
45,The looming deadline for the Panama Canal ports deal,China will approve their sale. But there’s a huge catch,Die bevorstehende Frist für den Panama-Kanal-Ports-Deal,China wird ihren Verkauf genehmigen. Aber es gibt einen riesigen Fang,El inminente plazo para el acuerdo con los puertos del Canal de Panamá,"China aprobará su venta, pero hay una enorme captura",L'échéance prochaine pour l'accord sur les ports du canal de Panama,La Chine va approuver leur vente. Mais il ya une énorme prise,巴拿马运河港口交易的最后期限即将到来,中国会批准它们的销售。 但有一个巨大的收获。
46,Xi Jinping is growing more elusive,His leadership is entering a new but no less powerful stage,Xi Jinping wird immer schwieriger,"Seine Führung tritt in eine neue, aber nicht weniger mächtige Bühne ein",Xi Jinping es cada vez más elusivo.,Su liderazgo está entrando en una nueva pero no menos poderosa etapa,Xi Jinping est de plus en plus insaisissable,"Son leadership entre dans une nouvelle étape, mais pas moins puissante",习近平越来越难以捉摸,他的领导层正在进入一个新的但同样强大的阶段
47,China’s exporters shrug off the trade war—for now,How long can they continue to do so?,Chinas Exporteure zucken den Handelskrieg ab — für jetzt,Wie lange können sie das noch tun?,"Los exportadores de China se encogen de hombros en la guerra comercial, por ahora",¿Cuánto tiempo pueden seguir haciéndolo?,Chine Les exportateurs s'éloignent de la guerre commerciale — pour l'instant,Combien de temps peuvent-ils continuer à le faire?,中国的出口商从贸易战争中退缩到现在,他们能继续这样做多久?
