,title-es,content-es,title-de,content-de,title-en,content-en
10,Colas en los alcoholímetros de la Feria de Málaga para competir por ver quién bebe más,"El Real cuenta con seis dispositivos para comprobar la tasa de alcohol para no coger el coche, pero muchos jóvenes se suman a un reto de TikTok para conseguir la cifra más alta","Kolosse auf den Alkoholmetern der Messe in Málaga, um zu sehen, wer am meisten trinkt","Die Real verfügt über sechs Geräte, um die Alkoholquote zu überprüfen, um das Auto nicht zu fangen, aber viele junge Leute kommen zu einer Herausforderung von TikTok, um die höchste Zahl zu erhalten",Tails in the alcohol meters of the Malaga Fair to compete to see who drinks more,"The Real has six devices to check the alcohol rate to not take the car, but many young people join a TikTok challenge to get the highest number"
11,"El dragón azul, la espectacular babosa marina que cabe en la palma de la mano y cierra playas al baño","Este verano se ha avistado en Cádiz, Valencia, Alicante y Lanzarote. Su picadura puede producir irritaciones en la piel parecidas a las de una medusa, en general de carácter leve","Der blaue Drache, die spektakuläre Meeresschnecke, die in die Handfläche passt und Strände im Badezimmer schließt","In diesem Sommer wurde er in Cádiz, Valencia, Alicante und Lanzarote gesehen. Sein Biss kann Hautreizungen verursachen, die denen einer Qualle ähnlich sind, die im Allgemeinen leicht ausgeprägt sind.","The blue dragon, the spectacular sea slug that fits in the palm of the hand and closes beaches to the bathroom","This summer it has been seen in Cadiz, Valencia, Alicante and Lanzarote. Its bite can produce skin irritations similar to those of a jellyfish, in general of a mild character"
12,El odio racista en redes ya no sale gratis: condenado un hombre de ideología nazi por atacar a una joven negra,Insultos como “sois una especie que solo valéis para correr” contra una activista antirracista en Instagram reciben pena de prisión y la obligación de reconocer el daño,"Rassistischer Hass in Netzwerken kommt nicht mehr umsonst heraus: ein Mann der Nazi-Ideologie verurteilt, weil er eine junge Schwarze angegriffen hat","Beleidigt wie instagram wird eine Art, die nur dazu dient, gegen eine Antirassisten-Aktivistin auf Instagram zu rennen, als Gefängnisstrafe und die Verpflichtung, den Schaden zu erkennen",Racist hate in networks is no longer free: condemned a man of Nazi ideology for attacking a young Black woman,Insults like “you’re a species you’re only good at running” against an anti-racist activist on Instagram receive prison sentence and the obligation to recognize the damage
13,"Ucrania saca pecho del Flamingo, su primer misil de largo alcance",Este cohete y el obús Bogdana constituyen los dos mayores éxitos de la industria de defensa de Kiev en un momento en el que el país negocia con EE UU y Europa garantías de seguridad frente a Rusia,"Ukraine zieht Brust aus dem Flamingo, ihre erste Langstreckenrakete","Diese Rakete und der Bus Bogdana sind die zwei größten Erfolge der Verteidigungsindustrie in Kiew zu einer Zeit, als das Land mit den USA und Europa Sicherheitsgarantien gegenüber Russland verhandelt","Ukraine takes breast from Flamingo, its first long-range missile",This rocket and Bogdana howitzer constitute the two biggest successes of the Kiev defence industry at a time when the country negotiates with the US and Europe security assurances against Russia
14,Quién es quién en el escándalo por corrupción que toca a Milei y su hermana Karina,Un audio filtrado a la prensa desnuda una presunta red de sobornos en la compra de medicamentos en la Agencia de discapacidad,"Wer ist wer in dem Korruptionsskandal, der Milei und seine Schwester Karina berührt?",Ein gefilterter Audio in die Presse nackt ein angebliches Netz von Bestechungen beim Kauf von Medikamenten bei der Behindertenagentur,Who is who in the corruption scandal that touches Milei and her sister Karina?,An audio leaked to the naked press an alleged network of bribes in the purchase of medicines at the Disability Agency
15,"En el corazón de los Miccosukee, la tribu indígena que logró el cierre de Alligator Alcatraz",La comunidad encontró su refugio de la persecución blanca en las profundidades de los pantanos de los Everglades hace siglos y esta semana lograron junto con grupos ambientalistas detener el centro de detención migratorio construido en sus tierras ancestrales,"Im Herzen der Miccosukee, der indigene Stamm, der die Schließung von Alligator Alcatraz erreicht","Die Gemeinde fand ihren Schutz vor der weißen Verfolgung in den Tiefen der Sümpfe der Everglades vor Jahrhunderten und diese Woche gelang es ihnen zusammen mit Umweltgruppen, das in ihren alten Ländern errichtete Migrationslager zu stoppen.","In the heart of the Miccosukee, the indigenous tribe that managed to close down Alligator Alcatraz",The community found their refuge from white persecution in the depths of the Everglades marshes centuries ago and this week they managed to stop the immigration detention center built in their ancestral lands together with environmental groups.
16,El director del Observatorio Nacional de Seguridad Vial: “Es complicadísimo convencer a la gente de que corra menos y reduzca la velocidad”,Álvaro Gómez Méndez explica que bajar la siniestralidad de las motos es “uno de los temas más complicados” en la DGT,"Der Direktor der nationalen Verkehrssicherheits-Beobachtungsstelle: Es ist sehr schwierig, die Menschen davon zu überzeugen, weniger zu laufen und die Geschwindigkeit zu reduzieren.","Alvaro Gómez Méndez erklärt, dass die Verringerung der Unfallrate von Motorrädern eines der schwierigsten Themen in der DGT sei.",The director of the National Road Safety Observatory: “It is extremely difficult to convince people to run less and slow down”,Álvaro Gómez Méndez explains that lowering the accident of motorcycles is “one of the most complicated issues” in the DGT
17,Autolesionarse o humillarse en directo: el único freno es el que imponga la audiencia,"Aunque no sea ilegal, los casos de ‘streamers’ con comportamiento autodestructivo plantean el debate sobre los límites en la red y qué engancha de ellos","Selbstbeschädigung oder Demütigung: Die einzige Bremse ist die, die das Publikum aufzwingt.","Auch wenn dies nicht illegal ist, werfen selbstzerstörerische Reaktionen auf die Diskussion über die Grenzen des Netzes und die damit verbundenen Probleme auf.",Self-harm or live humiliation: the only brake is imposed by the hearing,"Even if it is not illegal, ‘streamers’ cases with self-destructive behavior raise the debate about the boundaries in the network and what it engages with them"
18,Ghislaine Maxwell asegura que nunca vio una “lista Epstein” de clientes del pederasta,"La cómplice del abusador, condenada por tráfico de menores, ha declarado al Departamento de Justicia que nunca vio a Trump hacer nada impropio","Ghislaine Maxwell versichert, dass sie nie einen Epstein-Pädophilen gesehen hat.","Die Komplizin des Mörders, die wegen Kindeshandel verurteilt wurde, hat dem Justizministerium erklärt, dass Trump nie etwas Falsches getan hat.",Ghislaine Maxwell claims she never saw an “Epstein list” of pederast customers,"The abuser's accomplice, convicted of child trafficking, has told the Justice Department that she never saw Trump do anything wrong."
19,Las empresas acumulan un colchón de 336.800 millones en créditos fiscales para pagar menos impuestos,"El volumen de bases imponibles negativas ha caído un 41% entre 2019 y 2023, desde los 575.000 millones de los que dio cuenta el Libro Blanco de Hacienda. Pese a ello, equivale a casi una quinta parte del PIB","Unternehmen sammeln einen Kapitalpuffer von 336,8 Milliarden Steuergutschriften, um weniger Steuern zu zahlen","Das Volumen der negativen Bemessungsgrundlagen ist zwischen 2019 und 2023 um 41% gefallen, seit die 575 Milliarden im Weißbuch über die Finanzen ausgewiesen wurden.",Companies accumulate a cushion of $336.8 billion in tax credits to pay less taxes,"The volume of negative tax bases has fallen by 41% between 2019 and 2023, from the 575 billion reported in the White Paper on Finance. Despite this, it amounts to almost a fifth of GDP"
20,Por qué San Pedro del Vaticano tiene la fachada más fea del mundo,"Los que piensan que la arquitectura clásica siempre es mejor que la contemporánea a veces olvidan que la belleza no es un estilo, sino una declaración de intenciones",Warum der heilige Petrus des Vatikans die hässlichste Fassade der Welt hat,"Diejenigen, die denken, dass klassische Architektur ist immer besser als die zeitgenössische manchmal vergessen, dass Schönheit ist nicht ein Stil, sondern eine Absichtserklärung",Why St. Peter of the Vatican has the ugliest facade in the world,"Those who think that classical architecture is always better than contemporary architecture sometimes forget that beauty is not a style, but a declaration of intentions"
21,Marc Márquez aplasta a la parrilla entera en el GP de Hungría,"El piloto de Ducati subraya su tremenda superioridad en 2025 con una paliza sin paliativos en el estreno del circuito de Balaton Park, donde Pecco Bagnaia se hunde sin remedio",Marc Marquez zerquetscht den ganzen Grill in der ungarischen GP,"Der Pilot von Ducati unterstreicht seine enorme Überlegenheit im Jahr 2025 mit einer palliativen Prügel in der Premiere der Balaton Park-Kreislauf, wo Pecco Bagnaia hoffnungslos sinkt",Marc Marquez crushes the whole grill in the Hungarian GP,"Ducati's driver underlines his tremendous superiority in 2025 with a palliative beating at the opening of the Balaton Park circuit, where Pecco Bagnaia sinks hopelessly"
22,El sendero circular más largo del mundo da su primer paso en Portugal,"EL PAÍS recorre los tramos iniciales de la ruta Palmilhar, que arranca en octubre su plan de recorrer todo el país a lo largo de 6.000 kilómetros y ofrecer actividades culturales a lo largo del camino",Der längste runde Weg der Welt macht seinen ersten Schritt in Portugal,"DAS LAND durchquert die ersten Abschnitte der Strecke Palmilhar, die im Oktober ihren Plan startet, das ganze Land über 6.000 Kilometer zu bereisen und kulturelle Aktivitäten entlang der Straße anzubieten",The longest circular path in the world takes its first step in Portugal,"THE COUNTRY travels the initial stages of the Palmilhar route, which starts in October its plan to travel the whole country along 6,000 kilometers and offer cultural activities along the road"
23,"Las guarderías para plantas no dan abasto en vacaciones: “Les hablamos, si hace falta”",En la Comunidad de Madrid los servicios de cuidado botánico están en auge y el verano es su temporada alta. Los vecinos hacen las maletas más tranquilos al dejar sus macetas a buen recaudo,"Die Pflanzentagesstätten sind im Urlaub nicht fertig: Wir sprechen mit ihnen, falls nötig.","In der Gemeinschaft von Madrid sind botanische Pflegedienste im Boom, und der Sommer ist seine Hochsaison. Die Nachbarn machen die Koffer ruhiger, indem sie ihre Töpfe in gutem Zustand lassen.","Plant day care is not available on holiday: “We speak to you, if necessary”",In the Community of Madrid botanic care services are booming and summer is its high season. Neighbors pack the most calmly by leaving their pots safe
24,Los hermanos Menéndez permanecerán en prisión tras ver negada su libertad condicional,"Erik y Lyle, asesinos de sus padres en 1989, tendrán una nueva oportunidad de buscar el beneficio carcelario en tres años","Die Brüder Menéndez bleiben im Gefängnis, nachdem sie ihre Bewährung verweigert haben.","Erik und Lyle, die 1989 die Mörder ihrer Eltern waren, werden eine neue Chance haben, innerhalb von drei Jahren nach Gefängnisgewinnen zu suchen.",Menéndez brothers will remain in prison after being denied parole,"Erik and Lyle, assassins of their parents in 1989, will have a new opportunity to seek prison benefit in three years."
25,Rebaja de tipos en medio de la tormenta,Jerome Powell apunta a una bajada de tipos de interés mientras trata de blindar las decisiones de la Fed del grosero acoso de Trump,Verringert Typen inmitten des Sturms,"Jerome Powell weist auf eine Senkung der Zinssätze hin, während er versucht, die Entscheidungen der Fed des unhöflichen Trumps zu blenden.",Downswing of guys in the middle of the storm,Jerome Powell points to a downfall in interest rates while trying to shield the Fed's decisions from Trump's rude harassment
26,"Estoy rodeado de asesinos, pero tú tranquilo",La era de la crueldad se va instalando entre nosotros cuando la maldad se convierte en diversión. O en política de Estado,"Ich bin von Mördern umgeben, aber du bist ruhig.","Das Zeitalter der Grausamkeit bricht sich zwischen uns auf, wenn das Böse Spaß macht.","I'm surrounded by murderers, but you're calm.",The age of cruelty is settling between us when evil becomes fun. Or state policy.
27,La palabra estilo,"Es un término que se usó siempre para definir el matiz diferente y ahora, en cambio, se utiliza para hablar de lo que debería unificarnos: un estilo de vida",Das Wort Stil,"Es ist ein Begriff, der immer verwendet wurde, um die unterschiedliche Nuance zu definieren, und jetzt wird es verwendet, um über das zu sprechen, was uns verbinden sollte: ein Lebensstil",The word style,"It is a term that was always used to define the different nuance and now, instead, is used to talk about what should unify us: a lifestyle"
28,"La Giralda y el Big Ben, o los desastres del Brexit",El país del que tantos aprendieron las sutilezas de las instituciones liberales es el mismo que nos ha dado la primera gran lección contemporánea de antipolítica,"Die Giralda und der Big Ben, oder die Brexit Katastrophen","Das Land, aus dem so viele die Feinheiten der liberalen Institutionen gelernt haben, ist das gleiche, das uns die erste große zeitgenössische Lehre von antipolitischen Maßnahmen gegeben hat.","The Giralda and Big Ben, or Brexit Disasters",The country from which so many learned the subtleties of liberal institutions is the same one that has given us the first great contemporary lesson of antipolitics
29,La moral que transmitimos,"Los lectores escriben sobre lo que las redes enseñan a los más pequeños, los crímenes de contra los gazatíes, la buena gestión de los montes y la amabilidad","Die Moral, die wir vermitteln","Leser schreiben über das, was die Netze den Kleinen beibringen, die Verbrechen gegen die Gaza, die gute Bewirtschaftung der Berge und die Freundlichkeit",The Morality We Transmit,"Readers write about what networks teach the little ones, crimes against the Gazatees, good management of the mountains, and kindness."
30,Flavita Banana: propósitos de septiembre 23,Viñeta del 23 de agosto de 2025,Flavita Banana: Ziele von September 23,Vignette vom 23. August 2025,Flavita Banana: Purposes of September 23,"Vineyard of August 23, 2025"
31,Como si Jesucristo te hablara en el móvil: la religión y la espiritualidad según una IA,"GPTJesus es un ejemplo de una serie reciente de ‘chatbots’ que se nutren del Nuevo Testamento y contestan en diferentes idiomas. La Iglesia ve con recelo la herramienta, pero también como una oportunidad",Als ob Jesus Christus auf dem Handy zu dir sprach: Religion und Spiritualität nach einer IA,"GPTJesus ist ein Beispiel für eine neue Serie von Hlaingchatbots, die sich aus dem Neuen Testament nähren und in verschiedenen Sprachen antworten.",As if Jesus Christ spoke to you on the mobile: religion and spirituality according to an AI,"GPTJesus is an example of a recent series of ‘chatbots’ that feed on the New Testament and answer in different languages. The Church sees the tool with suspicion, but also as an opportunity"
32,"Annabelle Selldorf, arquitecta: “Aposté por la resta. Puede costar más hacer poco que mucho”","Ha definido los nuevos museos como espacios accesibles y cercanos, de la Frick Collection o la Neue Galerie en Nueva York al Museo de Arte Contemporáneo de San Diego. Acaba de inaugurar la ampliación de la National Gallery de Londres. Su historia es de valentía y búsqueda","Annabelle Selldorf, Architektin: Ich wettete für die Subtraktion. Es kann mehr kosten, wenig als viel zu tun","Er hat die neuen Museen als barrierefreie und nahe gelegene Räume definiert, von der Frick Collection oder der Neuen Galerie in New York zum Museum für zeitgenössische Kunst in San Diego. Er hat gerade die Erweiterung der National Gallery in London eröffnet.","Annabelle Selldorf, architect: “I bet for the rest. It can cost more to do little than much”","It has defined the new museums as accessible and nearby spaces, from the Frick Collection or the Neue Galerie in New York to the Museum of Contemporary Art in San Diego. It has just inaugurated the expansion of the National Gallery in London. Its history is of courage and search"
33,"La universidad, ¿templo del saber o filón de historias?","El origen de la novela de campus se remonta a mediados del siglo XX. Desde entonces, se suceden los títulos que recrean la academia como un microcosmos estanco propicio para la proliferación de las manías y las tensiones sociales","Das College, ich habe Angst vor dem Wissen oder der Geschichte?","Der Ursprung des Campus-Romans stammt aus der Mitte des 20. Jahrhunderts. Seitdem werden die Titel, die die Akademie als ein däkisches Mikrokosmos kreieren, die der Verbreitung von Manien und sozialen Spannungen förderlich sind, nachgeahmt.","The university, the time of knowledge or the end of stories?","The origin of the campus novel dates back to the middle of the 20th century. Since then, titles that recreate the academy are followed as a microcosm conducive to the proliferation of mania and social tensions."
34,"Izar Alonso, matemática: “La teoría de cuerdas nunca se podrá demostrar experimentalmente”",La investigadora madrileña ha sido galardonada con el premio Vicent Caselles de la Real Sociedad Matemática Española y la Fundación BBVA por su desempeño en los terrenos más abstractos de la geometría,"Izar Alonso, Mathematik: Die Theorie der Saiten kann niemals experimentell nachgewiesen werden",Die Forscherin Madrid wurde mit dem Vicent Caselles Award der Royal Mathematical Society Española und der BBVA Foundation für ihre Leistung in den abstraktsten Bereichen der Geometrie ausgezeichnet,"Izar Alonso, mathematics: “The theory of strings can never be demonstrated experimentally”",The Madrid researcher has been awarded the Vicent Caselles Prize of the Spanish Royal Mathematical Society and the BBVA Foundation for their performance in the most abstract fields of geometry
35,El hombre que no sabía besar,"La periodista Natalia Junquera narra la historia de José Antonio, virgen a la edad en la que otros, ya divorciados, se compran una moto y preguntan a chicas de la edad de sus hijas si van mucho por allí","Der Mann, der nicht küssen konnte","Die Journalistin Natalia Junquera erzählt die Geschichte von José Antonio, einer Jungfrau in dem Alter, in dem sich andere, bereits geschieden, ein Motorrad kaufen und Mädchen im Alter ihrer Töchter fragen, ob sie viel dorthin gehen.",The man who couldn't kiss,"Journalist Natalia Junquera tells the story of José Antonio, a virgin at the age when others, already divorced, buy a motorcycle and ask girls of the age of their daughters if they go there a lot"
36,"Orgullo, prejuicio y ‘likes’: Jane Austen, de novelista del siglo XIX a ‘influencer’ del XXI","250 años después del nacimiento de la autora, el público redescubre sus novelas y su estética a través de las redes sociales, atraído por un universo que ofrece “pausa y confort” en la era de lo inmediato","Stolz, Vorurteile und Phantombildner: Jane Austen vom Romanautor des 19. Jahrhunderts bis zum 21. Jahrhundert","250 Jahre nach der Geburt der Autorin enthüllt die Öffentlichkeit ihre Romane und ihre Ästhetik über soziale Netzwerke, die von einem Universum angezogen werden, das im Zeitalter der Sofort nährt und Komfort bietet.","Pride, prejudice and ‘likes’: Jane Austen, from 19th century novelist to ‘influencer’ of the 21st century","250 years after the birth of the author, the public rediscovers her novels and her aesthetics through social networks, attracted by a universe that offers “pause and comfort” in the era of the immediate"
37,Los ocho libros de la semana en ‘Babelia’,"Los expertos del suplemento cultural reseñan los títulos de Stephen King, Caitlin Moran, Nicolas Mathieu, François Bégaudeau, Cristóbal Polo, Walter Benjamin, Nathalie Olah y Walter Rodney",Die acht Bücher der Woche in HlaingBabelia Hlaing,"Experten des kulturellen Zusatzes bewerten die Titel von Stephen King, Caitlin Moran, Nicolas Mathieu, François Bégaudeau, Christoph Polo, Walter Benjamin, Nathalie Olah und Walter Rodney.",The eight books of the week in ‘Babelia’,"Cultural supplement experts review the titles of Stephen King, Caitlin Moran, Nicolas Mathieu, François Bégaudeau, Cristóbal Polo, Walter Benjamin, Nathalie Olah and Walter Rodney"
38,Los ‘Bichos’ de Lygia Clark invaden el museo,"Berlín acoge una espectacular retrospectiva de las pinturas geométricas, esculturas y ‘performances’ de la artista, figura seminal del neoconcretismo brasileño",Lygia Clark's Snacks ins Museum eindringen,"Berlin beherbergt einen spektakulären Rückblick auf die geometrischen Gemälde, Skulpturen und Skulpturen der Künstlerin, Samenfigur des brasilianischen Neokonkretismus",Lygia Clark’s ‘Bichos’ Invade the Museum,"Berlin hosts a spectacular retrospective of the artist’s geometric paintings, sculptures and performances, a seminal figure of Brazilian neoconcretism"
39,"Esclavismo, burguesía y modernidad: ¿queremos saber?","La exposición de fotografías y documentos ‘Variaciones Güell’, de Jorge Ribalta, explora un vacío provocador e inquietante de la historia moderna española: la conexión del capitalismo colonial con el presente","Sklaverei, Bourgeoisie und Moderne: Wollen wir es wissen?",Die Ausstellung von Fotos und Dokumenten Güell Hlaing von Jorge Ribalta erkundet eine provokative und beunruhigende Leere der modernen spanischen Geschichte: die Verbindung des Kolonialkapitalismus mit der Gegenwart,"Slavery, bourgeoisie and modernity: do we want to know?",Jorge Ribalta’s exhibition of photographs and documents ‘Variaciones Güell’ explores a provocative and disturbing vacuum of modern Spanish history: the connection of colonial capitalism with the present
40,Daniel Otero Torres: “De niño me conmovió el caballo del Guernica”,"El artista colombiano participa en ‘Terraphilia’, una muestra en el Thyssen que revisa cinco siglos de creación artística poniendo a la naturaleza, y no al ser humano, en el centro del relato",Daniel Otero Torres: Das Pferd des Guernica Houten hat mich als Kind berührt,"Der kolumbianische Künstler beteiligt sich an der ""Terraphilia Houten,"" einer Ausstellung im Thyssen, die fünf Jahrhunderte künstlerischen Schaffens die Natur und nicht den Menschen in den Mittelpunkt der Erzählung stellt.",Daniel Otero Torres: “As a child I was touched by the horse of Guernica”,"The Colombian artist participates in ‘Terraphilia’, a show in Thyssen that reviews five centuries of artistic creation putting nature, and not the human being, at the center of the story"
41,El gobierno de Ayuso solo ha comprado cinco de las 175 viviendas sociales que se comprometió a adquirir hace un año,"EL PAÍS accede a documentación que muestra el fiasco del anuncio de 47,3 millones para extender en 21 municipios la red de pisos para familias vulnerables","Die Regierung von Ayuso hat nur fünf der 175 Sozialwohnungen gekauft, die sie vor einem Jahr erworben hat.","DAS LAND hat Zugang zu Unterlagen, die das Fiasko der Ankündigung von 47,3 Millionen zeigen, um das Netz von Wohnungen für gefährdete Familien in 21 Gemeinden zu erweitern.",The Ayuso government has only bought five of 175 social housing units that it promised to purchase a year ago.,THE COUNTRY accesses documentation that shows the fiasco of the announcement of 47.3 million to extend in 21 municipalities the network of apartments for vulnerable families
42,El último negocio madrileño en la Puerta del Sol es Casa de Diego: “Somos lo que queda”,"El local centenario, dedicado a sombreros y abanicos, sobrevive a la transformación de la plaza, donde las 36 tiendas restantes son para turistas y grandes franquicias","Das letzte Madrider Geschäft am Tor der Sonne ist Casa de Diego: Wir sind das, was übrig bleibt.","Das hundertjährige Lokal, das Hüten und Fächern gewidmet ist, überlebt die Umwandlung des Platzes, wo die restlichen 36 Geschäfte für Touristen und große Franchisings sind",The last business in Madrid at Puerta del Sol is Casa de Diego: “We are what’s left”,"The centennial venue, dedicated to hats and fans, survives the transformation of the square, where the remaining 36 shops are for tourists and great franchises"
43,"Almeida pondrá marquesinas en el intercambiador de Cuatro Vientos, aunque son insuficientes para los ecologistas y la oposición","Tras ocho meses de obras en la A-5, que han desviado 17 líneas de autobuses hasta este intercambiador provisional, el ayuntamiento finalmente hará algo para combatir las inclemencias del tiempo","Almeida wird Marquisen in den Austausch von vier Winden setzen, obwohl sie für Umweltschützer und Opposition nicht ausreichen","Nach acht Monaten Arbeiten an der A-5, die 17 Buslinien zu diesem vorläufigen Austausch umgeleitet haben, wird das Rathaus endlich etwas unternehmen, um die Unannehmlichkeiten der Zeit zu bekämpfen.","Almeida will put marquees in the Four Winds exchanger, although they are insufficient for ecologists and opposition","After eight months of work on the A-5, which have diverted 17 bus lines to this temporary exchanger, the city will finally do something to combat the inclement weather"
44,Un muerto y ocho heridos en un accidente de una furgoneta a la altura de Vila-Seca (Tarragona),El vehículo ha salido de la vía por causas que aún se están investigando,Ein Toter und acht Verletzte bei einem Autounfall auf der Höhe von Vila-Seca (Tarragona),Das Fahrzeug ist aus noch offenen Gründen aus dem Weg gerutscht.,"One dead and eight injured in a van accident near Vila-Seca, Tarragona",The vehicle has left the road due to cases still under investigation.
