,title-es,content-es,title-de,content-de,title-en,content-en
10,¿Pensar durante 17 segundos basta para atraer riqueza? La verdad detrás de la moda viral de la manifestación,Cuatro expertos explican las mejores estrategias para cumplir objetivos y qué errores conviene evitar,"Für 17 Sekunden zu denken reicht, um Reichtum anzuziehen? Die Wahrheit hinter der viralen Mode der Manifestation",Vier Experten erläutern die besten Strategien zur Erreichung von Zielen und welche Fehler vermieden werden sollten,Thinking for 17 seconds is enough to attract wealth? The truth behind the viral fashion of the manifestation,Four experts explain the best strategies to achieve goals and what mistakes to avoid
11,"Annobón, la isla africana que quiere ser independiente... o argentina","Un grupo de exiliados del antiguo territorio español defiende su separación de Guinea Ecuatorial en respuesta a décadas de abusos, aislamiento y represión","Annobon, die afrikanische Insel, die unabhängig sein will... oder Argentinien","Eine Gruppe von Exilanten aus dem ehemaligen spanischen Territorium verteidigt ihre Trennung von Äquatorialguinea als Reaktion auf jahrzehntelanger Missbrauch, Isolation und Repression","Annobon, the African island that wants to be independent... or Argentine","A group of exiles from the former Spanish territory defend their separation from Equatorial Guinea in response to decades of abuse, isolation and repression"
12,Un amor de verano de... Marwán: ‘Fuera de temporada’,"El cantautor y poeta recuerda una de esas relaciones con fecha de despedida que, tiempo después, da la sensación que no sucedió del todo",Eine Sommerliebe von... Marwan: Außerhalb der Saison,"Der Sänger und Dichter erinnert sich an eine solche Beziehung mit Abschiedsdatum, die später das Gefühl vermittelt, dass es nicht wirklich passiert ist.",A summer love of... Marwan: ‘Out of season’,"The songwriter and poet remembers one of those relations with a farewell date that, some time later, gives the feeling that it did not happen at all"
13,"La actriz Cristina Castaño, madre de su primer hijo: León","La intérprete, de 46 años, anunció su embarazo en el programa de ‘La revuelta’, donde contó que no sabía el sexo de su bebé y que sería madre soltera","Die Schauspielerin Cristina Castaño, Mutter ihres ersten Kindes: León","Die 46-jährige Dolmetscherin kündigte ihre Schwangerschaft im Programm an... der Aufstand, wo sie erzählte, dass sie das Geschlecht ihres Babys nicht kannte und dass sie alleinerziehende Mutter sein würde.","Actress Cristina Castaño, mother of her first child: León","The 46-year-old interpreter announced her pregnancy on the ‘La Revolución’ program, where she said she didn’t know her baby’s sex and would be a single mother."
14,España y Reino Unido planean derrumbar la verja con Gibraltar el próximo enero,Madrid y Londres esperan que Bruselas tenga listo el texto definitivo del acuerdo en octubre y que esté ratificado en diciembre,"Spanien und Vereinigtes Königreich planen, den Zaun mit Gibraltar im Januar zu stürzen","Madrid und London erwarten, dass Brüssel den endgültigen Text des Abkommens im Oktober fertigstellt und im Dezember ratifiziert wird.",Spain and UK plan to collapse the gate with Gibraltar next January,Madrid and London expect Brussels to have the final text of the agreement ready in October and to be ratified in December
15,La agencia de inmigración de EE UU detiene de nuevo al salvadoreño Kilmar Abrego,"Los abogados del arrestado, símbolo de la política de expulsiones de Trump y deportado a su país por error en marzo, temen que sea enviado a Uganda o Costa Rica",Die Einwanderungsbehörde der Vereinigten Staaten hält den Salvador Kilmar Abrego zurück,"Die Anwälte des Verhafteten, Symbol für Trumps Ausweisungspolitik und im März aus Versehen in sein Land deportiert, befürchten, dass er nach Uganda oder Costa Rica geschickt wird.",U.S. Immigration Agency Stops Salvadoran Kilmar Abrego Again · Global Voices,"Arrested lawyers, symbol of Trump's expulsion policy and deported to their country by mistake in March, fear that he will be sent to Uganda or Costa Rica"
16,La batalla por Washington DC: un presidente contra una ciudad,"Trump alega que el despliegue de la Guardia Nacional, que lleva armas en la capital estadounidense desde este domingo, ha eliminado la delincuencia en días. Sus críticos sospechan que es una operación de venganza",Die Schlacht um Washington DC: ein Präsident gegen eine Stadt,"Trump behauptet, dass der Einsatz der Nationalgarde, die seit diesem Sonntag in der US-Hauptstadt Waffen trägt, die Kriminalität seit Tagen beseitigt hat. Seine Kritiker vermuten, dass es eine Racheoperation ist.",The Battle for Washington DC: A President Against a City,"Trump claims that the deployment of the National Guard, which has been carrying weapons in the U.S. capital since Sunday, has eliminated crime in days. His critics suspect it to be a revenge operation."
17,Los diez días en los que Gavin Newsom dominó el lenguaje MAGA para enfurecer a los simpatizantes de Trump,El gobernador demócrata de California pasa a la ofensiva copiando el estilo de comunicación que hizo famoso el presidente,"Die zehn Tage, an denen Gavin Newsom die Sprache MAGA beherrschte, um Trumps Sympathisanten wütend zu machen","Der demokratische Gouverneur von Kalifornien geht in die Offensive und kopiert den Kommunikationsstil, den der Präsident berühmt machte.",The Ten Days Gavin Newsom Mastered the MAGA Language to Infuriate Trump Supporters · Global Voices,The Democratic Governor of California moves on to the offensive by copying the communication style made famous by the president
18,Woody Allen se ofrece a rodar una película en Rusia en plena invasión de Ucrania,Kiev considera “una vergüenza” la intervención del cineasta por videoconferencia en la Semana Internacional del Cine de Moscú,"Woody Allen bietet sich an, einen Film in Russland mitten in der Invasion der Ukraine zu drehen",Kiew hält die Teilnahme des Filmemachers an der Internationalen Filmwoche von Moskau für peinlich.,Woody Allen offers to shoot a film in Russia in the midst of invasion of Ukraine,Kiev considers the filmmaker’s intervention by video conference at Moscow International Film Week “a shame”
19,"Tres años y medio después, Margarita salió de Mariupol para volver a ver a su madre",Recuperar a miles de niños que quedaron bajo la tutela de Rusia tras la invasión es una de las mayores obsesiones de Ucrania,"Dreieinhalb Jahre später verließ Margaret Mariupol, um ihre Mutter wiederzusehen.","Tausende von Kindern, die nach der Invasion Russlands Vormund waren, wiederzuerlangen, gehört zu den größten Obsessionen der Ukraine.","Three and a half years later, Margarita left Mariupol to see her mother again.",Recovering thousands of children left under Russia's tutelage after the invasion is one of Ukraine's greatest obsessions
20,El primer trasplante de un pulmón animal en el pecho de una persona funciona durante nueve días,"Una empresa china, autodenominada “la fábrica de órganos del futuro”, ha humanizado un cerdo mediante ingeniería genética para facilitar el injerto, realizado a un hombre en muerte cerebral",Die erste Transplantation einer tierischen Lunge in der Brust einer Person funktioniert für neun Tage,"Ein chinesisches Unternehmen, das selbst als Organfabrik der Zukunft bekannt ist, hat ein Schwein gentechnologisch humanisiert, um die Transplantation zu erleichtern, die einem Mann im Hirntod zugefügt wurde.",The first transplant of an animal lung in a person’s chest works for nine days,"A Chinese company, called the “organ factory of the future”, has humanized a pig by genetic engineering to facilitate grafting, performed on a man in brain death"
21,Maluma elogia en un concierto la gestión de Bukele: “Colombia tiene mucho que aprender de El Salvador”,El cantante colombiano sostiene que se alegra de “la situación por la que está pasando el país”,Maluma lobt in einem Konzert die Verwaltung von Bukele: încolombia hat viel zu lernen von El Salvador Houten,"Der kolumbianische Sänger sagt, er freue sich über die Situation, die das Land durchmacht.",Maluma praises Bukele’s management in a concert: “Colombia has a lot to learn from El Salvador”,The Colombian singer maintains that he is happy with “the situation the country is going through”
22,"Mariano Fontecilla, el funcionario público chileno de 100 años: “Quiero estar en la ‘fiestonga’ del próximo cambio de mando”",El abogado y diplomático recorre pasajes de una vida cargada de momentos históricos y relaciones improbables con las altas autoridades,"Mariano Fontecilla, der 100-jährige Beamte Chiles: Ich möchte bei der nächsten Befehlsänderung sein",Anwalt und Diplomat durchqueren Passagen eines Lebens voller historischer Momente und unwahrscheinlicher Beziehungen zu den hohen Behörden,"Mariano Fontecilla, the 100-year-old Chilean public official: “I want to be in the ‘festonga’ of the next change of command”",The lawyer and diplomat travels passages of a life full of historical moments and improbable relations with the high authorities
23,"Medvedev libera sus demonios, otra vez: “Hubiera hecho algo peor, pero no puedo porque hay reglas”","El exnúmero uno pierde de nuevo en la primera ronda tras poner a la grada en contra de Bonzi y el juez, con una interrupción de seis minutos y gestos obscenos","Medwedew befreit seine Dämonen wieder: Ich hätte etwas Schlimmeres getan, aber ich kann nicht, weil es Regeln gibt.","Die Ex-Nummer eins verliert wieder in der ersten Runde, nachdem sie die Tribüne gegen Bonzi und Richter, mit einer Unterbrechung von sechs Minuten und obszöne Gesten","Medvedev releases his demons again: “I would have done something worse, but I can’t because there are rules”","The ex-number one loses again in the first round after putting the grada against Bonzi and the judge, with an interruption of six minutes and obscene gestures"
24,EH Bildu y ERC exigen a Sánchez “más nación” para Euskadi y Cataluña “frente a la ola reaccionaria”,Arnaldo Otegi y Oriol Junqueras se reúnen en Bilbao para fijar cuáles serán sus condiciones para seguir apoyando las políticas del Ejecutivo,EH Bildu und ERC verlangen von Sánchez mehr Nation Akhund für Euskadi und Katalonien gegenüber der reaktionären Welle Akhund,"Arnaldo Otegi und Oriol Junqueras treffen sich in Bilbao, um die Bedingungen für die weitere Unterstützung der Politik der Exekutive festzulegen.",EH Bildu and ERC demand Sánchez “more nation” for Euskadi and Catalonia “in front of the reactionary wave”,Arnaldo Otegi and Oriol Junqueras meet in Bilbao to determine their conditions to continue supporting the policies of the Executive
25,La falta de avances en la reforma del profesorado amenaza con desatar una tormenta educativa en el inicio de curso,Los sindicatos avisan de que estallará el conflicto si a la vuelta de vacaciones no hay propuestas concretas sobre la bajada de ratios y horas lectivas,Der Mangel an Fortschritten bei der Lehrerreform droht zu Beginn des Schuljahres einen Bildungssturm auszulösen,"Die Gewerkschaften warnen davor, dass der Konflikt ausbricht, wenn es bei der Rückkehr aus dem Urlaub keine konkreten Vorschläge für eine Senkung der Schulquoten und -stunden gibt.",Lack of progress in teacher reform threatens to trigger an educational storm at the beginning of the course,Trade unions warn that the conflict will break out if there are no concrete proposals on the decline in ratios and teaching hours on the return of holidays
26,Los días con picos de contaminación incrementan los ingresos y las muertes por infarto,El mayor estudio realizado en España confirma los perjuicios a corto plazo de respirar aire sucio,Tagsüber erhöht sich das Einkommen und der Tod durch Herzinfarkt,Die größte Studie in Spanien bestätigt die kurzfristigen Schäden durch das Atmen von verschmutzter Luft,Days with peaks of contamination increase income and deaths from heart attack,The largest study carried out in Spain confirms the short-term damage of breathing dirty air
27,"Sobran los motivos para engancharse a la competición con pioneros, clásicos y estrellas del futuro","LALIGA+  transmitirá esta temporada todos los partidos de la Primera Federación Versus E-Learning donde coincide el fútbol de las estrellas que vienen, encuadradas en los ocho filiales de postín que compiten con leyendas de LALIGA y clubes cargados de historia, como el Arenas de Getxo o el CE Europa","Sie kennen die Gründe für den Wettkampf mit Pionieren, Klassikern und Sternen der Zukunft.","LALIGA+ wird in dieser Saison alle Spiele der Ersten Versus E-Learning-Föderation übertragen, wo der Fußball der kommenden Sterne, die in den acht Post-Tochtergesellschaften, die mit Legenden von LALIGA konkurrieren, und geschichtsgeladenen Clubs wie Getxo Arenas oder CE Europa zusammenpasst.","There are reasons to engage in competition with pioneers, classics and stars of the future","LALIGA+ will broadcast this season all the matches of the First Federation Versus E-Learning where the football of the stars that come coincides, framed in the eight branches of postin that compete with legends of LALIGA and clubs loaded with history, such as the Arenas de Getxo or the CE Europa"
28,Alerta por la posible presencia de partículas metálicas en las galletas Pim’s Naranja de Fontaneda,La AESAN recomienda a las personas que tengan en sus hogares el lote del producto en el que se han detectado esos fragmentos que no lo consuman,Warnung für das mögliche Vorhandensein von Metallpartikeln in den orangefarbenen Pimantha-Keksen von Fontaneda,"Die EFSAN empfiehlt Personen, die zu Hause die Charge des Produkts haben, in der diese Fragmente nachgewiesen wurden, dass es nicht verbraucht wird.",Alert for the possible presence of metallic particles in Fontaneda’s Pim’s Orange cookies,AESAN recommends to people who have in their homes the lot of the product in which these fragments have been detected that do not consume it
29,Berenjenas rebozadas: la receta básica que no falla,"Con esta hortaliza, huevo y harina puedes preparar un aperitivo perfecto para compartir. Si añades hierbas o especias al rebozado, tendrás tu versión personal","Aufgeschraubte Gurken: das Hauptrezept, das nicht fehlschlägt","Mit diesem Gemüse, Ei und Mehl können Sie einen perfekten Vorspeise zum Teilen vorbereiten. Wenn Sie Kräuter oder Gewürze zu Ihrem Nachspeise hinzufügen, erhalten Sie Ihre persönliche Version",Aubergines overwhelming: the basic recipe that does not fail,"With this vegetable, egg and flour you can prepare a perfect appetizer to share. If you add herbs or spices to the overflow, you will have your personal version"
30,Lamine Yamal hace oficial en Instagram su relación con Nicki Nicole,"Tras semanas de rumores, el futbolista del Barça ha publicado una romántica foto en sus ‘stories’ de la red social para felicitar a la cantante argentina",Lamine Yamal macht seine Beziehung zu Nicki Nicole offiziell auf Instagram,"Nach Wochen der Gerüchte hat der Fußballspieler der Barça ein romantisches Foto in seinem sozialen Netzwerk veröffentlicht, um der argentinischen Sängerin zu gratulieren.",Lamine Yamal makes her relationship with Nicki Nicole official on Instagram,"After weeks of rumors, Barça’s footballer has posted a romantic photo on his social network ‘stories’ to congratulate the Argentine singer"
31,"‘Nuevo elogio del imbécil’, cínico alegato sobre la extinción de la inteligencia","El italiano Pino Aprile amplía su famosa tesis sobre la ventaja evolutiva de la estupidez para mantener el sistema lejos del impacto de las mentes libres, creativas, disruptivas y disonantes",Neues Lob des zynischen Arschlochs über das Aussterben der Intelligenz,"Der italienische Pino Aprile erweitert seine berühmte These über den evolutionären Vorteil der Dummheit, um das System von den Auswirkungen der freien, kreativen, disruptiven und dissonanten Geister fernzuhalten","‘New praise of the imbecile’, cynical allegation about the extinction of intelligence","Italian Pino Aprile expands his famous thesis on the evolutionary advantage of stupidity to keep the system away from the impact of free, creative, disruptive and dissonant minds"
32,Sobrecargas de los centros de datos,Los beneficios de este despegue industrial deben ir acompañados de transparencia y precisión sobre sus costes medioambientales,Überladungen von Rechenzentren,Die Vorteile eines solchen industriellen Starts müssen mit Transparenz und Genauigkeit hinsichtlich der Umweltkosten einhergehen.,Data centre overloads,The benefits of this industrial take-off must be accompanied by transparency and precision about their environmental costs.
33,Quién inventó el césped,"El jardinero de Luis XIV transformó el concepto de pradera en el triunfo de lo privado sobre lo público, el espejo del poder político y control social",Wer hat den Rasen erfunden?,"Der Gärtner von Ludwig XIV. verwandelte das Konzept der Wiese in den Sieg des Privaten über die Öffentlichkeit, den Spiegel der politischen Macht und die soziale Kontrolle.",Who invented the lawn,"The gardener of Louis XIV transformed the concept of prairie into the triumph of the private over the public, the mirror of political power and social control"
34,Juicios paralelos: no disparen al periodista,"La retransmisión de los procesos penales satisface nuestra curiosidad y nos informa, pero puede poner en riesgo la presunción de inocencia",Parallelurteile: Nicht auf den Journalisten schießen,"Die Übertragung von Strafverfahren erfüllt unsere Neugier und informiert uns, kann aber die Unschuldsvermutung gefährden.",Parallel Trials: Don't Shoot the Journalist,"The retransmission of criminal proceedings satisfies our curiosity and informs us, but may jeopardize the presumption of innocence"
35,Atrapados en Gaza,"Los lectores escriben sobre la imposibilidad de salir de la Franja, las críticas a Netanyahu, qué es la soledad y la saturación turística",In Gaza gefangen,"Leser schreiben über die Unmöglichkeit, den Gazastreifen zu verlassen, die Kritik an Netanjahu, die Einsamkeit und die touristische Sättigung",Trapped in Gaza,"Readers write about the impossibility of leaving the Strip, criticism of Netanyahu, loneliness and tourist saturation"
36,El cambio climático amenaza los castillos del valle del Loira,Los fenómenos extremos de sequías e intensas lluvias ya están haciendo mella en estas joyas del Renacimiento francés vertebradas sobre el río,Der Klimawandel bedroht die Schlösser des Loire-Tals,"Extreme Dürrephänomene und heftige Regenfälle machen bereits diese Juwelen der französischen Renaissance, die über dem Fluss gewölbt sind.",Climate change threatens the castles of the Loire Valley,Extreme droughts and heavy rains are already tingling in these French Renaissance jewels vertebrated on the river
37,"‘Petaqueros’, las gasolineras flotantes del narco que ponen en jaque a la Justicia","El suministro de combustible desafía a Guardia Civil, mientras que los jueces se lamentan por la falta una normativa clara","""Petaker,"" die schwimmenden Narcotanker, die die Justiz in Schach stecken","Die Lieferung von Treibstoff fordert die Guardia Civil heraus, während die Richter für das Fehlen einer klaren Regelung bedauern","‘Petaqueros’, narco’s floating gas stations that put Justice in check","Fuel supply challenges Guardia Civil, while judges lament the lack of clear regulations"
38,Umberto Eco y la vecina argentina de Valencia a la que ‘salvó’ de la dictadura,La semióloga Lucrecia Escudero explica en un libro gestado en el barrio de El Cabanyal cómo el autor italiano cambió su vida al aceptarla como discípula en Bolonia,"Umberto Eco und die argentinische Nachbarin von Valencia, die von der Diktatur gerettet wurde","Die Halbologin Lucrecia Escudero erklärt in einem Buch, das im Viertel El Cabanyal gepflegt wurde, wie der italienische Autor sein Leben änderte, indem er es als Schülerin in Bologna annahm.",Umberto Eco and the Argentine neighbor of Valencia she ‘saved’ from the dictatorship,The semiologist Lucrecia Escudero explains in a book produced in the neighborhood of El Cabanyal how the Italian author changed his life by accepting her as a disciple in Bologna
39,"El uso de ChatGPT como psicólogo crece, pero tiene sus riesgos: refuerza el egocentrismo y las ideas paranoides","La inmediatez, la gratuidad y la aparente empatía son algunos de los beneficios que alegan quienes hacen autoterapia con la IA, pero sus algoritmos tienden a generar dependencia y la confidencialidad no está garantizada","Die Verwendung von ChatGPT als Psychologe wächst, aber es hat seine Risiken: verstärkt Egozentrismus und paranoide Ideen","Schnelligkeit, Unentgeltlichkeit und scheinbare Empathie sind einige der Vorteile, die diejenigen behaupten, die eine Selbsttherapie mit der KI machen, aber ihre Algorithmen neigen dazu, Abhängigkeit zu erzeugen und Vertraulichkeit ist nicht gewährleistet","The use of ChatGPT as a psychologist grows, but has its risks: it reinforces self-centeredness and paranoid ideas","Immediateness, gratuitousness and apparent empathy are some of the benefits claimed by those who do self-therapy with AI, but their algorithms tend to generate dependence and confidentiality is not guaranteed."
40,"El castillo de La Calahorra, una cápsula del tiempo que abre cinco siglos después","El paso a manos públicas permitirá conocer mejor la fortaleza granadina, un ejemplo esencial del Renacimiento español que plantea el reto de conservar su interior, intacto desde su construcción","Das Schloss La Calahorra, eine Zeitkapsel, die fünf Jahrhunderte später öffnet","Der Übergang in die öffentliche Hand wird es ermöglichen, die Festung Granadina besser kennenzulernen, ein wichtiges Beispiel der spanischen Renaissance, die die Herausforderung darstellt, ihr Inneres zu bewahren, intakt seit ihrem Bau","The castle of La Calahorra, a time capsule that opens five centuries later","The passage into public hands will allow you to learn more about the Granada fortress, an essential example of the Spanish Renaissance that poses the challenge of preserving its interior, intact since its construction"
41,"Vuelven las excavadoras a Montecarmelo y la lucha de los vecinos: “Contra el abuso, resistencia”","El Ayuntamiento aclara que son obras “de vallado de la parcela municipal”, pero no especifica para qué","Die Bagger kehren zurück nach Monte Carmelo und der Kampf der Nachbarn: gegen Missbrauch, Widerstand","Die Stadtverwaltung stellt klar, dass es sich um um um um um um umzäunte Baustellen auf dem Gemeindegelände der Stadt handelt.","The bulldozers return to Montecarmelo and the struggle of the neighbors: “Against abuse, resistance”","The City Hall clarifies that they are works “of fence of the municipal plot”, but does not specify for what"
42,"El líder de Vox en Madrid justifica con su labor como portavoz nacional sus ausencias de la Asamblea, pese a cobrar un plus de 1.556 euros",Los servicios jurídicos de la Cámara creen que no se puede sancionar a Fúster ni a Delgado (Más Madrid) por no ir a la junta y plantean cambiar la norma,"Vox' Führer in Madrid rechtfertigt mit seiner Arbeit als nationaler Sprecher seine Abwesenheit von der Versammlung, obwohl er einen Zusatzbetrag von 1.556 Euro einfordert.","Die Juristischen Dienste des Parlaments sind der Ansicht, dass Fuster und Delgado (Mas Madrid) nicht bestraft werden können, weil sie nicht in den Vorstand gehen und eine Änderung der Norm vorschlagen.","The leader of Vox in Madrid justifies with his work as national spokesman his absences from the Assembly, despite the charge of a plus of 1,556 euros",The legal services of the Chamber believe that neither Fúster nor Delgado (More Madrid) can be punished for not going to the board and propose to change the norm
43,La paradoja laboral de Madrid: por qué bajan los accidentes pero suben los muertos,"La siniestralidad cambia de perfil con plantillas cada vez más envejecidas: ya no son caídas o impactos, son infartos, golpes de calor y otras patologías","Madrids Arbeitsparadoxon: Warum Unfälle fallen, aber die Toten steigen","Die Unfallursache ändert das Profil mit zunehmend alternden Vorlagen: sie sind nicht mehr Stürze oder Schocks, sie sind Herzinfarkte, Hitzeschocks und andere Krankheiten.",Madrid’s Labour Paradox: Why Accidents Fall but the Dead Rise,"The sinisterity changes profile with growing aging insoles: they are no longer falls or impacts, they are heart attacks, heat strokes and other pathologies"
44,Illa se enfrenta a la hora de la verdad con las cuentas catalanas de 2026,"ERC tiene la última palabra en una negociación condicionada por avances pendientes en el Congreso, como la financiación singular",Illa steht vor der Stunde der Wahrheit mit den katalanischen Konten von 2026,"Das letzte Wort hat ERC in einer Verhandlung, die von noch offenen Fortschritten im Kongress wie der einzigartigen Finanzierung abhängig ist.",Illa confronts the truth hour with the Catalan accounts of 2026,"ERC has the final say in a negotiation conditioned by pending progress in Congress, such as unique funding"
45,Salud estudia concentrar a los médicos especialistas en los centros y hospitales con mayor actividad en Cataluña,El Departamento defiende que tener las especialidades diseminadas “dificulta” que los profesionales puedan “mantener” sus habilidades técnicas,Gesundheit studiert die Konzentration von Fachärzten auf Zentren und Krankenhäuser mit der größten Aktivität in Katalonien,"Das Department spricht sich dafür aus, dass die Spezialitäten verstreut sein müssen, damit die Fachleute ihre technischen Fähigkeiten behalten können.",Health studies to concentrate medical specialists in centers and hospitals with the highest activity in Catalonia,The Department advocates that having the “difficult” spread specialties that professionals can “keep” their technical skills
46,Memoria y dictadura,Historiadores y entidades tratan de blindar la recuperación de la memoria democrática ante el crecimiento de la extrema derecha en Cataluña,Erinnerung und Diktatur,"Historiker und Entitäten versuchen, die Wiederherstellung des demokratischen Gedächtnisses angesichts des Wachstums der extremen Rechten in Katalonien zu blenden",Memory and dictatorship,Historians and entities try to shield the recovery of democratic memory in the face of the growth of the extreme right in Catalonia
