,title-de,content-de,title-en,content-en,title-zh,content-zh
10,"Rabbiner Goldschmidt: ""Das war staatlicher Antisemitismus""","Europas Rabbiner wollten sich in Bosniens Hauptstadt Sarajevo treffen - aber die Konferenz wurde in letzter Minute abgesagt. ""Ein schockierender"" Vorgang"", sagt der Präsident der Europäischen Rabbinerkonferenz.","Rabbi Goldschmidt: ""This was state anti-Semitism""","Europe's rabbis wanted to meet in Sarajevo, the capital of Bosnia - but the conference was cancelled at the last minute. ""A shocking"" process,"" says the President of the European Rabbis' Conference.","Goldschmidt教士说 ""这是国家反犹太主义""","欧洲拉比人想在波斯尼亚首都萨拉热窝见面,但会议在最后一刻取消了. 欧洲拉比会议主席说,""令人震惊的""过程."
11,Ausbeutung in Russland: Drohnen bauen statt Ausbildung,"Sie hofften auf Karriere - und landeten in Russlands Kriegsfabriken: Eine Studie dokumentiert, wie junge Frauen hauptsächlich aus Afrika ausgebeutet werden. Einige Betroffene haben der DW ihre Geschichte erzählt.",Exploitation in Russia: building drones instead of training,They hoped for a career - and ended up in Russia's war factories: a study documents how young women are mainly exploited from Africa. Some affected people have told the DW their story.,俄罗斯的剥削:制造无人机而不是训练,"他们希望职业生涯,然后被送进俄罗斯战争工厂:一份关于年轻妇女被从非洲剥削的调查报告. 一些有关人士已把她们的故事告诉DW."
12,Argentinien: Mileis Griff unter die Matratze,Der libertäre Präsident Argentiniens Javier Milei will an das Schwarzgeld seiner Landsleute. Die sollen laut Schätzungen rund 200 Milliarden US-Dollar als private Bargeldreserven gehortet haben - für schlechte Zeiten.,Argentina: Mileis handle under the mattress,"The libertarian president of Argentina, Javier Milei, wants the black money of his countrymen. According to estimates, they have hoarded about 200 billion US dollars as private cash reserves - for bad times.",阿根廷: 密歇根·葛瑞夫在床垫下,"据估计,阿根廷总统哈维尔·米尔 (Javier Mirei) 打算用其国民的黑钱. 据估计,他们存了大约2,000亿美元的现金,作为私人现金储备,以备不时之需."
13,Melanie Leupolz: Mit Kind bei der Fußball-Weltmeisterschaft,"Muttersein und Profisport haben sich lange Zeit ausgeschlossen. Fußball-Nationalspielerin Melanie Leupolz hat gezeigt, dass es auch anders geht. Bei der WM 2023 ging es für sie daher nicht nur um den Titel-Gewinn.",Melanie Leupolz: With a child at the World Cup,"Motherhood and professional sport have for a long time been excluded. Football national player Melanie Leupolz has shown that it is also different. Therefore, the 2023 World Cup was not only about the title win for her.",Melanie Leupolz: 有小孩在世界足球锦标赛上.,"做母亲和职业拳击手已经很久没有了. 足球运动员梅勒妮·勒波尔兹 (梅勒妮·勒波尔兹) 表明了这一点. 因此,2023年世界锦标赛不仅关乎冠军."
14,Bundesentwicklungsministerin Alabali Radovan zum UNHCR-Weltflüchtlingsbericht,"Ministerin Alabali Radovan: „Kein Mensch flieht freiwillig. 122 Millionen Menschen sind weltweit auf der Flucht vor Kriegen, Krisen und Verfolgung – so viele wie nie zuvor. Die meisten Menschen wollen möglichst nahe ihrer Heimat bleiben, sie suchen entweder im eigenen Land oder in Nachbarstaaten Zuflucht. Es sind Länder wie Jordanien, der Libanon, Äthiopien oder Kenia, die die Hauptlast schultern und dabei Enormes leisten. Doch vielerorts fehlt es an Unterkünften, Jobs, an medizinischer Versorgung und Schulen für die Kinder. Mit der deutschen Entwicklungszusammenarbeit unterstützen wir die Aufnahmeländer, damit sie Geflüchtete gut versorgen und ihnen Perspektiven bieten können. (...)""",Federal Minister for Development Alabali Radovan on the UNHCR World Refugee Report,"Minister Alabali Radovan: ""No human is fleeing voluntarily. 122 million people worldwide are fleeing wars, crises and persecution – more than ever before. Most people want to stay as close to their homeland as possible, they seek refuge either in their own country or in neighbouring countries. They are countries such as Jordan, Lebanon, Ethiopia or Kenya, which bear the main burden and do so in an enormous way. But in many places there is a lack of shelter, jobs, medical care and schools for the children. With German development cooperation, we support the host countries so that they can provide good care for refugees and offer them prospects. (...)""",联邦发展部长阿拉巴利·拉多万 难民专员办事处儿童报告,"内政部长阿拉巴利·拉多万: 没有人自愿逃离. 122百万人在世界各地逃避战争,危机和迫害. 多数人希望尽可能接近自己的家园,寻求庇护,要么留在自己的国家或邻国. 他们是像约旦,黎巴嫩,埃塞俄比亚或肯尼亚这样的国家,承担着主要负担,承担着教育责任. 但许多国家缺乏住所,工作,医疗保健和儿童学校. 德军发展合作有助于收容国,使他们能够很好地照顾他们,并且能展望他们. (...)"
15,Familienplanung weltweit unter Druck,"Ob und wie viele Kinder eine Frau kriegen soll oder darf – diese Frage wird weltweit immer mehr zum Politikum. Regierungen versuchen sowohl hohe Geburtenraten als auch sinkende Kinderzahlen mit politischen Maßnahmen zu beeinflussen. Damit schränken sie nicht nur häufig die Menschen in ihrer Freiheit zur Familienplanung ein, viele dieser Maßnahmen erreichen nur kurzfristige oder sogar gegenteilige Effekte.",Family planning worldwide under pressure,"Whether and how many children should or may have a wife – this question is becoming increasingly a political issue worldwide. Governments are trying to influence both high birth rates and falling numbers of children with political measures. Not only do they often restrict people in their freedom to plan families, many of these measures only achieve short-term or even opposite effects.",全世界家庭规划都在压力下进行,"政府试图通过政策措施来影响高出生率和降低儿童人数,不仅要限制他们为家庭计划的自由,而且许多措施只能在短期甚至反作用下实现."
16,Impulsgeber aus aller Welt stärken internationale Zusammenarbeit,"Heute geht die zweite Hamburger Nachhaltigkeitskonferenz, die „Hamburg Sustainability Conference 2025“, zu Ende. Entwicklungsministerin Reem Alabali Radovan, die die Konferenz am Montag eröffnete, hat in der Hansestadt mit Partnern aus aller Welt beraten, wie internationaler Klimaschutz, der verantwortungsvolle Einsatz künstlicher Intelligenz oder eine gerechte Weltwirtschaft gelingen können. Zu diesen und weiteren Nachhaltigkeitsthemen haben die Teilnehmenden zahlreiche Allianzen vereinbart.",Boosters from around the world strengthen international cooperation,"Today, the second Hamburg Sustainability Conference, the Hamburg Sustainability Conference 2025, comes to an end. Development Minister Reem Alabali Radovan, who opened the conference on Monday, has advised partners from all over the world in the Hanseatic city on how international climate protection, the responsible use of artificial intelligence or a just global economy can succeed. On these and other sustainability issues, the participants have agreed on numerous alliances.",世界各地的推动者正在加强国际合作,"今天,第二次汉堡可持续发展会议2025年即将结束. 周一开幕的发展部长雷姆·阿拉巴利·拉多万在汉斯城与世界各地的伙伴们讨论了国际气候保护,负责任地使用人工智能或公平的全球经济的可行性. 在这些问题和其他可持续性问题上,一些联盟达成了一致."
17,Hamburg Sustainability Conference vereint eine Welt im Umbruch für nachhaltige Zukunftsallianzen,"Am 2. und 3. Juni 2025 findet die Hamburg Sustainability Conference (HSC) statt. Zum zweiten Mal bringt die Konferenz hochrangige Vertreterinnen und Vertreter aus Politik, Wissenschaft, Wirtschaft, Zivilgesellschaft und internationalen Organisationen in Hamburg zusammen – mit dem Ziel, Allianzen für die nachhaltige Entwicklung zu schmieden und die Umsetzung der Agenda 2030 der Vereinten Nationen entscheidend voranzubringen.",Hamburg Sustainability Conference brings together a world in transition for sustainable future alliances,"The Hamburg Sustainability Conference (HSC) will take place on 2 and 3 June 2025. For the second time, the conference will bring together high-ranking representatives from politics, science, business, civil society and international organisations in Hamburg with the aim of forging alliances for sustainable development and decisively advancing the implementation of the United Nations 2030 Agenda.",汉堡可持续发展会议将统一一个为可持续未来贡献的世界,"2025年6月2日和3日,汉堡可持续发展会议 (HSC) 于2025年6月2日和3日举行. 第二次会议将高级代表和政治,科学,经济,民间社会和国际组织的代表联合起来,建立可持续发展联盟,并推动联合国2030年议程的执行."
18,Deutschland tritt ein für Nachhaltigkeit und multilaterale Lösungen,"Die Parlamentarische Staatssekretärin im Entwicklungsministerium (BMZ), Dr. Bärbel Kofler, ist zu einer fünftägigen Reise nach Côte d'Ivoire aufgebrochen. Dort findet ab heute die 60. Jahrestagung der afrikanischen Entwicklungsbank statt (AfDB). Im Mittelpunkt der Konferenz steht die Wahl einer neuen AfDB-Präsidentin / eines neuen -Präsidenten. Die Abstimmung hat eine besondere Bedeutung angesichts der großen Herausforderungen, vor denen der afrikanische Kontinent steht [...].",Germany advocates sustainability and multilateral solutions,"The Parliamentary State Secretary at the Ministry of Development (BMZ), Dr. Bärbel Kofler, has set out on a five-day trip to Côte d'Ivoire, where the 60th Annual Meeting of the African Development Bank (AfDB) will take place from today. The conference will focus on the election of a new AfDB President. The vote is particularly important given the major challenges facing the African continent [...].",德国支持可持续性和多边解决方案,"从今天开始,非洲开发银行60周年纪念 (AfDB) 将举行会议,选举一位新的总统/新任总统. 投票对于非洲大陆面临的重大挑战尤其重要."
19,Entwicklungsministerin Reem Alabali Radovan und UNICEF-Exekutivdirektorin Catherine Russell sprechen zur Lage der Kinder in Gaza,"Heute haben Entwicklungsministerin Reem Alabali Radovan und UNICEF-Exekutivdirektorin Catherine Russell im Rahmen eines Telefonates über die Lage der Kinder in Gaza gesprochen. Angesichts der sich weiter zuspitzenden Notlage waren sich beide einig, dass die Lage der Zivilbevölkerung und insbesondere der Kinder katastrophal ist und weitere Hilfslieferungen dringend bei den Menschen in Gaza ankommen müssen.",Development Minister Reem Alabali Radovan and UNICEF Executive Director Catherine Russell talk about the situation of children in Gaza,"Today, Development Minister Reem Alabali Radovan and UNICEF Executive Director Catherine Russell talked about the situation of the children in Gaza as part of a telephone call. In view of the increasing plight, both agreed that the situation of the civilian population, especially the children, is catastrophic and that further aid must urgently be delivered to the people of Gaza.",发展部长雷姆·阿拉巴利·拉多万 儿童基金会执行主任凯瑟琳·拉塞尔 (Catherine Russell) 为加沙儿童的境况发言,"今天,发展部长雷姆·阿拉巴利·拉多万和儿童基金会首席执行官凯瑟琳·拉塞尔 (Catherine Russell) 在电话中讨论了加沙儿童的境况. 由于情况不断恶化,双方都一致认为,平民,特别是儿童的境况是灾难性的,他们迫切需要向加沙人民提供更多的援助."
20,UN Women bezieht Büro in Bonn,"Seit April 2025 gibt es ein neues Büro der Vereinten Nationen in Bonn. Mit der Repräsentanz von UN Women arbeiten nun 27 Organisationen der UN auf dem Bonner UN Campus. Entwicklungsministerin Reem Alabali-Radovan betont: „Als erster Dienstsitz des Entwicklungsministeriums hat Bonn für die deutsche Entwicklungspolitik ohnehin schon eine besondere Bedeutung. Mit der Ansiedlung von UN Women wächst das Gewicht der Bundesstadt als Standort für die internationale Zusammenarbeit weiter. (...)""",UN Women moves to Bonn office,"Since April 2025, there has been a new United Nations office in Bonn. With the UN Women representative office, 27 UN organizations are now working on the UN campus in Bonn. Development Minister Reem Alabali-Radovan stresses: ""As the first official office of the Ministry of Development, Bonn is already of particular importance for German development policy. With UN Women's settlement, the weight of the federal city continues to grow as a location for international cooperation. (...)""",联合国在波恩的办公厅负责联合国妇女事务,"从2025年4月起,联合国在波恩成立了新的联合国办事处. 联合国妇女代表机构现已在波恩联合国校园工作27个组织. 发展部部长莱姆·阿拉巴里-拉多万强调,作为发展部首位官员,波恩已经对德国发展政策具有重大意义. 联合国在波恩的定居,联邦城市的重量继续增加,作为国际合作的地点. (...)"
21,"Ministerin Alabali Radovan zum Abschlussbericht der Kommission ""Welt im Umbruch – Deutschland und der Globale Süden""","Ministerin Alabali Radovan: „Der Bericht ist ein wertvoller Beitrag für eine bessere Politik. Er zeigt auf, was Deutschland tun kann, um sich auf die rasanten Veränderungen in der Welt einzustellen. Es geht darum, Deutschlands Platz in der Welt zu festigen. Dabei kommt es auf verlässliche Partnerschaften an, gerade auch mit den Ländern Afrikas, Asiens und Lateinamerikas. Die Entwicklungspolitik spielt dabei eine Schlüsselrolle. Sie ist gemeinsam mit Diplomatie und Verteidigungspolitik Teil einer umfassenden, ganzheitlich verstandenen deutschen Sicherheitspolitik. (...)""","Minister Alabali Radovan on the Commission's Final Report ""World in Transition – Germany and the Global South""","Minister Alabali Radovan: ""The report is a valuable contribution to a better policy. It shows what Germany can do to adapt to the rapid changes in the world. It is about consolidating Germany's place in the world. It depends on reliable partnerships, especially with the countries of Africa, Asia and Latin America. Development policy plays a key role here. Together with diplomacy and defence policy, it is part of a comprehensive, holistic German security policy. (...)""",阿拉巴利·拉多万部长 为德国和全球南方世界 世界大革命委员会的最后报告,"阿拉巴利·拉多万部长:这份报告是改善政策的宝贵贡献. 它显示德国可以做些什么来适应世界快速变化. 这是为了巩固德国在世界的地位. 这取决于与非洲,亚洲和拉丁美洲国家建立可靠的伙伴关系. 发展政策是关键的. 它与外交和国防政策一起,是全面理解的德国安全政策的一部分."
22,Außenminister Johann Wadephul und Entwicklungsministerin Reem Alabali Radovan zur Aufhebung aller Wirtschaftssanktionen gegen Syrien,"Auf dem heutigen Rat für Auswärtige Angelegenheiten in Brüssel haben die EU-Mitgliedsstaaten beschlossen, alle Wirtschaftssanktionen gegen Syrien aufzuheben. Dazu sagt Ministerin Alabali Radovan: „Das ist ein Moment der Hoffnung und des Neuanfangs für alle Syrerinnen und Syrer. Für einen erfolgreichen und friedlichen Neuanfang in Syrien kommt es entscheidend darauf an, dass die Wirtschaft anläuft und die Menschen sich mit dem Nötigsten versorgen können. Die Aufhebung der Sanktionen stärkt die Selbsthilfekräfte der syrischen Gesellschaft. (...)""",Minister of Foreign Affairs Johann Wadephul and Minister for Development Reem Alabali Radovan on the lifting of all economic sanctions against Syria,"At today's Foreign Affairs Council in Brussels, the EU member states decided to lift all economic sanctions against Syria. Minister Alabali Radovan said: ""This is a moment of hope and a new beginning for all Syrians. For a successful and peaceful new start in Syria, it is crucial that the economy starts and people can provide themselves with the most necessary supplies. The lifting of sanctions strengthens the self-help forces of Syrian society. (...)""",国务卿韦德福和发展部部长莱姆·阿拉巴利·拉多万 为了解除对叙利亚的一切经济制裁,"欧盟成员国在今天的布鲁塞尔外交事务理事会上决定取消对叙利亚的一切经济制裁. 为此,欧盟成员国决定取消对叙利亚的一切经济制裁. 内政部长阿拉巴利·拉多万说,这是叙利亚所有叙利亚妇女和叙利亚妇女的希望和重新开始的时刻. 叙利亚的成功,和平的复苏至关重要,必须是经济的成功,人民能够获得最需要的援助. 解除制裁有助于叙利亚社会的自力更生."
23,Entwicklungsministerin Alabali Radovan zum Pandemieabkommen,"Heute hat die Weltgesundheitsversammlung der WHO ein Pandemieabkommen beschlossen. Dazu erklärt Ministerin Reem Alabali Radovan: „Es ist eine gute Nachricht für das globale Miteinander, dass sich die Weltgemeinschaft auf ein Pandemieabkommen geeinigt hat. Das Abkommen ist eine Lehre aus der Corona-Pandemie, als sich die Länder des Globalen Südens bei der Verteilung von Impfstoffen hinten anstellen mussten. Das hat nicht nur im Kampf gegen die Pandemie geschadet, es hat auch viel Vertrauen zerstört. Mit dem Abkommen nimmt sich die Weltgemeinschaft vor: In Zukunft soll es gerechter zugehen. (...)""",Minister for Development Alabali Radovan on the Pandemic Agreement,"Today, the World Health Assembly of the WHO has adopted a pandemic agreement. Minister Reem Alabali Radovan explains: ""It is good news for the global community that the world community has agreed on a pandemic agreement. The agreement is a lesson from the Corona pandemic when the countries of the Global South had to stand behind in the distribution of vaccines. This has not only damaged the fight against the pandemic, it has also destroyed a lot of confidence. With the agreement, the world community takes action: in the future, it should be fairer. (...)""",发展部长阿巴拉利·拉多万 参加流行病协议的发展部长阿拉巴利·拉多万,"今天世卫组织世界卫生大会通过了流行病公约. 部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 对此表示:全球合作是好消息,国际社会已经达成了大流行病协议. 这项协议是科罗纳大流行病的教训,当南方各国必须在疫苗分发方面进行部署时. 这不仅对防治大流行病造成伤害,而且也摧毁了许多信任. 该协议让国际社会相信,今后应当公平行事."
24,In Bad Freienwalde: Vermummte greifen Kundgebung gegen rechts in Brandenburg an,"<a href=""https://www.zeit.de/news/2025-06/15/vermummte-greifen-kundgebung-gegen-rechts-in-brandenburg-an""><img src=""https://img.zeit.de/news/2025-06/15/vermummte-greifen-kundgebung-gegen-rechts-in-brandenburg-an-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",In Bad Freienwalde: Mummy Attacks Rally Against Right in Brandenburg,"<a href=""https://www.zeit.de/news/2025-06-15/failed-raft-raft-raft-against-right-in-brandenburg-an""><img src=""https://img.zeit.de/news/2025-06-15/failed-raft-raft-raft-against-right-in-brandenburg-an-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Brandenburg的圣战者袭击了右侧的Brandenburg.,"<href=""http://www.Time.en/news2025-06/05/hour-in-Brandenburg-an""> <img shrc=""http://img.time.com/news 2025-06/05/15-in-in-Brandenburg-in-in-in-Brandenburg-Group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
25,"Vorbereitung auf Wimbledon: ""Queen of Queens"": Maria mit Tennis-Märchen vor Wimbledon","<a href=""https://www.zeit.de/news/2025-06/15/tennis-maerchen-maria-holt-sensationell-titel-in-london""><img src=""https://img.zeit.de/news/2025-06/15/tennis-maerchen-maria-holt-sensationell-titel-in-london-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Preparing for Wimbledon: ""Queen of Queens"": Maria with tennis fairy tales in front of Wimbledon","<a href=""https://www.zeit.de/news/2025-06-15/tennis-maerchen-maria-holt-sensationell-titel-in-london""><img src=""https://img.zeit.de/news/2025-06-15/tennis-maerchen-maria-holt-sensationell-titel-in-london-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","温布尔登的准备工作: ""皇后皇后"": 玛丽亚在温布尔登之前打网球,打网球","<href=""http://www.时间.en/news 2025-06/05-mayen-mayen-Testreat"
26,Joanna Warsza: Die ganze Stadt ist ein Museum,"Hamburgs neue Stadtkuratorin Joanna Warsza will zeigen, wie toll die Kunstwerke sind, die überall in der Stadt herumstehen. Na, dann mal los!",Joanna Warsza: The whole city is a museum,"Hamburg's new city curator Joanna Warsza wants to show how great the works of art are, all around the city.",乔安娜·沃德萨:整个城市都是博物馆,汉堡新任城市考察员乔安娜·沃德萨 (Joanna Warsza) 想看看全城的艺术作品有多伟大
27,Pressefreiheit: Saudi-Arabien richtet Journalisten hin,Der Journalist Turki al-Jasser soll Berichten zufolge in Saudi-Arabien nach langer Haftstrafe hingerichtet worden sein. Ihm wurden Terrorismus und Hochverrat vorgeworfen.,Freedom of the press: Saudi Arabia directs journalists,"According to reports, journalist Turki al-Jasser was executed in Saudi Arabia after a long prison term. He was accused of terrorism and high treason.",新闻自由:沙特阿拉伯将记者绳之以法,"据报道,记者特克西·雅瑟在长期监禁后在沙特阿拉伯被处决了. 他被指控恐怖主义和叛国罪."
28,Unfälle: Baum kracht auf fahrendes Auto,"<a href=""https://www.zeit.de/news/2025-06/15/baum-kracht-auf-fahrendes-auto""><img src=""https://img.zeit.de/news/2025-06/15/baum-kracht-auf-fahrendes-auto-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Accidents: Tree crashes on driving car,"<a href=""https://www.zeit.de/news/2025-06-15/baum-kracht-auf-fahrendes-auto""><img src=""https://img.zeit.de/news/2025-06-15/baum-kracht-auf-fahrendes-auto-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",意外:树撞车,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
29,Kultur: Händel-Festspiele ziehen 41.000 Gäste nach Halle,"<a href=""https://www.zeit.de/news/2025-06/15/haendel-festspiele-ziehen-41-000-gaeste-nach-halle""><img src=""https://img.zeit.de/news/2025-06/15/haendel-festspiele-ziehen-41-000-gaeste-nach-halle-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Culture: Handel Festival attracts 41,000 guests to Halle","<a href=""https://www.zeit.de/news/2025-06-15/haendel-festspiele-zug-41-000-gaeste-nach-halle""><img src=""https://img.zeit.de/news/2025-06-15/haendel-festspiele-zug-41-000-gaeste-nach-halle-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","文化: 边吃边拉 4,000 客人到大厅去","< a href=""http://www.时间.en/news2025-06/05-handle - pulling 41-4,000-gaines""] <img src=""http://img.time.com/news 2025-06/05/11/handle-blue-41-game"
30,"Lage im Iran: ""Schlimmstenfalls endet das alles hier in einem Bürgerkrieg""","Wie erleben die Menschen im Iran Israels Angriffe? Fünf von ihnen berichten von Angst, Wut und der Hoffnung, dass sich etwas ändern könnte. Obwohl sie es kaum glauben.","Situation in Iran: ""At worst, all this ends here in a civil war""","How do people in Iran experience Israel's attacks? Five of them report fear, anger, and hope that something might change, even though they hardly believe it.","伊朗的情况是: ""在这种情况下,这一切将会在内战中结束""","伊朗人民对以色列发动的袭击如何? 其中有五人声称恐惧,愤怒,还有希望会有所改变,尽管他们不相信"
31,Fahrzeugcheck: Koalition gegen jährlichen Tüv für ältere Autos,"<a href=""https://www.zeit.de/news/2025-06/15/koalition-gegen-jaehrlichen-tuev-fuer-aeltere-autos""><img src=""https://img.zeit.de/news/2025-06/15/koalition-gegen-jaehrlichen-tuev-fuer-aeltere-autos-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Vehicle check: Coalition against annual Tüv for older cars,"<a href=""https://www.zeit.de/news/2025-06-15/coalition-against-yesehrlichen-tuev-fuer-altere-autos""><img src=""https://img.zeit.de/news/2025-06-15/coalition-against-yesehrlichen-tuev-forer-altere-autos-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",汽车检查:联合起来 反对年年旧汽车排行榜,"< a href=""http://www.时间.en/news 2025-06/05/145-colalition volutions-to-to-to-to-to- autos""> <img src=""http://img. time.com/news 2025-06/05/ coalitions 和Jaihem-tuere-fuered-auto-togere-images-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
