,title-de,content-de,title-en,content-en,title-zh,content-zh
21,Statement von Entwicklungsministerin Reem Alabali Radovan zu dem Anschlag in Damaskus am 22. Juni,"„Ich verurteile den Anschlag auf betende Gläubige in der Mar Elias Kirche in Damaskus aufs Schärfste. Diese feige Tat ist ein Anschlag auf die gesellschaftliche Vielfalt Syriens. Das Entwicklungsministerium unterstützt den Wiederaufbau und den gesellschaftlichen Zusammenhalt Syriens. Diese Arbeit ist wichtiger denn je. Der Wiederaufbau muss zu schnellen Ergebnissen führen, um Radikalen den Nährboden zu entziehen.“",Statement by Development Minister Reem Alabali Radovan on the attack in Damascus on 22 June,"""I strongly condemn the attack on praying believers in the Mar Elias Church in Damascus. This cowardly act is an attack on the social diversity of Syria. The Ministry of Development supports the reconstruction and social cohesion of Syria. This work is more important than ever. Reconstruction must lead to rapid results in order to remove radicals from the breeding ground.""",发展部长雷姆·阿拉巴利·拉多万宣布6月22日大马士革袭击案,"我谴责在大马士革的Mar Elias教堂袭击信众的行为,这是对叙利亚社会多样性的一次袭击. 发展部支持叙利亚的重建和社会凝聚力,这一工作比以往任何时候都重要. 重建工作必须产生快速的成果,才能让激进分子脱离困境."
22,Effiziente Hilfe für Menschen auf der Flucht und die Aufnahmeländer,"Nach aktuellen Zahlen des UN-Flüchtlingshilfswerks sind 122 Millionen Menschen weltweit auf der Flucht und damit mehr als jemals zuvor. Der weltweite Rückgang von Entwicklungsgeldern erhöht den Druck in den Aufnahmeländern. „Kein Mensch flieht freiwillig. Wer wegen Krieg, Krisen und Verfolgung seine Heimat verliert, verdient Mitmenschlichkeit und Hilfe. Wenn Menschen ihr Leben dafür riskieren, Hunger und Gewalt zu entkommen, dann helfen keine Parolen, sondern pragmatische Lösungen. (...)“, so Ministerin Reem Alabali Radovan.",Efficient assistance for refugees and host countries,"According to current figures from the UN Refugee Agency, 122 million people worldwide are on the run and thus more than ever before. The global decline in development funds increases the pressure in the host countries. ""No human being flees voluntarily. Anyone who loses his homeland because of war, crises and persecution deserves humanity and help. If people risk their lives to escape hunger and violence, then no slogans help, but pragmatic solutions. (...)-- said Minister Reem Alabali Radovan.",为逃犯和收容国提供高效的援助,"根据联合国难民救济中心的最新数字,全球1.12亿人正在逃命,这比以往任何时候都多. 全球发展资金的减少增加了收容国的压力. 没有人自愿逃离. 因为战争,危机和迫害而失去家园的人应该得到人道和帮助. 如果人们冒着生命危险逃避饥饿和暴力,那么他们就不会帮助帕洛尔,而是务实的解决方案."
23,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,"Entwicklungsministerin Reem Alabali Radovan verleiht heute im Berliner Dienstsitz des Entwicklungsministeriums (BMZ) den 7. BMZ-Engagementpreis. Mit ihm wird herausragendes persönliches Engagement in der Entwicklungszusammenarbeit gewürdigt. Ausgezeichnet werden fünf Persönlichkeiten, die in besonderer Weise an der Umsetzung der 17 globalen UN-Nachhaltigkeitsziele mitwirken.",Minister of Development Alabali Radovan awards BMZ Commitment Prize for Outstanding Personal Use,Development Minister Reem Alabali Radovan today awards the 7th BMZ Commitment Prize at the Berlin Office of the Ministry of Development (BMZ). He is acknowledging his outstanding personal commitment to development cooperation. Five personalities who are particularly involved in the implementation of the 17 global UN sustainability goals are honoured.,发展部长阿拉巴利·拉多万 颁发优良个人成就奖,发展部长莱姆·阿拉巴利·拉多万 今天在发展部柏林的总部颁发了7个BMZ合同奖. 他将获得杰出的个人参与发展合作奖. 五位特别参与实现17个联合国全球支持目标的人物将非常出色.
24,Entwicklungsministerin Reem Alabali Radovan zur Ukraine anlässlich der ukrainisch-deutschen kommunalen Partnerschaftskonferenz,"Entwicklungsministerin Reem Alabali Radovan: „Russland überzieht die Ukraine mit den schlimmsten Angriffen seit dem Beginn des Krieges. Die Ukraine braucht unsere ungebrochene Solidarität und Unterstützung jetzt mehr denn je. Es ist bestärkend, dass das Engagement in Deutschland für die Ukraine nicht nur weitergeht, sondern es immer mehr Partnerschaften zwischen Städten und Gemeinden gibt. Denn viele in Deutschland wollen ganz praktisch den Menschen im Krieg helfen. (...)""",Development Minister Reem Alabali Radovan on Ukraine on the occasion of the Ukrainian-German local partnership conference,"Development Minister Reem Alabali Radovan said: ""Russia is taking over Ukraine with the worst attacks since the beginning of the war. Ukraine needs our unbroken solidarity and support now more than ever. It is encouraging that Germany's commitment to Ukraine not only continues, but that there are more and more partnerships between cities and communities. Many in Germany want to help people in the war in a practical way. (...)""",乌克兰的发展部长雷姆·阿拉巴利·拉多万 (Rem Alabali Radovan) 在乌克兰参加了乌克兰-德国社区伙伴关系会议.,"乌克兰比以往任何时候都更需要我们的团结和支持. 德国对乌克兰的承诺不仅持续,而且在城市和社区之间也日益增加. 因为许多德国人几乎都希望帮助战争中的人. """
25,180 neue kommunale Partnerschaften zwischen Deutschland und der Ukraine seit Beginn des russischen Angriffskrieges,"Das deutsch-ukrainische kommunale Partnerschaftsnetzwerk ist seit Beginn des russischen Angriffskriegs 2022 auf die Ukraine von 70 auf 250 Partnerschaften angewachsen. Heute treffen sich rund 700 Bürgermeister, Stadt- und Landräte aus Deutschland, der Ukraine und weiteren europäischen Staaten in Münster. Die Konferenz wird vom Bundesentwicklungsministerium und der Stadt Münster ausgerichtet.",180 new local partnerships between Germany and Ukraine since the beginning of the Russian war of aggression,"Since the beginning of the Russian war of aggression in 2022, the German-Ukrainian municipal partnership network has grown from 70 to 250 partnerships in Ukraine. Today, around 700 mayors, city and country councils from Germany, Ukraine and other European states meet in Münster. The conference is organised by the Federal Ministry of Development and the City of Münster.",自从俄罗斯发动进攻以来 德国和乌克兰就已有180个地方性合作关系,"自2022年俄罗斯入侵战争以来,德国-乌克兰社区伙伴关系网络一直从70年到250个伙伴关系乌克兰. 今天,约700个德国,城市和地方议会将在蒙斯特举行会议,由联邦发展部和蒙斯特市主办."
26,Bundesentwicklungsministerin Alabali Radovan zum UNHCR-Weltflüchtlingsbericht,"Ministerin Alabali Radovan: „Kein Mensch flieht freiwillig. 122 Millionen Menschen sind weltweit auf der Flucht vor Kriegen, Krisen und Verfolgung – so viele wie nie zuvor. Die meisten Menschen wollen möglichst nahe ihrer Heimat bleiben, sie suchen entweder im eigenen Land oder in Nachbarstaaten Zuflucht. Es sind Länder wie Jordanien, der Libanon, Äthiopien oder Kenia, die die Hauptlast schultern und dabei Enormes leisten. Doch vielerorts fehlt es an Unterkünften, Jobs, an medizinischer Versorgung und Schulen für die Kinder. Mit der deutschen Entwicklungszusammenarbeit unterstützen wir die Aufnahmeländer, damit sie Geflüchtete gut versorgen und ihnen Perspektiven bieten können. (...)""",Federal Minister for Development Alabali Radovan on the UNHCR World Refugee Report,"Minister Alabali Radovan: ""No human is fleeing voluntarily. 122 million people worldwide are fleeing wars, crises and persecution – more than ever before. Most people want to stay as close to their homeland as possible, they seek refuge either in their own country or in neighbouring countries. They are countries such as Jordan, Lebanon, Ethiopia or Kenya, which bear the main burden and do so in an enormous way. But in many places there is a lack of shelter, jobs, medical care and schools for the children. With German development cooperation, we support the host countries so that they can provide good care for refugees and offer them prospects. (...)""",联邦发展部长阿拉巴利·拉多万 难民专员办事处儿童报告,"内政部长阿拉巴利·拉多万: 没有人自愿逃离. 122百万人在世界各地逃避战争,危机和迫害. 多数人希望尽可能接近自己的家园,寻求庇护,要么留在自己的国家或邻国. 他们是像约旦,黎巴嫩,埃塞俄比亚或肯尼亚这样的国家,承担着主要负担,承担着教育责任. 但许多国家缺乏住所,工作,医疗保健和儿童学校. 德军发展合作有助于收容国,使他们能够很好地照顾他们,并且能展望他们. (...)"
27,Musikfestival in Großbritannien: Polizei überprüft antiisraelische Rufe auf Glastonbury-Festival,"Die BBC überträgt das Glastonbury-Festival live, als ein Musiker Stimmung gegen die israelische Armee macht. Jetzt werden strafrechtliche Schritte geprüft.",UK Music Festival: Police Investigate Anti-Israeli Calls at Glastonbury Festival,The BBC broadcasts the Glastonbury Festival live as a musician makes mood against the Israeli army. Now criminal proceedings are being examined.,音乐节在英国举行:警方正在查阅格拉斯顿伯里节的反以色列号召.,BBC正在现场直播格拉斯顿伯里节日 音乐家对以色列军队的情绪. 现在正在接受刑事调查.
28,Debatte: Bürgergremium mit Vorschlägen zur Finanzpolitik,"<a href=""https://www.zeit.de/news/2025-06/29/buergergremium-mit-vorschlaegen-zur-finanzpolitik""><img src=""https://img.zeit.de/news/2025-06/29/buergergremium-mit-vorschlaegen-zur-finanzpolitik-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Debate: Citizen's body with proposals on fiscal policy,"<a href=""https://www.zeit.de/news/2025-06-29/buergergremium-mit-vorschlaegen-zur-finanzpolitik""><img src=""https://img.zeit.de/news/2025-06-29/buergergremium-mit-vorschlaegen-zur-finanzpolitik-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","辩论: 公民协会,有关于财政政策的建议","< a href=""http://www.Time.en/news2025/0/29/bugger-length-length"
29,Russischer Krieg gegen die Ukraine: Ukraine steigt aus Landminenabkommen aus,"Die Ukraine reagiert auf die ""Realität des Krieges"" und verlässt das internationale Abkommen. Die ukrainische Luftwaffe meldet den Absturz eines F-16-Jets. Das Liveblog",Russian war against Ukraine: Ukraine withdraws from landmine agreements,"Ukraine reacts to the ""reality of war"" and leaves the international agreement. The Ukrainian Air Force reports the crash of an F-16 jet. The live blog",俄罗斯对乌克兰的战争:乌克兰退出地雷协议.,"乌克兰对""战争的现实""做出反应,并抛弃了国际协议. 乌克兰空军报告说F -16客机坠毁. 现场博客是现场报道."
30,"Tödliche Schüsse in Oldenburg: ""Lorenz war kein Einzelfall"" - Forderung nach Reformen","<a href=""https://www.zeit.de/news/2025-06/29/lorenz-das-war-mord-500-leute-protestieren-in-oldenburg""><img src=""https://img.zeit.de/news/2025-06/29/lorenz-das-war-mord-500-leute-protestieren-in-oldenburg-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Deadly shots in Oldenburg: ""Lorenz was not an isolated case"" - demand for reforms","<a href=""https://www.zeit.de/news/2025-06-29/lorence-das-war-mord-500-people-protest-in-oldenburg""><img src=""https://img.zeit.de/news/2025-06-29/lorence-das-war-mord-500-people-protest-in-oldenburg-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Oldenburg的致命枪击: ""洛瑞兹不是个个案"" 要求改革","<href=""http://www.Time.en/news2025/0/29/Lolement - - 曾经500人抗议在-oldenburg""> <img shrc=""http://img.time.com/news 2025/0/6/29/Lolition- the -war -5500 -man - opposed in-oldenburg-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a> None"
31,Polizei sucht Zeugen: Betrunkener baut gleich zwei Unfälle,"<a href=""https://www.zeit.de/news/2025-06/29/betrunkener-baut-gleich-zwei-unfaelle""><img src=""https://img.zeit.de/news/2025-06/29/betrunkener-baut-gleich-zwei-unfaelle-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Police are looking for witnesses: Drunks are building two accidents,"<a href=""https://www.zeit.de/news/2025-06-29/drunk-build-equal-two-unfaelle""><img src=""https://img.zeit.de/news/2025-06-29/drunk-build-equal-two-unfaelle-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",警察正在寻找证人:醉鬼正在制造两起事故.,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
32,Nach dem Krieg mit Iran: Dobrindt bei Netanjahu: Unterstützung für Angriffe auf Iran,"<a href=""https://www.zeit.de/news/2025-06/29/dobrindt-bei-netanjahu-unterstuetzung-fuer-angriffe-auf-iran""><img src=""https://img.zeit.de/news/2025-06/29/dobrindt-bei-netanjahu-unterstuetzung-fuer-angriffe-auf-iran-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",After the war with Iran: Dobrindt at Netanyahu: Support for attacks on Iran,"<a href=""https://www.zeit.de/news/2025-06-29/dobrindt-bei-netanyahu-support-for-attacks-on-iran""><img src=""https://img.zeit.de/news/2025-06-29/dobrindt-bei-netanyahu-support-for-attacks-on-iran-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","与伊朗开战后,内塔尼亚胡的杜布赖特在内塔尼亚胡:支持对伊朗的袭击.","<href=""http://www.时间.en/news2025/0/29/briet netbridge - netjahu - entered assault to irran""> <img src=""http://img.time.com/news 2025/25/6/29/dundit-respect- netbulidt"
