,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
31,Who are the world’s best investors?,The answer is not hedge funds or quant shops or short-sellers,Wer sind die besten Investoren der Welt?,Die Antwort ist nicht Hedge-Fonds oder Quant-Shops oder Short-Sellers,¿Quiénes son los mejores inversores del mundo?,La respuesta no es fondos de cobertura o tiendas de cuantificación o vendedores cortos,Qui sont les meilleurs investisseurs du monde ?,"La réponse n'est ni les hedge funds, ni les magasins quant ou les vendeurs à découvert.",谁是世界最好的投资者?,答案不是对冲基金、量化商店或短卖方。
32,Japan is obsessed with rice. And prices have gone ballistic,Politicians are reaching for increasingly extreme measures,Japan ist besessen von Reis. Und die Preise sind ballistisch geworden,Politiker streben nach immer extremeren Maßnahmen,Japón está obsesionado con el arroz y los precios se han vuelto locos.,Los políticos están adoptando medidas cada vez más extremas,Le Japon est obsédé par le riz.,Les politiciens cherchent des mesures de plus en plus extrêmes,日本对大米着迷。,政客们正在采取越来越极端的措施
33,Japan’s debts are shrinking. Its troubles may be only starting,Politicians have a yen for handouts,Japans Schulden schrumpfen.,Politiker haben einen Yen für Handouts,Las deudas de Japón se están reduciendo y sus problemas pueden estar empezando,Los políticos tienen un yen para limosnas,Les dettes du Japon se rétrécissent.,Les politiciens ont un yen pour les dons,"日本的债务正在萎缩,其麻烦可能才刚刚开始。",政客有日元做义工
34,Investors ignore world-changing news. Rightly,The Nothing Ever Happens Market,Investoren ignorieren weltverändernde Nachrichten. Zu Recht,"Das Nichts, das jemals passiert Markt",Los inversores ignoran las noticias que cambian el mundo.,El mercado nunca ocurre,Les investisseurs ignorent les nouvelles qui changent le monde.,Le marché de rien n'arrive jamais,投资者无视世界变化中的消息。,""" 从未发生过的市场 """
35,Why today’s graduates are screwed,The bottom has fallen out of the job market,Warum heute Absolventen verarscht werden,Der Boden ist aus dem Arbeitsmarkt gefallen,¿Por qué los graduados de hoy están jodidos,El fondo ha caído fuera del mercado de trabajo,Pourquoi aujourd'hui les diplômés sont foutus,Le bas est tombé du marché du travail,为何今日的毕业生惨遭破坏,底底已经从就业市场跌出
36,Can China reclaim its IPO crown?,Hong Kong is hot. The mainland very much is not,Kann China seine IPO-Krone zurückerobern?,Hongkong ist heiß. Das Festland sehr viel ist nicht,¿Puede China reclamar su corona de la OPI?,Hong Kong es caliente.,La Chine peut-elle récupérer sa couronne ?,Hong Kong est chaud.,中国能收回其IPO王冠吗?,"香港很热,大陆不太热"
37,What the Israel-Iran war means for oil prices,We investigate possible scenarios,Was der israelisch-iranische Krieg für die Ölpreise bedeutet,Wir untersuchen mögliche Szenarien,Lo que la guerra entre Israel e Irán significa para los precios del petróleo,Investigamos posibles escenarios,Ce que signifie la guerre Israël-Iran pour les prix du pétrole,Nous étudions les scénarios possibles,以色列-伊朗战争对石油价格意味着什么?,我们调查了可能的假想情况
38,How to invest your enormous inheritance,Do not make the mistakes of the first Gilded Age,Wie man sein enormes Erbe investiert,Machen Sie nicht die Fehler des ersten Gilded Age,Cómo invertir su enorme herencia,No cometas los errores de la primera edad dorada,Comment investir votre énorme héritage,Ne faites pas les erreurs du premier Âge Gilded,如何投资你巨大的遗产,不要犯第一个时代的错误
39,The economic lessons from Ukraine’s spectacular drone success,National security is a weak argument for battery subsidies,Die wirtschaftlichen Lehren aus der Ukraine spektakulärer Drohnen-Erfolg,Nationale Sicherheit ist ein schwaches Argument für Batteriesubventionen,Las lecciones económicas del espectacular éxito de los drones en Ucrania,La seguridad nacional es un argumento débil para las subvenciones a las baterías,Les leçons économiques de l'Ukraine le succès spectaculaire drone,La sécurité nationale est un argument faible en faveur des subventions à la batterie,乌克兰无人驾驶飞机的壮观成功在经济上的教训,国家安全是电池补贴的薄弱论据
40,Rich Chinese cities are suffocating poor ones,A hitch in the battle against smog,Reiche chinesische Städte ersticken die Armen,Ein Haken im Kampf gegen Smog,Las ciudades ricas chinas están sofocando a las pobres,Un enganche en la batalla contra el smog,De riches villes chinoises asphyxient les pauvres,Un accrochage dans la bataille contre le smog,中国富裕城市扼杀贫穷城市,在对抗烟雾的战斗中
41,China has become the most important enabler of Russia’s war machine,It has crossed the line into providing lethal aid,China hat sich zum wichtigsten Enabler Russlands Kriegsmaschine entwickelt,"Sie hat die Grenze überschritten, um tödliche Hilfe zu leisten.",China se ha convertido en el facilitador más importante de la maquinaria de guerra de Rusia,Ha cruzado la línea para proporcionar ayuda letal.,La Chine est devenue le moteur le plus important de la Russie machine de guerre,Il a franchi la ligne pour fournir une aide létale,中国已成为俄罗斯战争机器最重要的推进器,"它已经越过边界,提供致命援助"
42,Chinese consumers are splurging—but probably not for long,There is a reason retail sales have boomed,Die chinesischen Verbraucher spritzen – aber wahrscheinlich nicht lange.,"Es gibt einen Grund, warum der Einzelhandel boomte","Los consumidores chinos están goteando, pero probablemente no por mucho tiempo",Hay una razón por la que las ventas al por menor han aumentado,"Les consommateurs chinois s'éparpillent, mais probablement pas pour longtemps.",Il y a une raison pour laquelle les ventes au détail ont connu un essor,"中国消费者在挤压,但可能不会持续很长时间",零售业兴旺发展是有原因的
43,Would you want to know if you were terminally ill?,"In China, catastrophic diagnoses are often kept from patients","Würdest du wissen wollen, ob du unheilbar krank bist?",In China werden katastrophale Diagnosen oft von Patienten ferngehalten.,¿Le gustaría saber si estaba enfermo terminal?,"En China, los diagnósticos catastróficos a menudo se mantienen alejados de los pacientes",Voudriez-vous savoir si vous étiez en phase terminale ?,"En Chine, les diagnostics catastrophiques sont souvent évités aux patients",你想知道你是否病得很重吗?,"在中国,灾难性诊断往往不向病人提供"
44,Bride prices are surging in China,Why is the government struggling to curb them?,Brautpreise steigen in China,"Warum kämpft die Regierung, um sie einzudämmen?",Los precios de la novia están aumentando en China,¿Por qué el gobierno está luchando para detenerlos?,Les prix de la mariée sont en hausse en Chine,Pourquoi le gouvernement lutte-t-il pour les endiguer?,中国的新娘价格正在上涨,为何政府苦苦阻止他们?
45,China’s booze business looks smashed,First terrified officials went off the lash; now young people are going dry,Chinas Alkoholgeschäft sieht zerschmettert aus,Erste erschrockene Beamte gingen von der Wimper ab; jetzt werden die jungen Leute trocken,El negocio del alcohol de China se ve destrozado,Primero los funcionarios aterrorizados se salieron del látigo; ahora los jóvenes se están secando,Chine L'alcool business semble fracassé,"Les premiers fonctionnaires terrifiés sont sortis du clash; maintenant, les jeunes s'assèchent.",中国的酒业看起来一团糟,最初吓吓人心的官员们脱了干线;现在年轻人正在干枯。
46,Now China’s ultra-cheap EVs are scaring China,They highlight many of the economy’s current problems,Chinas ultra-billige EVs erschrecken China,Sie heben viele der aktuellen Probleme der Wirtschaft hervor,Ahora los vehículos eléctricos ultra baratos de China están asustando a China,Destacan muchos de los problemas actuales de la economía,"Aujourd'hui, les VE ultra-paches de la Chine font peur à la Chine",Ils mettent en évidence de nombreux problèmes économiques actuels,现在中国超便宜的EV正在吓吓中国,它们突显了经济当前的许多问题。
47,Chinese students want an American education less than they used to,Many are staying at home or studying elsewhere in Asia,"Chinesische Studenten wollen eine amerikanische Ausbildung weniger, als sie früher",Viele wohnen zu Hause oder studieren anderswo in Asien,Los estudiantes chinos quieren una educación americana menos de lo que solían,Muchos se están quedando en casa o estudiando en otras partes de Asia,Les étudiants chinois veulent une éducation américaine moins qu'ils n'en voulaient auparavant.,Beaucoup séjournent à la maison ou étudient ailleurs en Asie,中华学生想要的美国教育比以前少,许多人留在家中或在亚洲其他地方学习。
48,China is waking up from its property nightmare,An ecstatic $38m luxury-mansion auction lights up the market,China erwacht aus seinem Eigentum Alptraum,Eine ekstatische $38m Luxus-Mansion-Auktion erhellt den Markt,China está despertando de su pesadilla de propiedad,Una subasta extática de $38m de lujo-mansión ilumina el mercado,La Chine se réveille de son cauchemar de propriété,Une vente aux enchères extatique de 38 M$ de luxe-mansion éclaire le marché,中国正在从财产恶梦中醒来,令人欣欣喜的38m豪华豪华豪华豪华豪华豪华豪华豪华豪华大拍卖 将市场推向光明
49,China’s crazy reverse-credit cards,"In the People’s Republic you “pay now, buy later”",Chinas verrückte Reverse-Kreditkarten,"In der Volksrepublik bezahlen Sie jetzt, kaufen Sie später",Las tarjetas de crédito inversas locas de China,"En la República Popular “pagáis ahora, comprad más tarde”",Les cartes de crédit inversées de la Chine,"Dans la République Populaire vous payez maintenant, achetez plus tard",中国疯狂的逆向信用卡,"在人民共和国,你 "" 现在就付钱,以后买 """
50,Do Americans really want war with Iran?,"The public is opposed, but Republicans are falling in line",Wollen Amerikaner wirklich Krieg mit dem Iran?,"Die Öffentlichkeit ist dagegen, aber Republikaner sind in der Reihe fallen",¿Los estadounidenses realmente quieren la guerra con Irán?,"El público se opone, pero los republicanos están cayendo en la línea",Les Américains veulent-ils vraiment la guerre avec l'Iran ?,"Le public est opposé, mais les républicains sont en train de tomber dans la ligne",美国人真的想和伊朗开战吗?,"公众反对,但共和党人排在一排"
51,MAGA devotees are split over going to war with Iran,A fight over what America First means and who gets to define it,MAMA-Anhänger werden in den Krieg mit dem Iran zersplittert,"Ein Kampf um das, was America First bedeutet und wer es definieren darf",Los devotos de MAGA están divididos en ir a la guerra con Irán,Una lucha por lo que significa America First y quién puede definirlo,Les dévots de MAGA sont divisés pour aller à la guerre avec l'Iran,Un combat pour ce que signifie l'Amérique d'abord et qui peut le définir,MAGA的化工因与伊朗开战而分裂,争夺美国第一的意义 以及谁能定义它
52,The New York mayor’s race is a study in Democratic Party dysfunction,A party with a bad reputation for local governance shows few signs of turning that round,Die New Yorker Bürgermeister Rennen ist eine Studie in der demokratischen Partei Dysfunktion,"Eine Partei mit einem schlechten Ruf für die lokale Regierungsführung zeigt nur wenige Anzeichen dafür, dass diese Runde",La carrera del alcalde de Nueva York es un estudio sobre la disfunción del Partido Demócrata,Un partido con mala reputación de gobierno local muestra pocas señales de dar vuelta esa ronda,La course du maire de New York est une étude sur le dysfonctionnement du Parti démocratique,Un parti qui a une mauvaise réputation pour la gouvernance locale montre peu de signes de faire tourner ce tour,纽约市长的竞选是对民主党功能失调的研究,"一个地方治理名声差的政党,"
53,Our model suggests President Trump is under water in every swing state,American voters are having a hard time working out what they really want,Unser Modell suggeriert Präsident Trump ist unter Wasser in jedem Schaukelstaat,"Amerikanische Wähler haben eine harte Zeit, herauszufinden, was sie wirklich wollen",Nuestro modelo sugiere que el presidente Trump está bajo el agua en cada estado de oscilación,Los votantes estadounidenses están teniendo dificultades para resolver lo que realmente quieren,Notre modèle suggère que le président Trump est sous l'eau dans chaque état swing,Les électeurs américains ont du mal à travailler ce qu'ils veulent vraiment.,我们的模型建议特朗普总统 在每个摇摆状态下 都在水下,美国选民在努力想出他们真正想要的东西
