,title-de,content-de,title-en,content-en,title-zh,content-zh
10,Deutsche Welle: Barbara Massing wird neue Intendantin,An der Spitze der Deutschen Welle steht künftig erstmals eine Frau. Der Rundfunkrat hat die bisherige Verwaltungsdirektorin Barbara Massing zur neuen Intendantin des deutschen Auslandsrundfunks gewählt.,Deutsche Welle: Barbara Massing becomes new director,"In the future, a woman will be at the head of Deutsche Welle for the first time. The Broadcasting Council has elected the former administrative director Barbara Massing as the new director of German broadcasting abroad.",德国浪潮: 芭芭拉·马西因成为新的创始人,德国浪潮的顶端是女性首位. 广播委员会选了迄今为止的行政主任芭芭拉·马辛 成为德国海外无线电的新总线.
11,Weltflüchtlingstag: Wer flüchtet und wohin?,"Ein aktueller UN-Bericht zeigt: 123 Millionen Menschen sind weltweit auf der Flucht. Neun Grafiken verdeutlichen, woher sie kommen und wohin sie gehen.",World Refugee Day: Who is fleeing and where?,A recent UN report shows that 123 million people are fleeing around the world. Nine graphics illustrate where they come from and where they are going.,"世界难民日,谁在逃跑,去哪里?","联合国最新报告显示,1.123亿人逃往世界各地. 九种图像表明了他们来自哪里,去哪里."
12,Florian Wirtz wechselt von Bayer Leverkusen zum FC Liverpool,Der teuerste Transfer der Bundesliga-Geschichte ist perfekt. Florian Wirtz verlässt Bayer 04 Leverkusen in Richtung des englischen Meisters FC Liverpool. Für den Nationalspieler ist es der nächste Karriereschritt.,Florian Wirtz moves from Bayer Leverkusen to Liverpool FC,The most expensive transfer of the Bundesliga history is perfect. Florian Wirtz leaves Bayer 04 Leverkusen towards the English champion FC Liverpool. For the national player it is the next career step.,Florian wirtz从Bayer Levercusen转为FCL Liverpool,"联邦联盟历史上最昂贵的转移是完美的. Florian Wertz离开Bayer 04 Levercusen,向英国FC Liverpool方向前进. 对于国家球员来说,这是下一个职业生涯."
13,"Koffein, Kult & Kontroversen: Die lange Reise des Kaffees","Spirituelles Ritual, Revolution oder TikTok-Hype: Kaffee ist viel mehr als nur ein Getränk. Seine uralte Geschichte erzählt von Ziegen, Legenden, Kolonialismus - und Katzencafés.","Caffeine, Cult & Controversies: The long journey of coffee","Spiritual Ritual, Revolution or TikTok-Hype: Coffee is much more than just a drink. Its ancient story tells of goats, legends, colonialism - and cat cafés.","咖啡因,宗教和争议: 长途咖啡之旅","精神仪式,革命或TiktokHype: 咖啡不仅仅只是一杯饮料. 他的古老的历史是关于山羊,传说,殖民主义和猫头鹰的."
14,Effiziente Hilfe für Menschen auf der Flucht und die Aufnahmeländer,"Nach aktuellen Zahlen des UN-Flüchtlingshilfswerks sind 122 Millionen Menschen weltweit auf der Flucht und damit mehr als jemals zuvor. Der weltweite Rückgang von Entwicklungsgeldern erhöht den Druck in den Aufnahmeländern. „Kein Mensch flieht freiwillig. Wer wegen Krieg, Krisen und Verfolgung seine Heimat verliert, verdient Mitmenschlichkeit und Hilfe. Wenn Menschen ihr Leben dafür riskieren, Hunger und Gewalt zu entkommen, dann helfen keine Parolen, sondern pragmatische Lösungen. (...)“, so Ministerin Reem Alabali Radovan.",Efficient assistance for refugees and host countries,"According to current figures from the UN Refugee Agency, 122 million people worldwide are on the run and thus more than ever before. The global decline in development funds increases the pressure in the host countries. ""No human being flees voluntarily. Anyone who loses his homeland because of war, crises and persecution deserves humanity and help. If people risk their lives to escape hunger and violence, then no slogans help, but pragmatic solutions. (...)-- said Minister Reem Alabali Radovan.",为逃犯和收容国提供高效的援助,"根据联合国难民救济中心的最新数字,全球1.12亿人正在逃命,这比以往任何时候都多. 全球发展资金的减少增加了收容国的压力. 没有人自愿逃离. 因为战争,危机和迫害而失去家园的人应该得到人道和帮助. 如果人们冒着生命危险逃避饥饿和暴力,那么他们就不会帮助帕洛尔,而是务实的解决方案."
15,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,"Entwicklungsministerin Reem Alabali Radovan verleiht heute im Berliner Dienstsitz des Entwicklungsministeriums (BMZ) den 7. BMZ-Engagementpreis. Mit ihm wird herausragendes persönliches Engagement in der Entwicklungszusammenarbeit gewürdigt. Ausgezeichnet werden fünf Persönlichkeiten, die in besonderer Weise an der Umsetzung der 17 globalen UN-Nachhaltigkeitsziele mitwirken.",Minister of Development Alabali Radovan awards BMZ Commitment Prize for Outstanding Personal Use,Development Minister Reem Alabali Radovan today awards the 7th BMZ Commitment Prize at the Berlin Office of the Ministry of Development (BMZ). He is acknowledging his outstanding personal commitment to development cooperation. Five personalities who are particularly involved in the implementation of the 17 global UN sustainability goals are honoured.,发展部长阿拉巴利·拉多万 颁发优良个人成就奖,发展部长莱姆·阿拉巴利·拉多万 今天在发展部柏林的总部颁发了7个BMZ合同奖. 他将获得杰出的个人参与发展合作奖. 五位特别参与实现17个联合国全球支持目标的人物将非常出色.
16,Entwicklungsministerin Reem Alabali Radovan zur Ukraine anlässlich der ukrainisch-deutschen kommunalen Partnerschaftskonferenz,"Entwicklungsministerin Reem Alabali Radovan: „Russland überzieht die Ukraine mit den schlimmsten Angriffen seit dem Beginn des Krieges. Die Ukraine braucht unsere ungebrochene Solidarität und Unterstützung jetzt mehr denn je. Es ist bestärkend, dass das Engagement in Deutschland für die Ukraine nicht nur weitergeht, sondern es immer mehr Partnerschaften zwischen Städten und Gemeinden gibt. Denn viele in Deutschland wollen ganz praktisch den Menschen im Krieg helfen. (...)""",Development Minister Reem Alabali Radovan on Ukraine on the occasion of the Ukrainian-German local partnership conference,"Development Minister Reem Alabali Radovan said: ""Russia is taking over Ukraine with the worst attacks since the beginning of the war. Ukraine needs our unbroken solidarity and support now more than ever. It is encouraging that Germany's commitment to Ukraine not only continues, but that there are more and more partnerships between cities and communities. Many in Germany want to help people in the war in a practical way. (...)""",乌克兰的发展部长雷姆·阿拉巴利·拉多万 (Rem Alabali Radovan) 在乌克兰参加了乌克兰-德国社区伙伴关系会议.,"乌克兰比以往任何时候都更需要我们的团结和支持. 德国对乌克兰的承诺不仅持续,而且在城市和社区之间也日益增加. 因为许多德国人几乎都希望帮助战争中的人. """
17,180 neue kommunale Partnerschaften zwischen Deutschland und der Ukraine seit Beginn des russischen Angriffskrieges,"Das deutsch-ukrainische kommunale Partnerschaftsnetzwerk ist seit Beginn des russischen Angriffskriegs 2022 auf die Ukraine von 70 auf 250 Partnerschaften angewachsen. Heute treffen sich rund 700 Bürgermeister, Stadt- und Landräte aus Deutschland, der Ukraine und weiteren europäischen Staaten in Münster. Die Konferenz wird vom Bundesentwicklungsministerium und der Stadt Münster ausgerichtet.",180 new local partnerships between Germany and Ukraine since the beginning of the Russian war of aggression,"Since the beginning of the Russian war of aggression in 2022, the German-Ukrainian municipal partnership network has grown from 70 to 250 partnerships in Ukraine. Today, around 700 mayors, city and country councils from Germany, Ukraine and other European states meet in Münster. The conference is organised by the Federal Ministry of Development and the City of Münster.",自从俄罗斯发动进攻以来 德国和乌克兰就已有180个地方性合作关系,"自2022年俄罗斯入侵战争以来,德国-乌克兰社区伙伴关系网络一直从70年到250个伙伴关系乌克兰. 今天,约700个德国,城市和地方议会将在蒙斯特举行会议,由联邦发展部和蒙斯特市主办."
18,Bundesentwicklungsministerin Alabali Radovan zum UNHCR-Weltflüchtlingsbericht,"Ministerin Alabali Radovan: „Kein Mensch flieht freiwillig. 122 Millionen Menschen sind weltweit auf der Flucht vor Kriegen, Krisen und Verfolgung – so viele wie nie zuvor. Die meisten Menschen wollen möglichst nahe ihrer Heimat bleiben, sie suchen entweder im eigenen Land oder in Nachbarstaaten Zuflucht. Es sind Länder wie Jordanien, der Libanon, Äthiopien oder Kenia, die die Hauptlast schultern und dabei Enormes leisten. Doch vielerorts fehlt es an Unterkünften, Jobs, an medizinischer Versorgung und Schulen für die Kinder. Mit der deutschen Entwicklungszusammenarbeit unterstützen wir die Aufnahmeländer, damit sie Geflüchtete gut versorgen und ihnen Perspektiven bieten können. (...)""",Federal Minister for Development Alabali Radovan on the UNHCR World Refugee Report,"Minister Alabali Radovan: ""No human is fleeing voluntarily. 122 million people worldwide are fleeing wars, crises and persecution – more than ever before. Most people want to stay as close to their homeland as possible, they seek refuge either in their own country or in neighbouring countries. They are countries such as Jordan, Lebanon, Ethiopia or Kenya, which bear the main burden and do so in an enormous way. But in many places there is a lack of shelter, jobs, medical care and schools for the children. With German development cooperation, we support the host countries so that they can provide good care for refugees and offer them prospects. (...)""",联邦发展部长阿拉巴利·拉多万 难民专员办事处儿童报告,"内政部长阿拉巴利·拉多万: 没有人自愿逃离. 122百万人在世界各地逃避战争,危机和迫害. 多数人希望尽可能接近自己的家园,寻求庇护,要么留在自己的国家或邻国. 他们是像约旦,黎巴嫩,埃塞俄比亚或肯尼亚这样的国家,承担着主要负担,承担着教育责任. 但许多国家缺乏住所,工作,医疗保健和儿童学校. 德军发展合作有助于收容国,使他们能够很好地照顾他们,并且能展望他们. (...)"
19,Familienplanung weltweit unter Druck,"Ob und wie viele Kinder eine Frau kriegen soll oder darf – diese Frage wird weltweit immer mehr zum Politikum. Regierungen versuchen sowohl hohe Geburtenraten als auch sinkende Kinderzahlen mit politischen Maßnahmen zu beeinflussen. Damit schränken sie nicht nur häufig die Menschen in ihrer Freiheit zur Familienplanung ein, viele dieser Maßnahmen erreichen nur kurzfristige oder sogar gegenteilige Effekte.",Family planning worldwide under pressure,"Whether and how many children should or may have a wife – this question is becoming increasingly a political issue worldwide. Governments are trying to influence both high birth rates and falling numbers of children with political measures. Not only do they often restrict people in their freedom to plan families, many of these measures only achieve short-term or even opposite effects.",全世界家庭规划都在压力下进行,"政府试图通过政策措施来影响高出生率和降低儿童人数,不仅要限制他们为家庭计划的自由,而且许多措施只能在短期甚至反作用下实现."
20,Impulsgeber aus aller Welt stärken internationale Zusammenarbeit,"Heute geht die zweite Hamburger Nachhaltigkeitskonferenz, die „Hamburg Sustainability Conference 2025“, zu Ende. Entwicklungsministerin Reem Alabali Radovan, die die Konferenz am Montag eröffnete, hat in der Hansestadt mit Partnern aus aller Welt beraten, wie internationaler Klimaschutz, der verantwortungsvolle Einsatz künstlicher Intelligenz oder eine gerechte Weltwirtschaft gelingen können. Zu diesen und weiteren Nachhaltigkeitsthemen haben die Teilnehmenden zahlreiche Allianzen vereinbart.",Boosters from around the world strengthen international cooperation,"Today, the second Hamburg Sustainability Conference, the Hamburg Sustainability Conference 2025, comes to an end. Development Minister Reem Alabali Radovan, who opened the conference on Monday, has advised partners from all over the world in the Hanseatic city on how international climate protection, the responsible use of artificial intelligence or a just global economy can succeed. On these and other sustainability issues, the participants have agreed on numerous alliances.",世界各地的推动者正在加强国际合作,"今天,第二次汉堡可持续发展会议2025年即将结束. 周一开幕的发展部长雷姆·阿拉巴利·拉多万在汉斯城与世界各地的伙伴们讨论了国际气候保护,负责任地使用人工智能或公平的全球经济的可行性. 在这些问题和其他可持续性问题上,一些联盟达成了一致."
21,Hamburg Sustainability Conference vereint eine Welt im Umbruch für nachhaltige Zukunftsallianzen,"Am 2. und 3. Juni 2025 findet die Hamburg Sustainability Conference (HSC) statt. Zum zweiten Mal bringt die Konferenz hochrangige Vertreterinnen und Vertreter aus Politik, Wissenschaft, Wirtschaft, Zivilgesellschaft und internationalen Organisationen in Hamburg zusammen – mit dem Ziel, Allianzen für die nachhaltige Entwicklung zu schmieden und die Umsetzung der Agenda 2030 der Vereinten Nationen entscheidend voranzubringen.",Hamburg Sustainability Conference brings together a world in transition for sustainable future alliances,"The Hamburg Sustainability Conference (HSC) will take place on 2 and 3 June 2025. For the second time, the conference will bring together high-ranking representatives from politics, science, business, civil society and international organisations in Hamburg with the aim of forging alliances for sustainable development and decisively advancing the implementation of the United Nations 2030 Agenda.",汉堡可持续发展会议将统一一个为可持续未来贡献的世界,"2025年6月2日和3日,汉堡可持续发展会议 (HSC) 于2025年6月2日和3日举行. 第二次会议将高级代表和政治,科学,经济,民间社会和国际组织的代表联合起来,建立可持续发展联盟,并推动联合国2030年议程的执行."
22,Deutschland tritt ein für Nachhaltigkeit und multilaterale Lösungen,"Die Parlamentarische Staatssekretärin im Entwicklungsministerium (BMZ), Dr. Bärbel Kofler, ist zu einer fünftägigen Reise nach Côte d'Ivoire aufgebrochen. Dort findet ab heute die 60. Jahrestagung der afrikanischen Entwicklungsbank statt (AfDB). Im Mittelpunkt der Konferenz steht die Wahl einer neuen AfDB-Präsidentin / eines neuen -Präsidenten. Die Abstimmung hat eine besondere Bedeutung angesichts der großen Herausforderungen, vor denen der afrikanische Kontinent steht [...].",Germany advocates sustainability and multilateral solutions,"The Parliamentary State Secretary at the Ministry of Development (BMZ), Dr. Bärbel Kofler, has set out on a five-day trip to Côte d'Ivoire, where the 60th Annual Meeting of the African Development Bank (AfDB) will take place from today. The conference will focus on the election of a new AfDB President. The vote is particularly important given the major challenges facing the African continent [...].",德国支持可持续性和多边解决方案,"从今天开始,非洲开发银行60周年纪念 (AfDB) 将举行会议,选举一位新的总统/新任总统. 投票对于非洲大陆面临的重大挑战尤其重要."
23,Entwicklungsministerin Reem Alabali Radovan und UNICEF-Exekutivdirektorin Catherine Russell sprechen zur Lage der Kinder in Gaza,"Heute haben Entwicklungsministerin Reem Alabali Radovan und UNICEF-Exekutivdirektorin Catherine Russell im Rahmen eines Telefonates über die Lage der Kinder in Gaza gesprochen. Angesichts der sich weiter zuspitzenden Notlage waren sich beide einig, dass die Lage der Zivilbevölkerung und insbesondere der Kinder katastrophal ist und weitere Hilfslieferungen dringend bei den Menschen in Gaza ankommen müssen.",Development Minister Reem Alabali Radovan and UNICEF Executive Director Catherine Russell talk about the situation of children in Gaza,"Today, Development Minister Reem Alabali Radovan and UNICEF Executive Director Catherine Russell talked about the situation of the children in Gaza as part of a telephone call. In view of the increasing plight, both agreed that the situation of the civilian population, especially the children, is catastrophic and that further aid must urgently be delivered to the people of Gaza.",发展部长雷姆·阿拉巴利·拉多万 儿童基金会执行主任凯瑟琳·拉塞尔 (Catherine Russell) 为加沙儿童的境况发言,"今天,发展部长雷姆·阿拉巴利·拉多万和儿童基金会首席执行官凯瑟琳·拉塞尔 (Catherine Russell) 在电话中讨论了加沙儿童的境况. 由于情况不断恶化,双方都一致认为,平民,特别是儿童的境况是灾难性的,他们迫切需要向加沙人民提供更多的援助."
24,Landkreis Ludwigsburg: Millionenschaden nach Brand - auch Staatsschutz ermittelt,"<a href=""https://www.zeit.de/news/2025-06/22/millionenschaden-nach-brand-in-baustoffhandel""><img src=""https://img.zeit.de/news/2025-06/22/millionenschaden-nach-brand-in-baustoffhandel-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Landkreis Ludwigsburg: Millions of damage after fire - also state protection determined,"<a href=""https://www.zeit.de/news/2025-06-22/millionsdamage-after-brand-in-baustoffhandel""><img src=""https://img.zeit.de/news/2025-06-22/millionsdamage-after-brand-in-baustoffhandel-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",路德维格斯堡县:纵火案造成数百万损失 - 国安局也在调查中,<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
25,"Krieg in Nahost: ""Mitternachtshammer"": USA bombardieren Irans Atomanlagen","<a href=""https://www.zeit.de/news/2025-06/22/trump-usa-haben-atomanlagen-im-iran-angegriffen""><img src=""https://img.zeit.de/news/2025-06/22/trump-usa-haben-atomanlagen-im-iran-angegriffen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","War in the Middle East: ""Midnight Hammer"": USA bombard Iran's nuclear facilities","<a href=""https://www.zeit.de/news/2025-06-22/trump-usa-have-atomic-im-iran-attacked""><img src=""https://img.zeit.de/news/2025-06-22/trump-usa-have-atomic-im-iran-attack-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",中东战争:午夜大锤 美国轰炸伊朗核设施,"< a href=""http://www.时间.en/news2025/6/6/Austin-Austin-Attrumptrimp""> <img shrc=""http://img.time.com/news 2025-2/6562-octromp-attrump-im-im-in-laran-processism-im-image/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
26,Mordverdacht: Mutmaßlicher Pädokrimineller ins Jugendgefängnis verlegt,"<a href=""https://www.zeit.de/news/2025-06/22/mutmasslicher-paedokrimineller-ins-jugendgefaengnis-verlegt""><img src=""https://img.zeit.de/news/2025-06/22/mutmasslicher-paedokrimineller-ins-jugendgefaengnis-verlegt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Suspected of murder: Probable paedo-criminal transferred to juvenile prison,"<a href=""https://www.zeit.de/news/2025-06-22/probably-paedocriminal-in-jugendfaengnis-verlegt""><img src=""https://img.zeit.de/news/2025-06-22/probably-paedocriminal-in-jugendfaengnis-verlegt-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",谋杀嫌疑人: 疑似恋童癖被移送到少管所,"< a href=""http://www.时间.en/news2025/02/mutmassemassel-in-in-fogengeanguance""> <img shrc=""http:///img. time.com/news 2025-2562/mutmassive-musemilles-in-fogengence simulation-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
27,Endlich Sommer: Freibäder überfüllt: Polizei bittet Wartende um Verständnis,"<a href=""https://www.zeit.de/news/2025-06/22/freibaeder-ueberfuellt-polizei-bittet-wartende-um-verstaendnis""><img src=""https://img.zeit.de/news/2025-06/22/freibaeder-ueberfuellt-polizei-bittet-wartende-um-verstaendnis-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Finally Summer: Outdoor Baths Overcrowded: Police Ask Waiting for Understanding,"<a href=""https://www.zeit.de/news/2025-06-22/freibaeder-uefillt-police-bitt-waiting-um-verstandnis""><img src=""https://img.zeit.de/news/2025-06-22/freibaeder-uefillt-police-bitt-waiting-um-verstandnis-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",夏天终于来了: 户外休息时间满了 警察要求等待的人理解,"< a href=""http://www.时间.en/news 2025/02/remote/remote-remote-response-just -work -work -work"
28,USA und Iran: Keine andere Streitkraft der Welt ist dazu imstande,Die Flugzeuge überlisten das gegnerische Radar. Die Bomben dringen tief in Gestein ein. Wie das US-Militär beim Angriff auf den Iran vorgegangen ist.,USA and Iran: No other force in the world is capable of,"The planes outwit the enemy's radar, the bombs penetrate deep into rock, the way the U.S. military attacked Iran.",美国和伊朗:世界上没有其它军队能胜任这个任务,那些飞机在欺骗敌人的雷达. 炸弹深入到地洞里. 美国军队在袭击伊朗时的动作
29,"1. FC Nürnberg: Klose: ""Grundlage für eine erfolgreiche Saison legen""","<a href=""https://www.zeit.de/news/2025-06/22/klose-grundlage-fuer-eine-erfolgreiche-saison-legen""><img src=""https://img.zeit.de/news/2025-06/22/klose-grundlage-fuer-eine-erfolgreiche-saison-legen-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","1. FC Nürnberg: Klose: ""Basis for a successful season""","<a href=""https://www.zeit.de/news/2025-06-22/close-base-for-a-successful-season-laying""><img src=""https://img.zeit.de/news/2025-06-22/close-base-for-a-successful-season-lay-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","FC Nurenberg: ""为一个成功的季节奠定基础""",<\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
30,Rente: Fast 270.000 Menschen gehen ohne Abschläge in Frührente,"Wer 45 Jahre in die Rentenkasse eingezahlt hat, kann deutlich eher in den Ruhestand gehen als gesetzlich vorgesehen. Diese Regelung ist beliebt, wie neue Daten zeigen.","Pension: Almost 270,000 people go to early retirement without deductions","Those who have paid in to the pension fund for 45 years can retire much more than is provided for by law. This scheme is popular, as new data show.",退休金:将近27万人在退休前离开,"存入养老金45年的人可以提前退休,而不是法律规定. 这个安排是受欢迎的,就像新的数据显示的那样."
31,Fußball-Club-WM: FC Bayern startet Vorbereitung auf Benfica mit Musiala,"<a href=""https://www.zeit.de/news/2025-06/22/fc-bayern-startet-vorbereitung-auf-benfica-mit-musiala""><img src=""https://img.zeit.de/news/2025-06/22/fc-bayern-startet-vorbereitung-auf-benfica-mit-musiala-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None",Football Club World Cup: FC Bayern starts preparation for Benfica with Musiala,"<a href=""https://www.zeit.de/news/2025-06-22/fc-bayern-startet-preparation-auf-benfica-mit-musiala""><img src=""https://img.zeit.de/news/2025-06-22/fc-bayern-startet-preparation-auf-benfica-mit-musiala-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None",足球俱乐部世界杯: FCBD Bayern 开始准备为班菲卡和穆赛亚拉的比赛做准备.,"<href=""http://www.时间.en/news2025/2/Byern-Fyern-Fyern-Streat-mit-musiala""> <img shrc=""http://img. time.com/news 2025-2/562-fc-bayern-bayer-build-to-f-to-probetic-made-image-group/wide_148x84"" style=""float: left: margin-right: 5px;"" //a>None"
32,"Vorbereitung auf die Schweiz: DFB-Frauen vor EM: ""Das Ziel Titel zählt""","<a href=""https://www.zeit.de/news/2025-06/22/dfb-frauen-vor-em-das-ziel-titel-zaehlt""><img src=""https://img.zeit.de/news/2025-06/22/dfb-frauen-vor-em-das-ziel-titel-zaehlt-image-group/wide__148x84"" style=""float: left; margin-right: 5px;"" /></a> None","Preparation for Switzerland: DFB women ahead of EM: ""The goal title counts""","<a href=""https://www.zeit.de/news/2025-06-22/dfb-frauen-vor-em-das-ziel-titel-zaehlt-zaehlt-image-group/wide_148x84"" style=""float: left; margin-right: 5px;"" /></a> None","瑞士的准备工作:EM之前的DFB女性: ""目标最重要""","< a href=""http://www.时间.en/news2025/02/00/fdfb-妇女在目标标题中占上风""> <img shrc=""http://img.time.com/news 2025/25/6/6/dfb-妇女在实现其目标前的""目标""主题""前的""Process-Group/wide_148x84"" style=""float: left""; margin-right: 5px;"" //a>None"
