,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
20,Macron warns the West could lose credibility over Ukraine and Gaza wars,"The French president spoke at the Shangri-la Dialogue, a high-level Asia defence summit in Singapore.","Macron warnt den Westen davor, die Glaubwürdigkeit über die Ukraine und Gaza-Kriege zu verlieren","Der französische Präsident sprach auf dem Dialog von Shangri-la, einem hochrangigen Asien-Verteidigungsgipfel in Singapur.",Macron advierte que Occidente podría perder credibilidad sobre las guerras de Ucrania y Gaza,"El Presidente francés interviene en el Diálogo Shangri-la, una cumbre de alto nivel sobre defensa en Asia, celebrada en Singapur.",Macron met en garde l'Occident contre les guerres d'Ukraine et de Gaza,"Le président français a pris la parole lors du Dialogue Shangri-la, un sommet de haut niveau sur la défense en Asie à Singapour.",西方可能因乌克兰和加沙战争而失去公信力。,法国总统在新加坡举行的亚洲国防高层峰会香格里拉对话上发言。
21,"Disposable vapes ban unlikely to reduce appeal, says campaigner","They warn some reusable vapes have ""identical"" packaging to single-use ones and are sold at the same price.","Einweg-Vapes Verbot unwahrscheinlich zu reduzieren Appell, sagt Kämpfer","Sie warnen einige wiederverwendbare Vapes haben ""identische"" Verpackungen zu Einwegverpackungen und werden zum gleichen Preis verkauft.","La prohibición de los vapes desechables es poco probable que reduzca la apelación, dice campaigner","Advierten que algunos vapes reutilizables tienen envases ""idénticos"" a los de un solo uso y se venden al mismo precio.","L'interdiction des vapes jetables est peu susceptible de réduire l'appel, dit le militant",Ils avertissent que certains vapes réutilisables ont un emballage « identique » aux vapes à usage unique et sont vendus au même prix.,"运动者说,禁止可处理的除疹手术不可能减少上诉,运动者说","他们警告说,一些可重复使用的排贝类的包装与单一用途的包装“相同”,以同样价格出售。"
22,Royal Navy warship seizes £30m of drugs,"HMS Lancaster, which is normally based in Portsmouth, shadowed the dhow for more than 24 hours.",Kriegsschiff der Royal Navy beschlagnahmt 30 Millionen Pfund Drogen,"HMS Lancaster, die normalerweise in Portsmouth ansässig ist, schattierte die Dhow für mehr als 24 Stunden.",Navío de guerra de la Marina Real incauta £30 millones de drogas,"HMS Lancaster, que normalmente tiene su base en Portsmouth, ocultó el dhow durante más de 24 horas.",Le vaisseau de guerre de la Royal Navy saisit 30 millions de livres de drogue,"HMS Lancaster, qui est normalement basé à Portsmouth, a observé le dhow pendant plus de 24 heures.",皇家海军军舰缴获3 000万英镑的毒品,"HMS Lancaster通常以Portsmouth为基地,在单桅帆船后面躲了24小时以上。"
23,Khelif required to take sex test for World Boxing fights,World Boxing says Olympic champion Imane Khelif will not be allowed to fight in the female category at their competitions until she undergoes a mandatory sex test.,"Khelif benötigt, um Sex-Test für World Boxing Kämpfe nehmen","World Boxing sagt, dass Olympiasiegerin Imane Khelif nicht in der weiblichen Kategorie bei ihren Wettkämpfen kämpfen darf, bis sie sich einem obligatorischen Sextest unterzogen hat.",Khelif requiere hacer una prueba de sexo para las peleas de boxeo del mundo,World Boxing dice que el campeón olímpico Imane Khelif no podrá luchar en la categoría femenina en sus competiciones hasta que se someta a una prueba de sexo obligatoria.,Khelif requis pour passer un test de sexe pour les combats de boxe dans le monde,World Boxing dit que la championne olympique Imane Khelif ne sera pas autorisée à se battre dans la catégorie féminine à leurs compétitions jusqu'à ce qu'elle subisse un test sexuel obligatoire.,哈利夫必须参加世界拳击比赛的性测试,"世界拳击组织说,奥运冠军Imane Khelif在参加比赛前,不得参加女性类比赛,直到她接受强制性的性测试。"
24,Attorney general regrets 'clumsy' reference to Nazi Germany,"Tory leader Kemi Badenoch accuses Lord Hermer of ""calling people who disagree with him Nazis"".","Generalstaatsanwalt bedauert ""verleumderische"" Bezugnahme auf Nazi-Deutschland","Der Tory-Führer Kemi Badenoch wirft Lord Hermer vor, ""Menschen zu rufen, die mit ihm nicht einverstanden sind Nazis"".","El Fiscal General lamenta la referencia a la Alemania nazi a la ""torpeza""","El líder conservador Kemi Badenoch acusa a Lord Hermer de ""llamar a la gente que no está de acuerdo con él nazis"".",Le procureur général regrette la référence à l'Allemagne nazie,Le chef tory Kemi Badenoch accuse Lord Hermer d'appeler des gens qui ne sont pas d'accord avec lui.,司法部长对提及纳粹德国的“笨笨”表示遗憾,托里领袖Kemi Badenoch指控Hermer勋爵「呼唤反对纳粹的人」。
25,Search for girl missing in River Thames suspended,"A boy was recovered from the water and taken to hospital, but the girl has not been found.",Suche nach Mädchen vermisst in River Thames suspendiert,"Ein Junge wurde aus dem Wasser geborgen und ins Krankenhaus gebracht, aber das Mädchen wurde nicht gefunden.",Búsqueda de chica desaparecida en Río Támesis suspendido,"Un niño fue recuperado del agua y llevado al hospital, pero la niña no ha sido encontrada.",Recherche de fille disparue à River Thames suspendue,"Un garçon a été récupéré de l'eau et emmené à l'hôpital, mais la fille n'a pas été trouvée.",搜索在泰晤士河悬浮的失踪女孩,"一名男孩从水中被救回,并被送往医院,但女孩尚未被发现。"
26,BBC News app,"Top stories, breaking news, live reporting, and follow news topics that match your interests",BBC News App,"Top-Geschichten, Nachrichten, Live-Berichte und folgen Sie News-Themen, die Ihren Interessen entsprechen",Aplicación BBC News,"Principales historias, noticias de última hora, reportajes en vivo, y seguir temas de noticias que coincidan con sus intereses",L'application BBC News,"Les meilleures histoires, les dernières nouvelles, les reportages en direct, et suivre des sujets d'actualité qui correspondent à vos intérêts",BBC 新闻应用程序,顶尖故事、突发新闻、现场直播、关注符合你们兴趣的新闻专题
27,"The Week: Starmer v Farage, Trump Tariffs and Political Stunts","Adam, Alex, James and Vicki discuss the political stories of the week.","Tagungswoche: Starmer gegen Farage, Trump-Tarife und politische Stunts","Adam, Alex, James und Vicki diskutieren über die politischen Geschichten der Woche.","Ecos de la Sesión: Starmer v Farage, Tarifas de Trump y Atractivos Políticos","Adam, Alex, James y Vicki discuten las historias políticas de la semana.","La semaine : Starmer v Farage, Trump Tarifs et Stunts politiques","Adam, Alex, James et Vicki discutent des histoires politiques de la semaine.",周:星际与Farage、Trump关税与政治趋势,"Adam, Alex, James and Vicki 讨论本周的政治故事。"
28,Have Trump's tariff dreams been shattered?,Trump's tariff plan was temporarily reinstated while a court considers a White House appeal.,Sind Trumps Tarifträume zerstört worden?,"Trumps Tarifplan wurde vorübergehend wieder aufgenommen, während ein Gericht eine Berufung des Weißen Hauses in Betracht zieht.",¿Se han roto los sueños arancelarios de Trump?,El plan de tarifas de Trump fue reinstalado temporalmente mientras un tribunal considera una apelación de la Casa Blanca.,Les rêves tarifaires de Trump ont-ils été brisés ?,Le plan tarifaire de Trump a été temporairement rétabli alors qu'un tribunal examine un appel de la Maison-Blanche.,特朗普的关税梦想被打破了吗?,特朗普的关税计划在法院审理白宫上诉时被暂时恢复。
29,Investigating the fatal Titan submarine disaster,"After an implosion on a Titanic dive, investigators search for the truth.",Untersuchung der tödlichen Titan-U-Boot-Katastrophe,Nach einer Implosion auf einem Titanic Tauchgang suchen die Ermittler nach der Wahrheit.,Investigando el fatal desastre submarino de Titán,"Después de una implosión en una inmersión en Titanic, los investigadores buscan la verdad.",Enquêter sur la catastrophe mortelle du sous-marin Titan,"Après une implosion sur une plongée Titanique, les enquêteurs cherchent la vérité.",调查致命的巨巨人潜艇灾难,在泰坦尼克号潜水发生内爆后 调查人员寻找真相
30,Are you not entertained? 'Vintage England' deliver under pressure,"All eyes were on goalkeeper Hannah Hampton after a rocky week for the England squad - but just half an hour in, it was someone else taking the spotlight at Wembley.",Sind Sie nicht unterhalten? 'Vintage England' liefern unter Druck,"Alle Augen waren auf Torwart Hannah Hampton nach einer felsigen Woche für die England-Trupp - aber nur eine halbe Stunde in, es war jemand anderes, das Rampenlicht in Wembley.",¿No estás entretenido? 'Vintage England' entrega bajo presión,"Todos los ojos estaban puestos en la portero Hannah Hampton después de una semana rocosa para el equipo de Inglaterra - pero sólo media hora en, era alguien más tomando el centro de atención en Wembley.",Ne vous amusez-vous pas? 'Vintage England' livre sous pression,"Tous les yeux étaient sur la gardienne Hannah Hampton après une semaine rocheuse pour l'équipe d'Angleterre - mais à seulement une demi-heure, c'était quelqu'un d'autre qui prenait les projecteurs à Wembley.","你不高兴吗?""英国蔬菜""在压力下送货","所有的眼睛都盯着守门员汉娜·汉普顿 在英格兰队一周的摇滚乐之后... 但只有半小时,是别人在温布利 聚光灯下"
31,'A footballing architect' - how Enrique led PSG to brink of glory,Luis Enrique's thrilling young Paris St-Germain side are on the verge of history. Phil McNulty explains how they got there.,'Ein Fußballarchitekt' - wie Enrique PSG an den Rand des Ruhmes führte,"Luis Enriques spannende junge Paris St-Germain-Seite steht am Rande der Geschichte. Phil McNulty erklärt, wie sie dorthin gekommen sind.",'Un arquitecto del fútbol' - cómo Enrique llevó a PSG al borde de la gloria,El emocionante lado joven de Luis Enrique en St-Germain está al borde de la historia. Phil McNulty explica cómo llegaron allí.,'Un architecte footballeur' - comment Enrique a mené le PSG au bord de la gloire,Le jeune Paris St-Germain de Luis Enrique est au bord de l'histoire. Phil McNulty explique comment ils y sont arrivés.,"""足球建筑师""恩里克如何带领PSG 走向荣耀的边缘",Luis Enrique令人兴奋的巴黎圣葛曼一面正处在历史的边缘。Phil McNulty解释了他们是如何到达那里的。
32,Embarrassing defeat and bizarre parade - inside Man Utd's troubled trip,The BBC's Simon Stone covered Man United's post-season tour of Kuala Lumpur and Hong Kong and the trip did not go to plan.,Beschämende Niederlage und bizarre Parade - in Man Utds unruhiger Reise,Die BBC's Simon Stone deckte Man Uniteds Nachsaison-Tour durch Kuala Lumpur und Hong Kong ab und die Reise ging nicht nach Plan.,Una derrota vergonzosa y un desfile bizarro dentro del difícil viaje de Man Utd,"Simon Stone, de la BBC, cubrió la gira de post-temporada de Man United por Kuala Lumpur y Hong Kong y el viaje no fue a la planificación.",Défaut embrasant et parade bizarre - à l'intérieur du voyage agité de Man Utd,Simon Stone de la BBC a couvert la tournée post-saison de Man United de Kuala Lumpur et Hong Kong et le voyage n'a pas été prévu.,"在Man Utd的麻烦之旅中,","英国广播公司的Simon Stone报导了Man United在吉隆坡和香港的季后巡回演出,"
33,'Relief' and 'pride' as Jones takes her chance,"Amy Jones answers Charlotte Edwards' call for more ""smartness"" in 50-over cricket at the first time of asking with her first international century after being promoted to open.","'Relief' und 'Pride', während Jones ihr Risiko eingeht","Amy Jones antwortet Charlotte Edwards' Forderung nach mehr ""Smartness"" in 50-over-Cricket beim ersten Mal mit ihrem ersten internationalen Jahrhundert nach der Förderung zur Eröffnung fragen.",'Relieve' y 'orgullo' mientras Jones se arriesga,"Amy Jones responde el llamado de Charlotte Edwards para más ""inteligencia"" en el cricket 50-over en la primera vez de preguntar con su primer siglo internacional después de ser promovido a abrir.",'Relief' et 'pride' alors que Jones prend son risque,Amy Jones répond à l'appel de Charlotte Edwards pour plus d'intelligence dans 50-over cricket à la première fois de demander avec son premier siècle international après avoir été promue pour ouvrir.,"当琼斯抓住机会时,""relief""和""pride""","Amy Jones回应了Charlotte Edwards在50多年的板球中要求更多“聪明”的呼声,"
